timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.29490232,-1.0,20221205, 056080.csv,4465.0,4375.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.13458946,-1.0,20221206, 056080.csv,4375.0,4310.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.70832783,-1.0,20221207, 056080.csv,4310.0,4250.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.29184756,-1.0,20221208, 056080.csv,4250.0,4225.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.171594,-1.0,20221209, 056080.csv,4225.0,4140.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.15896535,-1.0,20221212, 056080.csv,4140.0,4180.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-1.376596,-1.0,20221213, 056080.csv,4180.0,4275.0,0.0,97200000,97200000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
8,0.16672328,0.6416795553430807,20221214, 056080.csv,4275.0,4235.0,3876.0,80996020.0,97565920.0,3876.0,0.0,-0.0023662551440329217,-0.0023662551440329217,0.21932617747127764,0.21378096950498382,0.21695473251028807,0.21932617747127764,0.0004809240401847381,-4583.341335932436,0.0,buy
9,-0.24051836,-0.9564450051966693,20221215, 056080.csv,4235.0,4170.0,2944.0,84973779.0,97441619.0,932.0,-0.039877486812959564,0.3697314814814815,0.3721065416156967,-0.2769756985686325,-0.3185808620893701,0.051706790123456796,-0.3168531853815921,-0.0010034556122271443,-26.946432013959264,0.0,sell
10,-0.41988057,0.23253881463888107,20221216, 056080.csv,4170.0,4230.0,1708.0,90199645.0,97322005.0,1236.0,-0.1357942223063966,0.23973765432098765,-0.12951496954485534,0.12702922706992517,0.07751311747155498,0.23095164609053498,-0.008764995236471413,-7.682511198314756e-07,-26.720614973958902,-49.08051741432047,sell
11,-0.05149889,0.19560938134608147,20221219, 056080.csv,4230.0,4145.0,1621.0,90561840.0,97418670.0,87.0,-0.1577699142564854,0.12490740740740741,-0.11455561397175136,0.11612953933795514,0.06520717289553957,0.08321502057613168,-0.04164037491853026,-1.7339057910348288e-05,-27.715807485405836,-57.63076286596224,sell
12,-0.33982486,-0.054095989521645405,20221220, 056080.csv,4145.0,4160.0,1071.0,92884521.0,97323816.0,550.0,-0.016656149967412104,0.22104012345679014,0.09601278896390834,-0.060303368248142114,-0.01801817712576148,0.1439104938271605,-0.07695951821555422,-5.922592051565978e-05,-29.248929974936186,-59.60226573056645,sell
13,-0.15317304,0.15643174859066228,20221221, 056080.csv,4160.0,4085.0,907.0,93563186.0,97336306.0,164.0,-0.1594161448750766,0.12623559670781895,-0.09459543288733255,0.103499077797376,0.052151211759075666,0.07024794238683127,-0.05591706707770061,-3.126669509245783e-05,-29.892506922889705,-69.58162497813623,sell
14,-0.98087883,0.6159337375828681,20221222, 056080.csv,4085.0,3910.0,18.0,97255354.0,97328884.0,889.0,-0.21900851272099406,0.13398559670781893,0.007740229075639814,0.21438507782819394,0.2053112957386345,0.1293559670781893,-0.004623434892800114,-2.1376147918417132e-07,-30.23316890878996,-67.98862257315066,sell
15,-0.82258266,0.0002635646140781267,20221223, 056080.csv,3910.0,3890.0,4.0,97312451.0,97328091.0,14.0,-0.004993309684224123,0.13250102880658438,-0.00148258145562457,0.0041919024212899725,8.785636995112256e-05,0.1316985596707819,-0.0008014072629341508,-6.422536058536821e-09,-31.759215404439498,-61.635260855361516,sell
16,-0.4681294,-2.660259790232544e-11,20221226, 056080.csv,3890.0,3890.0,3.0,97316356.0,97328026.0,1.0,-0.0008014072629341508,0.13177572016460906,-0.0007243488722674054,0,0,0.13171399176954732,-6.164715907389775e-05,-3.8003711289036346e-11,-33.56950237505023,-61.97017311682316,sell
17,-0.4369234,1.4278036708503804e-08,20221227, 056080.csv,3890.0,3920.0,2.0,97320241.0,97328021.0,1.0,3.082357953694887e-05,0.1317088477366255,-6.67844223300559e-05,3.0823620707675437e-05,4.750478010961956e-09,0.13177057613168724,6.164720024462431e-05,3.800382231133881e-11,-34.26222175190683,-62.03878772325662,sell
18,-0.41182545,-2.955835576301524e-12,20221228, 056080.csv,3920.0,3880.0,2.0,97320241.0,97328081.0,0.0,-2.0549066748208102e-05,0.1317088477366255,0.0,0.0,0,0.13168827160493826,-2.0549066748208102e-05,-4.22262225185932e-12,-35.823402909125626,-63.14430165425941,sell
19,-0.056031078,-5.707943807609084e-08,20221229, 056080.csv,3880.0,3870.0,2.0,97320241.0,97328001.0,0.0,-4.1098133496416204e-05,0.13177057613168724,6.164720024462431e-05,-6.164713690504171e-05,-1.9001847317845488e-08,0.13166769547325102,-0.00010274527040145792,-1.055658893633904e-10,-37.29890455558643,-64.08823708558954,sell
