timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.6270455,-1.0,20180430, 005930.csv,2650000.0,2650000.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.612934,-1.0,20180502, 005930.csv,2650000.0,2650000.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,wrong
3,0.0034935474,0.0,20180503, 005930.csv,2650000.0,51900.0,0.0,13400000,13400000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,buy
4,-0.33809492,-1.0,20180504, 005930.csv,51900.0,52600.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.5887098,-1.0,20180508, 005930.csv,52600.0,50900.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.29077512,-1.0,20180509, 005930.csv,50900.0,51600.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-0.88052464,-1.0,20180510, 005930.csv,51600.0,51300.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
8,-0.34216595,-1.0,20180511, 005930.csv,51300.0,50100.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
9,-0.04788877,-1.0,20180514, 005930.csv,50100.0,49200.0,0.0,13400000,13400000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
10,0.315051,-0.34687982291617475,20180515, 005930.csv,49200.0,49850.0,84.0,9191003.0,13323803.0,84.0,0.0,-0.004455223880597015,-0.004455223880597015,-0.1567234002888039,-0.11556930282021982,-0.1611716417910448,-0.1567234002888039,-0.0002455920793075217,-2200.5654603411217,0.0,buy
11,-0.14604044,2.327710004652864,20180516, 005930.csv,49850.0,49400.0,72.0,9780435.0,13369635.0,12.0,-0.43882552080865095,-0.5758582089552239,-0.5714284434911018,0.5469106243170259,0.7758760775674043,-0.4683955223880597,0.10808510350837491,0.00011681707235855487,-21.351554488354566,-11.887186528034691,sell
12,-0.5085149,-0.8404504983584378,20180517, 005930.csv,49400.0,49500.0,36.0,11572090.0,13350490.0,36.0,0.16212765526256237,-0.24858208955223882,0.3291716815527626,-0.25639182986375386,-0.28012943365984433,-0.34261194029850744,-0.09426417460119146,-8.885339843534013e-05,-16.736048709406518,-10.739773887887628,sell
13,-0.025141701,0.21327969456576107,20180518, 005930.csv,49500.0,50000.0,36.0,11572090.0,13354090.0,0.0,0.0403989319719392,-0.36947761194029854,-0.12119679591581761,0.12139288241090368,0.07103216080258234,-0.20828358208955225,0.16179181438284287,0.0002617316543057635,-17.682352871017773,-12.822648543486542,sell
14,-0.6901456,-1.8624744360467165,20180521, 005930.csv,50000.0,51800.0,12.0,12758140.0,13358140.0,24.0,0.6471672575313715,-0.3571641791044776,0.01235909693202272,-0.44045881978281587,-0.6209244902678237,-0.15119402985074626,0.20670843774855566,0.0004271925096493989,-18.225589455334987,-12.788639614203545,sell
15,-0.10032496,-0.04571236156865603,20180523, 005930.csv,51800.0,51400.0,11.0,12808058.0,13377858.0,1.0,0.17075914422706773,-0.313,0.04432248313753451,-0.055472925227270015,-0.015268463924092202,-0.19807462686567165,0.11528621899979771,0.00013290029088652844,-18.335020073893364,-12.517972498383937,sell
