timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.3502283,-1.0,20211109, 124500.csv,4780.0,4670.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,-0.03580901,-1.0,20211110, 124500.csv,4670.0,4675.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
3,-0.87645495,-1.0,20211111, 124500.csv,4675.0,4740.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
4,-0.05174923,-1.0,20211112, 124500.csv,4740.0,4775.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
5,-0.56621057,-1.0,20211115, 124500.csv,4775.0,5030.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
6,-0.3652917,-1.0,20211116, 124500.csv,5030.0,5130.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
7,-0.014626682,-1.0,20211117, 124500.csv,5130.0,5150.0,0.0,79500000,79500000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
8,0.11251488,1.345947864356267e-05,20211118, 124500.csv,5150.0,5150.0,1743.0,70557141.0,79533591.0,1743.0,0.0,-0.0015962264150943396,-0.0015962264150943396,0,0,0.042252830188679244,0.043849756545170517,1.922782663366096e-05,-4663.843133916927,0.0,buy
9,-0.5314346,-0.006328841908061933,20211119, 124500.csv,5150.0,5130.0,817.0,75318211.0,79525761.0,926.0,0.0,0.03240377358490566,0.03400054272564426,-0.020546801180563363,-0.002108628905676202,0.011850314465408806,-0.020546801180563363,-4.221701476181394e-06,-227.93287758595056,0.0,sell
10,-0.28151548,-0.0011156166982054904,20211122, 124500.csv,5130.0,5180.0,588.0,76495625.0,79512065.0,229.0,0.030820201770845046,0.029968553459119498,-0.0024344312781866997,-0.008638170159563772,-0.0003730203291388845,0.05215723270440252,0.022182031611281273,4.920413158804315e-06,-237.4607369032939,-5621.612448891922,sell
11,-0.46053928,0.02626665069405897,20211123, 124500.csv,5180.0,5050.0,318.0,77878452.0,79525692.0,270.0,-0.07394010537093758,0.01231698113207547,-0.017646283990992637,0.04194404631949395,0.00875793896398025,-0.01968301886792453,-0.03199605905144363,-1.0237425545400747e-05,-216.22629936373662,-323.6902311466295,sell
