timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.47674146,-1.0,20220629, 039030.csv,83200.0,80600.0,0.0,51800000,51800000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,wrong
2,0.10747486,-2.608562359575686,20220630, 039030.csv,80600.0,78200.0,66.0,46308021.0,51627621.0,66.0,0.0,-0.0015038610038610037,-0.0015038610038610037,-0.6370752177914026,-0.868575687790329,-0.638569498069498,-0.6370752177914026,-0.004050423149570492,-5131.000085987619,0.0,buy
3,1.5733738,-1.0,20220701, 039030.csv,78200.0,75200.0,66.0,46308021.0,51469221.0,0,-1.0193203484662443,-0.33277799227799226,-0.3312791132515294,-0.6903281481825397,-0.9077049493064127,-1.0208088803088802,-0.6903281481825397,-0.004754192402195656,-26.689354027955222,-23.184141115640795,wrong
4,0.20371705,0.4953875839853108,20220704, 039030.csv,75200.0,77700.0,186.0,36922689.0,50909889.0,120.0,-0.37073178328321577,-0.6411409266409266,-0.30939252459453825,0.1900365929287017,0.16520536731319546,-0.8206776061776062,-0.18069519035451406,-0.00032645422039367933,-26.333461997814847,-27.43109776895926,buy
5,-0.25380617,2.9930471327065407,20220705, 039030.csv,77700.0,75000.0,139.0,40451287.0,51251587.0,47.0,-1.15644921826889,-1.7295617760617759,-1.0954441904543628,1.1018367074895492,0.9976893366931793,-1.78322972972973,-0.05461251077934076,-2.9824818567503186e-05,-13.173796789879736,-12.666554833079688,sell
6,-0.98970044,-2.584590140812188,20220706, 039030.csv,75000.0,77500.0,2.0,51078709.0,51228709.0,137.0,0.6280438739624188,-1.0924536679536678,0.6483212241877553,-0.6288246038468791,-0.861530045515138,-1.0932258687258687,-0.0007807298844603699,-6.095391524851834e-09,-9.019753640182524,-10.878584795263855,sell
7,-0.3224024,0.0016670655551616954,20220707, 039030.csv,77500.0,77800.0,2.0,51078709.0,51233709.0,0.0,0.00039036494223018497,-1.1028783783783782,-0.010539853440214995,0.010541005590648167,0.0005554096972097966,-1.0920675675675677,0.010931370532878352,1.1949479032935528e-06,-9.638371080669142,-11.063705139792253,sell
8,0.27330545,0.2432135875893836,20220708, 039030.csv,77800.0,77900.0,181.0,37204240.0,51286040.0,179.0,0.011321776623338291,-1.097027027027027,0.005916604300920407,0.12999686685822215,0.0810246016116194,-0.9572586872586872,0.14131864348156045,0.00019968964932204347,-10.276410213094065,-11.181993832048688,buy
9,0.14614794,-3.0248482834541828,20220711, 039030.csv,77900.0,73900.0,250.0,31835278.0,51310278.0,69.0,-1.2718677913340442,-0.9936718146718146,0.10450162340767657,-1.9011303789754246,-0.9999999858207128,-2.875911196911197,-1.9011303789754246,-0.035497608560063454,-10.500195539596895,-10.985412681440481,buy
10,-0.45904377,2.661279714898046,20220712, 039030.csv,73900.0,74700.0,136.0,40701297.0,50751697.0,114.0,-1.5111549166214913,-0.9735579150579151,0.020315771711328152,0.6627406724403467,0.8887667570593412,-1.8137123552123553,-0.8484142441811445,-0.007172223257110866,-10.831375222351417,-10.844631556360932,sell
11,0.13510028,0.10104001035523844,20220713, 039030.csv,74700.0,74100.0,210.0,35231921.0,50918921.0,74.0,-1.007491914965109,-2.025249034749035,-1.062030602683886,0.08275711883140012,0.033664023603954596,-1.9441679536679537,0.08275711883140012,6.848506196377446e-05,-11.395846353119829,-11.824945573853853,buy
12,0.525769,2.119044253041236,20220714, 039030.csv,74100.0,76400.0,457.0,16778401.0,50642101.0,247.0,1.0344639853925015,-1.7059826254826254,0.3258660074365941,0.49137348657939217,0.7009784147022711,-0.20617567567567568,1.5258374719718937,0.023012869906318123,-10.685170864696463,-11.102813063435217,buy
13,-0.09342316,0.4494858479683707,20220715, 039030.csv,76400.0,79000.0,415.0,19885492.0,51591492.0,42.0,3.85947125263479,-2.245189189189189,-0.5485649870755537,0.15636760288016616,0.11507655111677484,1.6804864864864866,4.015838855514956,0.14893742088292317,-11.835057227509193,-13.128640733880566,sell
14,-0.21056662,-2.9944740173574615,20220718, 039030.csv,79000.0,77800.0,328.0,26521379.0,52433379.0,87.0,3.0323681153888447,-0.4235926640926641,1.8634341471152158,-2.1421105632198394,-0.9999999998913824,0.4628938223938224,0.8902575521690054,0.007894260452408264,-5.471932338634363,-8.83728434217424,sell
15,-0.87190944,-2.999956990192827,20220719, 039030.csv,77800.0,78700.0,43.0,48999411.0,52344811.0,285.0,1.4625659785633658,1.1513725868725868,1.5816650681645121,-1.487185985456586,-0.9999842490641702,1.126469111969112,-0.024620006893220227,-6.061429023707099e-06,-2.762901461121709,-5.028350638571957,sell
16,-1.1789076,-1.0,20220720, 039030.csv,78700.0,79600.0,43.0,48999411.0,52383511.0,0,0.049240013786440454,1.0517586872586873,-0.09848002757288091,0.09862564571512887,0.04747134644721174,1.2011795366795368,0.14786565950156932,0.00021861863206174004,-3.1231736805123687,-5.618894659337969,wrong
17,0.15857571,-0.25989150261249383,20220721, 039030.csv,79600.0,78200.0,141.0,41285716.0,52509316.0,98.0,0.03285903544479318,1.1243552123552123,0.07184093185473532,-0.13458714848127662,-0.0865882393972538,0.9882548262548262,-0.13458714848127662,-0.0001811206010463584,-3.1321273069086386,-5.476254589557048,buy
18,0.057821557,-1.1642864903816066,20220722, 039030.csv,78200.0,78300.0,170.0,38976989.0,52270989.0,29.0,-0.1076697187850213,1.3687046332046333,0.24163261198185282,-0.31321059944011154,-0.387682535430272,0.9420637065637066,-0.42088031822513283,-0.001769834415415228,-2.7610342713238825,-4.70617302941703,buy
19,0.35596654,2.2291099490743553,20220725, 039030.csv,78300.0,78400.0,347.0,25133624.0,52303724.0,177.0,-0.38850490913089186,0.9054517374517376,-0.4569979437235023,0.5212795329692861,0.7429955187486834,1.0394285714285714,0.13277462383839422,0.00017627546900778057,-3.3306566030197966,-5.95157532894027,buy
