episode,timestep,reward,loss,dist_entropy
5,2000,-20.5505,0.4550337,0.90811294
11,4000,-43.355,0.47582617,0.90811294
16,6000,-55.9,0.17440346,0.90811294
22,8000,-29.929,0.68492645,0.90811294
27,10000,-32.3713,0.23680013,0.90811294
33,12000,-35.2102,0.25564504,0.90811294
38,14000,-49.1364,0.27772355,0.90811294
44,16000,-27.3982,0.6030761,0.90811294
50,18000,-38.9858,0.3599218,0.90811294
55,20000,-37.0069,0.19930232,0.90811294
61,22000,-26.1601,0.3648181,0.90811294
66,24000,-46.8776,0.15004332,0.90811294
72,26000,-21.9316,0.13543747,0.90811294
77,28000,-22.6188,0.6907159,0.90811294
83,30000,-30.4977,0.31663957,0.90811294
89,32000,-32.0462,0.2602163,0.90811294
94,34000,-43.3472,0.536931,0.90811294
100,36000,-18.7199,0.37469283,0.90811294
105,38000,-49.3004,0.18510568,0.90811294
111,40000,-45.1692,0.20449233,0.90811294
116,42000,-32.0875,-0.04910679,0.90811294
122,44000,-41.5427,0.53565776,0.90811294
128,46000,-50.8021,0.23255181,0.90811294
133,48000,-28.5958,0.14812428,0.90811294
139,50000,-45.7842,0.7174042,0.90811294
144,52000,-35.2296,0.80811524,0.90811294
150,54000,-33.7844,0.44292584,0.90811294
155,56000,-27.0818,0.34218714,0.90811294
161,58000,-42.4411,0.27035695,0.90811294
167,60000,-55.7953,0.64882314,0.90811294
172,62000,-17.4122,0.43754128,0.90811294
178,64000,-27.6714,0.3441109,0.90811294
183,66000,-36.2373,0.38253912,0.90811294
189,68000,-36.0889,0.23701227,0.90811294
194,70000,-23.1481,0.35522455,0.90811294
200,72000,-20.226,0.40999773,0.90811294
206,74000,-55.7143,-0.24068692,0.90811294
211,76000,-27.9192,0.2807356,0.90811294
217,78000,-34.2975,0.4399402,0.90811294
222,80000,-42.9822,0.25118604,0.90811294
228,82000,-35.1947,0.5220065,0.90811294
233,84000,-43.9288,0.32801947,0.90811294
239,86000,-41.1995,0.25303245,0.90811294
245,88000,-56.2208,0.33225772,0.90811294
250,90000,-41.7207,0.41687393,0.90811294
256,92000,-47.2087,0.33325434,0.90811294
261,94000,-39.4388,0.2324575,0.90811294
267,96000,-36.3605,0.26333502,0.90811294
272,98000,-18.4212,0.57122034,0.90811294
278,100000,-4.8209,0.2422331,0.90811294
284,102000,-53.8775,0.22215128,0.90811294
289,104000,-13.4557,0.22815652,0.90811294
295,106000,5.0691,0.32395214,0.90811294
300,108000,-12.7009,0.34354955,0.90811294
306,110000,-22.3235,0.2393021,0.90811294
311,112000,-37.8967,0.13764378,0.90811294
317,114000,-30.3475,0.6302364,0.90811294
323,116000,-40.5405,0.50686073,0.90811294
328,118000,-0.9078,0.28683364,0.90811294
334,120000,-31.7964,0.15488881,0.90811294
339,122000,-39.3886,0.1876255,0.90811294
345,124000,-38.5859,0.10142712,0.90811294
350,126000,-40.1783,0.47584304,0.90811294
356,128000,-3.3812,0.33518714,0.90811294
362,130000,-21.9215,0.05072157,0.90811294
367,132000,-18.5769,0.5741852,0.90811294
373,134000,-31.8526,0.29849535,0.90811294
378,136000,-42.751,0.21218012,0.90811294
384,138000,-30.0369,0.499474,0.90811294
389,140000,-32.0406,0.41307405,0.90811294
395,142000,-36.1541,0.35140514,0.90811294
401,144000,-36.8485,0.307298,0.90811294
406,146000,-49.7233,0.580784,0.90811294
412,148000,-37.259,0.29006046,0.90811294
417,150000,-55.899,0.28923798,0.90811294
423,152000,-35.1379,0.64229,0.90811294
428,154000,-29.7528,0.4361764,0.90811294
434,156000,-45.4017,0.45475623,0.90811294
440,158000,-13.6698,0.25963435,0.90811294
445,160000,-30.4076,0.16905794,0.90811294
451,162000,-59.4001,0.70837903,0.90811294
456,164000,-44.4749,0.13005571,0.90811294
462,166000,-5.0929,0.07092649,0.90811294
467,168000,-37.6521,0.3173097,0.90811294
473,170000,-57.5272,0.3390587,0.90811294
479,172000,-6.7019,0.016169816,0.90811294
484,174000,-17.7815,0.48337615,0.90811294
490,176000,-9.564,0.0488076,0.90811294
495,178000,-34.878,0.4152661,0.90811294
501,180000,-21.5506,0.5009916,0.90811294
506,182000,-21.6443,0.22442824,0.90811294
512,184000,-13.8103,0.09689677,0.90811294
518,186000,-12.5648,0.35147908,0.90811294
523,188000,-27.2336,0.32485497,0.90811294
529,190000,-30.4482,0.6557512,0.90811294
534,192000,-44.6527,0.023884013,0.90811294
540,194000,-21.6149,0.39953002,0.90811294
545,196000,-22.5003,0.8315345,0.90811294
551,198000,-28.4184,0.2019555,0.90811294
557,200000,-22.9597,0.41157904,0.90811294
562,202000,-35.7174,0.5063781,0.90811294
568,204000,-27.2515,0.276289,0.90811294
573,206000,-43.477,0.052284695,0.90811294
579,208000,-32.2706,0.18547903,0.90811294
584,210000,-39.0867,0.07101099,0.90811294
590,212000,-52.1093,0.34545362,0.90811294
596,214000,-49.0432,0.6320181,0.90811294
601,216000,-24.6519,0.2673743,0.90811294
607,218000,-32.8152,0.29660666,0.90811294
612,220000,-31.274,0.4954424,0.90811294
618,222000,-35.5824,0.60211927,0.90811294
623,224000,-1.6038,0.39375696,0.90811294
629,226000,-25.3375,0.04391418,0.90811294
635,228000,-43.091,0.4228446,0.90811294
640,230000,-27.5557,0.024049982,0.90811294
646,232000,-7.4271,0.20667583,0.90811294
651,234000,-36.7885,0.44981828,0.90811294
657,236000,-28.9308,0.5145836,0.90811294
662,238000,-41.5182,0.62610275,0.90811294
668,240000,-33.8209,0.032808535,0.90811294
674,242000,-28.4899,0.56565815,0.90811294
679,244000,-42.5663,0.5347607,0.90811294
685,246000,-29.8633,0.15491204,0.90811294
690,248000,-16.548,0.11289554,0.90811294
696,250000,-38.009,0.27673018,0.90811294
701,252000,-9.9743,0.4218058,0.90811294
707,254000,-17.0142,0.12842362,0.90811294
713,256000,-38.5928,0.17371926,0.90811294
718,258000,-35.8478,0.53004944,0.90811294
724,260000,-34.2515,0.31174907,0.90811294
729,262000,-52.4016,0.35343364,0.90811294
735,264000,-33.9923,0.26421228,0.90811294
740,266000,-28.9467,0.25043768,0.90811294
746,268000,-40.5378,0.2129079,0.90811294
752,270000,-34.8591,0.60035515,0.90811294
757,272000,-43.7359,0.34650362,0.90811294
763,274000,-47.7107,0.36322784,0.90811294
768,276000,-42.1116,0.3065503,0.90811294
774,278000,-35.5799,0.2746068,0.90811294
779,280000,-37.5376,0.20058942,0.90811294
785,282000,-23.5654,0.43524528,0.90811294
791,284000,-39.6376,0.16946629,0.90811294
796,286000,-8.8238,-0.069182165,0.90811294
802,288000,-21.484,0.60397154,0.90811294
807,290000,-39.5876,0.11276378,0.90811294
813,292000,-14.9478,0.18760529,0.90811294
818,294000,-30.3311,0.3462255,0.90811294
824,296000,-41.1251,0.41090354,0.90811294
830,298000,-28.5211,0.24477902,0.90811294
835,300000,-62.5013,0.13749316,0.90811294
841,302000,-30.3267,0.32411215,0.90811294
846,304000,-35.9211,-0.04704109,0.90811294
852,306000,-14.2141,-0.2786035,0.90811294
857,308000,-35.1248,-0.07350053,0.90811294
863,310000,-21.329,0.34027523,0.90811294
869,312000,-15.4275,0.28643763,0.90811294
874,314000,-31.6538,-0.2356247,0.90811294
880,316000,-23.4462,0.028118193,0.90811294
885,318000,-14.8672,1.4136252,0.90811294
891,320000,-52.4067,0.10796113,0.90811294
896,322000,-66.647,0.13714793,0.90811294
902,324000,-31.6192,0.13192251,0.90811294
908,326000,-29.2172,0.22332844,0.90811294
913,328000,-28.7421,-0.027451802,0.90811294
919,330000,-31.0316,0.42032063,0.90811294
924,332000,-20.1648,0.7467785,0.90811294
930,334000,-48.4359,0.07306899,0.90811294
935,336000,-24.1676,-0.013962582,0.90811294
941,338000,-44.8553,0.2873632,0.90811294
947,340000,-25.7462,0.5835081,0.90811294
952,342000,-49.4384,0.19336501,0.90811294
958,344000,-43.4858,0.21507613,0.90811294
963,346000,-26.3222,0.28987473,0.90811294
969,348000,-22.8429,0.3797235,0.90811294
974,350000,-24.1503,0.067769006,0.90811294
980,352000,-48.6119,0.10606709,0.90811294
986,354000,-47.9715,0.3201013,0.90811294
991,356000,-69.6518,0.19832945,0.90811294
997,358000,-23.2313,0.14174485,0.90811294
1002,360000,-24.0742,-0.0108590275,0.90811294
1008,362000,-64.129,0.17809911,0.90811294
1013,364000,-31.4006,-0.15490395,0.90811294
