psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
3.199663e-05,0.0,0.0,0.0020938972,0.0021370298,0.0020821337,0.48046,-0.00012939813,0.0021809468,0.0021489894,0.002189704,3.2863018e-06,0.0022875005,0.0021489894,0.0020104782,0.00019121045,0.0001936596,0.00019119869,-1.3331929e-07,0.04445171,0.6016081,5.9705868e-05,6.009014e-05,5.9652542e-05,-5.5680406e-08,0.09296338,0.6297327,0.0009416232,0.0009592174,0.00093691,0.00032439563,0.00032799368,0.00032336672
3.2868957e-05,0.0,0.0,0.0021061662,0.0021540336,0.0020902106,0.19338156,-2.3933708e-05,0.0021995078,0.0021873415,0.002228627,3.4414484e-06,0.0023250678,0.0021873415,0.0020496151,0.00019559503,0.00019595084,0.00019405449,4.3878465e-08,0.035993025,0.60584277,6.1652434e-05,6.173221e-05,6.081555e-05,1.2046632e-07,0.100645386,0.7642562,0.0009483692,0.000955227,0.0009448621,0.00032797796,0.00032905894,0.00032656585
3.1910276e-05,0.0,0.0,0.002088246,0.002123441,0.0020726037,0.18328276,2.3463439e-05,0.0021336086,0.0021431895,0.0021861405,3.5688724e-06,0.0022797233,0.0021431895,0.0020066558,0.0001942491,0.00019453929,0.00019286633,1.0167489e-07,0.032510705,0.6258229,6.1003375e-05,6.1003375e-05,6.0715556e-05,7.273666e-08,0.11430761,0.7487228,0.0009474372,0.00095028646,0.0009257719,0.00032567253,0.0003266533,0.00031975895
3.0107705e-05,0.0,0.0,0.0019702837,0.001988732,0.0019407663,0.106836386,0.0,0.001990208,0.002022308,0.0020644318,3.68967e-06,0.0021508208,0.002022308,0.0018937952,0.00018311979,0.0001835345,0.00018201953,-6.641406e-09,0.045065183,0.6631353,5.7896825e-05,5.7901252e-05,5.728286e-05,4.35381e-08,0.104164176,0.73206383,0.0008789177,0.0008926337,0.0008774101,0.00030387085,0.0003067481,0.0003034141
2.9488981e-05,0.0,0.0,0.001958651,0.0019804947,0.0019149635,0.14051624,1.456246e-05,0.0019426323,0.001994875,0.0020389266,3.8780463e-06,0.002122213,0.001994875,0.0018675373,0.00017982672,0.00018012307,0.00017873527,-3.4949903e-08,0.048228394,0.611814,5.6243134e-05,5.7122706e-05,5.6183428e-05,-1.1285906e-07,0.0953721,0.77102476,0.00085842644,0.0008789144,0.0008551885,0.0002971834,0.00030262468,0.00029632205
3.3293185e-05,0.0,0.0,0.002165278,0.0022100487,0.0021449276,0.13342053,-2.4420428e-05,0.002170162,0.002227143,0.0022794434,4.1138355e-06,0.0023722933,0.002227143,0.0020819926,0.00019965328,0.00020045754,0.0001986895,-5.6166986e-08,0.039593574,0.60001326,6.288667e-05,6.301122e-05,6.248699e-05,8.1401424e-10,0.0975649,0.78169644,0.0009538717,0.0009585669,0.00094674254,0.00033296927,0.00033328676,0.0003305541
3.457427e-05,0.0,0.0,0.0022154388,0.0022532018,0.0022112427,0.12008617,-1.6783626e-05,0.0022372573,0.0022876083,0.0023476097,4.173706e-06,0.0024355424,0.0022876083,0.0021396743,0.0002069119,0.0002081455,0.00020642435,4.4476607e-08,0.02932368,0.56551373,6.54209e-05,6.546705e-05,6.500382e-05,7.63655e-08,0.106890045,0.8083554,0.0009979368,0.0009995422,0.0009834978,0.00034719365,0.00034732875,0.0003434492
3.005565e-05,0.0,0.0,0.0017760156,0.0018600874,0.0017690096,0.21979858,-7.356278e-05,0.0018488778,0.0019012475,0.0019575872,1.6942563e-06,0.0020363536,0.0019012475,0.0017661414,0.00017009815,0.00017328867,0.00016983613,-1.07191475e-07,0.027117832,0.61363393,5.3627966e-05,5.4953496e-05,5.3512365e-05,-1.2680822e-07,0.09920487,0.75135285,0.0008379256,0.0008407069,0.00082394306,0.0002897764,0.0002914326,0.00028689555
3.200945e-05,0.0,0.0,0.0019401956,0.0019552945,0.0019250968,0.09184063,2.6422898e-05,0.0019771876,0.0020415464,0.002105087,2.2144905e-06,0.0021935366,0.0020415464,0.0018895561,0.00018688387,0.00018692238,0.00018436162,1.4796822e-07,0.029293709,0.6923073,5.9240894e-05,5.9240894e-05,5.829344e-05,1.8948992e-07,0.09381925,0.7089262,0.000911257,0.0009113099,0.0008966286,0.0003131189,0.0003131574,0.00030982585
3.4486777e-05,0.0,0.0,0.0020903542,0.0021066216,0.0020578196,0.07063307,0.0,0.0021106885,0.002195482,0.002263737,3.1393129e-06,0.0023657125,0.002195482,0.0020252515,0.00019937343,0.00020102457,0.00019892852,-7.9710006e-08,0.041810907,0.6803415,6.30864e-05,6.35061e-05,6.287005e-05,-9.435062e-08,0.07015261,0.7248666,0.00096431456,0.000979322,0.0009641137,0.0003327006,0.00033645268,0.0003326258
3.600021e-05,0.0,0.0,0.0022009606,0.0022308186,0.002183899,0.071151,8.530856e-06,0.0022001076,0.0023005584,0.00236845,2.7889334e-06,0.002482853,0.0023005584,0.0021182639,0.00020944275,0.00021012947,0.00020732282,1.3649368e-08,0.033271443,0.6428404,6.7299065e-05,6.733063e-05,6.601687e-05,1.4587764e-07,0.075883746,0.75814164,0.0010055549,0.0010069156,0.0009958247,0.0003479813,0.00034818772,0.00034532475
3.4442906e-05,0.0,0.0,0.0021239792,0.0021403807,0.0021116782,0.06848767,8.200692e-06,0.0021067578,0.0022090613,0.0022711817,2.1580768e-06,0.0023877325,0.0022090613,0.0020303903,0.00020165172,0.0002022348,0.00020058893,1.3121107e-08,0.040565625,0.6014078,6.506593e-05,6.506593e-05,6.44968e-05,4.6743942e-08,0.083728656,0.7905164,0.0009666377,0.00096794567,0.000957284,0.0003345136,0.00033471207,0.0003319599
3.248673e-05,0.0,0.0,0.0019234566,0.001949961,0.0019234566,0.11243232,-3.786332e-05,0.0019461745,0.0020359107,0.002091191,1.6909831e-06,0.0022079467,0.0020359107,0.0018638745,0.00018308277,0.00018446858,0.00018296766,-1.2722074e-07,0.032371774,0.6350625,5.8953945e-05,5.966123e-05,5.8653306e-05,-1.4236608e-07,0.08522003,0.7587526,0.0008702732,0.0008848006,0.0008701884,0.00030270513,0.00030687085,0.0003025423
3.3258097e-05,0.0,0.0,0.0020033112,0.0020815656,0.0020033112,0.22809319,1.5650869e-05,0.0020095715,0.002089391,0.0021556462,1.8631988e-06,0.0022495354,0.002089391,0.0019292466,0.0001908694,0.00019169343,0.00018958055,6.964637e-08,0.03137937,0.5831496,6.129507e-05,6.139758e-05,6.0576687e-05,4.7735153e-08,0.072606966,0.77563673,0.0009004783,0.0009063825,0.0008956343,0.00031231702,0.00031437667,0.0003112097
