timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,-0.062199757,0.0,000100_2.csv,20200929,64200.0,65100.0,44100000.0,44100000,0,0.0,False,1.4018691588785046,0.0,0.0,0.0,0,0.0,0.0,0,0,-1.4018691588785046,0.0,0.0,0,0.0,0.0,0.0,wrong
2,0.28259188,-0.04,000100_2.csv,20201005,65100.0,65000.0,44098235.0,31664135.0,191.0,191.0,True,1.2461059190031152,0.0,-0.004002267573696146,-0.004002267573696146,0.0,0.0,0.0,-0.043312391074155236,-0.018584765491073907,-1.2934188441731833,-0.04731292517006803,-0.043312391074155236,-0.00933596284667415,-1.9100000000000001,-786.0351217956829,0.0,buy
3,-0.19597615,-0.22,000100_2.csv,20201006,65000.0,64800.0,44075187.0,34065187.0,37.0,154.0,True,0.9345794392523363,-0.08666231767025373,-0.056265306122448976,-0.05226513033911675,-0.15360983102918588,0.0,0.0,0.016781729302018336,0.0028123024312973754,-1.060686015216055,-0.12610657596371883,-0.0698805883682354,-0.024120812132526925,-3.08,-71.77573818865412,-65.77584565744797,sell
4,-0.087528005,-0.17,000100_2.csv,20201007,64800.0,65700.0,44043005.0,34906205.0,13.0,141.0,True,2.336448598130841,0.3146825496742638,-0.12924036281179138,-0.07301613944371921,-0.4608294930875576,0.0,0.0,-0.026555070634175615,-0.007026912742400526,-2.1779338589018162,0.15851473922902495,0.2881274790400882,0.33971731225030044,12.690000000000001,-54.00887020970964,-57.49428295881507,sell
5,0.28219655,0.06,000100_2.csv,20201008,65700.0,65000.0,44168515.0,25115515.0,149.0,290.0,True,1.2461059190031152,-0.22345531420092485,0.15536281179138323,0.28497147276849066,0.5156726693485258,0.0,0.0,-0.4596034075404165,-0.879046961734309,-1.5510605675291922,-0.3049546485260771,-0.4596034075404165,-0.6522169666793807,-20.3,-11.641515812412594,-47.99619051969444,buy
6,-0.8459204,-0.65,000100_2.csv,20201012,65000.0,64100.0,43939367.0,41014367.0,245.0,45.0,True,-0.1557632398753894,-0.5936470890878908,-0.36424716553287984,-0.5188039489215338,-0.5552705706597537,0.0,0.0,0.501474618783528,0.9191183199893684,-0.30032066035136795,-0.4560839002267574,-0.09217247030436283,-0.04158923690542915,-4.05,-8.704372187668046,-9.23955201505348,sell
7,-0.3929015,-1.96,000100_2.csv,20201013,64100.0,63600.0,43897079.0,42102279.0,17.0,28.0,True,-0.9345794392523363,-0.051254170181658676,-0.4601383219954649,-0.09624171417854062,-1.9321975935275417,0.0,0.0,0.019361387520652917,0.0037416159127974247,0.44269508551083975,-0.4918843537414966,-0.03189278266100576,-0.005072837409133557,-1.4000000000000001,-9.620216832702862,-10.600707308720006,sell
8,0.32148877,-2.12,000100_2.csv,20201014,63600.0,62800.0,43881165.0,28617165.0,212.0,240.0,True,-2.1806853582554515,-0.05104473184299579,-0.4962244897959184,-0.03625298166194612,-1.6786812522054755,0.0,0.0,-0.4375453568746409,-0.8525784918863604,1.2490867187996693,-0.9315986394557824,-0.4375453568746409,-0.616044913937008,-19.2,-10.311177828546459,-11.403603247139124,buy
9,0.021594785,-3.27,000100_2.csv,20201015,62800.0,62100.0,43689085.0,28051885.0,9.0,249.0,True,-3.2710280373831773,-0.3845347009950866,-0.9317800453514739,-0.43772766744000524,-2.8699981804046124,0.0,0.0,-0.39895548281681803,-0.7964115597520767,1.9440098967936081,-1.3270181405895691,-0.39895548281681803,-0.5487922426997477,-17.43,-11.0741474959641,-12.329992130534364,buy
10,0.19339472,-3.75,000100_2.csv,20201016,62100.0,61700.0,43514018.0,22648418.0,87.0,336.0,True,-3.894080996884735,-0.22888772172492636,-1.3287573696145125,-0.40071107005330964,-3.4402332361516033,0.0,0.0,-0.3088659842903958,-0.6147959027824563,2.2605617225083177,-1.6335192743764173,-0.3088659842903958,-0.3793518732667086,-13.440000000000001,-12.512728520624448,-14.280868657096073,buy
11,1.1167078,-4.41,000100_2.csv,20201019,61700.0,60600.0,43376403.0,1303.0,367.0,703.0,True,-5.607476635514018,-0.852013035246184,-1.640809523809524,-0.3162544079473424,-2.632061742829423,0.0,0.0,-1.782766542444748,-0.9999999999999842,2.21315237247547,-3.3943242630385484,-1.782766542444748,-0.9999998745404856,-77.33,-13.848729146374117,-16.246031899276545,buy
12,0.81659156,-4.37,000100_2.csv,20201020,60600.0,60600.0,42603103.0,1303.0,0,703.0,False,-5.607476635514018,0.0,-3.3943242630385484,-1.782766542444748,-4.367956914351103,0.0,0.0,1,0.9999546000702375,2.21315237247547,-3.3943242630385484,0.0,0,0.0,-9.956333366303147,-9.64369566313718,wrong
13,-0.26831537,-5.34,000100_2.csv,20201021,60600.0,59800.0,42584397.0,11375397.0,188.0,515.0,True,-6.853582554517133,-1.3200916374565486,-3.4367414965986396,-0.04390759987599964,-4.367956914351103,0.0,0.0,0.35260112678899114,0.7115621226784193,2.4826006951067026,-4.37098185941043,-0.9674905106675574,-0.9907227437735872,-41.2,-10.47412906095275,-10.134241624495269,sell
14,0.48480964,-4.64,000100_2.csv,20201022,59800.0,60400.0,42171616.0,5873016.0,92.0,607.0,True,-5.919003115264798,0.7327067512904234,-4.3727528344671205,-0.9693245157375364,-5.186765969636206,43581512.5,-0.3150596156343122,0.8636140478942045,0.9994233599044033,2.3721006209337316,-3.546902494331066,0.8636140478942045,0.9759866683778226,36.42,-11.963814357176169,-11.770562104419087,buy
15,-0.032278955,-6.43,000100_2.csv,20201023,60400.0,59000.0,42533933.0,7018733.0,19.0,588.0,True,-8.09968847352025,-1.9978457683755262,-3.5511723356009073,0.8591489593379585,-4.235462618160984,43469650.571428575,-0.25667289213843913,0.06244985753887722,0.038249143769489735,2.6818494712526757,-5.4178390022675735,-1.935395910836649,-0.9999999926516252,-82.32000000000001,-9.141961845755043,-10.101833620898294,sell
16,-0.9392462,-6.95,000100_2.csv,20201026,59000.0,57900.0,41657257.0,39533257.0,552.0,36.0,True,-9.813084112149532,-1.5506800132234548,-5.53909977324263,-2.061121410992019,-6.4551704382698345,43295295.0,-0.4010972463237922,1.4556185453020312,0.9999999993718571,4.184188420539555,-5.628895691609977,-0.09506146792142363,-0.04417784485244636,-3.9600000000000004,-10.202645845383772,-10.73686150435183,sell
17,0.87640685,-1.94,000100_2.csv,20201027,57900.0,60500.0,41612749.0,4962049.0,597.0,633.0,True,-5.763239875389408,0.22490453991679543,-5.6400249433106575,-0.10684332864259402,-5.484148781976184,43119406.571428575,-0.40625298562216833,3.9550379139816023,1.0,3.8551877211943966,-1.9080521541950113,3.9550379139816023,1.0,164.58,-10.649057292083489,-11.175551277211335,buy
18,0.55515945,-0.24,000100_2.csv,20201028,60500.0,61200.0,43258163.0,2239163.0,45.0,678.0,True,-4.672897196261682,1.0243062013013888,-1.9089274376417233,3.9541103136445037,-1.208397442600421,43063346.428571425,-0.1300113969896222,1.0971339675242335,0.9999940791434199,3.840160234810435,-0.8327369614512472,1.0971339675242335,0.9975667189681261,47.46,-2.9455703827521527,-5.3287111591947705,buy
19,1.0799329,-2.91,000100_2.csv,20201029,61200.0,59500.0,43732451.0,35651.0,36.0,714.0,True,-7.320872274143301,-2.635552663343041,-0.8334444444444444,1.096412716369856,-0.0640368852459028,43032199.0,-0.07232932680484826,-2.775513313900472,-1.0,3.7350468773179046,-3.585825396825397,-2.775513313900472,-1.0,-121.38000000000001,-2.040978246924996,-3.6930107531825604,buy
20,0.4792368,-1.06,000100_2.csv,20201030,59500.0,60700.0,42518651.0,35651.0,0,714.0,False,-5.451713395638629,2.015115672413972,-3.585825396825397,-2.775513313900472,-2.840035860655739,42930719.28571428,-0.2358227481837877,0,0,3.808745141670375,-1.642968253968254,2.015115672413972,0.9999999984783277,85.68,-4.038916399670369,-6.109652077301688,wrong
21,0.40406173,2.82,000100_2.csv,20201102,60700.0,63000.0,43375451.0,35651.0,0,714.0,False,-1.8691588785046727,3.7860125073973294,-1.642968253968254,2.015115672413972,-0.8805071721311487,42893460.14285714,-0.08678900208769673,0,0,3.9500001483459424,2.0808412698412697,3.7860125073973294,1.0,164.22,-2.4547998237499224,-3.863269986913336,wrong
22,0.33883595,4.81,000100_2.csv,20201103,63000.0,64100.0,45017651.0,35651.0,0,714.0,False,-0.1557632398753894,1.744649004453831,2.0808412698412697,3.7860125073973294,2.8752561475409824,42974637.71428572,0.1892539588977243,0,0,4.017556890669041,3.861793650793651,1.744649004453831,0.9999997542622051,78.54,0.31321321781595235,0.5641277858728134,wrong
23,-0.141895,5.96,000100_2.csv,20201104,64100.0,64800.0,45792421.0,6499121.0,101.0,613.0,True,0.9345794392523363,1.0911936848923012,3.8376893424036282,1.7210360442840522,4.671490778688523,43124876.0,0.34959756196930325,-0.15413905744641876,-0.21147288911061846,3.8761257761671644,4.8107052154195005,0.9370546274458824,0.9876036954889175,42.910000000000004,1.496537768163919,2.7009692422783975,sell
24,0.084421605,5.16,000100_2.csv,20201105,64800.0,64000.0,46221448.0,5980648.0,8.0,621.0,True,-0.3115264797507788,-1.060977634206369,4.810539682539682,0.9368952124195399,5.787104481090844,43318263.85714286,0.4484369001846132,-1.0748256956380942,-0.9999903880434456,3.995535550045563,3.6840090702947843,-1.0748256956380942,-0.9968996844427789,-49.68,2.1993718618727263,3.9091908806447746,buy
25,-0.45483828,5.61,000100_2.csv,20201106,64000.0,65000.0,45695014.0,23999014.0,282.0,339.0,True,1.2461059190031152,1.3581296459625014,3.6168117913832196,-1.1389387887631732,4.4810908455218215,43483878.928571425,0.38232158143442885,-0.6162543945401033,-0.9775775992849908,3.1394133553733017,4.385519274376417,0.7418752514223981,0.9361931318623643,33.9,1.3844303302726841,2.503347289246599,sell
26,0.12618726,6.1,000100_2.csv,20201109,65000.0,64500.0,46033590.0,21008590.0,46.0,385.0,True,0.46728971962616817,-0.36820599654855213,4.384557823129252,0.7409473602524774,5.951583224310498,43728913.71428572,0.563507193359627,-0.41817290374268007,-0.8259975282216574,3.480760166995147,3.948049886621315,-0.41817290374268007,-0.5828639649007261,-19.25,1.925315633470462,3.426368932796082,buy
27,-0.8919709,5.65,000100_2.csv,20201110,64500.0,64400.0,45804766.0,43095766.0,343.0,42.0,True,0.3115264797507788,-0.083985786550887,3.8656825396825396,-0.4970805014338443,5.136571045661956,43958940.071428575,0.5260280615379461,0.0748164350471592,0.05443721543724833,3.544632250407951,3.8561587301587297,-0.0091693515037278,-0.00042029668558640765,-0.42000000000000004,1.5547103879232727,2.8070536367762435,sell
28,-0.31238556,5.52,000100_2.csv,20201111,64400.0,63700.0,45799193.0,43931593.0,13.0,29.0,True,-0.778816199376947,-0.06419134645628616,3.853045351473923,-0.012166856173875007,4.973568609932247,44218052.71428572,0.5894424261279081,0.01986742136005138,0.003939364580134663,4.585829804819124,3.807013605442177,-0.04432392509623478,-0.009774963095225186,-2.0300000000000002,1.5461685132248097,2.772144019959619,sell
29,-0.49006736,4.36,000100_2.csv,20201112,63700.0,63800.0,45777430.0,44821930.0,14.0,15.0,True,-0.6230529595015576,0.006334797130197097,3.8036961451247167,-0.04751830452558411,3.832551559824288,44449731.071428575,0.5239451828415974,-0.0030580732075129267,-9.351374474220187e-05,4.430150465170492,3.807097505668934,0.00327672392268417,5.3683157335226994e-05,0.15,1.5453407705856208,2.7605073684838697,sell
30,-0.22641456,4.65,000100_2.csv,20201113,63800.0,63500.0,45778616.0,45013016.0,3.0,12.0,True,-1.0903426791277258,-0.009829849671016777,3.8063854875283445,0.002590796381535617,3.9955539955539967,44744113.85714286,0.6622824899462826,0.0019659159950838907,3.86475101630257e-05,4.888564901349948,3.7982222222222224,-0.007863933675932886,-0.00030915946465803756,-0.36000000000000004,1.5893945009990709,2.793434770595468,sell
31,0.06674412,4.04,000100_2.csv,20201116,63500.0,63200.0,45774593.0,42028093.0,47.0,59.0,True,-1.557632398753894,-0.007864552139097012,3.797263038548753,-0.008787945882855,3.4161766902782205,45041388.428571425,0.6643881078474211,-0.038667738673285414,-0.014840714918375464,5.314759382880879,3.7571269841269843,-0.038667738673285414,-0.007448094515140946,-1.77,1.6107734880435065,2.8192894689923578,buy
32,0.0903039,3.65,000100_2.csv,20201117,63200.0,64800.0,45756364.0,38298764.0,59.0,118.0,True,0.9345794392523363,0.2063077141186138,3.7559274376417235,-0.0398234015974757,2.8362712774723744,45219831.35714286,0.39617546171875967,0.4126201985804641,0.8177825058848539,3.249465912221587,4.184045351473923,0.4126201985804641,0.5731305889207496,18.880000000000003,1.6065420774262162,2.806691795257981,buy
33,-0.10982367,6.07,000100_2.csv,20201118,64800.0,66000.0,45943888.0,39075088.0,12.0,106.0,True,2.803738317757009,0.3081934803845732,4.181151927437641,0.4098315154587021,5.4397211832311685,45377791.14285714,0.3493152914851207,-0.031334020862993306,-0.009770167378942762,1.6658489838302923,4.4695873015873016,0.2768594595215799,0.318361487261851,12.72,1.9677180678903468,3.389106027616502,sell
34,-0.07729602,7.95,000100_2.csv,20201119,66000.0,66000.0,46070222.0,39602222.0,8.0,98.0,True,2.803738317757009,0.0,4.46762358276644,0.274974551566032,7.392308612550265,45631474.78571428,0.5590480198970059,-1,-0.9999546000702375,1.663885265009431,4.46762358276644,0.0,0,0.0,2.2131584424354345,3.7576567002380914,sell
35,0.4631809,6.91,000100_2.csv,20201120,66000.0,66100.0,46067626.0,21317626.0,277.0,375.0,True,2.959501557632399,0.021271874921722757,4.461736961451248,-0.005634876254774722,6.411678785508469,45823773.0,0.42141573374244456,0.08140206747358764,0.0641152738296441,1.5872694174242903,4.546770975056689,0.08140206747358764,0.03258864686713758,3.75,2.240357402267248,3.7966089433795265,buy
36,0.26427323,6.19,000100_2.csv,20201123,66100.0,65800.0,46104329.0,15698329.0,85.0,460.0,True,2.4922118380062304,-0.24400757520975,4.544963718820862,0.07967200219954898,6.315439414030963,45901392.85714286,0.1693877480207887,-0.2993211331630051,-0.5917728043910775,1.739826710746604,4.2320385487528345,-0.2993211331630051,-0.36107340358307005,-13.8,2.358113886060979,3.9418732144789583,buy
37,-0.6383473,5.31,000100_2.csv,20201124,65800.0,64300.0,45934673.0,34946073.0,293.0,167.0,True,0.1557632398753894,-1.501098771668279,4.1602562358276645,-0.36798279831813624,5.832918508974847,45911553.71428572,0.022136271930748273,0.9557590889410286,0.9998921484011987,3.436465785067922,3.592229024943311,-0.5453396827272505,-0.7739449776882276,-25.05,2.0616612914176646,3.481151033761815,sell
38,-0.6587866,3.46,000100_2.csv,20201125,64300.0,65300.0,45672560.0,42007460.0,110.0,57.0,True,1.7133956386292832,0.3655532956676265,3.565895691609977,-0.5706212385576359,3.4203139836942653,45872347.428571425,-0.08539524921826314,-0.24075188317837695,-0.4398858588496446,1.9817517536609663,3.6951473922902496,0.12480141248924956,0.07492176141872264,5.7,1.5727282021082245,2.687771037928144,sell
39,-0.3592497,5.04,000100_2.csv,20201126,65300.0,65400.0,45727416.0,43311316.0,20.0,37.0,True,1.8691588785046727,0.012464585270446511,3.690285714285714,0.12010712778088199,5.028717000547987,45874661.85714286,0.0050453676368680785,-0.00437315933026218,-0.00019122693907625,1.829516858456779,3.6986757369614516,0.00809142594018433,0.00032730229364119623,0.37,1.6736655298116603,2.824303869569235,sell
40,-1.3074208,-0.05,000100_2.csv,20201127,65400.0,64400.0,45727144.0,45727144.0,37.0,0.0,True,0.3115264797507788,-0.08090771281418105,3.689668934240363,-0.0005948291501973346,0,45852772.85714286,-0.04771479312079507,0.08090771281418105,0.06336403171099991,3.378142454489584,3.689668934240363,0.0,0,-0.0,1.7054626628331784,2.8723577146761556,sell
41,0.8249394,0.11,000100_2.csv,20201130,64400.0,64500.0,45721804.0,8112204.0,584.0,584.0,True,0.46728971962616817,0.0,3.677560090702948,-0.01167796528031578,0.0,45846847.0,-0.012923661479144524,0.1277289933704278,0.15053365618693715,3.342696674931655,3.809986394557823,0.1277289933704278,0.0783350154133754,5.84,1.700605712684725,2.8610819186593224,buy
42,0.8182149,1.18,000100_2.csv,20201201,64500.0,65200.0,45779270.0,1532270.0,102.0,686.0,True,1.557632398753894,0.8929623817316323,3.807868480725624,0.12568620433261996,0.13216078355050992,45845423.928571425,-0.003103967931697946,1.0489463899271438,0.9999833464189971,3.3391249708606185,4.896757369614512,1.0489463899271438,0.9959191200700175,48.02,1.8403223114114318,3.0599532822511195,buy
43,0.5450696,1.73,000100_2.csv,20201202,65200.0,65500.0,46259359.0,749759.0,12.0,698.0,True,2.0249221183800623,0.444881880402002,4.89650566893424,1.0487039221027334,1.1976607146828,45879847.428571425,0.07508601088220467,0.45266515690370895,0.8711436991921251,3.346413482526968,5.37133560090703,0.45266515690370895,0.6410344016373227,20.94,2.7572287515319345,4.566121990966597,buy
