timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,1.0687379,-2.94,002240.csv,20190322,25500.0,24750.0,41294140.0,9640.0,1619.0,1619.0,True,-2.941176470588235,0.0,-0.014188861985472154,-0.014188861985472154,0.0,0.0,0.0,-2.9404898612732944,-1.0,-0.013085030622419058,-2.954261501210654,-2.9404898612732944,-1.0,-121.42500000000001,-274.6081911262799,0.0,buy
2,1.5787407,-3.75,002240.csv,20190325,24750.0,24550.0,40079888.0,9640.0,0,1619.0,False,-3.7254901960784315,-0.8078864487901538,-2.9542663438256658,-2.940494704575516,-2.941176470588235,0.0,0.0,0,0,-0.012790675592270873,-3.7382808716707023,-0.8078814990700572,-0.961740469360409,-32.38,-3.5017069010847437,-3.30947385837143,wrong
3,1.0008459,-2.1,002240.csv,20190326,24550.0,24950.0,39756088.0,9640.0,0,1619.0,False,-2.156862745098039,1.628932825134464,-3.738285714285714,-0.8078864891039615,-3.7254901960784315,0.0,0.0,0,0,-0.013379385652566356,-2.1702421307506055,1.6289379377568538,0.9999982696624024,64.76,-4.702673738130538,-4.5670980680747135,wrong
4,0.5059215,-2.96,002240.csv,20190327,24950.0,24750.0,40403688.0,9640.0,0,1619.0,False,-2.941176470588235,-0.8014119502451384,-2.1702469733656176,1.6289329070807972,-2.156862745098039,0.0,0.0,0,0,-0.013085030622419058,-2.954261501210654,-0.8014070398722017,-0.9596944546510014,-32.38,-2.701885039925978,-3.2495300828875453,wrong
5,0.12204605,-2.74,002240.csv,20190328,24750.0,24800.0,40079888.0,9640.0,0,1619.0,False,-2.7450980392156863,0.20197161219753845,-2.9542663438256658,-0.801411989915376,-2.941176470588235,0.0,0.0,0,0,-0.01315861937995555,-2.758256658595642,0.2019766123098947,0.1845154149897159,8.095,-3.4934356351482774,-4.379294403625403,wrong
6,0.14369518,-0.53,002240.csv,20190329,24800.0,25350.0,40160840.0,9640.0,0,1619.0,False,-0.5882352941176471,2.2172096001976054,-2.758256658595642,0.2019766123098947,-2.7450980392156863,0.0,0.0,0,0,-0.013968095712861395,-0.6022033898305085,2.2172096001976054,0.999999999978865,89.045,-3.571387502444545,-4.220264598903687,wrong
7,1.055525,-0.39,002240.csv,20190401,25350.0,25400.0,41051288.0,9640.0,0,1619.0,False,-0.39215686274509803,0.19719234158049598,-0.6022082324455206,2.2172046202220868,-0.5882352941176471,0.0,0.0,0,0,-0.014041684470398275,-0.4061985472154963,0.19719722314193894,0.17669925853297053,8.095,-1.667927177751719,-2.2687670502172788,wrong
8,1.4552193,3.54,002240.csv,20190402,25400.0,26400.0,41132240.0,9640.0,0,1619.0,False,3.5294117647058822,3.9360851730905004,-0.4061985472154963,0.19719722314193894,-0.39215686274509803,0.0,0.0,0,0,-0.015513459621136594,3.5138983050847457,3.9360851730905004,1.0,161.9,-1.6186356454291049,-2.0794037786215025,wrong
9,1.6693275,4.29,002240.csv,20190403,26400.0,26600.0,42751240.0,9640.0,0,1619.0,False,4.313725490196078,0.7574049314125157,3.5138983050847457,3.9360851730905004,3.5294117647058822,0.0,0.0,0,0,-0.01580781465128389,4.297917675544794,0.7574049314125157,0.9432052365700628,32.38,0.9115568270382006,1.4935999670001687,wrong
10,0.65454865,3.19,002240.csv,20190404,26600.0,26300.0,43075040.0,9640.0,0,1619.0,False,3.1372549019607843,-1.127567147935324,4.297917675544794,0.7574049314125157,4.313725490196078,0.0,0.0,0,0,-0.015366282106062723,3.1218886198547215,-1.127567147935324,-0.99826550394418,-48.57,1.421227199090885,2.225297761089883,wrong
11,1.2528853,2.38,002240.csv,20190405,26300.0,26100.0,42589340.0,9640.0,0,1619.0,False,2.3529411764705883,-0.760284146220627,3.1218886198547215,-1.127567147935324,3.1372549019607843,0.0,0.0,0,0,-0.015071927075915426,2.337869249394673,-0.760284146220627,-0.9444326741464265,-32.38,0.7295338186652932,1.262900170702693,wrong
12,0.12576663,1.4,002240.csv,20190408,26100.0,25850.0,42265540.0,9640.0,0,1619.0,False,1.3725490196078431,-0.9576359369831783,2.337869249394673,-0.760284146220627,2.3529411764705883,0.0,0.0,0,0,-0.014703983288230527,1.3578450363196126,-0.9576359369831783,-0.9897996468731141,-40.475,0.2862354096516872,0.5224318232580188,wrong
13,0.8733401,4.47,002240.csv,20190409,25850.0,26650.0,41860792.0,9640.0,0,1619.0,False,4.509803921568627,3.094064875507605,1.3578498789346247,-0.957631204995843,1.3725490196078431,0.0,0.0,0,0,-0.01588140340882127,4.493922518159806,3.0940599499407466,1.0,129.52,-0.31949224973347434,-0.6167164718303277,wrong
14,-0.1501767,4.99,002240.csv,20190410,26650.0,26700.0,43145358.0,6474958.0,243.0,1376.0,True,4.705882352941177,0.18757535164875141,4.468179176755448,3.0686614816078968,4.509803921568627,41403240.71428572,0.31937659426702725,-0.02811439642849342,-0.007873036874652684,-0.07111721976926422,4.634765133171912,0.159460955220258,0.1193887243188394,6.88,1.5090543387250572,3.1152830914069787,sell
15,-0.1323188,7.8,002240.csv,20190411,26700.0,27700.0,43206179.0,11326379.0,182.0,1194.0,True,8.627450980392156,3.1841416417276944,4.615445520581114,0.14096765635830394,4.705882352941177,41539814.928571425,0.3298635853849614,-0.42064802198409224,-0.8295728905102653,-1.1209642975834404,7.506486682808716,2.763493619743602,1.0,119.4,1.6488414621617504,3.296725129536881,sell
16,0.6993045,6.82,002240.csv,20190412,27700.0,27350.0,44399058.0,3430758.0,285.0,1479.0,True,7.254901960784315,-0.9412124216886604,7.503772397094431,2.7608990834389684,7.242522214766471,41848327.071428575,0.7426902199435463,-1.1659031144309413,-0.9999987511666,-1.0045193941983586,6.250382566585956,-1.1659031144309413,-0.9988824878523986,-51.765,3.27291858148262,6.744443330005773,buy
17,1.0672435,4.93,002240.csv,20190415,27350.0,27000.0,43880923.0,11523.0,125.0,1604.0,True,5.88235294117647,-1.1796567694455018,6.24920823244552,-1.1669954799491467,5.504798209048866,42142958.14285714,0.7040450408583308,-1.2793714480436065,-0.9999999221056971,-0.9924667426292544,4.889886198547216,-1.2793714480436065,-0.999720904491499,-56.14,2.528604977976641,5.537815366425714,buy
18,0.52988625,3.91,002240.csv,20190416,27000.0,26800.0,43319523.0,11523.0,0,1604.0,False,5.098039215686274,-0.7405437035860252,4.889886198547216,-1.2793714480436065,4.154645398329777,42351232.071428575,0.49420813760966004,0,0,-0.984908465080947,4.113130750605327,-0.7405437035860252,-0.935560268323166,-32.08,1.7363418746567514,4.003088260653104,wrong
19,0.31477556,2.2,002240.csv,20190417,26800.0,26350.0,42998723.0,11523.0,0,1604.0,False,3.3333333333333335,-1.678654503297691,4.113130750605327,-0.7405437035860252,3.383129506490297,42559720.28571428,0.49228370483786094,0,0,-0.9679023405972562,2.3654309927360773,-1.678654503297691,-0.9999992395874387,-72.18,1.2933588416367325,3.0551618660388016,wrong
20,1.3145124,2.19,002240.csv,20190418,26350.0,26400.0,42276923.0,11523.0,0,1604.0,False,3.5294117647058822,0.1897016015096463,2.3654309927360773,-1.678654503297691,1.6472187498514672,42710869.071428575,0.35514515767394755,0,0,-0.9697919099843326,2.5596198547215496,0.1897016015096463,0.16467423131283754,8.02,0.280625041533204,0.6758264722321707,wrong
21,0.574575,1.3,002240.csv,20190419,26400.0,26200.0,42357123.0,11523.0,0,1604.0,False,2.7450980392156863,-0.7573696636572791,2.5596198547215496,0.1897016015096463,1.840097722811337,42804143.0,0.21838452506184416,0,0,-0.9622336324360252,1.782864406779661,-0.7573696636572791,-0.9431900638957957,-32.08,0.40163076927778235,0.9450361910367099,wrong
22,0.98146737,-0.5,002240.csv,20190422,26200.0,25750.0,42036323.0,11523.0,0,1604.0,False,0.9803921568627451,-1.717086434986238,1.782864406779661,-0.7573696636572791,1.0685818309718573,42868720.35714286,0.15086707177587508,0,0,-0.9452275079523335,0.03516464891041162,-1.717086434986238,-0.999999604030689,-72.18,-0.09027414214133246,-0.2159922140429639,wrong
