timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,1.7736034,-5.89,039030.csv,20190322,69600.0,65500.0,57491836.0,2236.0,826.0,826.0,True,-5.890804597701149,0.0,-0.014198260869565217,-0.014198260869565217,0.0,0.0,0.0,-5.890575489709531,-1.0,-0.013132793603198856,-5.903937391304348,-5.890575489709531,-1.0,-338.66,-274.4277315041646,0.0,buy
2,0.95550466,-2.23,039030.csv,20190325,65500.0,67900.0,54105236.0,2236.0,0,826.0,False,-2.442528735632184,3.663970710709034,-5.903937391304348,-5.890575489709531,-5.890804597701149,0.0,0.0,0,0,-0.013756481759120476,-2.4562852173913043,3.663970710709034,1.0,198.24,-2.809420518840482,-2.65195275519864,wrong
3,0.8432901,-3.18,039030.csv,20190326,67900.0,67400.0,56087636.0,2236.0,0,826.0,False,-3.1609195402298855,-0.7363476684950673,-2.4562852173913043,3.663970710709034,-2.442528735632184,0.0,0.0,0,0,-0.01362654672663588,-3.1745460869565214,-0.7363476684950673,-0.9335323186699216,-41.300000000000004,-1.274101800169814,-1.4843448769718448,wrong
4,0.1720402,-6.57,039030.csv,20190327,67400.0,65100.0,55674636.0,2236.0,0,826.0,False,-6.4655172413793105,-3.412325856966537,-3.1745460869565214,-0.7363476684950673,-3.1609195402298855,0.0,0.0,0,0,-0.013028845577211179,-6.478546086956522,-3.412325856966537,-1.0,-189.98000000000002,-1.6390572334177043,-1.918346532629936,wrong
5,-0.1803475,-1.93,039030.csv,20190328,65100.0,68700.0,53759016.0,9621216.0,148.0,678.0,True,-1.293103448275862,5.529723977214919,-6.506059130434783,-3.440740950690724,-6.4655172413793105,0.0,0.0,-0.9894623027824858,-0.9999440110655732,-0.9680861169415289,-2.261189565217391,4.540261674432434,1.0,244.08,-2.7813119419825476,-3.5729597839852807,sell
6,0.38709503,2.43,039030.csv,20190329,68700.0,71500.0,56199290.0,5910890.0,54.0,732.0,True,2.7298850574712645,3.377947002531111,-2.262104347826087,4.53928323390443,-1.2147177913508862,0.0,0.0,3.6470211634346272,1.0,-1.4274676661669168,1.3024173913043477,3.6470211634346272,1.0,204.96,-1.206789162540187,-1.75944433733733,buy
7,0.65243834,2.38,039030.csv,20190401,71500.0,71300.0,58248352.0,2120852.0,53.0,785.0,True,2.442528735632184,-0.25133526149597013,1.3014817391304347,3.6460638559668634,2.647529039574442,0.0,0.0,-0.26953552265307007,-0.5163984618966975,-1.4140904747626186,1.0284382608695652,-0.26953552265307007,-0.30458534808123106,-15.700000000000001,-0.1646754674512403,-0.24254289342779303,buy
8,0.02979809,4.66,039030.csv,20190402,71300.0,73000.0,58091352.0,2120852.0,0.0,785.0,True,4.885057471264368,2.297243830716834,1.0284382608695652,-0.26953552265307007,2.360403084218989,0.0,0.0,0,0,-1.535749645177411,3.3493078260869567,2.297243830716834,0.9999999999965292,133.45000000000002,-0.25576095291264883,-0.364863224324367,wait
9,0.9381323,8.49,039030.csv,20190403,73000.0,75800.0,59425573.0,149573.0,27.0,812.0,True,8.908045977011495,3.6987269446300917,3.3488226086956523,2.296763552688531,4.659654509639358,0.0,0.0,3.825962267120252,1.0,-1.6051364117941036,7.302909565217392,3.825962267120252,1.0,227.36,0.46558421713782217,0.6436203593824604,buy
10,1.1401478,9.19,039030.csv,20190404,75800.0,76200.0,61699163.0,73763.0,1.0,813.0,True,9.482758620689655,0.5264252083249155,7.302892173913043,3.8259454393481405,8.664189379688745,0.0,0.0,0.5270736006580835,0.9378413819371971,-1.6143012293853065,7.868457391304348,0.5270736006580835,0.7506836987623897,32.52,1.7228036393141506,2.392218513497799,buy
