timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,0.30419812,-0.77,139480.csv,20190322,177000.0,172500.0,87596230.0,61046230.0,150.0,150.0,True,-2.5423728813559325,0.0,-0.004303652968036529,-0.004303652968036529,0.0,0.0,0.0,-0.7705811083422198,-0.997362575603274,1.7675212831824165,-0.7748515981735159,-0.7705811083422198,-0.9486441396067987,-67.5,-900.771352785146,0.0,buy
2,-0.69674003,-2.52,139480.csv,20190325,172500.0,173000.0,86891772.0,78956772.0,104.0,46.0,True,-2.2598870056497176,0.08628501920647004,-0.8084794520547944,-0.8042104095119162,-2.5423728813559325,0.0,0.0,-0.05981530927812378,-0.03514621980736243,1.47766326135748,-0.7822237442922375,0.026469709928346262,0.0034970985755803374,2.3000000000000003,-7.131692224414643,-6.7419844375495686,sell
3,-0.24249065,-2.3,139480.csv,20190326,173000.0,172000.0,86911648.0,80856648.0,11.0,35.0,True,-2.824858757062147,-0.05292541065401403,-0.7857899543378997,0.022874432805904798,-2.2598870056497176,0.0,0.0,0.012654628997681841,0.0016001147997353193,1.9991144648247041,-0.8257442922374428,-0.04027078165633219,-0.008075892614948121,-3.5,-7.664631764156363,-6.727759035225235,sell
4,0.47041824,-1.6,139480.csv,20190327,172000.0,170500.0,86871251.0,42839251.0,221.0,256.0,True,-3.672316384180791,-0.06043050832255867,-0.8319052511415524,-0.04648053618773861,-1.161674049750625,0.0,0.0,-0.44203346398223275,-0.8582847948473533,2.402054968655677,-1.2702614155251142,-0.44203346398223275,-0.6235491995590303,-38.4,-8.373741303686966,-7.283263028230309,buy
5,-1.5278814,0.0,139480.csv,20190328,170500.0,172000.0,86415579.0,86415579.0,256.0,0.0,True,-2.824858757062147,0.44399607521344386,-1.3520787671232877,-0.5245371682284166,0,0.0,0.0,-0.44399607521344386,-0.8607278223756788,1.4727799899388594,-1.3520787671232877,0.0,0,0.0,-9.853927692200545,-9.445401773852115,sell
6,-0.1879141,0.0,139480.csv,20190329,172000.0,173500.0,86415579.0,86415579.0,0,0.0,False,-1.977401129943503,0.0,-1.3520787671232877,0.0,0,0.0,0.0,0,0,0.6253223628202154,-1.3520787671232877,0.0,0,0.0,-10.359773793253783,-9.514104755908516,wrong
7,-0.8221251,0.0,139480.csv,20190401,173500.0,172500.0,86415579.0,86415579.0,0,0.0,False,-2.5423728813559325,0.0,-1.3520787671232877,0.0,0,0.0,0.0,0,0,1.1902941142326449,-1.3520787671232877,0.0,0,-0.0,-10.921841414904447,-9.612678599728572,wrong
8,-0.8229633,0.0,139480.csv,20190402,172500.0,173000.0,86415579.0,86415579.0,0,0.0,False,-2.2598870056497176,0.0,-1.3520787671232877,0.0,0,0.0,0.0,0,0,0.9078082385264299,-1.3520787671232877,0.0,0,0.0,-11.341533288541735,-9.582807737964918,wrong
9,-0.40635413,0.0,139480.csv,20190403,173000.0,172000.0,86415579.0,86415579.0,0,0.0,False,-2.824858757062147,0.0,-1.3520787671232877,0.0,0,0.0,0.0,0,0,1.4727799899388594,-1.3520787671232877,0.0,0,-0.0,-11.910066256741965,-9.681381581784972,wrong
10,-0.9109037,0.0,139480.csv,20190404,172000.0,171500.0,86415579.0,86415579.0,0,0.0,False,-3.1073446327683616,0.0,-1.3520787671232877,0.0,0,0.0,0.0,0,0,1.755265865645074,-1.3520787671232877,0.0,0,-0.0,-12.306878477214653,-9.64553654766859,wrong
