timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,-0.9766929,0.0,005380.csv,20190322,123500.0,120000.0,2300000.0,2300000,0,0.0,False,-2.834008097165992,0.0,0.0,0.0,0,0.0,0.0,0,0,2.834008097165992,0.0,0.0,0,-0.0,0.0,0.0,wrong
2,0.06716815,-0.07,005380.csv,20190325,120000.0,118500.0,2299983.0,2179983.0,1.0,1.0,True,-4.048582995951417,0.0,-0.0007391304347826087,-0.0007391304347826087,0.0,0.0,0.0,-0.06521787334949866,-0.04164184131766213,3.9826264742122865,-0.06595652173913044,-0.06521787334949866,-0.021042310065272574,-0.15,-5420.722179092613,0.0,buy
3,0.020637631,-1.25,005380.csv,20190326,118500.0,118500.0,2298483.0,2179983.0,0.0,1.0,True,-4.048582995951417,0.0,-0.06595652173913044,-0.06521787334949866,-1.25,0.0,0.0,1,0.9999546000702375,3.9826264742122865,-0.06595652173913044,0.0,0,0.0,-70.0532936164513,-61.13507902429335,wait
4,-0.3119046,-1.21,005380.csv,20190327,118500.0,119500.0,2298483.0,2179983.0,0.0,1.0,True,-3.2388663967611335,0.04350695654481673,-0.06595652173913044,0.0,-1.25,0.0,0.0,0,0,3.2163881358915685,-0.02247826086956522,0.04350695654481673,0.009419631031840292,0.1,-73.45648199732139,-59.274000557569515,wait
5,-0.24617523,-0.42,005380.csv,20190328,119500.0,119500.0,2299483.0,2179983.0,0.0,1.0,True,-3.2388663967611335,0.0,-0.02247826086956522,0.04350695654481673,-0.4166666666666667,0.0,0.0,1,0.9999546000702375,3.2163881358915685,-0.02247826086956522,0.0,0,0.0,-57.64728322612611,-56.839763867398126,wait
6,-0.97880876,-0.37,005380.csv,20190329,119500.0,120500.0,2299483.0,2179983.0,0.0,1.0,True,-2.42914979757085,0.04348803622379465,-0.02247826086956522,0.0,-0.4166666666666667,0.0,0.0,0,0,2.45014979757085,0.021,0.04348803622379465,0.009411478654642091,0.1,-62.98540146156985,-57.553177279642256,wait
7,-0.695601,0.35,005380.csv,20190401,120500.0,119000.0,2300483.0,2179983.0,0.0,1.0,True,-3.643724696356275,-0.06520369852765702,0.021,0.04348803622379465,0.4166666666666667,0.0,0.0,0,0,3.5995073050519273,-0.044217391304347826,-0.06520369852765702,-0.021033261015582783,-0.15,-58.40736617148616,-57.22816285175789,wait
8,-0.5399245,-0.62,005380.csv,20190402,119000.0,124000.0,2298983.0,2179983.0,0.0,1.0,True,0.4048582995951417,0.21748747163419652,-0.044217391304347826,-0.06520369852765702,-0.8333333333333334,0.0,0.0,0,0,-0.23168438655166343,0.17317391304347826,0.21748747163419652,0.2106172764897143,0.5,-51.882522649501105,-62.523130588023754,wait
9,-0.8368043,3.31,005380.csv,20190403,124000.0,123500.0,2303983.0,2179983.0,0.0,1.0,True,0.0,-0.021701549013165462,0.17317391304347826,0.21748747163419652,3.3333333333333335,0.0,0.0,0,0,0.15143478260869564,0.15143478260869564,-0.021701549013165462,-0.002352015813894326,-0.05,-22.809605105360532,-56.45607654789543,wait
10,-1.1844077,0.0,005380.csv,20190404,123500.0,126000.0,2303281.0,2303281.0,1.0,0.0,True,2.0242914979757085,0.10853129803866579,0.1426521739130435,-0.03046897481448431,0,0.0,0.0,-0.10853129803866579,-0.1111176807607831,-1.881639324062665,0.1426521739130435,0.0,0,0.0,-23.749178969713153,-64.38143277508202,sell
11,-0.42774925,0.0,005380.csv,20190405,126000.0,128000.0,2303281.0,2303281.0,0,0.0,False,3.643724696356275,0.0,0.1426521739130435,0.0,0,0.0,0.0,0,0,-3.5010725224432315,0.1426521739130435,0.0,0,0.0,-25.00112417806019,-64.97537529855232,wrong
12,-0.36948484,0.0,005380.csv,20190408,128000.0,127000.0,2303281.0,2303281.0,0,0.0,False,2.834008097165992,0.0,0.1426521739130435,0.0,0,0.0,0.0,0,0,-2.6913559232529485,0.1426521739130435,0.0,0,-0.0,-25.621850017161606,-64.04734010562998,wrong
13,-0.5008321,0.0,005380.csv,20190409,127000.0,127500.0,2303281.0,2303281.0,0,0.0,False,3.2388663967611335,0.0,0.1426521739130435,0.0,0,0.0,0.0,0,0,-3.09621422284809,0.1426521739130435,0.0,0,0.0,-26.62538381619293,-64.19582573649755,wrong
14,-1.2123488,0.01,005380.csv,20190410,127500.0,128000.0,2303281.0,2303281.0,0,0.0,False,3.643724696356275,0.0,0.1426521739130435,0.0,0,2301126.3571428573,0.010185490794755942,0,0,-3.5010725224432315,0.1426521739130435,0.0,0,0.0,-27.521322244455202,-64.15870432878066,wrong
15,-1.2918065,0.01,005380.csv,20190411,128000.0,126500.0,2303281.0,2303281.0,0,0.0,False,2.42914979757085,0.0,0.1426521739130435,0.0,0,2301360.714285714,0.010184453458166227,0,0,-2.2864976236578065,0.1426521739130435,0.0,0,-0.0,-28.337758773147925,-64.01021869791307,wrong
16,-0.9862251,0.01,005380.csv,20190412,126500.0,125500.0,2303281.0,2303281.0,0,0.0,False,1.6194331983805668,0.0,0.1426521739130435,0.0,0,2301596.285714286,0.01023618014809744,0,0,-1.4767810244675232,0.1426521739130435,0.0,0,-0.0,-29.42842048223059,-64.52991840594959,wrong
17,-1.4193093,0.01,005380.csv,20190415,125500.0,128500.0,2303281.0,2303281.0,0,0.0,False,4.048582995951417,0.0,0.1426521739130435,0.0,0,2301939.0,0.01489028670411357,0,0,-3.9059308220383735,0.1426521739130435,0.0,0,0.0,-31.04803570610337,-66.2003817532098,wrong
18,0.08318043,0.12,005380.csv,20190416,128500.0,131000.0,2303263.0,2174763.0,1.0,1.0,True,6.0728744939271255,0.0,0.1418695652173913,-0.0007814938776467135,0.0,2302280.4285714286,0.014832216293682757,0.10854166458628477,0.1111376830297024,-5.8223092765358215,0.25056521739130433,0.10854166458628477,0.05720505041112056,0.25,-32.00075191194193,-62.069581387397555,buy
19,0.40216482,1.2,005380.csv,20190417,131000.0,134000.0,2305652.0,1388652.0,6.0,7.0,True,8.502024291497975,0.13010877527308748,0.24573913043478263,0.10372241467865372,0.2733734281027868,2302721.0714285714,0.019139408547904142,0.9108052733023022,0.9997504028796894,-7.343241682802322,1.1587826086956523,0.9108052733023022,0.9842013570104717,2.1,-29.12142861805172,-58.98818764985498,buy
20,0.24117732,2.07,005380.csv,20190418,134000.0,134000.0,2326614.0,1120614.0,2.0,9.0,True,8.502024291497975,0.0,1.1571304347826086,0.9091571494744219,1.9873150105708344,2304659.0,0.0841581985536085,-1,-0.9999546000702375,-7.344893856715366,1.1571304347826086,0.0,0,0.0,-3.691840481248098,-25.51496526805683,buy
21,-0.68369114,2.06,005380.csv,20190419,134000.0,134000.0,2325294.0,1923294.0,6.0,3.0,True,8.502024291497975,0.0,1.0997391304347828,-0.056734808610280865,1.9873150105708344,2306431.214285714,0.07689702839830474,-1,-0.9999546000702375,-7.402285161063192,1.0997391304347828,0.0,0,0.0,-4.075235879270196,-28.713116249873423,sell
22,0.4756692,2.04,005380.csv,20190422,134000.0,136000.0,2325180.0,1119180.0,6.0,9.0,True,10.121457489878543,0.25803188758066725,1.094782608695652,-0.004902605864032677,1.1829851497608785,2308302.4285714286,0.08113028795849236,0.7741336154620287,0.997503407672379,-8.244066185530716,1.8773913043478263,0.7741336154620287,0.9500340883439424,1.8,-4.34169794558479,-29.744271211199614,buy
