timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,-1.0711911,0.0,071050.csv,20190322,64700.0,62600.0,82900000.0,82900000,0,0.0,False,-3.2457496136012365,0.0,0.0,0.0,0,0.0,0.0,0,0,3.2457496136012365,0.0,0.0,0,-0.0,0.0,0.0,wrong
2,0.0320023,-0.01,071050.csv,20190325,62600.0,62500.0,82899627.0,80270427.0,42.0,42.0,True,-3.400309119010819,0.0,-0.0004499396863691194,-0.0004499396863691194,0.0,0.0,0.0,-0.005066367789567979,-0.0002566478860869248,3.3947928343304814,-0.005516284680337756,-0.005066367789567979,-0.00012833217761742954,-0.42000000000000004,-8903.431718099757,0.0,buy
3,-0.9803512,-0.16,071050.csv,20190326,62500.0,62100.0,82891221.0,82828721.0,41.0,1.0,True,-4.01854714064915,-0.0202664979335953,-0.010589867310012062,-0.01013997324740677,-0.1597444089456869,0.0,0.0,0.019783937784071143,0.003906392064179087,4.007474764292093,-0.011072376357056695,-0.00048256014952415775,-1.1643208117639858e-06,-0.04,-442.430954897086,-395.3732162522835,sell
4,0.9900468,-2.25,071050.csv,20190327,62100.0,60700.0,82879190.0,907190.0,1319.0,1320.0,True,-6.182380216383308,-0.0016889686736243088,-0.025102533172496985,-0.014514202897312851,-0.024840576727222306,0.0,0.0,-2.2297515214615395,-1.0,3.928085885864611,-2.254294330518697,-2.2297515214615395,-0.9999999999840085,-184.8,-305.27230411776395,-318.2162256027415,buy
5,-0.1379019,-0.31,071050.csv,20190328,60700.0,62100.0,81013051.0,11936451.0,182.0,1138.0,True,-4.01854714064915,2.280603308429754,-2.2761749095295536,-2.251637594431123,-2.2787089051101836,0.0,0.0,-0.31400659304373546,-0.6269345496967,3.664205765498366,-0.35434137515078407,1.9665967153860184,0.9999999960021664,159.32000000000002,-4.880277498860947,-4.206577486109772,sell
6,-1.0591038,0.0,071050.csv,20190329,62100.0,63700.0,82490215.0,82490215.0,1138.0,0.0,True,-1.545595054095827,2.2041915447778884,-0.49431242460796143,1.8233654723113686,0,0.0,0.0,-2.2041915447778884,-1.0,1.0512826294878654,-0.49431242460796143,0.0,0,0.0,-2.1289144031642384,-2.395888640417141,sell
7,0.116855174,0.09,071050.csv,20190401,63700.0,64200.0,82488850.0,72870150.0,151.0,151.0,True,-0.7727975270479135,0.0,-0.49595898673100125,-0.0016547417169418214,0.0,0.0,0.0,0.0915275215983736,0.08035989169675528,0.36791212294658654,-0.40488540410132695,0.0915275215983736,0.04102132020401794,7.550000000000001,-2.3093054735910052,-2.630260103914327,buy
8,0.7577312,4.03,071050.csv,20190402,64200.0,67400.0,82556520.0,17714520.0,859.0,1010.0,True,4.1731066460587325,0.5852404821209154,-0.4143305186972256,0.08203532962333698,0.1165726108404764,0.0,0.0,3.914893699492178,1.0,-0.6887640646353308,3.4843425814234017,3.914893699492178,1.0,323.2,-2.351959136085829,-2.528223317837196,buy
9,0.12928183,5.67,071050.csv,20190403,67400.0,68000.0,85788205.0,15490005.0,33.0,1043.0,True,5.1004636785162285,0.7063882207083185,3.483962605548854,3.914512142711442,4.937252484300062,0.0,0.0,0.7294709103658248,0.9951134956632981,-0.8616156688660475,4.238848009650181,0.7294709103658248,0.9300964640615231,62.580000000000005,1.0640002020587722,1.7761385918121255,buy
10,0.25147355,7.84,071050.csv,20190404,68000.0,69800.0,86413455.0,11613455.0,57.0,1100.0,True,7.8825347758887165,2.172564505024388,4.238184559710494,0.7288297965903354,5.550279609463964,0.0,0.0,2.2913098428942575,1.0,-1.2559304333072934,6.626604342581423,2.2913098428942575,0.9999999999960231,198.0,1.6473568794417324,2.6293977076970876,buy
11,-0.29573828,9.13,071050.csv,20190405,69800.0,70700.0,88356207.0,34261207.0,325.0,775.0,True,9.273570324574962,1.1199924247785087,6.581673100120628,2.248205444395204,8.344257599126244,0.0,0.0,-0.3305742008839496,-0.6647212564712803,-1.8505220736702581,7.423048250904704,0.7894182238945591,0.955661666544789,69.75,3.1995312167454464,5.221271776870235,sell
12,0.12979029,8.61,071050.csv,20190408,70700.0,70100.0,89053085.0,29877185.0,62.0,837.0,True,8.346213292117465,-0.5221568148757693,7.422297949336549,0.7887142552418531,9.173808406899125,0.0,0.0,-0.5639332988857152,-0.9584229794898069,-1.5297054513454507,6.816507840772014,-0.5639332988857152,-0.7960955603470266,-50.22,3.940744913478437,6.185225223411935,buy
13,-0.0798226,9.21,071050.csv,20190409,70100.0,71200.0,88543290.0,34496190.0,66.0,771.0,True,10.046367851622875,1.0397411612543455,6.807346200241255,-0.572461919763925,8.2472980102352,0.0,0.0,-0.08190460469540128,-0.06488301764651971,-2.2159818443852393,7.830386007237636,0.9578365565589442,0.9898192270800544,84.81,3.552503058335041,6.012060832099547,sell
14,-0.11322397,11.26,071050.csv,20190410,71200.0,72200.0,89381220.0,40680420.0,87.0,684.0,True,11.591962905718702,0.8624991735781264,7.818118214716526,0.9463506494958567,9.945900404119062,84832438.28571428,0.5487105158107071,-0.09723774617760539,-0.09021938669505125,-2.9487542205558555,8.643208685162847,0.765261427400521,0.9465027624683329,68.4,4.414557690628259,7.244565027842468,sell
15,0.8696602,8.29,071050.csv,20190411,72200.0,72100.0,90060207.0,5369607.0,489.0,1173.0,True,11.437403400309119,-0.07594496521520738,8.63716164053076,0.7596528666760198,7.820749503192502,85343881.64285715,0.6028865460878687,-0.1302462029650898,-0.15603202875511213,-2.9417375378241974,8.495665862484922,-0.1302462029650898,-0.08132270560066202,-11.73,5.184849350097824,8.247166860154232,buy
16,0.26913896,8.43,071050.csv,20190412,72100.0,72300.0,89942713.0,3999513.0,19.0,1192.0,True,11.746522411128284,0.26083212987545534,8.495431845597105,-0.13046161441756401,7.577520107070934,85846959.21428572,0.5894711627176993,0.2650576039439682,0.5046820176571128,-2.9635151734925795,8.783007237635704,0.2650576039439682,0.29621169209563647,23.84,5.18291825041803,8.595486707646472,buy
17,0.099330656,7.26,071050.csv,20190415,72300.0,71400.0,90181066.0,3637962.0,5.0,1197.0,True,10.35548686244204,-1.1896060763854177,8.782950542822677,0.2650053484599692,7.8505761559855936,86367662.42857143,0.6065482331016177,-1.1946010928724218,-0.9999993656834462,-2.872058635662788,7.483428226779252,-1.1946010928724218,-0.9992035600752169,-107.73,5.524001882891369,8.91064094719703,buy
18,-0.4621685,7.74,071050.csv,20190416,71400.0,72400.0,89038930.0,43057330.0,553.0,644.0,True,11.901081916537867,1.343377623045815,7.405223160434258,-1.266492015075537,6.508037863587433,86807643.85714285,0.5094284321233024,-0.6200984910975762,-0.9786183325778327,-3.7190191903617507,8.182062726176117,0.7232791319482388,0.926880743021392,64.4,4.311901599349151,7.092968568882257,sell
19,-0.9148217,8.58,071050.csv,20190417,72400.0,70400.0,89612910.0,85630910.0,589.0,55.0,True,8.809891808346213,-1.4361707406303519,8.097599517490952,0.6446393729125002,7.999747077363168,87421919.5,0.7076285169864156,1.3134205699239212,0.9999999677818519,-0.8449822787925338,7.96490952955368,-0.12275017070643057,-0.07257005842391218,-11.0,4.966225149346889,7.970807653653995,sell
20,-0.27500534,5.61,071050.csv,20190418,70400.0,70800.0,89501177.0,86685177.0,15.0,40.0,True,9.428129829984544,0.024580206386585646,7.962819059107358,-0.12468404385037825,5.016328649811698,87922702.5,0.5728345967054636,-0.006703346510206591,-0.0004492476024218206,-1.4460104089953996,7.982119420989144,0.017876859876379055,0.0015966346157875178,1.6,5.0008938235908404,8.217673327823947,sell
21,-0.29168597,6.2,071050.csv,20190419,70800.0,71300.0,89515899.0,87462699.0,11.0,29.0,True,10.200927357032457,0.022342080782998777,7.980577804583835,0.01644894569375328,5.613012335321992,88424634.57142857,0.5708788028081452,-0.006143840959702138,-0.0003773965853673955,-2.2028585994932532,7.998068757539204,0.01619823982329664,0.00131105468276016,1.4500000000000002,5.118476344347215,8.233592999914622,sell
22,-0.17746133,6.89,071050.csv,20190422,71300.0,70200.0,89529815.0,87818615.0,5.0,24.0,True,8.500772797527048,-0.035630356120718285,7.997364294330518,0.01554584175041352,6.358866942209859,88922727.07142857,0.5632960796661768,0.006142972504433585,0.00037728992015317875,-0.5352541003014757,7.965518697225573,-0.0294873836162847,-0.004338092139203331,-2.64,5.212812873467718,8.215703782836119,sell
23,0.6681924,2.44,071050.csv,20190423,70200.0,69200.0,89495092.0,29193292.0,835.0,859.0,True,6.9551777434312205,-0.026814619308101258,7.955478890229192,-0.03878372807985809,3.09980497857574,89187504.71428572,0.29776149650073425,-0.9598291714142269,-0.999900237718102,-0.03588703173037633,6.919290711700844,-0.9598291714142269,-0.9900118929772475,-85.9,5.28169405944625,8.455425078751261,buy
