timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,0.11455186,-0.15,034830.csv,20190322,2630.0,2595.0,23299622.0,20632802.0,1014.0,1014.0,True,-1.3307984790874523,0.0,-0.0016223175965665237,-0.0016223175965665237,0.0,0.0,0.0,-0.15232006768178472,-0.20706500179673948,1.1768585649243621,-0.15393991416309014,-0.15232006768178472,-0.10953102344704868,-3.5490000000000004,-2386.2433862433863,0.0,buy
2,-0.35218036,-1.29,034830.csv,20190325,2595.0,2610.0,23262612.0,21557697.0,357.0,657.0,True,-0.7604562737642585,0.06537961528072485,-0.16046351931330471,-0.15884377866731056,-1.3307984790874523,0.0,0.0,-0.023015498989742568,-0.005283126873888988,0.6422888917900096,-0.11816738197424892,0.04236411629098228,0.008933449235075774,0.9855,-27.496067718064705,-26.058319333281982,sell
3,0.22140613,-0.17,034830.csv,20190326,2610.0,2620.0,23271790.0,16785940.0,1828.0,2485.0,True,-0.38022813688212925,0.028230784471624772,-0.12107296137339055,0.03945386700341303,-0.27265760496914304,0.0,0.0,0.10678164421387439,0.10776274016684118,0.36580753602376015,-0.014420600858369098,0.10678164421387439,0.0554168856933982,2.4850000000000003,-26.644100074488303,-25.773491068903507,buy
4,-0.2555217,0.15,034830.csv,20190327,2620.0,2625.0,23293914.0,18444294.0,634.0,1851.0,True,-0.19011406844106463,0.053333871322216425,-0.02612017167381974,0.09506789121077493,0.10943949232982575,0.0,0.0,-0.01360246336733173,-0.0018485594021258045,0.20371492681016334,0.013600858369098714,0.039731407954884695,0.007861856557715652,0.9255,-22.14572372871291,-23.802350632422666,sell
5,0.4858063,-0.43,034830.csv,20190328,2625.0,2600.0,23301898.0,9486523.0,3412.0,5263.0,True,-1.1406844106463878,-0.19857814188276282,0.008145922746781116,0.03427504712175034,0.1363270385009565,0.0,0.0,-0.5646535745714791,-0.9587595864815646,0.5841307625777182,-0.5565536480686696,-0.5646535745714791,-0.7969226415416151,-13.1575,-22.94790734328273,-22.921222904072227,buy
6,-0.39466769,-0.54,034830.csv,20190329,2600.0,2620.0,23161457.0,14877857.0,2077.0,3186.0,True,-0.38022813688212925,0.4542880131623543,-0.5946051502145923,-0.6027019773239073,-0.817352266627624,0.0,0.0,-0.17917578684602192,-0.2746054940032514,0.059099381517322414,-0.32112875536480684,0.27511222631633236,0.31506660932850483,6.372,-10.859919909329905,-9.537961171250778,sell
7,0.28669554,0.68,034830.csv,20190401,2620.0,2655.0,23224572.0,10614512.0,1627.0,4813.0,True,0.9505703422053232,0.480125512068218,-0.323725321888412,0.27250012812233704,-0.04318119546075102,0.0,0.0,0.7253309124491077,0.9948101439880039,-0.5513128314757094,0.39925751072961374,0.7253309124491077,0.9279593447281601,16.8455,-9.116349353538418,-8.603341072179749,buy
8,0.027965657,1.38,034830.csv,20190402,2655.0,2660.0,23392986.0,10319766.0,111.0,4924.0,True,1.1406844106463878,0.1028725354782004,0.39908154506437765,0.7251543752883799,1.2739450869362627,0.0,0.0,0.10524522179425919,0.10485142339512032,-0.635937629530508,0.5047467811158798,0.10524522179425919,0.053877081661753756,2.462,-4.409986219121211,-5.724172916516626,buy
9,-0.056247406,1.66,034830.csv,20190403,2660.0,2670.0,23416401.0,11052721.0,276.0,4648.0,True,1.520912547528517,0.2102691453601192,0.49957510729613736,0.10009410513048655,1.4646681473636378,0.0,0.0,-0.011775790211307036,-0.0013857313374303626,-0.8218524616916072,0.6990600858369098,0.19849335514881217,0.1788077737329492,4.648000000000001,-4.426990237944677,-5.458993475857169,sell
10,-0.62537706,1.59,034830.csv,20190404,2670.0,2635.0,23450142.0,18799002.0,2906.0,1742.0,True,0.19011406844106463,-0.6933504883735292,0.6443862660944206,0.14409131445946796,1.8461142682183886,0.0,0.0,0.43335206277764154,0.8470952504071785,0.19259837791086667,0.3827124463519313,-0.25999842559588765,-0.28680179267483685,-6.097,-4.1024418452897375,-4.842888857812239,sell
