episode,timestep,reward,loss,dist_entropy
5,2000,2.5009,0.9092561,0.90811294
11,4000,22.9726,0.50646985,0.90811294
16,6000,34.7745,0.5364603,0.90811294
22,8000,120.3998,0.27233624,0.90811294
27,10000,47.2543,1.017676,0.90811294
33,12000,23.3788,0.2801658,0.90811294
38,14000,62.9149,0.93314344,0.90811294
44,16000,59.7421,0.57132345,0.90811294
50,18000,7.7739,0.7306222,0.90811294
55,20000,70.1449,0.6018329,0.90811294
61,22000,44.1371,0.33195642,0.90811294
66,24000,80.2635,0.056731403,0.90811294
72,26000,43.5289,0.66215456,0.90811294
77,28000,16.7899,0.39313936,0.90811294
83,30000,60.0046,0.38896614,0.90811294
89,32000,44.6699,0.37088528,0.90811294
94,34000,26.9078,0.42973107,0.90811294
100,36000,93.9789,0.4797752,0.90811294
105,38000,64.4493,1.048392,0.90811294
111,40000,34.159,0.5864799,0.90811294
116,42000,16.0244,0.23320334,0.90811294
122,44000,81.2112,0.7023251,0.90811294
128,46000,-8.5837,0.14467534,0.90811294
133,48000,48.8532,0.6234301,0.90811294
139,50000,28.1568,0.27058068,0.90811294
144,52000,64.0279,0.5814442,0.90811294
150,54000,77.2446,0.39040008,0.90811294
155,56000,71.6575,0.50235987,0.90811294
161,58000,53.5936,0.57617927,0.90811294
167,60000,45.5037,0.1180419,0.90811294
172,62000,28.627,0.058657162,0.90811294
178,64000,49.1218,0.3696595,0.90811294
183,66000,35.5672,0.6132333,0.90811294
189,68000,33.6717,0.55161977,0.90811294
194,70000,74.1542,0.5685235,0.90811294
200,72000,87.6963,0.25140208,0.90811294
206,74000,43.4679,0.32754102,0.90811294
211,76000,71.2114,0.13902748,0.90811294
217,78000,77.0899,0.39547825,0.90811294
222,80000,42.8611,0.85486466,0.90811294
228,82000,50.4398,0.4339466,0.90811294
233,84000,29.5944,0.2260644,0.90811294
239,86000,52.2429,0.6759978,0.90811294
245,88000,65.2546,0.360242,0.90811294
250,90000,72.3215,0.4612168,0.90811294
256,92000,20.5236,0.22323129,0.90811294
261,94000,75.718,0.4659583,0.90811294
267,96000,22.8246,0.67840004,0.90811294
272,98000,75.4481,0.676945,0.90811294
278,100000,82.3255,0.16047822,0.90811294
284,102000,73.7048,0.30996978,0.90811294
289,104000,104.7623,0.3137982,0.90811294
295,106000,17.6105,0.35574186,0.90811294
300,108000,64.399,0.21891314,0.90811294
306,110000,78.1336,0.37652028,0.90811294
311,112000,79.1431,0.19275945,0.90811294
317,114000,57.2447,0.5182048,0.90811294
323,116000,69.1372,0.25110933,0.90811294
328,118000,61.7582,0.4077912,0.90811294
334,120000,54.8497,0.19924729,0.90811294
339,122000,62.8054,0.26449418,0.90811294
345,124000,32.6526,0.07860808,0.90811294
350,126000,27.4747,0.25278938,0.90811294
356,128000,32.7668,0.17144859,0.90811294
362,130000,31.6759,0.30822608,0.90811294
367,132000,61.0984,0.5863756,0.90811294
373,134000,60.0521,0.10804775,0.90811294
378,136000,22.7244,0.6246676,0.90811294
384,138000,51.5669,0.28098387,0.90811294
389,140000,52.3754,0.26315564,0.90811294
395,142000,19.879,0.52723706,0.90811294
401,144000,87.3687,0.43363786,0.90811294
406,146000,38.8542,0.120925024,0.90811294
412,148000,56.2856,0.5946482,0.90811294
417,150000,38.722,0.37058312,0.90811294
423,152000,56.0453,0.25363877,0.90811294
428,154000,71.6627,0.36684126,0.90811294
434,156000,42.4421,0.29653347,0.90811294
440,158000,0.9773,0.8197725,0.90811294
445,160000,56.5953,0.49129784,0.90811294
451,162000,91.8348,0.1896734,0.90811294
456,164000,35.3131,0.36143643,0.90811294
462,166000,104.9384,0.31016433,0.90811294
467,168000,98.8447,0.3777399,0.90811294
473,170000,52.9768,0.23241612,0.90811294
479,172000,61.0911,0.25483754,0.90811294
484,174000,69.518,0.50202376,0.90811294
490,176000,33.6866,0.39625204,0.90811294
495,178000,33.3485,0.318423,0.90811294
501,180000,41.5616,0.5274448,0.90811294
506,182000,68.1166,0.27766442,0.90811294
