timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,-1.1785593,-1.0,64700000.0,0.0,0.0,0.0
2,-1.0880208,-1.0,64700000.0,0.0,0.0,0.0
3,-0.86511743,-1.0,64700000.0,0.0,0.0,0.0
4,-0.7411938,-1.0,64700000.0,0.0,0.0,0.0
5,-1.286282,-1.0,64700000.0,0.0,0.0,0.0
6,-1.5250229,-1.0,64700000.0,0.0,0.0,0.0
7,-1.2823223,-1.0,64700000.0,0.0,0.0,0.0
8,-0.8729402,-1.0,64700000.0,0.0,0.0,0.0
9,-0.781641,-1.0,64700000.0,0.0,0.0,0.0
10,-0.5529116,-1.0,64700000.0,0.0,0.0,0.0
11,-0.82443714,-1.0,64700000.0,0.0,0.0,0.0
12,-0.49957436,-1.0,64700000.0,0.0,0.0,0.0
13,-0.5791285,-1.0,64700000.0,0.0,0.0,0.0
14,-1.1014712,-1.0,64700000.0,0.0,0.0,0.0
15,-0.41657495,-1.0,64700000.0,0.0,0.0,0.0
16,-1.622973,-1.0,64700000.0,0.0,0.0,0.0
17,-0.85049295,-1.0,64700000.0,0.0,0.0,0.0
18,-0.78149354,-1.0,64700000.0,0.0,0.0,0.0
19,-1.2622178,-1.0,64700000.0,0.0,0.0,0.0
20,-1.2828432,-1.0,64700000.0,0.0,0.0,0.0
21,-0.7690624,-1.0,64700000.0,0.0,0.0,0.0
22,-1.2431725,-1.0,64700000.0,0.0,0.0,0.0
23,-1.1457361,-1.0,64700000.0,0.0,0.0,0.0
24,-1.1970645,-1.0,64700000.0,0.0,0.0,0.0
25,-0.48900634,-1.0,64700000.0,0.0,0.0,0.0
26,-0.9261919,-1.0,64700000.0,0.0,0.0,0.0
27,-0.73135924,-1.0,64700000.0,0.0,0.0,0.0
28,-0.98805773,-1.0,64700000.0,0.0,0.0,0.0
29,-1.7428844,-1.0,64700000.0,0.0,0.0,0.0
30,-1.3213428,-1.0,64700000.0,0.0,0.0,0.0
31,-1.3911314,-1.0,64700000.0,0.0,0.0,0.0
32,-0.6205809,-1.0,64700000.0,0.0,0.0,0.0
33,-0.5205427,-1.0,64700000.0,0.0,0.0,0.0
34,-1.0584106,-1.0,64700000.0,0.0,0.0,0.0
