timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,0.9872499,-7.005405405405406e-05,73989632.0,1528.0,-52218.82098765432,0.0
2,0.23696965,0.02891196972029811,78268004.0,4.0,-131.15137264178188,0.0
3,1.2007445,-1.0,78268004.0,0.0,-126.79446259112281,0.0
4,0.84298325,0.006850334397182276,79340328.0,11.0,-138.7136376664191,0.0
5,0.5655612,0.03500608795063212,84895117.0,1.0,-122.04734380186358,0.0
6,1.2269495,-1.0,82270317.0,0.0,-122.48295583830354,0.0
7,0.7663307,-51.771771584148695,82424706.0,1.0,-104.34380365914248,-258.7861090075168
8,0.33638418,-56.52373725838419,80107210.0,0.0,-98.60244455375485,-282.5483949887284
9,0.87146705,-55.297497537958094,81497714.0,0.0,-101.59073880080624,-276.53088278493857
10,1.0890005,-1.0,80107210.0,0.0,-104.85379343983037,-272.41872997237306
11,1.3360772,-1.0,81652210.0,0.0,-109.81241284490812,-273.3960654980965
12,1.0437676,-1.0,81343210.0,0.0,-114.71473167839324,-274.600875615801
13,1.1601154,-1.0,79798210.0,0.0,-120.8693168180994,-278.98630392226556
14,0.6871547,-53.981947669127756,78407714.0,0.0,-114.69247217803046,-269.8149504108508
15,0.88037467,-53.728539983080196,77789714.0,0.0,-115.97323503121841,-268.62299522154905
16,0.615618,-60.880784310082305,76167458.0,0.0,-119.3608511658432,-304.3517856086339
17,1.7440588,-1.0,74931458.0,0.0,-117.89661355187887,-324.9597068690875
18,1.7222992,-1.0,74854210.0,0.0,-119.96693791402464,-352.7391684839392
19,0.7012637,-72.67991533413809,75240458.0,0.0,-121.9556112456999,-363.36915029096275
20,0.19169438,-71.36728506023547,75626706.0,0.0,-122.68563842078716,-356.84925908802114
21,1.3250077,-1.0,75935714.0,0.0,-124.04902862900505,-352.6220347904964
22,0.86148953,-75.48106183031452,74390706.0,0.0,-127.62766258841891,-377.3644505691559
23,2.0888855,-1.0,74236210.0,0.0,-126.77947278425536,-388.10860093314034
24,1.7074504,-1.0,75163210.0,0.0,-126.6277755793487,-399.8080181118452
25,1.1041816,-1.0,75781210.0,0.0,-127.77049601884976,-414.7335410491672
26,-0.19223309,-75.76568812931421,74367254.0,297.0,-129.79935816792477,-378.8276525104832
27,1.8032169,-1.0,75428054.0,0.0,-130.13157458526126,-353.8010654766972
28,1.1261966,-1.0,75615254.0,0.0,-135.0326920757823,-348.9853710965931
29,1.8595846,-1.0,75365654.0,0.0,-138.47781200689641,-344.58171118001286
30,1.0984187,-1.0,75552854.0,0.0,-140.87371813236197,-340.4351788910996
31,1.4705853,-1.0,75178454.0,0.0,-146.0699371284721,-344.91397965052795
32,1.561821,-1.0,74554454.0,0.0,-145.82354192925973,-337.9624441504539
33,0.9910818,-68.73926475466637,74552444.0,294.0,-150.5261760100129,-343.70254929565647
34,1.5819104,-1.0,74783740.0,0.0,-152.7534151369163,-343.7785638276192
35,0.5989767,-70.28484160466854,73858534.0,1.0,-154.2516660331298,-351.40093883313347
36,1.253705,-1.0,74630030.0,0.0,-154.20087502032473,-355.29888876957284
37,1.1662326,-1.0,75478686.0,0.0,-155.77725952840302,-362.7672040657609
38,1.3181777,-1.0,75092934.0,0.0,-159.74562794128195,-375.7359621734727
39,1.6039166,-1.0,73935686.0,0.0,-160.75854717112836,-381.67769103684145
40,0.93905854,-78.25772580587753,72778428.0,1.0,-162.94827806649724,-391.25206907004696
41,0.00770694,-76.92200586534665,70539628.0,0.0,-165.5739165003872,-384.533124670315
42,1.3333133,-1.0,69613228.0,0.0,-163.71609319894364,-370.761951170484
43,1.5959122,-1.0,69227228.0,0.0,-163.42382764267978,-362.9878321748841
44,1.4592083,-1.0,67606028.0,0.0,-165.20351553160512,-361.4224991264138
45,2.08079,-1.0,67914828.0,0.0,-163.4546311101783,-353.3495065731873
46,1.5092044,-1.0,64286428.0,0.0,-177.62521538479078,-380.3594781377617
47,1.3756299,-1.0,63128428.0,0.0,-176.68437961062165,-375.49807103744666
48,0.7751783,-55.13514831810086,64981228.0,0.0,-160.22276850671358,-275.4787459386418
49,0.8170263,-55.7967757825219,63977628.0,0.0,-161.32145938375578,-278.9452677617091
