timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,1.4647887,-1.0,75700000.0,0.0,0.0,0.0
2,-1.2122377,-1.0,75700000.0,0.0,0.0,0.0
3,-0.6230861,-1.0,75700000.0,0.0,0.0,0.0
4,1.0338646,-1.0,75700000.0,0.0,0.0,0.0
5,-0.7887722,-1.0,75700000.0,0.0,0.0,0.0
6,-1.2506335,-1.0,75700000.0,0.0,0.0,0.0
7,-1.0227262,-1.0,75700000.0,0.0,0.0,0.0
8,1.2911925,-1.0,75700000.0,0.0,0.0,0.0
9,-1.0673699,-1.0,75700000.0,0.0,0.0,0.0
10,-1.0125208,-1.0,75700000.0,0.0,0.0,0.0
11,-1.5188401,-1.0,75700000.0,0.0,0.0,0.0
12,1.5500507,-1.0,75700000.0,0.0,0.0,0.0
13,-0.93444204,-1.0,75700000.0,0.0,0.0,0.0
14,1.6379082,-1.0,75700000.0,0.0,0.0,0.0
15,1.63085,-1.0,75700000.0,0.0,0.0,0.0
16,-1.4556992,-1.0,75700000.0,0.0,0.0,0.0
17,0.12862188,-9.095112285336856e-06,75698623.0,87.0,-556802.7527181256,0.0
18,1.6466032,-1.0,75176623.0,0.0,-426679.84425184736,0.0
19,0.92231286,-79.50024003661788,74689504.0,607.0,-858.6527765759785,-397.4678733219125
20,1.1349416,-1.0,74689504.0,0.0,-631.6392410963612,-371.280919725366
21,0.5434252,-43.5674486419768,72329507.0,29.0,-342.45712752523144,-217.75824961394312
22,0.9670527,-47.474550101811225,71172370.0,25.0,-329.7571977664809,-237.33275517907273
23,0.69657063,-45.986337705652296,72817970.0,0.0,-267.7953295920012,-229.9894918584021
24,0.9083706,-47.63181949800766,72443970.0,0.0,-269.8555830042659,-238.14625725293746
25,1.6122677,-1.0,70349570.0,0.0,-284.08111936398825,-257.47185867468016
26,0.29523438,-41.064784052179036,69601570.0,0.0,-237.38248551543296,-205.22583066144335
27,0.7974762,-42.95600468391188,68928370.0,0.0,-239.96825681017523,-214.75584293052734
28,0.6462354,-44.836507869271685,67731570.0,0.0,-238.1737195888259,-224.13913196562387
29,1.1264129,-1.0,69152770.0,0.0,-237.11691747166768,-233.37229119371165
30,0.49868733,-46.43623234518911,68778770.0,0.0,-227.97640997767687,-232.2198143070093
31,1.0572071,-1.0,67432370.0,0.0,-223.30457435119527,-233.7894024925809
32,1.3620301,-1.0,65637170.0,0.0,-223.33640612143506,-239.0591339498431
33,1.5185595,-1.0,65113570.0,0.0,-219.66998608584973,-239.4047837545237
34,0.8385258,-22.069977044708313,61897170.0,0.0,-137.57065058069233,-110.09974989835328
35,1.5800012,-1.0,63692370.0,0.0,-108.1606713785885,-86.08589068977865
36,1.953815,-1.0,63767170.0,0.0,-93.42142289875935,-75.91710018425113
37,1.4003936,-1.0,65263170.0,0.0,-85.74562571606023,-71.55843789030286
38,1.2684746,-1.0,65936370.0,0.0,-79.94996869803549,-68.58794510217939
39,0.88718116,-14.238476775834886,64814370.0,0.0,-80.98670793952903,-71.31020832898368
40,1.2835683,-1.0,64515170.0,0.0,-78.18629284031582,-70.36708418802719
41,2.1351204,-1.0,65412770.0,0.0,-76.29723927092098,-69.94922406849571
42,0.38045305,-14.046711851244082,68703970.0,0.0,-74.58892319457428,-70.38358771441571
43,1.2848496,-1.0,66534770.0,0.0,-72.67900734344637,-70.27588910669382
44,1.2255862,-1.0,66160770.0,0.0,-71.20521957780808,-70.2992036122268
45,1.2898554,-1.0,68853570.0,0.0,-68.87011430519028,-69.21913949635608
46,1.154195,-1.0,67881170.0,0.0,-68.27587064999881,-69.68628097940883
47,1.1551272,-1.0,68479570.0,0.0,-67.66314046598698,-69.98609504213356
48,1.7940128,-1.0,69825970.0,0.0,-67.46098943273061,-70.58631257923975
49,1.2526379,-1.0,68778770.0,0.0,-65.87075390433516,-69.61545334532478
50,0.85438126,-13.903790097383741,69377170.0,0.0,-66.42812358521705,-69.54344688792726
51,1.6659546,-1.0,67432370.0,0.0,-65.31976077272901,-67.75104603980297
52,0.753248,-13.557971959789192,70723570.0,0.0,-65.9110260860915,-67.83837720027553
53,1.339962,-1.0,70499170.0,0.0,-66.58404746196541,-68.01100932551414
54,1.0733117,-1.0,71396770.0,0.0,-65.28040809853289,-66.18023122951814
55,0.99958104,-13.334245805536645,72369170.0,0.0,-66.25958121435575,-66.72939916813286
