timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.25745028,-0.007102599555646938,20170802, 068270.csv,106300.0,102700.0,107.0,33070778.0,44444878.0,107.0,0.0,-0.0036449438202247188,-0.0036449438202247188,-0.1202291013843246,-0.06972513626480803,0.34429513108614235,-0.12386966292134832,-0.1202291013843246,-0.00014453992129570548,-1240.976572133169,0.0,buy
2,0.3221364,-0.12495066854838964,20170803, 068270.csv,102700.0,102600.0,207.0,22439269.0,43698169.0,100.0,-0.8666915454239744,-0.12726067415730338,-0.1236202362252395,-1.6767405729300133,-0.9999992147743785,2.037083895131086,-1.801867415730337,-1.6767405729300133,-0.027723052301057538,-41.33800698856559,-39.57916045150748,buy
3,-0.24124932,5.100210627330127e-05,20170804, 068270.csv,102600.0,108200.0,158.0,27463307.0,43674107.0,49.0,-0.04737040584011655,-1.8204337078651687,-1.6953305227603244,0.0112064469651297,0.0006277251659810856,2.0766449438202246,-1.8559393258426968,-0.03616395887498685,-1.3078233694230335e-05,-5.673419907189007,-5.281149716228889,sell
4,-0.1152222,0.005183086825577388,20170807, 068270.csv,108200.0,109400.0,140.0,29307075.0,44455075.0,18.0,2.0259143478308554,-1.862752808988764,-0.04310377680593369,-0.2306757373775976,-0.2336041590483865,-1.411816479400749,-0.10095505617977528,1.7952386104532578,0.0317150030337956,-6.20858866798535,-5.787291356176814,sell
5,-0.111333854,0.00020863533359912747,20170808, 068270.csv,109400.0,108400.0,125.0,30927411.0,44602411.0,15.0,0.3779096087454582,-0.10694157303370785,1.7891384629299827,-0.040470093934889206,-0.008155702830963563,-2.2043198501872663,0.2301370786516854,0.337439514810569,0.0011380062407727598,-2.3739405196405454,-3.365020562210392,sell
6,0.030069396,-0.036691155029562134,20170809, 068270.csv,108400.0,107700.0,133.0,30052087.0,44469287.0,8.0,-0.280253908247247,0.22985842696629216,0.3371605648116589,-0.29819098738143185,-0.3589124992693494,-1.56714531835206,-0.06901797752808989,-0.29819098738143185,-0.0008887834473635392,-2.2119981114981986,-2.9277822941332428,buy
7,-0.07414536,-0.00024265142252272165,20170810, 068270.csv,107700.0,104000.0,124.0,31026086.0,44380886.0,9.0,-0.20935797778813048,-0.07261573033707866,-0.30178048941750457,0.014160053614608176,0.0010020332209320637,-1.1103685393258427,-0.2676719101123595,-0.1951979241735223,-0.00038094971623992,-2.7171351401170805,-3.7713998389349683,sell
8,0.05322148,-0.11188404702072705,20170811, 068270.csv,104000.0,104700.0,139.0,29410357.0,43866357.0,15.0,-1.0337783702650731,-0.2681865168539326,-0.19571290487209073,-1.1588381848425544,-0.9987868435665596,1.1978059925093636,-1.4239168539325842,-1.1588381848425544,-0.013339291848967871,-3.088731909548014,-4.388787643422837,buy
9,0.09799664,0.0015553011441206022,20170814, 068270.csv,104700.0,108500.0,166.0,26601959.0,43982159.0,27.0,0.22181007645563092,-1.4248112359550562,-1.1597349719270718,0.04308781395638536,0.009239846391352446,0.8026044943820225,-1.163687640449438,0.2648978904120163,0.0007014627833170639,-4.307575741572079,-6.123700823526405,buy
10,0.13501553,0.06152426273783523,20170816, 068270.csv,108500.0,110200.0,200.0,23041654.0,44741654.0,34.0,1.434217906401548,-1.1648224719101123,0.26374665603458025,0.2937753154995657,0.3504787201562125,-1.0487176029962546,0.5430426966292136,1.7279932219011136,0.02941821191357108,-4.160525522621118,-5.694857770276462,buy
11,0.28499871,0.03162899328181936,20170817, 068270.csv,110200.0,109500.0,260.0,16530730.0,45182730.0,60.0,0.759918263191611,0.5409662921348315,1.7258923459313285,0.22799588125797665,0.22887948631560562,-1.649295880149813,1.5342247191011236,0.9879141444495877,0.009712271833620889,-1.8967775931286848,-2.9429326835778995,buy
12,0.2363709,-0.06668845382972685,20170818, 068270.csv,109500.0,110500.0,295.0,12673183.0,44975683.0,35.0,-0.4028087722897665,1.5329955056179776,0.9866915448183345,-0.45703856318761754,-0.6481045769746208,-1.4591393258426963,1.0689505617977528,-0.45703856318761754,-0.00208666236918309,-0.8363865729765115,-1.293164521956564,buy
13,-0.18474215,-0.004359661967906348,20170821, 068270.csv,110500.0,117000.0,241.0,18576475.0,45206975.0,54.0,0.6559099947409359,1.047134831460674,-0.4785249088119536,-0.11994919326826692,-0.06941238178974729,-1.8757116104868918,1.5887078651685391,0.535960801472669,0.0028684180122982017,-1.3773207592422116,-2.2251436275179297,sell
14,-0.29153925,-0.04654080304197345,20170822, 068270.csv,117000.0,114700.0,171.0,26298775.0,46305775.0,70.0,3.4651732393065453,1.5601685393258427,0.5077172239676778,-1.0057909392253954,-0.9936422266627668,-5.492640449438201,4.057921348314607,2.45938230008115,0.05869268847144804,-0.831062087739242,-1.3064782865368325,sell
15,-0.04352931,-0.0053507188321714975,20170823, 068270.csv,114700.0,114500.0,164.0,27116431.0,45927231.0,7.0,-0.8493541032409025,4.0549011235955055,2.456408472090768,0.03474523783879879,0.006017976761630295,-4.189743071161049,3.2072606741573035,-0.8146088654021038,-0.006613907231482807,1.685352661580369,3.0682869808112394,sell
16,-0.39488834,0.00037022687162363566,20170824, 068270.csv,114500.0,114000.0,100.0,34445178.0,45895178.0,64.0,-0.071417325377182,3.180175280898877,-0.8406387716976805,0.027858744378105836,0.0038730285943539,-4.074506367041199,3.135231460674157,-0.04355858099907616,-1.897331979083816e-05,0.850812194404251,1.613578745865579,sell
17,-0.468363,0.0012161569683048047,20170825, 068270.csv,114000.0,114100.0,54.0,39703531.0,45859531.0,46.0,-0.10894390691762869,3.1158,-0.062391133494026745,0.0501031111294267,0.012473165821323628,-3.6864471910112355,3.0551258426966292,-0.05884079578820199,-3.4621793141731416e-05,0.8182552659976843,1.5353777002976354,sell
18,-0.017071217,7.055019351610571e-05,20170828, 068270.csv,114100.0,115600.0,54.0,39703531.0,45864931.0,0.0,0.011775087712955459,3.0551258426966292,-0.05884079578820199,0.011775087712955459,0.000693023201653542,-3.7679453183520604,3.0672606741573034,0.011775087712955459,1.3865259452794376e-06,0.8144353211728262,1.5185484190066132,wait
19,-0.30249766,-0.0012203257884778164,20170829, 068270.csv,115600.0,115200.0,38.0,41526134.0,45918934.0,16.0,0.17660552023941778,3.060525842696629,0.00523991403226518,-0.052319440197525074,-0.013593383187776253,-5.051084644194756,3.1886157303370783,0.1242860800418927,0.00015445836699978788,0.8427590245164406,1.5325577648006237,sell
20,-0.39074606,7.038742488758577e-05,20170830, 068270.csv,115200.0,115100.0,24.0,43141878.0,45906678.0,14.0,-0.03310181373112886,3.1826471910112364,0.11849478480344942,0.01219419573996677,0.0007432157269950945,-4.704094382022472,3.161074157303371,-0.02090761799116209,-4.371275346581882e-06,0.9831431482721412,1.7448208376965693,sell
21,0.33031976,-0.0005206496040675468,20170831, 068270.csv,115100.0,114200.0,147.0,28970266.0,45889966.0,123.0,-0.005227997547546351,3.156552808988764,-0.02528950626180981,-0.032022888479354146,-0.005114204629094399,-4.648016479400749,3.1235191011235957,-0.032022888479354146,-1.0254601286785459e-05,0.990070741778914,1.7478116790514564,buy
22,-0.19623739,0.0010048126362413924,20170901, 068270.csv,114200.0,112100.0,119.0,32187775.0,45777575.0,28.0,-0.28829831776297243,3.111629213483146,-0.04354894990413393,0.05488705354458143,0.014950064576903954,-4.057883895131086,2.8709550561797754,-0.233411264218391,-0.0005446598016100035,0.9468364427733442,1.6703883806193893,sell
23,0.19838385,-0.10158169096445971,20170904, 068270.csv,112100.0,112200.0,174.0,25905884.0,45411284.0,55.0,-0.5459004763795373,2.868952808988764,-0.23535308902155241,-0.7982229555989682,-0.958654820166131,-2.914717602996255,2.047829213483146,-0.7982229555989682,-0.006351343275385113,0.6782645819806664,1.2161056877765783,buy
24,-0.29561505,-5.637601295203077e-05,20170905, 068270.csv,112200.0,115800.0,123.0,31613598.0,45414198.0,51.0,0.03831646777483764,2.0267370786516854,-0.8187268435607962,-0.011225089348323402,-0.0006298147377724606,-3.0018022471910104,2.054377528089888,0.027091378426514236,7.3394009169058805e-06,-0.3150536843090134,-0.5705891981003889,sell
25,-0.6994463,-0.08942811699926019,20170906, 068270.csv,115800.0,116300.0,37.0,41246955.0,45531555.0,86.0,0.9750254755131865,2.0187752808988764,-0.007803638517491053,-0.681622774027637,-0.9020254992273243,-6.108865168539326,2.3181011235955054,0.2934027014855494,0.0008604810260802731,-0.3315714727530815,-0.596005791494573,sell
26,-0.2887419,-5.235115652956202e-05,20170907, 068270.csv,116300.0,115000.0,27.0,42403054.0,45543154.0,10.0,0.04063116227855605,2.313829213483146,0.2892153250927264,-0.010980157243463975,-0.0006026376064268701,-6.5509647940074895,2.3441662921348314,0.029651005035092076,8.791782347916666e-06,0.03975361809202013,0.07019732570636719,sell
27,-0.3560444,0.0003056320502752175,20170908, 068270.csv,115000.0,114800.0,18.0,43448036.0,45518036.0,9.0,-0.07706976113248547,2.340305617977528,0.02587764009803369,0.02568798213017206,0.0032939252154622345,-5.390181273408239,2.287721348314607,-0.05138177900231341,-2.6400523634451112e-05,0.07814309972244086,0.13551245398915474,sell
28,-0.27288568,1.2037215063265273e-06,20170911, 068270.csv,114800.0,115500.0,14.0,43907281.0,45514481.0,4.0,-0.007908952837947578,2.2860247191011234,-0.05303960990602053,0.0017574430410420908,1.544291096955419e-05,-5.210904119850188,2.279732584269663,-0.006151509796905487,-3.7841065625432435e-07,0.05602007477686744,0.09712969520946327,sell
29,0.013073266,2.581869465880793e-05,20170912, 068270.csv,115500.0,116300.0,18.0,43448016.0,45527016.0,4.0,0.021531608808194474,2.2795865168539327,-0.0062943127029050795,0.006151927766239438,0.0001892131731343616,-5.838166292134832,2.3079011235955056,0.027683536574433912,7.663752605968632e-06,0.03538287289904797,0.06113010731048979,buy
30,0.05440882,0.0006557911689032526,20170913, 068270.csv,116300.0,119500.0,38.0,41137688.0,45557088.0,20.0,0.03162957132969137,2.3071640449438204,0.026962885781067692,0.035144449218431975,0.006156631351368014,-6.519652434456928,2.375478651685393,0.06677402054812334,4.45867041849457e-05,0.07066136944758195,0.12010256835241494,buy
31,-0.26214045,-0.0016045152398487916,20170914, 068270.csv,119500.0,127700.0,29.0,42182670.0,45648170.0,9.0,0.26691785041221244,2.37161797752809,0.06300040978162083,-0.0632097036009803,-0.019779108421824287,-9.311228464419475,2.5801573033707865,0.20370814681123214,0.0004148840025929301,0.1656841732145523,0.2771782556142626,sell
32,0.07670708,0.07821818576179396,20170915, 068270.csv,127700.0,138400.0,56.0,38955712.0,46106912.0,27.0,0.5209409270952153,2.5791280898876403,0.20270277686253016,0.48502405971507645,0.6915642405566758,-15.958250187265918,3.611038202247191,1.0059649868102918,0.010068624117918201,0.43484744957604643,0.7166461098520475,buy
33,-0.4762252,-0.0794420425754205,20170918, 068270.csv,138400.0,139500.0,30.0,42270461.0,46422461.0,26.0,1.299588226598216,3.598788764044944,0.9940235339725242,-0.6032979289870405,-0.8379486397799217,-25.26787790262172,4.320137078651685,0.6962902976111754,0.00483646822507966,1.7433967349610169,2.8885597542993864,sell
34,0.069054276,0.0013618968850148683,20170919, 068270.csv,139500.0,146700.0,51.0,39363649.0,46478149.0,21.0,0.07108627868737936,4.319211235955056,0.6953966166061418,0.04976146760662847,0.012304688821790366,-26.172698876404496,4.445278651685394,0.12084774629400784,0.0001460311142620352,2.6680864297805664,4.392775584867055,buy
35,-0.15149379,-0.0015355785208873707,20170920, 068270.csv,146700.0,146000.0,44.0,40338547.0,46793347.0,7.0,0.7900486742705696,4.441678651685393,0.11739679995598643,-0.10841455889620666,-0.05707504713459155,-32.205961797752806,5.153588764044944,0.6816341153743629,0.004635473547301983,2.82905180338513,4.592648594328984,sell
36,-0.6948193,0.0009978793248696328,20170921, 068270.csv,146000.0,143600.0,14.0,44732322.0,46776322.0,30.0,-0.06582132284745522,5.137352808988764,0.6660886403630631,0.04487494049928796,0.010018280746083241,-31.588789513108615,5.115330337078651,-0.020946382348167262,-4.387499709657128e-06,3.7897387298105274,6.110233181954887,sell
37,-0.39971036,0.00030930113453047085,20170922, 068270.csv,143600.0,146900.0,9.0,45461124.0,46753524.0,5.0,-0.07183121409160814,5.112638202247191,-0.023506970720933017,0.025652822346457452,0.003284929246801571,-29.39282996254682,5.064098876404494,-0.04617839174515069,-2.1324211277429228e-05,3.8050850174441386,6.148831723500505,sell
38,0.28046358,0.08968239042408274,20170925, 068270.csv,146900.0,142500.0,97.0,32822530.0,47071830.0,88.0,0.06352462329898384,5.060067415730337,-0.050013763726206265,0.6211559222123801,0.8547317721960597,-31.767423220973782,5.779393258426966,0.6846805455113639,0.004676903560529744,3.7966407616314632,6.163513469306194,buy
39,0.03385043,-0.10757847161483944,20170926, 068270.csv,142500.0,149200.0,104.0,31794084.0,46614084.0,7.0,-0.9066993996196876,5.779065168539326,0.6843682576024459,-0.9721343302695523,-0.9911312886977061,-28.676215730337077,4.750750561797753,-0.9721343302695523,-0.009405936383409808,4.798354285613937,7.7462923384706075,buy
40,0.1197101,0.0811413308438932,20170927, 068270.csv,149200.0,144000.0,130.0,28088558.0,47484558.0,26.0,1.4948271857063629,4.749568539325843,-0.9732517748886995,0.37372788146958613,0.5026009447238017,-32.99350262172285,6.706871910112359,1.868555067175949,0.0343124848572367,3.2852597278947635,5.257569078937805,buy
41,-0.05181226,-0.014311562519533727,20170928, 068270.csv,144000.0,142000.0,124.0,28982289.0,46838289.0,6.0,-1.4236207063357313,6.7035707865168535,1.8654036235551896,0.06566356079282021,0.02132779226760051,-29.576878651685394,5.254582022471911,-1.3579571455429111,-0.01827149082921531,5.563975654342194,9.360927184968252,sell
42,0.19301654,-0.09515735463633984,20170929, 068270.csv,142000.0,144400.0,162.0,23509512.0,46513512.0,38.0,-0.5294813395083667,5.25283595505618,-1.3595935175994973,-0.6917532254915675,-0.9086093976640637,-28.434055430711606,4.52474606741573,-0.6917532254915675,-0.004773794299926082,3.5526616309279855,5.713427149850059,buy
43,-0.19321351,-0.007889479943571476,20171010, 068270.csv,144400.0,146000.0,131.0,27904284.0,46820684.0,31.0,0.835886139924244,4.508503370786516,-0.7071853005343238,-0.15984846725187996,-0.11993337347342758,-29.990972284644197,5.215020224719101,0.676037672672364,0.00455984155974587,2.6451657232846792,4.313757346843764,sell
44,0.43668914,0.038618008603684716,20171011, 068270.csv,146000.0,155200.0,215.0,15772962.0,47162962.0,84.0,0.44766539506342967,5.211150561797752,0.6723349472514295,0.2870796426415925,0.33772447325805977,-30.719935580524346,5.984184269662921,0.7347450377050222,0.005383956975420823,3.4894175192062895,5.65811443273069,buy
45,-0.54464746,-0.06766565625502718,20171012, 068270.csv,155200.0,169300.0,98.0,32826914.0,48036514.0,117.0,4.1939689877832524,5.921155056179775,0.6748376864912127,-2.2811618486846212,-0.9999999999949846,-37.37112958801498,7.947222471910112,1.912807139098631,0.03592704860496809,4.401523526957713,7.096377995000293,sell
46,0.1952862,0.23794657444278883,20171013, 068270.csv,169300.0,175900.0,139.0,26462811.0,49995511.0,41.0,2.8765617754860395,7.945193258426967,1.9108913617621113,1.2035362168138821,0.999284477223087,-46.17113632958802,12.349462921348314,4.080097992299922,0.1533534741338668,6.708844105080418,11.257264757235836,buy
47,-0.17711583,-0.018912448971330376,20171016, 068270.csv,175900.0,191700.0,115.0,30519341.0,50747841.0,24.0,1.8349647431346385,12.33447415730337,4.066212460584711,-0.3166258802672237,-0.39423293032386897,-50.66028239700375,14.040092134831461,1.5183388628674148,0.022789826734507246,10.033563457968462,20.14260004828076,sell
48,0.35102415,0.33118005438578696,20171017, 068270.csv,191700.0,192100.0,175.0,19963843.0,53511343.0,60.0,3.580447885457827,14.03672584269663,1.515342194070873,1.8682206028310726,0.9999999736353332,-59.24417303370787,20.250208988764047,5.4486684882889,0.25686673002472626,11.672528148367102,23.57668919457475,buy
49,0.038494885,0.00016558721067566617,20171018, 068270.csv,192100.0,175200.0,179.0,19196935.0,53582835.0,4.0,0.13081338661225528,20.249966292134832,5.4484556650712745,0.002990290316524258,4.470818144497457e-05,-59.45804868913858,20.410865168539328,0.13380367692877954,0.0001790182139235208,14.57723465103099,36.15683850635343,buy
50,-0.3255508,-0.022058603159221812,20171019, 068270.csv,175200.0,178000.0,121.0,30320441.0,51519641.0,58.0,-5.645651261266785,20.369755056179777,0.09961646372018886,1.8280137685829594,0.9999999445714864,-48.27046966292134,15.77447415730337,-3.8176374926838257,-0.1356206640181894,14.821066995560262,36.4177272584969,sell
51,-0.5752021,-0.04975758799451909,20171020, 068270.csv,178000.0,178300.0,52.0,42389392.0,51645392.0,69.0,0.657613278011778,15.729869662921347,-3.8546937235959886,-0.37489368955208097,-0.504766738635416,-50.60960599250936,16.057060674157302,0.2827195884596971,0.0007989842989138962,9.969713494609648,15.792956259757831,sell
52,0.119382635,0.00015163022847326514,20171023, 068270.csv,178300.0,190900.0,80.0,37404685.0,51668685.0,28.0,0.030205986237842864,16.05547191011236,0.28134676738111875,0.016265397990756842,0.0013219413237490762,-50.838161048689145,16.109404494382023,0.046471384228599706,2.1595662331508336e-05,10.279724733979338,16.129694984259622,buy
