timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.38216174,-1.0,20220414, 124500.csv,5370.0,5340.0,0.0,4900000,4900000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,wrong
2,0.44475344,-0.027021836666908664,20220415, 124500.csv,5340.0,5360.0,405.0,2724842.0,4887542.0,405.0,0.0,-0.006285714285714286,-0.006285714285714286,-0.24797477065905366,-0.26468583404219714,0.3044143199179113,-0.25424489795918365,-0.24797477065905366,-0.0006147258474321626,-1088.8158781579766,0.0,buy
3,-0.5816328,-0.004472103774960467,20220418, 124500.csv,5360.0,5340.0,170.0,3977682.0,4888882.0,235.0,0.16572747610148414,-0.2962857142857143,-0.2900182297172965,-0.09613352406154212,-0.045156925828244154,-0.04067821989130846,-0.22689795918367345,0.06959395203994202,4.843200873771991e-05,-28.847353504888133,-25.35688029138236,sell
4,-0.10143566,-1.1093317969324e-05,20220419, 124500.csv,5340.0,5240.0,153.0,4068654.0,4885674.0,17.0,-0.0695455525414604,-0.22991836734693877,0.06656456824526219,0.006952660393922824,0.00024166822629467788,0.2662918709383194,-0.29236734693877553,-0.06259289214753758,-3.9177933998657544e-05,-28.697739706403567,-25.26970419230211,sell
5,-0.04636078,-0.0007008370158525957,20220420, 124500.csv,5240.0,5270.0,146.0,4105973.0,4871013.0,7.0,-0.313160476937266,-0.2936122448979592,-0.06384065895178588,0.014323872400639814,0.0010253405814969474,1.8292851822293161,-0.5915714285714285,-0.2988366045366262,-0.0008926345266692115,-31.89700930726632,-29.752944240459367,sell
6,-0.16176957,-4.858498448964133e-05,20220421, 124500.csv,5270.0,5270.0,123.0,4226296.0,4874506.0,23.0,0.08991969432231037,-0.5955918367346938,-0.30286885187181223,-0.014162367418563651,-0.0010023605551986448,1.3419116786379357,-0.5202857142857142,0.07575732690374672,5.739007892247017e-05,-28.29592149877901,-29.53382932206742,sell
7,0.35276708,0.0,20220422, 124500.csv,5270.0,5150.0,405.0,2739945.0,4874295.0,282.0,0.0,-0.5245918367346939,0.07142540387483329,0,0,1.3376055561889562,-0.5245918367346939,0.0,0,-27.445155352447923,-28.86888985309663,buy
8,-0.30885375,0.03342110821393277,20220425, 124500.csv,5150.0,5150.0,280.0,3397614.0,4839614.0,125.0,-0.9970672681895536,-0.5466530612244898,-0.02217756619162361,0.30758390053937446,0.37689440448897094,2.864466917493254,-1.2323673469387755,-0.6894833676501791,-0.004742591372182581,-29.257295019361003,-29.343564117004615,sell
9,0.13847482,0.0,20220426, 124500.csv,5150.0,5090.0,371.0,2928898.0,4839548.0,91.0,0.0,-1.2337142857142858,-0.690837709979492,0,0,2.8631199787177435,-1.2337142857142858,0.0,0,-19.504061408997128,-18.517058346835743,buy
10,-0.3223745,0.00942487725707245,20220427, 124500.csv,5090.0,5110.0,252.0,3540742.0,4823422.0,119.0,-0.4599603103430321,-1.2542448979591836,-0.02078706523832391,0.14746948149417638,0.10303302956677973,3.6513363736556075,-1.562816326530612,-0.3124908288488557,-0.0009760285551172476,-20.36996919654071,-19.089460724346072,sell
