timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.5157405,-1.0,20201116,271980.csv,76700.0,73900.0,0.0,88900000,88900000.0,0,0.0,0.0,0.0,0.0,0,-2.953020134228188,0.0,0.0,0,0.0,0.0,wrong
2,-0.51951075,-1.0,20201117,271980.csv,73900.0,75900.0,0.0,88900000,88900000.0,0,0.0,0.0,0.0,0.0,0,0.8053691275167786,0.0,0.0,0,0.0,0.0,wrong
3,0.28963143,0.7638965582482322,20201118,271980.csv,75900.0,77600.0,348.0,63179148.0,89592348.0,348.0,0.0,-0.004107986501687289,-0.004107986501687289,0.7829343000682097,0.9533429198320708,-1.1004004801413245,0.7787941507311587,0.7829343000682097,0.006111111912877387,-913.0304423489549,0.0,buy
4,-0.27889353,-0.12411834713482109,20201119,271980.csv,77600.0,75600.0,251.0,70529360.0,90006960.0,97.0,0.6603242500129587,0.7651968503937008,0.7693364411325424,-0.1839916294110538,-0.1557145228144745,-2.9158994722975065,1.2451743532058492,0.4763326206019049,0.002266355583792623,-2.7155753855878184,0.0,sell
5,-0.9076823,0.5757863592620699,20201120,271980.csv,75600.0,90300.0,24.0,88115638.0,89930038.0,227.0,-0.557734646298464,1.2126411698537682,0.4440464897065492,0.5043882952700053,0.7197400635592739,-0.3178621481039703,1.1586479190101238,-0.05334635102845874,-2.845792674599501e-05,-1.3113844949837596,0.0,sell
6,-0.12195947,-0.004004951931105261,20201123,271980.csv,90300.0,88100.0,22.0,88266591.0,90253191.0,2.0,0.39230496044047036,1.1583700787401574,-0.05362086245979269,-0.032691092328622995,-0.005329286286635759,-19.685904084975956,1.5221496062992126,0.35961386811184737,0.0012923854910167343,-1.5308875737631682,-18.121747629422465,sell
7,-0.67970085,0.004643975910524701,20201124,271980.csv,88100.0,82200.0,8.0,89528716.0,90233516.0,14.0,-0.053626912759239725,1.5198155230596175,0.35730651258824786,0.03412576886202742,0.005805920622881322,-16.755015559296698,1.5000179977502812,-0.019501143897212306,-3.8029389017868453e-06,-0.21742936637980517,-2.4714572020479193,sell
8,-0.06064634,-0.010875754583915143,20201125,271980.csv,82200.0,84400.0,8.0,89528716.0,90186316.0,0.0,-0.05230872306915315,1.5000179977502812,-0.019501143897212306,-0.05230872306915315,-0.013587852817205315,-8.888645835377961,1.4469246344206974,-0.05230872306915315,-2.7361650754453848e-05,-0.35853164173766733,-4.73575197276662,wait
9,-0.21832675,-2.3218568072946868e-05,20201126,271980.csv,84400.0,87000.0,7.0,89610782.0,90201582.0,1.0,0.019515155713866836,1.446773903262092,-0.05245722664735795,-0.002439369092807748,-2.9752165250251927e-05,-11.824493866119084,1.4640967379077616,0.01707578662105909,2.9158206362733807e-06,-0.6814397040620512,-8.544219960325048,sell
10,-0.15520303,-3.263417269239178e-05,20201127,271980.csv,87000.0,84300.0,6.0,89695045.0,90217045.0,1.0,0.020177029711075354,1.4639426321709785,0.016923878649170446,-0.0028824065484419834,-4.154047472304523e-05,-15.297033051237724,1.481490438695163,0.01729462316263337,2.9910354302220554e-06,-0.7417497604435573,-8.958300731863833,sell
