timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.6054263,5.54,005930.csv,20230410,65700.0,65900.0,54095354.0,21376754.0,498.0,498.0,True,0.30441400304414,0.0,-0.008587800369685768,-0.008587800369685768,0.18411932381475865,0.2875170194129808,-0.12889829139903836,0.17551571164510166,0.18411932381475865,0.15591293068367695,-755.6272061988808,0.0,buy
2,0.49099362,5.54,005930.csv,20230411,65900.0,66000.0,54193467.0,10897167.0,159.0,657.0,True,0.45662100456621,0.09189047378838996,0.1727670979667283,0.1813704740706568,0.12123232492211654,0.136682511367334,-0.1624121321077997,0.2942088724584103,0.12123232492211654,0.07085120210341656,-35.18803170494587,0.0,buy
3,0.44833353,5.7,005930.csv,20230412,66000.0,66100.0,54258483.0,6078483.0,73.0,730.0,True,0.60882800608828,0.12108553011880924,0.2929445471349353,0.11997018016950273,0.13454117395799658,0.16557571827659634,-0.18094815396258684,0.4278798521256932,0.13454117395799658,0.08653172921912411,-36.87216226960253,0.0,buy
4,0.6149998,2.11,005930.csv,20230413,66100.0,65100.0,54330967.0,2442467.0,55.0,785.0,True,-0.91324200913242,-1.3436040389326387,0.4269260628465804,0.1335901705913894,-1.4448482023152651,-0.9999999991415247,-0.110848563880519,-1.024090573012939,-1.4448482023152651,-0.9999707002518831,-37.464883648359006,0.0,buy
5,0.29883364,5.59,005930.csv,20230414,65100.0,65300.0,53545866.0,1726266.0,11.0,796.0,True,-0.60882800608828,0.29320602240687893,-1.0242772643253235,-1.4450340999820601,0.2973152026339438,0.5868577429111088,-0.12117938762706193,-0.730007393715342,0.2973152026339438,0.3572385690717814,-7.502516399106279,-6.0013065096668825,buy
6,0.26059088,5.9,005930.csv,20230417,65300.0,65600.0,53705011.0,1334411.0,6.0,802.0,True,-0.15220700152207,0.444650789554937,-0.7301090573012938,0.29721248695464186,0.44800288747729705,0.8656176080670969,-0.13317007796036995,-0.28537707948243995,0.44800288747729705,0.6334179601604804,-7.330849156280769,-5.679445250966978,buy
7,0.3489112,4.7,005930.csv,20230418,65600.0,65500.0,53945556.0,940756.0,6.0,808.0,True,-0.30441400304414,-0.14866825773833575,-0.2854787430683919,0.44790047617716716,-0.14978064180115225,-0.20095850954364236,-0.1304177899318304,-0.4348317929759704,-0.14978064180115225,-0.10610879271784002,-6.596005203874831,-5.064552352635761,buy
8,-0.22763047,4.84,005930.csv,20230419,65500.0,65300.0,53845075.0,12907575.0,183.0,625.0,True,-0.60882800608828,-0.30001064146656486,-0.47121072088724586,-0.18626372114878192,0.06786313308255759,0.045009654825859946,-0.09343631923519502,-0.702264325323475,-0.23214750838400727,-0.2362099477075067,-7.356953866266487,-6.007557821734753,sell
9,0.10783185,5.96,005930.csv,20230420,65300.0,65700.0,53719881.0,11536081.0,21.0,646.0,True,0.0,0.4653753741036289,-0.70262292051756,-0.23250780131701923,0.48101372376457796,0.9011094923763928,-0.22498890942698707,-0.22498890942698707,0.48101372376457796,0.685531388492258,-8.251180341507911,-7.21091298399873,buy
10,0.17490157,3.75,005930.csv,20230421,65700.0,65200.0,53978002.0,9564802.0,30.0,676.0,True,-0.76103500761035,-0.5983888223487517,-0.2255046210720887,0.48049436297150394,-0.6261810135173214,-0.9801792640066185,-0.08923855985730256,-0.8502735674676526,-0.6261810135173214,-0.859213864342466,-7.126869776301818,-6.258398886031382,buy
