timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.8435781,-0.28,122870.csv,20220506,57500.0,55100.0,72491328.0,11426328.0,1062.0,1062.0,True,-4.173913043478262,0.0,-0.011961379310344827,-0.011961379310344827,-0.1,-0.09516258196404048,0.6463654572713651,-3.5275475862068966,-3.516006769802865,-1.0,-575.6796586715867,0.0,buy
2,-1.1104275,-0.08,122870.csv,20220509,55100.0,55300.0,69846446.0,69846446.0,1062.0,0.0,True,-3.826086956521739,0.3036778996607043,-3.6600744827586205,-3.648549520295724,-0.1,-0.09516258196404048,0.16601247376311834,-3.6600744827586205,0.0,0,-4.119707307950447,-3.890500770781159,sell
3,0.7177545,0.96,122870.csv,20220510,55300.0,55800.0,69839340.0,19792840.0,905.0,905.0,True,-2.9565217391304346,0.0,-3.6698758620689658,-0.010173745991313574,0.6479156303596225,0.9849736002370866,-0.08921619190404817,-3.0457379310344828,0.6479156303596225,0.877417783659646,-4.485929965223922,-4.124785846220232,buy
4,-0.74629146,0.6,122870.csv,20220511,55800.0,52000.0,70229996.0,57395996.0,675.0,230.0,True,-9.565217391304348,-4.892459779115186,-3.13104,0.5593638198757319,3.647977293312396,1.0,5.228660149925037,-4.33655724137931,-1.24448248580279,-0.9995665279709477,-4.185807936481392,-3.7323989452178976,sell
5,0.6839427,1.0,122870.csv,20220512,52000.0,53900.0,69350429.0,18182429.0,754.0,984.0,True,-6.260869565217392,0.6300825093766946,-4.344235862068965,-1.2524092981580122,2.6958737342489982,1.0,4.4953923238380815,-1.7654772413793103,2.6958737342489982,0.9999999999999999,-5.308263284427581,-5.059252983779464,buy
6,-1.0801421,-0.08,122870.csv,20220513,53900.0,55200.0,71132941.0,71132941.0,984.0,0.0,True,-4.0,1.7961239527156048,-1.8855986206896551,2.5702970056609167,-0.1,-0.09516258196404048,2.114401379310345,-1.8855986206896551,0.0,0,-2.9246794095437827,-3.4386747312327466,sell
7,1.0038205,1.0,122870.csv,20220516,55200.0,55800.0,71122846.0,25246.0,1288.0,1288.0,True,-2.9565217391304346,0.0,-1.8995227586206895,-0.014191737130621381,1.086570692067075,0.9999925430098372,2.1229300149925034,-0.833591724137931,1.086570692067075,0.9972692509886815,-3.1656273818854723,-3.6593421910623634,buy
8,-1.2286822,0.58,122870.csv,20220517,55800.0,55600.0,71777633.0,71777633.0,1288.0,0.0,True,-3.304347826086956,-0.35829707963121993,-0.996368275862069,0.9206422926326655,0.35829707963121993,0.7230083652536874,2.307979550224887,-0.996368275862069,0.0,0,-2.7054128049765027,-3.027961236259805,sell
9,0.7760449,-0.28,122870.csv,20220518,55600.0,54700.0,71769730.0,16114130.0,1001.0,1001.0,True,-4.869565217391305,0.0,-1.0072689655172413,-0.011010393725298799,-0.1,-0.09516258196404048,2.6196755622188905,-2.249889655172414,-1.255264580206725,-0.9996211786483193,-2.8805431281097285,-3.225344975203145,buy
10,-0.9576298,-0.07,122870.csv,20220519,54700.0,55700.0,70782787.0,68430687.0,958.0,43.0,True,-3.130434782608696,1.4124686410090304,-2.3685696551724136,-1.3751521706992627,-0.1,-0.09516258196404048,0.8211754722638682,-2.3092593103448276,0.060749232719531095,0.018283144160927134,-3.836850724784503,-4.515287736313267,sell
11,1.0377263,-0.28,122870.csv,20220520,55700.0,54600.0,70816079.0,21375.0,1228.0,1271.0,True,-5.043478260869565,-0.0667835854757251,-2.322649655172414,0.04703403385345649,-0.1,-0.09516258196404048,0.7924092953523241,-4.251068965517241,-1.9742747971121077,-0.9999999965634744,-3.9264498877634333,-4.429430301358022,buy
12,-1.2687051,0.8,122870.csv,20220523,54600.0,53900.0,69304025.0,69304025.0,1271.0,0.0,True,-6.260869565217392,-1.2816565161977138,-4.408241379310344,-2.135184581456423,1.2816565161977138,0.9999999265333486,1.8526281859070473,-4.408241379310344,0.0,0,-5.257853357377949,-6.160776810199702,sell
13,0.96679175,1.0,122870.csv,20220524,53900.0,55100.0,69294519.0,2350719.0,1242.0,1242.0,True,-4.173913043478262,0.0,-4.421353103448276,-0.013716375059024349,2.150819460915805,1.0,1.8082840779610203,-2.3656289655172413,2.150819460915805,0.9999999999099018,-5.424920545763207,-6.267845765645714,buy
14,-0.8921017,0.78,122870.csv,20220525,55100.0,54400.0,70684766.0,63246266.0,1107.0,135.0,True,-5.391304347826087,-1.2282277246089666,-2.503771034482759,2.0062871061995535,1.0945355511072534,0.9999937321723231,2.7571884857571214,-2.6341158620689655,-0.13369217350171322,-0.08549101510936152,-3.8444776509503287,-4.663333337917945,sell
15,0.49125588,1.0,122870.csv,20220526,54400.0,55500.0,70585863.0,32233863.0,570.0,705.0,True,-3.4782608695652173,0.21036894803597989,-2.6401889655172415,-0.13992123847449675,1.0986619232805865,0.9999942744973696,1.907727076461769,-1.5705337931034482,1.0986619232805865,0.9976071977452263,-4.108525131048902,-4.979779240356112,buy
