timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,1.3384717,-0.28,009240.csv,20230614,43250.0,42700.0,48693092.0,36844.0,1125.0,1125.0,True,-1.2716763005780347,0.0,-0.014184804928131416,-0.014184804928131416,-0.1,-0.09516258196404048,-0.013038278477406795,-1.2847145790554415,-1.2707100218651137,-0.9996883157177467,-514.520266357846,0.0,buy
2,-0.6383619,0.07,009240.csv,20230615,42700.0,43300.0,48024004.0,30645104.0,718.0,407.0,True,0.11560693641618498,1.4040753213397983,-1.388082135523614,-1.3740922428996705,-0.1,-0.09516258196404048,-1.0022517002765545,-0.8866447638603695,0.5084957097704723,0.7255097215863675,-7.872128084566617,-7.460922697931132,sell
3,0.9478574,0.62,009240.csv,20230616,43300.0,43450.0,48264085.0,1629985.0,670.0,1077.0,True,0.46242774566473993,0.12648077811223307,-0.8951026694045174,0.49991874896562144,0.3347209420835389,0.6738445238801618,-1.025805569073364,-0.5633778234086242,0.3347209420835389,0.42889976701122046,-6.534831366529447,-6.694724276520629,buy
4,-0.4475059,0.6,009240.csv,20230619,43450.0,42800.0,48391321.0,22495121.0,481.0,596.0,True,-1.0404624277456647,-1.4456186274067444,-0.6338377823408624,0.2636245978764541,0.6450618498804602,0.9844087887003603,-0.3888579007964299,-1.4293203285420946,-0.8005567775262842,-0.9594190189922839,-6.537821303081702,-6.275188535927636,sell
5,0.29480505,-0.27,009240.csv,20230620,42800.0,42300.0,48002986.0,15902986.0,154.0,750.0,True,-2.1965317919075145,-0.6207826231528045,-1.4312402464065708,-0.802488942180355,-0.1,-0.09516258196404048,-0.00472898837995972,-2.201260780287474,-0.7812014027627365,-0.9527062987537253,-7.840257649743604,-9.099582819099261,buy
6,0.03850552,0.96,009240.csv,20230621,42300.0,42700.0,47627902.0,15310702.0,14.0,764.0,True,-1.2716763005780347,0.629881767412966,-2.2014332648870636,-0.7813763918769553,0.6416406920464395,0.983707131412894,-0.30224156389835133,-1.573917864476386,0.6416406920464395,0.8723564784757721,-9.263420177014284,-12.04630897497351,buy
7,-0.097612284,0.35,009240.csv,20230622,42700.0,40500.0,47928315.0,18465315.0,74.0,690.0,True,-6.358381502890173,-3.5065245180708895,-1.5845687885010267,0.630750017080324,0.33929445792794466,0.6837452729334721,1.6567695932392486,-4.701611909650924,-3.167230060142945,-1.0,-7.854675389611628,-10.823841370611847,sell
8,0.59673333,1.0,009240.csv,20230623,40500.0,41650.0,46408757.0,7488257.0,271.0,961.0,True,-3.6994219653179194,1.7097492227751525,-4.7048110882956875,-3.170480748175687,2.381339366619968,1.0,1.2639127250715125,-2.435509240246407,2.381339366619968,0.9999999999995146,-7.432747201053812,-7.872852638753554,buy
9,-0.29429513,0.12,009240.csv,20230626,41650.0,42850.0,47494623.0,19214273.0,282.0,679.0,True,-0.9248554913294799,2.42707887608569,-2.475106776180698,2.3397868639317356,-0.1,-0.09516258196404048,0.12284933116520891,-0.802006160164271,1.7155626227415262,0.9999995935380689,-4.437973768515613,-5.726111797577541,sell
10,0.1809148,-0.73,009240.csv,20230627,42850.0,42850.0,48308931.0,15742931.0,81.0,760.0,True,-0.9248554913294799,0.0,-0.8030164271047228,1.714526716003199,-0.5,-0.9179150013761012,0.1218390642247571,-0.8030164271047228,0.0,0,-3.0957118949633933,-4.14539927927412,buy
