timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.9654671,1.0,005490.csv,20200928,194000.0,196000.0,90687600.0,3387600.0,450.0,450.0,True,1.0309278350515463,0.0,-0.013671444321940463,-0.013671444321940463,0.9924179270374339,0.9999471965178203,-0.05231703020038858,0.9786108048511577,0.9924179270374339,0.992733399544509,-210.60999999999999,0.0,buy
2,-1.1155925,-0.08,005490.csv,20200929,196000.0,205000.0,91442772.0,91442772.0,450.0,0.0,True,5.670103092783505,4.4219959907236355,0.8189327453142227,0.8327180342185702,-0.1,-0.09516258196404048,-4.851170347469282,0.8189327453142227,0.0,0,-1.5438445798390688,0.0,sell
3,1.1710453,-0.28,005490.csv,20201005,205000.0,202000.0,91429819.0,204819.0,445.0,445.0,True,4.123711340206185,0.0,0.8046515986769569,-0.014165143637596639,-0.1,-0.09516258196404048,-4.790945077802657,-0.6672337375964719,-1.4601363259835394,-0.999976534761678,-1.8493555730765332,-2731.818254302288,buy
4,-1.6941667,-0.08,005490.csv,20201006,202000.0,205000.0,89947216.0,89947216.0,445.0,0.0,True,5.670103092783505,1.4817722204425539,-0.8299713340683572,-1.621574904353688,-0.1,-0.09516258196404048,-6.500074426851863,-0.8299713340683572,0.0,0,-2.9558759282935987,-3.1153271862178635,sell
5,1.2098426,1.0,005490.csv,20201007,205000.0,208000.0,89934466.0,144466.0,438.0,438.0,True,7.216494845360824,0.0,-0.8440286659316428,-0.014174980135016075,1.4610638817825417,0.9999999994641017,-6.611791427499743,0.6047034178610805,1.4610638817825417,0.9999768505221612,-3.250588582129798,-3.4147867564120924,buy
6,-1.4433956,0.72,005490.csv,20201008,208000.0,207000.0,91098874.0,91098874.0,438.0,0.0,True,6.701030927835052,-0.4800080693959282,0.43977287761852263,1.2947294310948596,0.4800080693959282,0.9001491260821908,-6.261258050216529,0.43977287761852263,0.0,0,-1.3094083906172083,-1.5848716596551256,sell
7,0.22996098,-0.12,005490.csv,20201012,207000.0,205000.0,91095906.0,70188906.0,101.0,101.0,True,5.670103092783505,0.0,0.4365005512679162,-0.0032579985566012592,-0.1,-0.09516258196404048,-5.456314779663329,0.2137883131201764,-0.22174432295563312,-0.21796260807200263,-1.4160543840356636,-1.733381289612823,buy
8,1.2534786,-0.28,005490.csv,20201013,205000.0,200500.0,90883951.0,68951.0,342.0,443.0,True,3.350515463917526,-0.5000335225994139,0.20281256890848953,-0.23267236619832288,-0.1,-0.09516258196404048,-5.345608076927449,-1.9950926130099227,-2.19345657628815,-0.9999999999643139,-1.768080076557136,-2.247465125302233,buy
9,-1.6577296,-0.08,005490.csv,20201014,200500.0,205000.0,88744615.0,88744615.0,443.0,0.0,True,5.670103092783505,2.242648088263159,-2.155882028665932,-2.3539205508352072,-0.1,-0.09516258196404048,-7.825985121449437,-2.155882028665932,0.0,0,-3.6429377953089674,-4.087127597781663,sell
10,2.1503456,-0.28,005490.csv,20201015,205000.0,202000.0,88732040.0,172040.0,432.0,432.0,True,4.123711340206185,0.0,-2.1697464167585445,-0.014169873856571466,-0.1,-0.09516258196404048,-7.7223441957739904,-3.5986328555678058,-1.4605772616069685,-0.9999766853743872,-3.7920497131076596,-4.230133321701601,buy
11,-1.4928102,-0.08,005490.csv,20201016,202000.0,208500.0,87292752.0,87292752.0,432.0,0.0,True,7.474226804123711,3.21149036484269,-3.7566130099228228,-1.6220612081047612,-0.1,-0.09516258196404048,-11.230839814046535,-3.7566130099228228,0.0,0,-5.239431321998903,-5.9515570548570995,sell
