timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,2.2091327,-1.0,76800000.0,0.0,0.0,0.0
2,-0.12439829,-1.0,76800000.0,0.0,0.0,0.0
3,0.7212976,-48741.2146863845,76792156.0,377.0,-48741.2146863845,0.0
4,1.4937779,-1.0,77734656.0,0.0,-48872.95869454361,0.0
5,1.0604414,-1.0,80373656.0,0.0,-48493.81540030597,0.0
6,-1.4399669,-1.0,80373656.0,0.0,-48395.906170321265,0.0
7,0.26796383,-82.25563204520545,81692341.0,36.0,-82.25563204520545,0.0
8,0.66607344,-484.6605094127256,80658370.0,66.0,-84.0535956647599,-400.60691374796573
9,0.20342779,-215.53062850664008,77065722.0,7.0,-74.74217576711042,-140.78845273952965
10,0.34370762,-183.12814715756718,72691523.0,10.0,-68.16536506374933,-114.96278209381785
11,-0.78075147,-189.46240892449032,72602243.0,387.0,-74.4262746936027,-115.03613423088761
12,0.91374344,-195.93640972493583,73085331.0,360.0,-79.66686066476477,-116.26954906017106
13,0.33116955,-209.89585461559886,70974612.0,11.0,-82.69712990302006,-127.1987247125788
14,1.1002856,-1.0,67854612.0,0.0,-83.7815047223487,-128.86663137742664
15,-1.3570884,-1.0,68574612.0,0.0,-83.00912546507251,-127.678613647728
16,-0.8906282,-224.58763389223435,69677855.0,427.0,-87.20629347017193,-137.3813404220624
17,0.7054515,-229.9764454296337,69539121.0,324.0,-91.77148737021358,-138.20495805942014
18,0.37700558,-232.95515092763208,69915152.0,50.0,-94.89593038429683,-138.05922054333524
19,0.97256833,-242.45257349559233,69273061.0,83.0,-98.69701766698347,-143.75555582860886
20,1.0975564,-1.0,69273061.0,0.0,-99.30892321251424,-144.64681702263184
21,2.1915607,-1.0,71823061.0,0.0,-98.76169518328497,-143.84976082613883
22,0.47755724,-246.692516138237,71313042.0,1.0,-99.0868300490182,-147.6056860892188
23,0.19433796,-257.021119520588,71057546.0,0.0,-104.13576213965911,-152.8853573809289
24,0.55034447,-257.1036692989528,71824023.0,1.0,-105.55423612802173,-151.54943317093105
25,0.56367457,-257.32361689865627,72592023.0,0.0,-107.00420969339501,-150.31940720526129
26,0.5284898,-257.92709341224077,73616023.0,0.0,-108.32074473780254,-149.6063486744382
27,-1.8325489,-1.0,69008023.0,0.0,-112.4639059744258,-155.32864338429317
28,1.0446601,-1.0,67216023.0,0.0,-111.27645789414748,-153.68860876340017
29,-1.4328127,-1.0,64912023.0,0.0,-111.23773676109492,-153.63512937358843
30,1.3855528,-1.0,64912023.0,0.0,-112.24448622046133,-155.0255935086934
31,1.1252668,-1.0,60560023.0,0.0,-114.94205848978923,-158.7513243322438
32,-0.91875947,-125.46013244924005,60468957.0,470.0,-64.55671789442958,-60.90341455481047
33,1.124659,-1.0,60510957.0,0.0,-63.988986409660406,-60.367811334875114
34,0.5909078,-125.07182482252036,60653313.0,267.0,-65.08439895749257,-59.98742586502779
35,2.5962605,-1.0,61116813.0,0.0,-65.71844038743122,-60.571813427685335
36,1.427185,-1.0,60807813.0,0.0,-66.00352388404825,-60.83457109914861
37,1.1075807,-1.0,61271313.0,0.0,-65.7400738981223,-60.59175274708552
38,1.0789542,-1.0,60962313.0,0.0,-65.87192715300637,-60.71328014042576
39,-0.07539439,-127.55966534950619,60957650.0,23.0,-67.06709350925054,-60.49257184025564
40,1.6113435,-1.0,60814650.0,0.0,-66.46005620209608,-59.94504180739844
41,0.46484584,-123.78263315323119,63100976.0,90.0,-65.10402079846472,-58.678612354766464
42,1.4209756,-1.0,61972976.0,0.0,-65.56711118107255,-59.09599826600508
43,0.5037837,-128.83005517163258,61783999.0,54.0,-67.08677924111231,-61.743275930520255
44,1.1970104,-1.0,59848999.0,0.0,-67.57100030577774,-62.188928488970795
45,0.9791214,-128.4877693596693,63933059.0,50.0,-66.95438653055076,-61.533382829118544
46,1.7323287,-1.0,62493059.0,0.0,-66.65124830636742,-61.254788380488925
47,0.3238389,-130.3963777960986,63693059.0,0.0,-67.72521800012281,-62.67115979597577
48,1.0224819,-1.0,64653059.0,0.0,-67.76024027492487,-62.70356850052265
49,1.042665,-1.0,65133059.0,0.0,-67.96453687793684,-62.89261927704602
50,0.9806036,-126.75299253922387,67773036.0,1.0,-64.88394171029516,-61.869050828928714
51,1.1123172,-1.0,66089540.0,0.0,-64.5875782648353,-61.58645817830245
52,0.23720133,-125.75924628817172,68254044.0,0.0,-64.93295903166532,-60.826287256506404
53,0.28447992,-129.11505215344283,68013540.0,0.0,-66.40941204584153,-62.705640107601305
54,1.4590347,-1.0,66330040.0,0.0,-67.18264202916005,-63.43574566885682
55,0.59203005,-133.70417980725657,67051540.0,0.0,-68.26289454985603,-65.44128525740054
56,1.211668,-1.0,66570540.0,0.0,-68.19754355510584,-65.37863551016224
57,0.014459133,-135.081895670543,66570540.0,0.0,-68.65136602539648,-66.4305296451465
58,1.7296903,-1.0,62963040.0,0.0,-68.67498454283263,-66.45338411569173
59,1.069457,-1.0,63203540.0,0.0,-69.54596084780388,-67.29618478518181
60,1.198744,-1.0,63444040.0,0.0,-69.20281256168006,-66.96413716961656
61,0.7892027,-134.32593575295232,62241540.0,0.0,-67.48299898445322,-66.8429367684991
62,0.7370024,-135.29461548835513,62482040.0,0.0,-68.47840845576098,-66.81620703259415
63,0.48878485,-134.36277426361522,63684540.0,0.0,-68.34166152723162,-66.0211127363836
64,1.7308937,-1.0,62241540.0,0.0,-69.2657316368956,-66.91380594171542
65,0.56327087,-138.58313880931047,62001040.0,0.0,-69.87365912419702,-68.70947968511346
66,0.9433428,-141.3811923119007,59596040.0,0.0,-70.56925366374887,-70.81193864815184
67,1.7176254,-1.0,60077040.0,0.0,-70.81111531785253,-71.05463205530243
68,0.5908067,-143.57865268492634,59115040.0,0.0,-71.47433500073623,-72.1043176841901
69,1.8880279,-1.0,58634040.0,0.0,-71.78325532137721,-72.41596086265926
70,1.8551089,-1.0,59115040.0,0.0,-71.85220313556148,-72.48551639049343
71,0.06416398,-145.69110231436264,58634040.0,0.0,-72.33738705229364,-73.353715262069
72,0.91179085,-147.79902280194676,57912540.0,0.0,-73.11591663564896,-74.68310616629782
73,0.59965193,-149.72676595880716,58153040.0,0.0,-74.51857945761618,-75.20818650119098
74,0.4114111,-154.3709084107823,56469540.0,0.0,-76.29863228594083,-78.07227612484147
75,0.7216111,-155.4176493298649,56950540.0,0.0,-77.21739305279819,-78.20025627706671
76,1.2612779,-1.0,57672040.0,0.0,-77.39361165374491,-78.37871788021093
77,0.67369735,-158.91434999482937,56229040.0,0.0,-78.67882910139585,-80.23552089343353
78,0.80953217,-163.1318736520036,55507540.0,0.0,-80.4960819926413,-82.63579165936231
79,1.6922971,-1.0,53583540.0,0.0,-82.65444459314676,-84.8515268574684
80,1.0368545,-1.0,55507540.0,0.0,-81.9977494759288,-84.17737577400194
81,0.7275392,-168.86417861842608,55748040.0,0.0,-83.76553845508117,-85.09864016334492
82,1.501817,-1.0,55026540.0,0.0,-83.66606457992049,-84.99758319332986
83,1.8150525,-1.0,54786040.0,0.0,-82.40056577158342,-83.71194437689022
84,0.58996314,-169.3313660770448,53583540.0,0.0,-83.39972541164977,-85.93164066539504
85,0.7957931,-170.12509411243627,55267040.0,0.0,-83.73521293225609,-86.38988118018017
86,1.1369171,-1.0,54786040.0,0.0,-83.90821529014872,-86.56836825412272
87,1.5093117,-1.0,54064540.0,0.0,-84.44394712399708,-87.12108446334813
88,0.93098485,-175.43815120513267,54064540.0,0.0,-85.9190962148475,-89.51905499028517
89,0.48014688,-176.84650909314166,54545540.0,0.0,-86.98665894234456,-89.8598501507971
90,0.5261427,-173.22956352637135,56469540.0,0.0,-85.05531482179833,-88.17424870457302
91,2.0596812,-1.0,56469540.0,0.0,-85.41943112602227,-88.55171696312095
92,1.4027839,-1.0,54545540.0,0.0,-86.40120305207479,-89.56948995191408
93,2.4075623,-1.0,55267040.0,0.0,-86.67024211219697,-89.84839453357554
94,1.0105032,-1.0,56469540.0,0.0,-85.67151164433115,-88.81304114211568
95,1.1233678,-1.0,56229040.0,0.0,-85.81523984494679,-88.96203978063105
96,0.8938117,-176.14980979615325,54786040.0,0.0,-85.94588231153776,-90.20392748461548
97,1.3412311,-1.0,54786040.0,0.0,-86.0585376435924,-90.32216413691462
98,0.73792386,-177.53534863793976,54305040.0,0.0,-86.46227264725421,-91.07307599068555
99,1.9553063,-1.0,54545540.0,0.0,-85.6052588669485,-90.17035994183409
100,0.9356047,-177.72275627528614,54064540.0,0.0,-86.50353197121395,-91.21922430407221
101,1.3426454,-1.0,52140540.0,0.0,-87.51020333402954,-92.2807738009843
102,1.3301929,-1.0,52140540.0,0.0,-86.56246637194936,-91.28137148115741
103,0.59895015,-176.2137722415202,50216540.0,0.0,-85.46069416570701,-90.75307807581316
104,1.0206736,-1.0,49976040.0,0.0,-85.49247045721164,-90.78682219984621
105,0.81166124,-177.09092601889284,50457040.0,0.0,-86.25230328802232,-90.83862273087051
106,1.1819476,-1.0,52140540.0,0.0,-86.48108448532663,-91.0795689790008
