timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,1.5100727,-1.0,99000000.0,0.0,0.0,0.0
2,0.8030634,-44871.241672572636,98988712.0,16580.0,-44871.241672572636,0.0
3,1.276776,-1.0,109351208.0,0.0,-42947.51807228915,0.0
4,1.266141,-1.0,109682808.0,0.0,-42169.59461374911,0.0
5,1.058982,-1.0,108190608.0,0.0,-42960.204110559884,0.0
6,0.9812335,-70.60075664139238,106364093.0,3649.0,-70.60075664139238,0.0
7,0.85570216,-67.78393036149582,113444200.0,55.0,-67.78393036149582,0.0
8,1.3744075,-1.0,107561840.0,0.0,-69.63146836386768,0.0
9,1.0729634,-1.0,113038520.0,0.0,-67.4477861417559,0.0
10,0.68263036,-174.53604909356594,108778876.0,6.0,-55.48210068860852,-119.05394840495742
11,0.8120635,-192.894263648209,105126678.0,3.0,-54.852409700451545,-138.04185394775746
12,0.93146193,-166.49738930882077,98632918.0,0.0,-52.111300967651566,-114.3860883411692
13,1.4849756,-1.0,100865142.0,0.0,-52.46953877964998,-115.17243259374955
14,0.6916863,-170.00969123198658,99647566.0,0.0,-55.58976385851931,-114.41992737346726
15,1.5179851,-1.0,103097374.0,0.0,-54.91452073570704,-113.03008032773687
16,0.79096913,-166.54103232879396,105532534.0,0.0,-53.67304730102593,-112.86798502776801
17,0.5896113,-169.02467878615934,106344254.0,0.0,-56.436009592558285,-112.58866919360106
18,1.0937675,-1.0,103503238.0,0.0,-56.948626654908445,-113.61132960621018
19,1.3559611,-1.0,103706166.0,0.0,-57.39920449083395,-114.51022304820285
20,1.1679361,-1.0,104720814.0,0.0,-56.828953894189596,-113.37258492944558
21,1.2975498,-1.0,109388206.0,0.0,-55.899681365271,-111.51870549848536
22,1.0174451,-1.0,108982342.0,0.0,-55.56315510872144,-110.84734259300781
23,0.96309596,-167.762362891684,109591134.0,0.0,-57.37232055880176,-110.39004233288226
24,0.8292218,-168.97410302324027,111417502.0,0.0,-59.41527606775456,-109.55882695548571
25,0.77983695,-168.26812101592233,112229222.0,0.0,-60.70076880768445,-107.56735220823788
26,1.2738428,-1.0,108373558.0,0.0,-60.90280457855508,-107.9253781995191
27,1.1104391,-1.0,102082726.0,0.0,-62.89984043157539,-111.46430963636641
28,0.6155325,-146.76591247165493,103300302.0,0.0,-55.36022382840927,-91.40568864324567
29,0.7845638,-140.63852361115377,103097374.0,0.0,-56.66428627822034,-83.97423733293343
30,0.9881022,-138.4732055164838,105126678.0,0.0,-56.72453709169595,-81.74866842478784
31,1.2840724,-1.0,105938390.0,0.0,-55.95358246807094,-80.63760578543307
32,1.1841873,-1.0,106344254.0,0.0,-55.23289630552749,-79.5989876289753
33,0.6590576,-137.25459183673655,106953046.0,0.0,-57.1431698407668,-80.11142199596974
34,1.1559457,-1.0,103909094.0,0.0,-57.727654499166086,-80.93083571154891
35,1.1547593,-1.0,105329606.0,0.0,-57.029910262953045,-79.95263861278312
36,0.9983054,-143.0969100978013,101879798.0,0.0,-56.70993428635628,-86.38697581144503
37,0.7359905,-141.88498598930485,101473934.0,0.0,-57.90599500759523,-83.97899098170961
38,0.89159036,-143.48933866737764,102082726.0,0.0,-59.44361964160491,-84.04571902577274
39,0.8667086,-145.39015297089867,101676862.0,0.0,-61.112048121352196,-84.27810484954647
40,1.0384561,-1.0,101676862.0,0.0,-59.64951318612515,-82.26115931415174
41,0.8012529,-142.11838727525048,101676862.0,0.0,-60.54154876775053,-81.57683850749994
42,0.48186874,-144.2159357265748,101473934.0,0.0,-62.10744889920214,-82.10848682737267
43,0.7210624,-142.06301457684793,103503238.0,0.0,-61.74255603228564,-80.3204585445623
44,1.3703929,-1.0,103909094.0,0.0,-61.76755959551152,-80.35298550477594
45,0.61987305,-143.0055126628844,103909094.0,0.0,-62.8692665277454,-80.136246135139
