timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,1.2035649,-1.0,96200000.0,0.0,0.0,0.0
2,0.5758983,-55099.253306205486,96192136.0,3307.0,-55099.253306205486,0.0
3,1.0904921,-1.0,97018888.0,0.0,-55696.36622583927,0.0
4,0.8681896,-352.2115519617544,97509910.0,2065.0,-352.2115519617544,0.0
5,0.16340691,-275.79456655802574,94286588.0,53.0,-134.90494398162687,-140.8896225763989
6,0.58544,-307.94928446118104,93743715.0,159.0,-148.75181762258796,-159.19746683859304
7,0.6856141,-345.3203495180853,92347534.0,79.0,-159.62374112826765,-185.6966083898177
8,1.0180908,-1.0,92347534.0,0.0,-156.94046469065358,-182.57504683315145
9,1.2378113,-1.0,94895886.0,0.0,-153.94825744015495,-179.09409384903032
10,0.9805295,-320.06047268271345,94046352.0,35.0,-140.0194319439942,-180.04104073871923
11,0.6870481,-308.62430494968294,96325552.0,0.0,-128.39855642654555,-180.22574852313738
12,0.9293514,-278.68567365393307,100314152.0,0.0,-104.01962944178118,-174.6660442121519
13,0.73740184,-293.47498734539965,100029256.0,0.0,-109.65748928770056,-183.81749805769908
14,0.7605801,-317.03611160888295,99459448.0,0.0,-115.79299233092587,-201.2431192779571
15,0.62129605,-334.6930360939183,98604752.0,0.0,-118.61376975518148,-216.07926633873683
16,0.84871745,-335.58606348154416,100599048.0,0.0,-119.38364351886061,-216.20241996268354
17,1.193419,-1.0,98034952.0,0.0,-120.65093833870438,-218.49747646104808
18,1.1043544,-1.0,99744352.0,0.0,-115.62708435175708,-209.39933405642643
19,1.2650592,-1.0,97465152.0,0.0,-114.9141009721493,-208.10812926889602
20,0.87678325,-304.6297227819785,98034952.0,0.0,-109.25703580108664,-195.37268698089184
21,1.0276406,-1.0,95185952.0,0.0,-110.16106206576913,-196.9892605876834
22,0.70103526,-301.82138427586415,95470856.0,0.0,-108.09620698333046,-193.7251772925337
23,1.3155278,-1.0,99744352.0,0.0,-104.58424207168034,-187.43119118384908
24,1.3309605,-1.0,98034952.0,0.0,-101.82990859773857,-182.49499818084746
25,1.0938504,-1.0,97465152.0,0.0,-104.4192889527674,-187.13556959731835
26,1.0697465,-1.0,96040648.0,0.0,-103.91100525295067,-186.2246463317399
27,0.5887008,-299.05980342878536,94331256.0,0.0,-105.07503549366632,-193.984767935119
