timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,0.6815139,-31366.514218009477,69793248.0,2882.0,-31366.514218009477,0.0
2,1.3224659,-1.0,70513748.0,0.0,-31421.87559241706,0.0
3,0.6139163,-72.07077601326758,72817410.0,777.0,-72.07077601326758,0.0
4,0.8589146,-234.60945215083606,71535715.0,429.0,-65.72587754276933,-168.88357460806674
5,0.7326956,-271.7456168677419,71126789.0,52.0,-70.85001313485108,-200.89560373289078
6,0.83074373,-253.07140469651762,69677752.0,15.0,-72.04254080747673,-181.0288638890409
7,0.84408283,-252.7756909971912,70716497.0,3.0,-74.13077430799761,-178.64491668919356
8,0.9428158,-163.15280205650143,67598001.0,0.0,-62.95087642187841,-100.20192563462302
9,0.86602426,-151.35018217578897,64687397.0,0.0,-59.50793190736712,-91.84225026842184
10,0.65096873,-154.53791385697764,64271597.0,0.0,-61.941336595332984,-92.59657726164464
11,1.2021673,-1.0,62400497.0,0.0,-62.62343611671858,-93.61625304689191
12,0.6570958,-151.9859702950166,65103197.0,0.0,-61.507669300227,-90.4783009947896
13,1.286519,-1.0,65518997.0,0.0,-61.34446350370944,-90.23822388978124
14,1.4456004,-1.0,66350597.0,0.0,-61.01805191067434,-89.75806967976453
15,1.0762472,-1.0,66350597.0,0.0,-63.03903838876754,-92.73095785698965
16,1.0534765,-1.0,65934797.0,0.0,-65.42945377338779,-96.24727907567464
17,0.9405447,-163.95018980582716,65726897.0,0.0,-67.40085861577742,-96.54933119004973
18,1.183811,-1.0,65726897.0,0.0,-67.8244027321583,-97.15604306295282
19,0.9686869,-162.3170934057519,67390097.0,0.0,-66.00001638825188,-96.31707701750001
20,1.5750092,-1.0,66766397.0,0.0,-65.29057577819727,-95.28175536733546
21,1.1793492,-1.0,65311097.0,0.0,-65.5753407481134,-95.69732692383255
22,0.54534864,-162.27671518941486,65518997.0,0.0,-63.92356028169233,-98.35315490772254
23,0.39633524,-163.04871858385158,66558497.0,0.0,-64.68869834135236,-98.36002024249922
24,1.1493126,-1.0,66974297.0,0.0,-62.25329033501767,-94.65695020176699
25,0.7557923,-161.55945510508644,66350597.0,0.0,-65.59388113625475,-95.9655739688317
26,1.3299205,-1.0,66350597.0,0.0,-68.1978145787871,-99.77519710837689
27,0.8267478,-168.4161509529651,66350597.0,0.0,-69.59335962947452,-98.82279132349059
28,1.2131743,-1.0,65311097.0,0.0,-69.72269649982543,-99.00645008945865
29,1.1251501,-1.0,63647897.0,0.0,-70.20686097041089,-99.69396517276051
30,0.99909157,-156.41457646660308,63024193.0,1.0,-65.85678121508647,-90.55779525151661
31,0.5642866,-156.05712500274024,63648045.0,0.0,-66.3447440085888,-89.71238099415142
32,1.4089354,-1.0,62816245.0,0.0,-68.09914539619531,-92.08470947402688
33,0.6228355,-167.93742461965866,61984445.0,0.0,-69.786632724115,-98.15079189554366
34,0.7860328,-173.72379438886873,62608297.0,0.0,-72.78694526776324,-100.93684912110548
35,0.8346175,-1.0,63855993.0,0.0,-72.23730557039468,-100.17463964796207
36,0.6029463,-1.0,66143445.0,0.0,-69.21610734727422,-95.98501157536974
37,0.75233686,-1.0,64895745.0,0.0,-68.18623930914018,-94.55684840136408
38,1.2178555,-1.0,64063945.0,0.0,-70.06102847957553,-97.15670076409164
39,1.7175574,-1.0,66351393.0,0.0,-69.0462375284871,-95.74944564790748
40,1.2067132,-1.0,66767297.0,0.0,-71.18248193191144,-98.71186944850827
41,1.0683489,-1.0,66767297.0,0.0,-72.80468157817708,-100.96144484059366
42,0.63300455,-1.0,66975245.0,0.0,-72.16522765126042,-100.0746860364751
43,0.4203682,-1.0,65727545.0,0.0,-71.9464594362592,-99.77131055851214
44,1.1594827,-1.0,65935497.0,0.0,-71.64851877795819,-99.35814318126693
45,0.586805,-1.0,64895745.0,0.0,-72.15635949605351,-100.062388176731
46,1.0033326,-1.0,64895745.0,0.0,-71.38794913729609,-98.99679983311161
47,1.0271589,-1.0,64687793.0,0.0,-71.77126872434792,-99.52836591520341
48,0.6397191,-1.0,65103697.0,0.0,-71.47421365837378,-99.11642662767609
49,1.2101775,-1.0,65311645.0,0.0,-70.23710723020133,-97.4008768896313
