timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,1.0067215,-1.0,20800000.0,0.0,0.0,0.0
2,1.6046596,-1.0,20800000.0,0.0,0.0,0.0
3,0.709478,-46494.93320425945,20797934.0,68.0,-46494.93320425945,0.0
4,1.4163208,-1.0,20695934.0,0.0,-47238.01161665053,0.0
5,0.6097193,-6093.555748492051,20763419.0,17.0,-3086.5831987696706,-3006.9725497223803
6,0.4341362,-2909.6165308138116,22420787.0,4.0,-63.75167700363094,-2845.8648538101806
7,1.3188276,-1.0,22064787.0,0.0,-65.24822074814922,-2912.670331640536
8,0.8718109,-144.85340736722887,21174601.0,6.0,-54.0989598581072,-90.75444750912166
9,1.2895372,-1.0,20794601.0,0.0,-54.0358533289211,-90.64858229090814
10,0.5664647,-149.20886696969376,21554601.0,0.0,-58.65869459994184,-90.55017236975192
11,0.88808954,-154.21706582617676,21744601.0,0.0,-63.47827444087542,-90.73879138530135
12,0.17592728,-144.77893446862805,20462101.0,0.0,-59.19277624207993,-85.58615822654814
13,0.7101563,-150.64907423491488,20414601.0,0.0,-62.68430756149927,-87.96476667341561
14,1.1885196,-1.0,20224601.0,0.0,-61.72644081626256,-86.62059413603366
15,1.1781193,-1.0,20699601.0,0.0,-58.71668059720507,-82.39700348453651
16,1.9100711,-1.0,20557101.0,0.0,-59.180498962497694,-83.04787889289581
17,1.2990619,-1.0,20034601.0,0.0,-58.45610286760626,-82.03133526427327
18,1.5663359,-1.0,20462101.0,0.0,-57.11661341674905,-80.15163232760835
19,1.4341612,-1.0,20604601.0,0.0,-57.354331259235416,-80.48522131282456
20,1.4734389,-1.0,20367101.0,0.0,-58.586391732405666,-82.21416937440489
21,0.8281194,-150.77070572233765,19987101.0,0.0,-60.89600293677651,-89.87470278556114
22,1.4087815,-1.0,19702101.0,0.0,-61.99657777217133,-91.49901031732266
23,0.79666275,-151.38446539894812,20082101.0,0.0,-62.80943887374044,-88.57502652520769
24,0.591253,-152.49362272330717,20414601.0,0.0,-64.43681668514031,-88.05680603816685
25,1.2816155,-1.0,20129601.0,0.0,-65.21658757412575,-89.12241010518827
26,1.3297721,-1.0,19844601.0,0.0,-64.6822325140828,-88.39218160697374
27,1.7691867,-1.0,19939601.0,0.0,-64.54885434617927,-88.20991227610041
28,1.4438969,-1.0,19987101.0,0.0,-64.39455686562562,-87.99905543964802
29,1.2756718,-1.0,19939601.0,0.0,-63.906392771098716,-87.33194968865172
30,1.1586132,-1.0,20034601.0,0.0,-63.948231396398995,-87.38912469980988
31,1.0792019,-1.0,19939601.0,0.0,-62.73828081640682,-85.73565407510866
32,0.9705013,-155.92612585672788,19844601.0,0.0,-63.69629864907649,-92.22982720765138
33,0.61102766,-169.17227517368508,19417101.0,0.0,-67.49013255396561,-101.68214261971946
34,1.3676625,-1.0,19464601.0,0.0,-69.40238111401378,-104.56317905347804
35,0.9792364,-175.83359718191855,19464601.0,0.0,-71.54604353812475,-104.2875536437938
36,0.8507711,-176.72274134585135,19749601.0,0.0,-72.83493288757712,-103.88780845827422
37,1.36707,-1.0,20889601.0,0.0,-70.651086403613,-100.77288796293267
38,0.37754458,-182.47194601810475,19464601.0,0.0,-74.19430545046768,-108.27764056763708
