timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,0.6473875,-46298.18320610686,56994760.0,9066.0,-46298.18320610686,0.0
2,1.5082631,-1.0,56677452.0,0.0,-46332.27022900763,0.0
3,0.67571735,-2793.5860160658094,56811513.0,3352.0,-1427.493902376468,-1366.0921136893412
4,1.6382182,-1.0,56811513.0,0.0,-1408.7578117852024,-1348.1619316020576
5,1.1577406,-1.0,57432413.0,0.0,-1415.5208830819622,-1354.6340982063714
6,1.0344107,-1.0,57618685.0,0.0,-1420.694767627142,-1359.5854348548448
7,1.1922553,-1.0,56811513.0,0.0,-1433.5162172093749,-1371.8553865031108
8,1.2401218,-1.0,55445533.0,0.0,-1440.1839645364596,-1378.236329373998
9,0.12065762,-279.3647302784896,54762432.0,202.0,-144.464571553126,-134.9001587253636
10,0.5215441,-299.8972464933752,54762007.0,769.0,-155.2886113872073,-144.6086351061679
11,0.48322368,-320.3032044512447,54627929.0,342.0,-165.1054242777595,-155.19778017348523
12,1.1581168,-1.0,54627929.0,0.0,-165.1819110078192,-155.2696770888647
13,1.21078,-1.0,55039861.0,0.0,-165.92942521379976,-155.9723344723142
14,1.6368068,-1.0,54833897.0,0.0,-165.28796187185566,-155.3693640540625
15,0.5497986,-343.1770227281437,53803959.0,204.0,-175.02848817133824,-168.14853455680546
16,1.2997843,-1.0,55963887.0,0.0,-172.7044917293118,-165.91588888795047
17,0.5727475,-287.801970025577,55545784.0,92.0,-121.39655454693133,-166.40541547864572
18,0.9199077,-301.23410293137704,55475613.0,65.0,-127.74425195705776,-173.4898509743193
19,1.4046817,-1.0,56673433.0,0.0,-127.74339230097023,-173.4886834728135
20,1.8782494,-1.0,56462053.0,0.0,-130.7735542060755,-177.6039554266662
21,1.6210229,-1.0,56955273.0,0.0,-130.67477762489966,-177.46980665609212
22,1.4075112,-1.0,57448493.0,0.0,-131.11381027895206,-178.0660582177672
23,1.5160542,-1.0,57730333.0,0.0,-130.40004411966785,-177.09669026024565
24,0.9322894,-290.3359227206301,57237111.0,4.0,-114.32241472932769,-176.01350799130242
25,1.5542355,-1.0,56884711.0,0.0,-113.75220777748117,-175.13560381027935
26,1.4855994,-1.0,56320871.0,0.0,-112.16517183443716,-172.69216553699906
27,1.087268,-1.0,56673271.0,0.0,-111.15403936419877,-171.13540194385817
28,0.8737342,-283.5211651523974,57378071.0,0.0,-114.85004565504391,-168.67111949735346
29,0.83169967,-302.58236075622216,56955191.0,0.0,-120.29998403048596,-182.28237672573619
30,1.0211434,-1.0,57166631.0,0.0,-119.80147967090575,-181.52702700391583
31,0.44630945,-298.3834145665822,57730471.0,0.0,-119.88247277083892,-178.50094179574327
32,0.39878076,-300.67025591582814,58223831.0,0.0,-123.00670488815565,-177.6635510276725
33,0.6103053,-316.3842306950479,57941911.0,0.0,-127.54499838626953,-188.83923230877838
34,0.899364,-300.5615653113517,59562951.0,0.0,-117.8054828985618,-182.75608241278994
35,0.8528862,-307.4880571196327,58928631.0,0.0,-117.78520752781961,-189.70284959181308
36,1.0462102,-1.0,58928631.0,0.0,-120.41305600445207,-193.93521760114007
37,1.2466133,-1.0,58364791.0,0.0,-120.466325468787,-194.0210124933228
38,1.0844886,-1.0,59492471.0,0.0,-120.41951036913153,-193.94561289098758
39,1.2349708,-1.0,58505751.0,0.0,-123.842335399269,-199.4583566004886
40,1.5922325,-1.0,58928631.0,0.0,-125.60902912870262,-202.30376343776388
41,0.8310518,-335.1444168437823,58223831.0,0.0,-125.84870726470551,-209.2957095790768
42,1.0950705,-1.0,58364791.0,0.0,-124.67475981814817,-207.34334813511725
43,0.7966777,-343.9165587274449,57941911.0,0.0,-127.96321183871729,-215.95334688872765
44,0.68592036,-351.8920550265845,57025671.0,0.0,-129.56270307126067,-222.32935195532383
45,2.3518848,-1.0,57025671.0,0.0,-128.8225384907711,-221.05923094349205
46,0.6798351,-355.3329083376651,57589511.0,0.0,-132.14537052440534,-223.18753781325975
47,0.6433979,-348.1824971058827,56673271.0,0.0,-128.0696685224637,-220.11282858341903
48,1.1878214,-1.0,55757031.0,0.0,-126.75901444254856,-217.860212642792
49,0.8811038,-339.6455960383832,55334151.0,0.0,-126.25829616062832,-213.38729987775486
50,-0.004954338,-338.1008348498553,55827064.0,69.0,-126.74655596076171,-211.35427888909356
51,0.61918867,-331.8582593774263,57299874.0,42.0,-121.83246322735988,-210.0257961500664
52,1.2538368,-1.0,56807462.0,0.0,-120.73035635015057,-208.12588484402653
53,1.2758158,-1.0,57088838.0,0.0,-121.39443337695886,-209.27068075938203
54,1.939259,-1.0,56174354.0,0.0,-121.39704914694953,-209.27519005977933
55,0.24530351,-326.20112400558025,56244695.0,6.0,-118.66196335574256,-207.53916064983773
56,0.9008894,-322.27176994844547,55540937.0,18.0,-115.73959058767954,-206.53217936076595
57,0.89421386,-320.2577982409033,55540936.0,2.0,-116.93680369744872,-203.3209945434546
58,0.3259322,-335.776774420287,55118084.0,0.0,-121.79065970753827,-213.9861147127487
59,0.95864075,-332.14461373226084,55118084.0,0.0,-121.77235966953569,-210.37225406272512
60,1.4123812,-1.0,54131436.0,0.0,-121.2848695020894,-209.53007275296486
61,1.1127963,-1.0,53920012.0,0.0,-121.83694139610233,-210.4838245654727
62,1.4469713,-1.0,53215260.0,0.0,-122.240356991837,-211.1807598012608
63,1.130386,-1.0,58853260.0,0.0,-117.68186930075228,-203.30557915030565
64,0.60010034,-290.84400287459766,59205636.0,0.0,-89.85808806038077,-200.98591481421693
65,1.7847587,-1.0,58078036.0,0.0,-92.4423623602949,-206.76617060988994
66,0.050646186,-299.01213997123676,58923736.0,0.0,-92.20554477133068,-206.8065951999061
67,1.2425207,-1.0,60192284.0,0.0,-89.90790817151876,-201.65325650002418
68,0.35772327,-292.0153060062486,60474188.0,0.0,-89.576121513308,-202.43918449294057
69,-0.14986175,-300.9528130573449,59472903.0,2112.0,-91.78078967136332,-209.17202338598156
70,0.9127242,-302.3936203856508,60130814.0,1900.0,-92.9447047819406,-209.44891560371022
71,0.52079237,-291.8790358895183,58395383.0,97.0,-92.93746501565082,-198.9415708738675
72,1.452678,-1.0,56228483.0,0.0,-95.68973122753235,-204.83306106635956
73,0.65393317,-266.3081087532929,56018748.0,62.0,-91.56968812133977,-174.73842063195315
74,1.0667481,-1.0,57703788.0,0.0,-90.26820610340262,-172.2548595653929
75,1.4320246,-1.0,53772028.0,0.0,-91.73099819526068,-175.04624157278252
76,0.7834385,-215.2319845926658,52438023.0,27.0,-84.345500045341,-130.8864845473248
77,0.8688351,-191.9135164742325,48920771.0,6.0,-79.89587057102409,-112.01764590320842
78,1.4125323,-1.0,46528023.0,0.0,-80.96836386750077,-113.52133030466307
79,0.100206316,-198.09217730514763,47724395.0,0.0,-81.9030654609185,-116.18911184422915
80,0.73544884,-194.81775922940582,50257897.0,1.0,-78.31420480144106,-116.50355442796476
81,1.7214122,-1.0,49624477.0,0.0,-78.62302689478186,-116.96297135815396
82,0.80642307,-197.55627052873467,49694857.0,0.0,-79.12211946243852,-118.43415106629614
83,0.89618516,-199.27035521140095,49835617.0,0.0,-80.34484868439505,-118.92550652700591
84,0.7449047,-195.71285217191502,50680177.0,0.0,-79.13838208919364,-116.57447008272138
85,1.12022,-1.0,50117137.0,0.0,-79.48552929073897,-117.08583384822312
86,1.5419924,-1.0,51313597.0,0.0,-79.83782154803401,-117.60477651705517
87,1.5328152,-1.0,50469037.0,0.0,-80.37809356220096,-118.40062199796292
88,1.5496347,-1.0,51454357.0,0.0,-79.7803615654211,-117.52013532466242
89,0.24854696,-200.58134129468516,51383977.0,0.0,-81.43489457779444,-119.14644671689071
90,1.0769033,-1.0,51735877.0,0.0,-81.38868833396874,-119.07884289918445
91,0.5111913,-207.04157385203328,51243217.0,0.0,-84.26319355886815,-122.77838029316513
92,1.283866,-1.0,51243217.0,0.0,-83.62634258038695,-121.85043621315094
93,0.804501,-209.97876481407258,50609797.0,0.0,-85.06504926690808,-124.91371554716449
94,1.6477857,-1.0,51313597.0,0.0,-85.8141547924701,-126.01373906259512
95,1.2849834,-1.0,52017397.0,0.0,-86.24197352377304,-126.64196919668983
96,0.657906,-209.0418615916357,52017397.0,0.0,-84.4639884382906,-124.5778731533451
97,0.5723897,-214.7020738920288,51383977.0,0.0,-86.35766659832831,-128.3444072937005
98,0.6118834,-217.36698232981882,51735877.0,0.0,-87.8942900982046,-129.47269223161422
99,0.8865016,-224.75953948259334,50680177.0,0.0,-90.28885594912356,-134.47068353346978
100,0.9841145,-231.67750507153798,50609797.0,0.0,-93.40666803487068,-138.2708370366673
101,0.4026646,-231.75001197438021,51595117.0,0.0,-93.55773121512087,-138.19228075925935
102,1.7693918,-1.0,49483717.0,0.0,-98.72767080580154,-145.8286966293813
103,0.5354929,-232.5323569731031,48991057.0,0.0,-95.10622386022519,-137.42613311287792
104,1.1088653,-1.0,49554097.0,0.0,-95.27209505836102,-137.66581287755986
105,1.2555269,-1.0,48498397.0,0.0,-96.86239999554414,-139.96376404328578
106,1.5662075,-1.0,45331297.0,0.0,-100.42613167459332,-145.11326787411144
107,0.057709813,-216.11896203055528,44275597.0,0.0,-94.91340307906349,-121.2055589514918
108,1.5773976,-1.0,45612817.0,0.0,-93.62990671316047,-119.56651863268776
109,1.1785119,-1.0,45542437.0,0.0,-93.20405582463677,-119.02270191872474
110,0.58377135,-220.55178491275805,44486737.0,1.0,-97.29877573846238,-123.25300917429567
111,1.3538121,-1.0,44909049.0,0.0,-95.34994081279308,-120.7843268383703
112,1.1413426,-1.0,46316745.0,0.0,-92.62435070649572,-117.33169159371079
113,0.79354346,-206.0791439919738,47090981.0,0.0,-89.14418186334375,-116.93496212863008
114,0.6239616,-211.1816640849832,47020597.0,0.0,-91.52857136506834,-119.65309271991484
115,1.0227399,-1.0,46457517.0,0.0,-91.13327208755497,-119.13632751317117
116,0.6734859,-214.06475723438695,45824053.0,0.0,-92.2796286822606,-121.78512855212637
117,0.84527636,-216.2423676004605,45472129.0,0.0,-93.11757626418346,-123.12479133627704
118,1.1328261,-1.0,45612897.0,0.0,-93.85563038569039,-124.10068400177776
119,0.9111901,-220.07103095924919,45542513.0,0.0,-95.19864061345439,-124.8723903457948
120,1.455536,-1.0,47372521.0,0.0,-95.15858253613659,-124.81984602546525
121,0.5492778,-221.1568541190104,47442905.0,0.0,-94.96968159022133,-126.18717252878906
122,1.3940501,-1.0,48287529.0,0.0,-91.2198614610322,-121.20474875237159
123,0.7871867,-232.03921305354822,46598289.0,0.0,-99.20649282610907,-132.83272022743915
124,1.8387176,-1.0,46175977.0,0.0,-96.99062355596821,-129.86577789900582
125,0.28533137,-226.05769531322093,46387133.0,0.0,-96.67730773910714,-129.3803875741138
126,0.53822637,-228.49686298206132,45049817.0,0.0,-97.25891085221546,-131.23795212984584
127,0.042624056,-225.39899559574314,45190585.0,0.0,-96.33897565708938,-129.06001993865377
128,0.55760384,-221.97315886479026,44416353.0,0.0,-94.50874222763308,-127.46441663715719
129,1.2814581,-1.0,45120201.0,0.0,-93.2827660963906,-125.81093645430262
130,1.1598732,-1.0,44557121.0,0.0,-92.32246817602582,-124.51577781255124
