psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_lower
0.010039767,0.0,0.0,0.09708265,0.09945052,0.09688533,0.9617931,0.0,0.096648544,0.09496144,0.09861519,0.00018571527,0.09896056,0.09096231
0.015521386,0.0,0.0,0.1464168,0.15063457,0.14581425,0.90920013,-0.0018076148,0.1478629,0.14516653,0.1502128,0.00030674675,0.15121679,0.13911627
0.011281802,0.0,0.0,0.10599911,0.10687333,0.10403212,0.9538565,-0.00021855487,0.106611066,0.10540901,0.10868734,0.00024478146,0.1097672,0.10105083
0.015928114,0.0,0.0,0.14657775,0.15146366,0.14627238,0.9076338,-0.0015268514,0.14871533,0.14720374,0.15141277,0.00036775778,0.15328813,0.14111936
0.011838663,0.0,0.0,0.113068484,0.113068484,0.10960013,0.94825846,0.0020810151,0.112467304,0.1114846,0.11446353,0.00027646334,0.11611895,0.10685025
0.0017675246,0.0,0.0,0.019680578,0.02057515,0.018264173,0.99859554,0.001453679,0.01839836,0.018038666,0.018456755,5.3330237e-05,0.01908618,0.016991153
0.006198117,0.0,0.0,0.06876648,0.07007135,0.06733113,0.9824734,-0.00013048667,0.06547821,0.06333171,0.0646344,0.00018961345,0.06767382,0.058989603
0.008861442,0.0,0.0,0.09831537,0.09831537,0.096263245,0.96374434,0.0,0.09518122,0.090946384,0.09244816,0.00026337412,0.09801439,0.08387837
0.009480521,0.0006783765,-3.9667623e-11,0.10803774,0.110969,0.10720024,0.9540737,-0.0023031302,0.10833087,0.1025207,0.10376648,0.00028140063,0.11073001,0.09431139
0.004835495,0.00017750551,-1.9694697e-09,0.05192546,0.05294561,0.05182345,0.98935044,-0.00071410264,0.053190444,0.050196316,0.05058397,0.00012440812,0.054047268,0.04634536
0.011870166,0.00043832956,-3.8130694e-09,0.12897973,0.12998739,0.12696442,0.9332187,0.0007557406,0.1305416,0.12447048,0.12494491,0.0003143881,0.1338934,0.11504757
0.016413875,0.0005989963,-8.081313e-09,0.17419088,0.17591213,0.17143688,0.8722901,-0.0020655044,0.17694488,0.17067952,0.1707082,0.00036269275,0.18317842,0.15818061
0.012826568,0.00045979046,-9.508432e-09,0.13133095,0.1326522,0.13000971,0.9278783,-0.0023782265,0.13423768,0.1313838,0.13098302,0.00029696373,0.140411,0.12235659
0.012846203,0.0004438521,-1.5560088e-08,0.12218688,0.12626827,0.121931784,0.9345587,-0.0045915735,0.12769677,0.12684222,0.12628953,0.00022625146,0.13552849,0.11815594
0.009610237,0.00010227542,-1.3811267e-08,0.08565567,0.08693411,0.084742494,0.9678725,-0.0018263469,0.08996584,0.09077857,0.09030677,0.0001490299,0.09710888,0.084448256
0.012047939,4.3416e-06,-1.842704e-08,0.09746891,0.101376355,0.09681767,0.9557728,-0.0043416,0.104198396,0.10754143,0.107139826,0.0001592961,0.1162435,0.09883936
0.00985626,3.702577e-06,-1.5658648e-08,0.086640306,0.08701056,0.082937725,0.96782035,0.0035174482,0.08745487,0.0915925,0.091240756,0.00016508305,0.09925681,0.08392819
0.013687956,5.0752524e-06,-2.1488182e-08,0.117238335,0.118760906,0.11520823,0.93913996,-0.0015225757,0.11810113,0.1250669,0.124842755,0.00022485296,0.13615291,0.11398091
0.015225891,5.4612233e-06,-2.3187779e-08,0.12205834,0.12806569,0.1209661,0.9305215,-0.0040959176,0.12533508,0.13407303,0.13405482,0.00020313087,0.14716744,0.120978616
0.02378637,8.725741e-06,-3.6978882e-08,0.19938318,0.20156462,0.19327517,0.81159866,0.0043628705,0.19920868,0.21345344,0.21367158,0.00020683238,0.2353477,0.19155918
0.021404294,7.851906e-06,-3.327565e-08,0.17941605,0.18255681,0.17784566,0.84998447,0.0,0.17988716,0.1913902,0.19192675,0.0001875082,0.21183759,0.17094281
0.020105315,7.4546965e-06,-3.1562543e-08,0.17220348,0.17406715,0.16847613,0.8659077,0.0018636741,0.17033981,0.18126094,0.18190081,0.00019843437,0.20111215,0.16140974
0.022068538,8.03954e-06,-3.409009e-08,0.18249756,0.18812524,0.1816936,0.8432352,-0.0032158159,0.18306032,0.19485836,0.19582309,0.00021872278,0.21700414,0.17271256
0.02255618,0.0036668153,-4.0777447e-08,0.2178069,0.22067909,0.21589212,0.7697536,0.00047869651,0.2187643,0.23144977,0.2327582,0.00027985335,0.25853485,0.20436469
0.015058415,0.0019297679,-2.2977524e-08,0.14224257,0.14317633,0.1394413,0.91015327,0.0006225058,0.14224257,0.14999276,0.15113921,0.00017854817,0.16794199,0.13204354
0.017202396,0.0021757416,-3.633318e-08,0.15826765,0.16002229,0.15651302,0.8859058,-0.0021055564,0.1599521,0.16776021,0.17015235,0.00020130642,0.18708406,0.14843635
0.014530855,0.0018863338,-1.3420419e-08,0.14086653,0.14117078,0.13691132,0.9149936,0.0036509687,0.1387368,0.14447187,0.14732166,0.00022588063,0.15985762,0.12908612
0.021435644,0.0027345882,-3.6928782e-08,0.20068349,0.204212,0.20068349,0.8129578,-0.003528501,0.20121276,0.20785077,0.21326847,0.0003542962,0.22777367,0.18792786
