timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.0635312,-1,20191107, 005930.csv,52900.0,52100.0,0.0,55300000,55300000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,2.25140712945591,0.04942512005583344,0.0,0,-0.0,0,0.0,0.0,0,wrong
2,0.8163798,-0.8019999985223661,20191108, 005930.csv,52100.0,51600.0,853.0,10169892.0,54611192.0,853.0,0.0,-0.011587703435804703,-0.011587703435804703,-2.005476511636285,-0.9999999981529576,-2.0168318264014466,-0.01,1.1726616069944256,0.01365723450838452,-2.005476511636285,-0.01,-4.265000000000001,-0.01,-332.1902249049256,0.0,0,buy
3,0.1612367,0.7977552184353631,20191111, 005930.csv,51600.0,52600.0,884.0,8554563.0,54168963.0,31.0,-0.4628022719160658,-1.245998191681736,-1.2345535446494416,1.2721635717708222,0.9996940230442038,-0.44672151898734175,-0.01,0.866599306528606,0.0074818144146620025,0.8093612998547562,0.006529248355266248,8.84,0.5422609421872695,-5.6930966122245295,-4.961705534916464,0,buy
4,1.4644058,-1,20191112, 005930.csv,52600.0,52500.0,884.0,8554563.0,55052963.0,0,0.647489039883805,-2.0452748643761303,-0.8093612998547562,0.8212486946746357,0.965687552594557,-0.6065768535262206,-0.01,0.8943612327777193,0.00796691471037525,1.4687377345584407,0.021340895865947784,-0.8840000000000001,-0.01,-7.524935986215433,-7.668144235993448,0,wrong
5,0.72775054,-0.801997594778031,20191113, 005930.csv,52500.0,52800.0,1001.0,2399490.0,54951990.0,117.0,1.9583169794112545,-0.44830018083182643,1.6303191921912923,-1.5946613943099441,-0.9999969934725387,-0.08627486437613019,-0.01,0.8518114395638323,0.00722956732188984,0.3636555851013104,0.001321579789009042,3.003,0.08623338977632233,-2.4972867393674285,-4.409413997049983,0,buy
6,0.32579356,0.17186118475821827,20191114, 005930.csv,52800.0,53700.0,1015.0,1664386.0,55256386.0,14.0,2.0001057180572075,-0.629500904159132,-0.18201670454291563,0.21637871707209833,0.20871632406721274,1.573030741410488,0.0244406275222403,0.8225616982585181,0.006743239109968435,2.216484435129306,0.04794077263923058,9.135000000000002,0.5659008218909147,-2.910418772285399,-4.9264516092500195,0,buy
7,1.0512109,-1,20191115, 005930.csv,53700.0,53500.0,1015.0,1664386.0,56169886.0,0,1.8470703626077545,-0.07886799276672694,0.5541211087823265,-0.5612461322644962,-0.7929895709101396,1.2059421338155514,0.01443772617157213,0.8307076122395665,0.006876995860621182,1.2858242303432583,0.01639751234781117,-2.0300000000000002,-0.01,-2.3231685021300397,-3.8131639191279834,0,wrong
8,0.82311213,-0.7971542471911375,20191118, 005930.csv,53500.0,53500.0,1039.0,375403.0,55961903.0,24.0,1.2858242303432583,1.5726998191681736,1.6528713984298573,-1.6557745574795795,-0.9999988864382834,1.1969312839059676,0.014224309797446266,0.8216967623299827,0.006729113128214559,-0.36995032713632114,-0.01,0.0,0,-0.2263025073140363,-0.4250074039311226,0,buy
9,1.312479,-1,20191119, 005930.csv,53500.0,52000.0,1039.0,375403.0,55961903.0,0,-3.1445777806587296,1.1969312839059676,-0.36995032713632114,0.3596474683353619,0.4762451289213334,-1.6213327305605787,-0.01,0.8176916596833237,0.006663893626140283,-2.7849303123233677,-0.01,-15.585,-0.01,-0.6044393176893731,-1.2072549767063514,0,wrong
10,1.4596038,-1,20191120, 005930.csv,52000.0,51000.0,1039.0,375403.0,54403403.0,0,-4.641550520538946,1.1969312839059676,0.0,0.0,0,-3.5001754068716093,-0.01,0.8150215912522181,0.0066205886306500705,-4.641550520538946,-0.01,-10.39,-0.01,-0.5590911696086129,-1.065639832771616,-0.01,wrong
11,1.9211309,-1,20191121, 005930.csv,51000.0,51600.0,1039.0,375403.0,53364403.0,0,-3.5275783956095994,-1.6213327305605787,-2.7849303123233677,2.7636555946774592,1.0,-2.372869801084991,-0.01,0.8166236323108813,0.006646554857974607,-0.7639228009321402,-0.01,6.234000000000001,0.32201326762388216,-2.88838811366362,-3.51776603429833,0,wrong
12,0.6889368,0.7979999951727732,20191122, 005930.csv,51600.0,51800.0,1043.0,171375.0,53990175.0,4.0,-0.3819614004660701,-3.500226039783002,-1.909858469699037,1.9455513422577615,0.9999999939659664,-1.9913652802893307,-0.01,0.8228936315305566,0.006748664078553568,1.5635899417916914,0.024151700081251892,2.0860000000000003,0.04258081157419569,-4.345243829062716,-5.5407916462019475,0,buy
13,0.34811485,-0.8012136093081731,20191125, 005930.csv,51800.0,51800.0,1044.0,119768.0,54198968.0,1.0,1.5635899417916914,-2.368593128390597,1.172679338978485,-1.1768528603290074,-0.9990170116352163,-1.991016274864376,-0.01,0.8232426369555113,0.006754370395258058,0.3867370814626841,0.0014945377662120007,0.0,0,-3.3870912010315335,-4.372615813303784,0,buy
14,1.432828,-1,20191126, 005930.csv,51800.0,52200.0,1044.0,119768.0,54198968.0,0,1.1602112443880521,-1.991016274864376,0.3867370814626841,-0.3897168689231909,-0.5320511058757311,-1.2358625678119348,-0.01,0.8279273008559827,0.006831196723454558,0.7704943754648612,0.005919028941898108,4.176,0.1600305526427399,-3.14550285020668,-3.9500761150837644,0,wrong
