timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.5387079,-1,20190521, 012450.csv,29650.0,31650.0,0.0,43100000,43100000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,-6.030150753768844,-0.01,0.0,0,0.0,0,0.0,0.0,0,wrong
2,0.7725276,0.8557468724348574,20190522, 012450.csv,31650.0,31850.0,1122.0,9827976.0,45339276.0,1122.0,0.0,-0.010960556844547564,-0.010960556844547564,5.7277739676153825,1.0,5.716185614849188,0.2787343621742864,-0.9839818893384162,-0.01,5.7277739676153825,0.27969024646266627,2.244,0.049108544333717474,-355.91480392519566,0.0,0,buy
3,1.6227651,-1,20190523, 012450.csv,31850.0,31350.0,1122.0,9827976.0,45563676.0,0,4.426007156793705,5.19553596287703,5.207067243286712,-5.16840983653654,-1.0,4.414561484918793,0.17706950166706226,-0.6105641432219109,-0.01,-0.7424026797428349,-0.01,-5.61,-0.01,1.5013592501311621,0.0,0,wrong
4,0.7824954,-0.7678017106002478,20190524, 012450.csv,31350.0,31050.0,1363.0,2151037.0,44881085.0,241.0,-1.4848053594856698,5.713663573085847,0.4925376399923105,-0.9083905144362445,-0.9838505071710816,3.183728538283063,0.09639347568308765,-0.8363719642294996,-0.01,-2.3931958739219144,-0.01,-4.089,-0.01,1.9188771195561842,0.0,0,buy
5,1.534721,-1,20190527, 012450.csv,31050.0,30900.0,1363.0,2151037.0,44472189.0,0,-2.8419192772386133,4.1324477958236665,-1.4957534568547015,1.4753123870531375,0.9999812202838159,2.7093665893271464,0.07077713681567088,-0.8082213503713462,-0.01,-1.3666068901854758,-0.01,-2.0445,-0.01,1.1078662414193723,3.145822957272621,0,wrong
6,0.72783667,0.7699202400336347,20190528, 012450.csv,30900.0,30300.0,1413.0,598317.0,44260017.0,50.0,-3.1887553520597822,3.183213457076566,-0.9115644151650969,0.8057979090954337,0.9610918427155676,0.7244013921113689,0.005233829305902993,-0.783136296330842,-0.01,-2.3829574429643485,-0.01,-8.478000000000002,-0.01,0.6843594991753009,2.276296063881513,0,buy
7,1.1610024,-1,20190529, 012450.csv,30300.0,29750.0,1413.0,598317.0,43412217.0,0,-4.130462865762734,2.6914547563805105,-0.47658789082065517,0.4590905750562033,0.6513967352170651,-1.0787308584686774,-0.01,-0.7437224832592972,-0.01,-3.6713722907065307,-0.01,-7.7715000000000005,-0.01,0.4935487535189215,1.7349803641662145,0,wrong
8,1.6890209,-1,20190530, 012450.csv,29750.0,29900.0,1413.0,598317.0,42635069.0,0,-3.192497644092636,0.7244013921113689,-1.9154985864555811,1.8905599890772289,0.9999999826744814,-0.5869675174013921,-0.01,-0.7544717050060822,-0.01,-1.3019376550154071,-0.01,2.1195000000000004,0.043928714702611504,-0.5212534164336218,-1.4870765164609923,0,wrong
9,0.64650273,0.8059070197672505,20190531, 012450.csv,29900.0,30600.0,1425.0,241267.0,42848767.0,12.0,0.9764532412615554,-1.0788422273781901,-1.7902748435999019,1.8645165258681367,0.9999999717482201,1.7314779582366588,0.02953521184337249,-0.7810848558336931,-0.01,2.840969767129692,0.07753984109361312,9.975000000000001,0.6302788662202483,-1.426745945875048,-3.9654998990579235,0,buy
10,1.2226388,-1,20190603, 012450.csv,30600.0,31050.0,1425.0,241267.0,43846267.0,0,4.345015068481616,-0.582907192575406,0.5013437428044772,-0.5205176214488931,-0.7419734961392019,3.2192969837587007,0.09844905872416743,-0.8008035187538618,-0.01,3.824497447032723,0.1360736935043627,6.4125000000000005,0.3371466882358469,-1.2272632832900376,-3.266097081971955,-0.01,wrong
