timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.53277034,-0.14017393829185207,20200421, 098460.csv,81200.0,81500.0,209.0,15101372.0,32072172.0,209.0,0.0,-0.007540372670807453,-0.007540372670807453,-0.19473518065275233,-0.17271742286481506,-0.20226086956521738,-0.01,0.16448729669395135,0.00027052410948935623,-0.19473518065275233,-0.01,0.627,0.003923572595898039,-388.7182866556837,0.0,0,buy
2,2.1144629,-1,20200422, 098460.csv,81500.0,80600.0,209.0,15101372.0,32134872.0,0,-0.7789407226110093,-0.3969813664596273,-0.38947036130550466,0.38794755881779946,0.5288206830202193,-0.7864223602484472,-0.01,0.6805703047882277,0.004621049341884231,-0.39099316379320986,-0.01,-1.8810000000000002,-0.01,-10.607724156943192,-10.101230193288806,0,wrong
3,1.68187,-1,20200423, 098460.csv,80600.0,79500.0,209.0,15101372.0,31946772.0,0,-1.1078139640807614,-0.20226086956521738,0.19549658189660493,-0.1929536257201252,-0.1698555094916584,-1.5003975155279503,-0.01,1.311338425792343,0.017049075870349206,-1.3007675898008866,-0.01,-2.2990000000000004,-0.01,-8.240995654363811,-9.149639575626054,0,wrong
4,1.380953,-1,20200424, 098460.csv,79500.0,82700.0,209.0,15101372.0,31716872.0,0,0.780460553880532,-0.7864223602484472,-0.585345415410399,0.5933871700773063,0.8280483021500801,0.5766211180124224,0.0033193977148668896,-0.5236233807650837,-0.01,1.3738477239578384,0.018697566291094758,6.688000000000001,0.3606437319577219,-8.157491423461344,-9.721275225308077,0,wrong
5,1.7055614,-1,20200427, 098460.csv,82700.0,82500.0,209.0,15101372.0,32385672.0,0,1.2430050835809014,-1.5003975155279503,-0.7196345220731535,0.7338607309294323,0.9323060089841769,0.4468074534161491,0.0019943775851045675,-0.4089382678552445,-0.01,1.9768658145103337,0.038326212913241675,-0.41800000000000004,-0.01,-9.191046419309016,-11.463980749107119,0,wrong
6,-0.31424904,-0.8019998647318639,20200428, 098460.csv,82500.0,81100.0,144.0,20468046.0,32348046.0,65.0,1.0543284344055115,0.5492111801242235,2.080829408398155,-1.7659480900075426,-0.9999998309148298,-0.1663167701863354,-0.01,0.6894289510850582,0.004741844573817877,-0.7116196556020311,-0.01,-2.016,-0.01,-1.158019190721189,-3.766634030218949,0,sell
7,0.31648403,-0.6148911640680026,20200429, 098460.csv,81100.0,79900.0,222.0,14032133.0,32036333.0,78.0,-1.2453343973035544,0.45693478260869563,-0.09177237338065604,-0.5390586739463765,-0.7661139550850031,-1.335611801242236,-0.01,0.9871265850658324,0.009696868165907868,-1.784393071249931,-0.01,-2.664,-0.01,-1.2963421209181525,-3.863392263052199,0,buy
8,0.18099809,0.8005185907285657,20200504, 098460.csv,79900.0,82900.0,253.0,11517676.0,31732376.0,31.0,0.2745220109615279,-0.5093913043478261,-0.961930691044551,1.1470048374791126,0.9986095119606293,0.9048944099378882,0.008154905800311307,-0.4398488663457303,-0.01,1.4215268484406405,0.020004584910313983,7.590000000000001,0.4379030864971801,-2.4026773691365073,-5.964326321109869,0,buy
9,0.7995254,0.9101250431129193,20200506, 098460.csv,82900.0,89000.0,368.0,2327872.0,32835072.0,115.0,6.238923390378367,-1.4562981366459626,-0.9517549894531072,4.314769847593548,1.0,8.943701863354036,0.550625215564596,0.14174587313398668,0.00020089874264961338,10.553693237971915,0.671692434284483,22.448,0.9935205978909711,-3.5392047171520145,-8.321668303041703,0,buy
10,0.5967399,-0.6869472615252421,20200507, 098460.csv,89000.0,88900.0,384.0,1001284.0,35177284.0,16.0,10.437718587005191,1.9716894409937888,3.478647049806574,-3.4207911021997024,-1.0,9.126968944099378,0.5652636923737898,0.44726234263238496,0.001998436492750888,7.016927484805489,0.38882546948150076,-0.384,-0.01,0.3747141638774257,1.3803187963704446,0.9778642196484525,buy
