timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
23,0.40259564,24.37,105560.csv,20200615,33250.0,35700.0,5344753.0,2452003.0,49.0,87.0,True,15.347334410339256,1.7418199942226205,4.799078431372549,-0.9897958276338858,-0.9348154709398324,3.98802339415872,1.0,-6.368844214260825,8.97849019607843,3.98802339415872,1.0,21.315,1.3377306865519614,2.049118814593674,buy
24,1.0014375,-7.4,105560.csv,20200616,35700.0,35000.0,5557559.0,24059.0,68.0,155.0,True,13.08562197092084,-1.095737007284942,8.971745098039216,3.9815871753100662,5.404321841366732,-1.9522959630298122,-1.0,-6.241327853273782,6.844294117647058,-1.9522959630298122,-0.9999999947092066,-10.85,2.934953311616404,4.595836042767866,buy
25,0.5730877,4.59,105560.csv,20200617,35000.0,35250.0,5449059.0,24059.0,0,155.0,False,13.893376413570275,0.7111319587473728,6.844294117647058,-1.9522959630298122,0,0,0,-6.2892783743545895,7.604098039215685,0.7111319587473728,0.9202248569586335,3.875,2.1161692153275817,3.4609603145810937,wrong
26,0.01954846,13.74,105560.csv,20200618,35250.0,36000.0,5487809.0,24059.0,0,155.0,False,16.31663974151858,2.1183317422308248,7.604098039215685,0.7111319587473728,0,0,0,-6.433129937597011,9.883509803921568,2.1183317422308248,0.9999999998197446,11.625,2.4721667428823815,3.9696041178124037,wrong
27,-0.31396496,-14.5,105560.csv,20200619,36000.0,34850.0,5601222.0,1749222.0,48.0,107.0,True,12.60096930533118,-3.180730252839951,9.827882352941177,2.066635336616125,0,0.9838882065864722,0.9999375010018281,-5.185832050429219,7.415137254901961,-2.1968420462534786,-0.9999999999668697,-12.305,3.3821304650517283,5.379246262102266,sell
28,-0.23265795,-1.47,105560.csv,20200622,34850.0,34700.0,5476800.0,2584250.0,24.0,83.0,True,12.116316639741518,-0.2929809432781592,7.388235294117647,-2.221336701169852,0,0.06565841917649398,0.04219424266024219,-4.972198992682695,7.144117647058823,-0.22732252410166523,-0.22769648325663094,-1.245,2.399906624876764,3.9833891445924383,sell
29,0.894168,5.67,105560.csv,20200623,34700.0,34900.0,5464025.0,293725.0,66.0,149.0,True,12.762520193861066,0.30378727570525316,7.137745098039215,-0.2332566462167689,2.146287051269849,0.5453854987852361,0.948924657008453,-5.040461370331654,7.722058823529412,0.5453854987852361,0.7740014535631987,2.98,2.3394077798633734,3.7911973204408613,buy
30,1.0708606,-18.65,105560.csv,20200624,34900.0,33750.0,5493786.0,14486.0,8.0,157.0,True,9.046849757673666,-3.1189562827356165,7.721294117647058,0.5446717392398461,2.6940980680639735,-3.2864403527913173,-1.0,-4.86575171845798,4.181098039215686,-3.2864403527913173,-1.0,-18.055,2.6278337234878477,4.190268682270423,buy
31,2.092802,19.59,105560.csv,20200625,33750.0,34800.0,5313236.0,14486.0,0,157.0,False,12.439418416801292,3.1026289816601405,4.181098039215686,-3.2864403527913173,0,0,0,-5.025967436409135,7.413450980392157,3.1026289816601405,1.0,16.485,1.1530391348093738,1.8785302780062534,wrong
32,-0.013179839,-16.5,105560.csv,20200626,34800.0,33900.0,5477973.0,83973.0,2.0,155.0,True,9.531502423263328,-2.579368049351544,7.411235294117648,3.100502217481023,0,0.03280566213276792,0.010704410316016322,-4.85556124679274,4.675941176470588,-2.546562387218776,-0.9999999999999917,-13.950000000000001,2.458366924598978,4.028560190917456,sell
33,0.20939295,0.67,105560.csv,20200629,33900.0,33950.0,5338473.0,83973.0,0.0,155.0,True,9.693053311793214,0.14517259898101947,4.675941176470588,-2.546562387218776,-0.248426231880553,0,0,-4.865151351008901,4.827901960784313,0.14517259898101947,0.10001341153509546,0.775,1.3331656823404843,2.256453780341792,wait
34,-0.7590244,2.03,105560.csv,20200630,33950.0,34400.0,5339701.0,4049601.0,117.0,38.0,True,11.147011308562197,1.3046593828951767,4.700019607843138,0.023002832457895733,0,-0.9844167326044582,-0.9999381478089368,-6.111697583072001,5.035313725490196,0.3202426502907185,0.40116954958079243,1.7100000000000002,1.3591339034179477,2.2674114613511627,sell
35,0.8448849,1.84,105560.csv,20200701,34400.0,34450.0,5356323.0,677923.0,98.0,136.0,True,11.308562197092083,0.03546893005732339,5.025941176470589,0.3112908381948727,1.0356966949858495,0.126952762184058,0.14885266881073989,-6.149287687288162,5.159274509803922,0.126952762184058,0.0774235363996868,0.68,1.5013521142002928,2.4697677583327438,buy
36,-0.5340445,2.66,105560.csv,20200702,34450.0,34800.0,5359051.0,3154251.0,72.0,64.0,True,12.439418416801292,0.887542575473283,5.07943137254902,0.050930461064427966,0,-0.4695581226289268,-0.8897327490030608,-6.920771357977762,5.51864705882353,0.41798445284435615,0.5825351851696055,2.24,1.5549802289428731,2.523259949894341,sell
37,0.1809383,11.17,105560.csv,20200703,34800.0,35750.0,5381372.0,2597372.0,16.0,80.0,True,15.508885298869144,1.1298068123262668,5.5170980392156865,0.4165103112472712,2.1560340838903005,1.4122792477457422,0.9999999978230188,-8.501591181222086,7.007294117647059,1.4122792477457422,0.9999533418699411,7.6000000000000005,1.757615936807278,2.814720901717973,buy
38,0.8606765,5.34,105560.csv,20200706,35750.0,35800.0,5457063.0,416313.0,61.0,141.0,True,15.670436187399032,0.07329535168209167,7.001235294117647,1.4065372176463549,4.509371643611053,0.1291903721837186,0.15371705306397598,-8.530965599163737,7.1394705882352945,0.1291903721837186,0.0800636179952312,0.7050000000000001,2.401999056452827,3.8105068449573194,buy
39,-0.4015693,-7.54,105560.csv,20200707,35800.0,35050.0,5460822.0,2417822.0,56.0,85.0,True,13.247172859450727,-1.9353552900534816,7.074941176470588,0.06888320695582953,0,0.76794862490307,0.9972535631680144,-7.422231682980138,5.824941176470588,-1.1674066651504116,-0.998901919484324,-6.375,2.474139018774049,3.8757317730143157,sell
40,0.9470476,-3.92,105560.csv,20200708,35050.0,34700.0,5396754.0,174304.0,64.0,149.0,True,12.116316639741518,-0.5512248122685782,5.818705882352941,-1.173229964280103,2.2584729760749855,-0.966321607395853,-0.9999119648586082,-7.3201597769964195,4.796156862745098,-0.966321607395853,-0.9906172956248324,-5.215,1.9479693704680923,3.0982981865868844,buy
41,-0.5926696,-5.43,105560.csv,20200709,34700.0,33950.0,5339591.0,3222891.0,88.0,61.0,True,9.693053311793214,-2.0908939184268847,4.697862745098039,-1.0592107774414028,0,1.2340867210216901,0.9999997568774865,-5.8922493902245865,3.8008039215686273,-0.8568071974051945,-0.9745386297510902,-4.575,1.4628459076154694,2.3531204146619893,sell
42,-0.2583491,7.66,105560.csv,20200710,33950.0,35350.0,5293006.0,3731306.0,15.0,46.0,True,14.216478190630049,1.613195409533456,3.7844313725490193,-0.8724450992594751,0,-0.39649548514266564,-0.7923884923497018,-9.169301720041814,5.047176470588235,1.2166999243907903,0.9993898425565373,6.44,1.066160563915794,1.7243808081523144,sell
43,-0.22186218,-1.07,105560.csv,20200713,35350.0,35100.0,5356826.0,4084226.0,10.0,36.0,True,13.408723747980615,-0.21465612275791682,5.035803921568627,1.2057420679288857,0,0.04664618553016292,0.021523654070097153,-8.54939041464728,4.859333333333334,-0.1680099372277539,-0.13162939836665766,-0.9,1.6289703025973583,2.6116029805446472,sell
44,-0.5399024,1.11,105560.csv,20200714,35100.0,35650.0,5346732.0,4750032.0,19.0,17.0,True,15.18578352180937,0.37024390845925054,4.837882352941176,-0.18843247848632755,0,-0.19537073359280874,-0.3172982802000851,-10.16456783553486,5.02121568627451,0.1748731748664418,0.14178715266239605,0.935,1.5577442607174943,2.45085217240651,sell
45,0.8840892,8.24,105560.csv,20200715,35650.0,35950.0,5355490.0,578390.0,117.0,134.0,True,16.15508885298869,0.09521885587263226,5.009607843137255,0.16380099096045958,3.472688816229405,0.75063159486807,0.9964274580728282,-10.35724571573379,5.797843137254902,0.75063159486807,0.9402292552566738,4.0200000000000005,1.655879721703792,2.576785510149508,buy
46,0.075402424,-0.46,105560.csv,20200716,35950.0,35650.0,5395685.0,542435.0,1.0,135.0,True,15.18578352180937,-0.7450390960192301,5.797745098039216,0.7505382327294048,4.338424674209711,-0.7505997848280617,-0.9964257516255125,-10.182156070828977,5.003627450980392,-0.7505997848280617,-0.94021498202319,-4.05,2.055637148682294,3.1674019036638934,buy
47,0.5351791,24.65,105560.csv,20200717,35650.0,36900.0,5355145.0,257195.0,8.0,143.0,True,19.22455573505654,3.1511516408863556,5.002843137254902,-0.7513411179488796,3.4363333925895865,3.3379114851231853,1.0,-10.716810637017325,8.507745098039216,3.3379114851231853,1.0,17.875,1.7147797296690457,2.655179348688952,buy
48,-0.4702534,-1.79,105560.csv,20200720,36900.0,36700.0,5529836.0,2725436.0,67.0,76.0,True,18.578352180936992,-0.5168150100426553,8.428156862745098,3.2621152181686957,0,0.2419424821774528,0.44309557732508853,-10.448234533878168,8.130117647058825,-0.2748725278652025,-0.3146149849649038,-1.52,3.2909376447591208,5.153780365104375,sell
49,-0.085838616,-4.13,105560.csv,20200721,36700.0,36200.0,5514275.0,2945275.0,6.0,70.0,True,16.962843295638123,-0.6890753986301181,8.123039215686275,-0.2814007504020011,0,0.05435913946640214,0.0291168525701464,-9.52607858975577,7.436764705882353,-0.634716259163716,-0.8665893946430785,-3.5,3.1695553778026806,4.918765312453074,sell
50,0.49596348,0.26,105560.csv,20200722,36200.0,35850.0,5479070.0,1497070.0,40.0,110.0,True,15.831987075928918,-0.4471394481934198,7.432745098039216,-0.6384338829673892,4.810984048364767,-0.7026739939442278,-0.9928275459579805,-9.154143938674016,6.677843137254902,-0.7026739939442278,-0.9153096579176856,-3.85,2.8751571821326625,4.4779682306567965,buy
51,0.1677041,-2.41,105560.csv,20200723,35850.0,35400.0,5440540.0,1281940.0,6.0,116.0,True,14.378029079159935,-0.9098311390166839,6.677254901960785,-0.7032215321213272,3.7729875439850202,-0.9594635826590743,-0.9998995352526352,-8.724303588963856,5.653725490196079,-0.9594635826590743,-0.9899767895679683,-5.220000000000001,2.55211066292293,3.9965669288649037,buy
52,0.74255395,3.25,105560.csv,20200724,35400.0,35450.0,5388210.0,361410.0,26.0,142.0,True,14.539579967689823,0.10763982970636596,5.6511764705882355,-0.9618530513515202,2.4036895887059075,0.13176917751906478,0.15939311127947664,-8.749187810827078,5.790392156862745,0.13176917751906478,0.0831538358478433,0.7100000000000001,2.084014348970416,3.298567309770793,buy
53,0.8659814,6.97,105560.csv,20200727,35450.0,35700.0,5395270.0,77770.0,8.0,150.0,True,15.347334410339256,0.6579788742444828,5.789607843137255,0.13102681595557708,2.5272995487173,0.6950532596144401,0.9920213841664408,-8.822432449554942,6.524901960784314,0.6950532596144401,0.9106769020154405,3.75,2.1710687037287957,3.4043899266293347,buy
54,0.93638414,12.19,105560.csv,20200728,35700.0,36200.0,5432765.0,42065.0,1.0,151.0,True,16.962843295638123,1.380511230919034,6.524803921568627,0.6949605858464915,3.2469684110171877,1.3897159181374492,0.999999995903379,-8.95764721720675,8.005196078431373,1.3897159181374492,0.9999359951480413,7.550000000000001,2.536236628693769,3.943399233705187,buy
55,0.9294167,0.23,105560.csv,20200729,36200.0,35950.0,5508265.0,42065.0,0.0,151.0,True,16.15508885298869,-0.6853337666216132,8.005196078431373,1.3897159181374492,4.693004383160285,0,0,-8.89008885298869,7.265000000000001,-0.6853337666216132,-0.9044792577132011,-3.7750000000000004,3.287230318990013,5.08213452297753,wait
56,0.6221627,-8.53,105560.csv,20200730,35950.0,35250.0,5470515.0,42065.0,0.0,151.0,True,13.893376413570275,-1.9321764038669118,7.265000000000001,-0.6853337666216132,3.9699863970887366,0,0,-8.700925433178117,5.192450980392157,-1.9321764038669118,-0.9999999921795855,-10.57,2.9592700658940254,4.599849208276218,wait
57,-0.023743466,0.0,105560.csv,20200731,35250.0,35250.0,5364642.0,147642.0,3.0,148.0,True,13.893376413570275,0.0,5.189058823529412,-1.9353388117937707,0,-1,-0.9999546000702375,-8.704317590040862,5.189058823529412,0.0,0,0.0,1.924595398358404,3.044394035856676,sell
58,-0.046000794,4.21,105560.csv,20200803,35250.0,35500.0,5364295.0,358795.0,6.0,142.0,True,14.70113085621971,0.6897011953453743,5.182254901960785,-0.0064682787779687815,0,-0.027918053292224743,-0.007763881160216868,-8.822797522886376,5.878333333333333,0.6617831420531496,0.8880591458956355,3.5500000000000003,1.932685142454386,3.0148260251391403,sell
59,0.47384942,2.66,105560.csv,20200804,35500.0,35500.0,5399775.0,216775.0,4.0,146.0,True,14.70113085621971,0.0,5.877941176470588,0.6614103064801619,2.6575851608271766,-1,-0.9999546000702375,-8.82318967974912,5.877941176470588,0.0,0,0.0,2.2973192432449987,3.5559083684760817,buy
60,0.2835527,20.95,105560.csv,20200805,35500.0,36550.0,5399770.0,181270.0,1.0,147.0,True,18.093699515347332,2.839007180854758,5.877843137254902,-9.259645077804168e-05,2.654857020580126,2.8584550823461,1.0,-9.189385789857136,8.904313725490196,2.8584550823461,1.0,15.435,2.32285765180677,3.553263922105379,buy
61,0.3244524,-1.3,105560.csv,20200806,36550.0,36150.0,5554115.0,144715.0,1.0,148.0,True,16.80129240710824,-1.0586735612482265,8.90421568627451,2.8583624858095806,5.685118773370849,-1.0658763817457868,-0.9999883583877015,-9.057861034559219,7.74343137254902,-1.0658763817457868,-0.9965880192998031,-5.92,3.8218068813241284,5.888634542594026,buy
62,0.93756515,22.36,105560.csv,20200807,36150.0,37150.0,5494900.0,36250.0,3.0,151.0,True,20.032310177705977,2.6933992609530812,7.743137254901961,-1.0661464517749453,4.514367824366708,2.7480026934066135,1.0,-9.328388609078525,10.703921568627452,2.7480026934066135,1.0,15.100000000000001,3.2474683561922064,5.061578414630393,buy
63,-0.23006406,22.73,105560.csv,20200810,37150.0,38800.0,5643827.0,1297277.0,34.0,117.0,True,25.363489499192244,4.412936821410226,10.663274509803921,2.710276802125607,0,-0.9923854827529643,-0.9999471625037893,-10.914920871741264,14.44856862745098,3.420551338657262,1.0,19.305,4.677167270664292,7.3276872584004575,sell
64,-0.0690341,19.79,105560.csv,20200811,38800.0,40350.0,5836368.0,1607168.0,8.0,109.0,True,30.37156704361874,3.106969703147762,14.438588235294118,3.4115326355680287,0,-0.2121899360049091,-0.3625284876244008,-12.620233710285408,17.75133333333333,2.894779767142853,1.0,16.895,6.505097397931583,10.316439539216317,sell
65,-0.19302587,11.81,105560.csv,20200812,40350.0,41500.0,6003927.0,2453127.0,21.0,88.0,True,34.087237479806134,2.0873166083794397,17.72405882352941,2.870946451628821,0,-0.4017531430008634,-0.8009214640526148,-14.378864930786527,19.708372549019607,1.6855634653785763,0.9999993230178827,10.120000000000001,8.08083010196298,12.883000956179185,sell
66,-0.8871311,-1.98,105560.csv,20200813,41500.0,39800.0,6099813.0,5684813.0,78.0,10.0,True,28.594507269789982,-2.450399475719342,19.604176470588236,1.597054727680733,0,2.1717024074649545,1.0,-9.323664132535079,19.270843137254904,-0.2786970682543875,-0.3218320306142335,-1.7000000000000002,9.054369341365305,14.373012747968906,sell
67,0.48593375,-1.22,105560.csv,20200814,39800.0,38150.0,6082424.0,2938224.0,69.0,79.0,True,23.263327948303715,-0.2712560783966234,19.26321568627451,-0.28507431293385554,13.96281599333921,-2.1430600694723023,-1.0,-6.555994614970384,16.70733333333333,-2.1430600694723023,-0.9999999998935699,-13.035,8.928890836825639,14.146266116617083,buy
68,0.26498514,7.32,105560.csv,20200818,38150.0,38000.0,5951966.0,2175116.0,20.0,99.0,True,22.778675282714055,-0.19909026668687252,16.70521568627451,-2.1448356773549495,9.053878402870582,-0.24949739296225817,-0.4633931046237081,-6.3646360670277815,16.414039215686273,-0.24949739296225817,-0.26746543059300476,-1.485,7.645369730148632,12.27184500702921,buy
69,-0.26410252,-13.22,105560.csv,20200819,38000.0,36450.0,5935494.0,3161494.0,26.0,73.0,True,17.77059773828756,-2.5845882074731232,16.38223529411765,-0.2767488927188092,0,0.6782599389246251,0.9899518370024744,-3.6069898951503045,14.163607843137255,-1.9063282685484981,-0.9999999871566201,-11.315000000000001,7.5399162451348625,12.072702685870519,sell
70,0.07933542,6.95,105560.csv,20200820,36450.0,36750.0,5822313.0,2942763.0,6.0,79.0,True,18.73990306946688,0.37613717087138787,14.163,-1.9068505502659088,4.170480668213061,0.4070547220666426,0.8092774390828288,-4.1121971871139404,14.62770588235294,0.4070547220666426,0.5632820579399431,2.37,6.4046801791409775,10.390282609477397,buy
71,0.6741085,7.88,105560.csv,20200821,36750.0,36950.0,5845737.0,994737.0,53.0,132.0,True,19.38610662358643,0.27026966926005813,14.622294117647058,0.4023143379615627,4.785465273850294,0.4516111484317546,0.8699096791338959,-4.246165447115839,15.13994117647059,0.4516111484317546,0.6393196416962741,2.64,6.66525830155248,10.738381555216579,buy
72,0.0072155744,20.8,105560.csv,20200824,36950.0,37950.0,5872137.0,994737.0,0.0,132.0,True,22.617124394184167,2.2479039572816504,15.13994117647059,0.4516111484317546,5.355726309354241,0,0,-4.888947923595932,17.728176470588235,2.2479039572816504,0.999999999989349,13.200000000000001,6.989871234643599,11.185110926042967,wait
73,0.7494834,-6.91,105560.csv,20200825,37950.0,37100.0,6004035.0,273585.0,19.0,151.0,True,19.87075928917609,-1.8687115234046128,17.726176470588236,2.2461669405873876,8.063131632444636,-2.1377290438846543,-1.0,-4.661249485254519,15.20950980392157,-2.1377290438846543,-0.9999999998807056,-12.835,8.295944803582492,13.279776371678286,buy
74,0.2732548,2.97,105560.csv,20200826,37100.0,36950.0,5875680.0,236480.0,1.0,152.0,True,19.38610662358643,-0.38548696875343047,15.209411764705882,-2.1378123212139837,5.637659223482591,-0.3880401927947063,-0.7781495809436584,-4.6237536824099585,14.76235294117647,-0.3880401927947063,-0.5289900011078941,-2.2800000000000002,6.989079792777935,11.3204048047499,buy
75,1.1971682,24.61,105560.csv,20200827,36950.0,38000.0,5852849.0,14749.0,6.0,158.0,True,22.778675282714055,2.726862672735474,14.761745098039217,-0.3885677913024535,5.182638029693784,2.834517001890874,1.0,-4.763989008204252,18.014686274509803,2.834517001890874,1.0,16.59,6.794634605174045,10.997984695326698,buy
76,0.54875815,-21.19,105560.csv,20200828,38000.0,36850.0,6018749.0,14749.0,0,158.0,False,19.063004846526656,-3.018899774687398,18.014686274509803,2.834517001890874,0,0,0,-4.611063670056067,14.451941176470589,-3.018899774687398,-1.0,-18.17,8.37617877690935,13.62609339621016,wrong
77,0.4997517,10.18,105560.csv,20200831,36850.0,37400.0,5837049.0,14749.0,0,158.0,False,20.84006462035541,1.488765984318446,14.451941176470589,-3.018899774687398,0,0,0,-4.684201875257369,16.15586274509804,1.488765984318446,0.9999846150497108,8.690000000000001,6.485866631228349,10.539118495885718,wrong
78,-0.0023435801,5.54,105560.csv,20200901,37400.0,37700.0,5923949.0,14749.0,0.0,158.0,True,21.809369951534734,0.8001419323495188,16.15586274509804,1.488765984318446,0,0,0,-4.724095441730814,17.08527450980392,0.8001419323495188,0.9592840576590295,4.74,7.334218288251581,11.873559435531481,wait
79,-0.5087363,-2.73,105560.csv,20200902,37700.0,37400.0,5966397.0,3025797.0,80.0,78.0,True,20.84006462035541,-0.7937904818492438,16.988176470588236,0.7165490452399236,0,0.4015939853707158,0.8006667617804838,-4.31071167917894,16.52935294117647,-0.39219649647852806,-0.5365656108602488,-2.3400000000000003,7.820584457648479,12.586691549242383,sell
80,-1.083678,0.0,105560.csv,20200903,37400.0,36950.0,5938208.0,5938208.0,78.0,0.0,True,19.38610662358643,-0.590611100762797,16.435450980392158,-0.4724626939843259,0,0.590611100762797,0.9694446267013928,-2.9506556431942705,16.435450980392158,0.0,0,-0.0,7.589727285676045,12.224668516057287,sell
81,0.798898,19.29,105560.csv,20200904,36950.0,38250.0,5937542.0,1244892.0,127.0,127.0,True,23.586429725363487,0.0,16.422392156862745,-0.011215504744865792,0.0,2.7806119097768067,1.0,-3.926782666539957,19.65964705882353,2.7806119097768067,1.0,16.51,7.627634664010661,12.180176157883215,buy
