timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.25583264,-1,47350.0,75400000.0,0,0.0,0.0,0.0
2,-0.0575414,-1,47800.0,75400000.0,0,0.0,0.0,0.0
3,0.15867913,-0.07205508017818782,48300.0,75398306.0,247.0,-1995.437046075219,0.0,0.049139035033492665
4,-1.0857164,-1,48450.0,75435356.0,0,-94.93335215547752,0.0,-0.16371633481785383
5,0.34724933,0.13781673006502065,47950.0,75308731.0,459.0,-29.91096103986633,-24.74510391874932,0.32811600556647275
6,-0.47380736,-1.2114086100278607,48300.0,75529343.0,334.0,-13.96132594021422,-21.344524252189657,0.935795244505172
7,-1.8673282,-1,50200.0,76236143.0,0,-2.4832517162884593,-9.710114206373442,0.34157027067856777
8,0.35218152,-0.9364898390063483,50900.0,76493674.0,397.0,-1.4809098991927976,-5.5733065914874516,-0.5026559451177623
9,-0.113889724,-0.7409185663174855,50400.0,76101975.0,87.0,-2.824385774632217,-4.761054532417299,1.1650157568184005
10,-2.1474552,-1,51700.0,76988575.0,0,0.3607457692811092,0.7810936751073942,-0.7086765796093771
11,-0.31766856,-0.6295105617474026,50900.0,76424923.0,216.0,-1.1472545764295883,-2.0434922855855326,0.18292462002218832
12,0.067056894,-0.7671946673865613,51200.0,76564222.0,69.0,-0.8707780855628061,-1.4912187836238628,-0.27950391763923366
13,-0.28661147,-0.49217822924202226,50800.0,76337461.0,153.0,-1.5138157760407838,-2.852495271846477,0.0
14,-0.19635499,-0.21422969579382065,50800.0,76331205.0,75.0,-1.670249792070487,-2.9452282559249263,-0.4223043511497035
15,-0.54271585,-0.33844571777259014,49750.0,75995296.0,166.0,-2.574927076514107,-4.816604286456082,0.009276889980137717
16,-0.30578747,-0.18950606121760674,49800.0,75998830.0,43.0,-2.6563175674433146,-4.821828804200708,-0.07092214445932918
17,-0.18005097,-0.4959944394437041,49250.0,75943557.0,17.0,-2.962883066655636,-5.31402177265783,0.1333226991198213
18,-0.7782742,-0.4978500352165537,50500.0,76039584.0,63.0,-2.799969801041993,-4.892660765522599,0.002367188121386882
19,-0.9951942,-0.397441140311113,50600.0,76039972.0,17.0,-2.787763514409486,-4.749263611693189,-0.0005260391205825273
20,-0.038013756,-0.5942626155453742,50200.0,76039572.0,0.0,-2.900870737746116,-4.7913900559878355,0.0011835942474794571
21,-0.79004025,-0.7613456474559923,51100.0,76040472.0,0.0,-3.0276522808590025,-4.886861501295024,0.0010520713232816334
22,0.29173335,-0.8832701723538597,51900.0,76038126.0,427.0,-3.1815902797659312,-5.057092320063233,-0.16886265713597415
23,-1.1406264,-1,51600.0,75909726.0,0,-3.8076270581447194,-6.235576761981005,-0.11276552361682876
24,-0.93320584,-0.10925449258374775,51400.0,75790452.0,399.0,-4.324911129672469,-7.2611304379776715,-0.030610715977785696
25,-0.6024089,-0.02105652570369073,50600.0,75765840.0,17.0,-4.7312013137233935,-7.919355783845759,-0.03484419891602865
26,-0.93449,-0.4718573739340777,48400.0,75738567.0,11.0,-4.828009118710643,-8.080165131297985,0.0023765963250928683
27,-0.9759621,-0.8219133871875253,50200.0,75740367.0,0.0,-4.948643639487104,-8.133059306121563,0.0023765398443342635
28,-0.7186517,-0.8636841451651798,52000.0,75742167.0,0.0,-5.088595264324524,-8.217837383950943,0.0002640537073622412
29,-0.051205248,-0.017826296117675427,52200.0,75742367.0,0.0,-5.269311855501496,-8.36693903116377,-0.00534707345493969
30,0.12896863,0.10906299258155455,48150.0,75736936.0,202.0,-5.6919450551854345,-9.00280910788711,0.4154511875156925
31,-0.6130494,0.022371156072389584,49700.0,76041467.0,124.0,-4.463014405049839,-7.0848305105257685,-0.09350161537520048
32,-1.0356355,-1,48800.0,75970367.0,0,-4.763207546949612,-7.669967966250122,0.18717824543351225
33,0.077938735,-0.4842541023220248,50600.0,76111770.0,111.0,-4.477396185242366,-7.126863379910073,0.02496328754409469
34,0.5068821,-0.9052791113336764,50700.0,76125990.0,664.0,-4.346678983107562,-6.819317303667627,-0.44872979648606215
35,-0.45724803,-0.3339758485531691,50300.0,75752182.0,390.0,-5.586983057524532,-8.640068864096605,-0.12250472204219807
36,-0.109612286,-0.7216809931765451,50100.0,75655270.0,50.0,-6.051140716696652,-9.499708709915039,0.7113846794810196
37,-0.72648656,-0.3482174867042526,51400.0,76168151.0,300.0,-3.992742908949035,-6.503918824939688,-0.07483442784373222
38,-0.5136356,0.2318573507685034,50900.0,76106304.0,58.0,-4.218336139337795,-6.933024410978645,-0.20602761106359863
39,-1.201494,-1,48100.0,75949504.0,0,-4.898810054172833,-8.199808133766336,0.08847984050034086
40,-0.26503208,0.266236328967521,49300.0,76015571.0,14.0,-4.6841441429811015,-7.7481028417676985,-0.12155404318412605
41,-0.74139094,0.3373852654025509,47100.0,75920774.0,31.0,-5.178057499987082,-8.674421780542211,-0.006519954604256274
42,0.07425213,0.324644211829979,46650.0,75915036.0,119.0,-5.3078632830169425,-8.846082100908568,-0.04281101836005189
43,-1.3710225,-1,46400.0,75882536.0,0,-5.595444397638412,-9.343463280941943,-0.25697612425604754
44,-0.103476375,0.5598056397003103,44900.0,75686579.0,13.0,-6.510434478069134,-11.015320270244281,0.06956319164590594
45,-0.8101102,0.6816091424016946,45350.0,75732230.0,94.0,-6.110374361292373,-10.22824670559744,-0.010629556266862867
46,0.62060356,-0.8641838062741364,45000.0,75717605.0,1029.0,-6.7990217064793885,-11.353186206010403,-1.5977790105748857
47,-0.12332931,0.664821055247261,43850.0,74498520.0,129.0,-9.501930992364619,-11.061496362716287,0.24779015744205388
48,-0.52293813,1.4836124700055393,44050.0,74648256.0,482.0,-8.987291019404068,-10.390356588619806,-0.5907706671673616
49,-0.98506546,1.431168118334399,43050.0,74176580.0,434.0,-10.427890385768563,-12.126009056490615,-0.007077705658578489
50,-0.13092178,1.028129732336629,42300.0,74171330.0,0.0,-10.441079157916988,-12.144748490901833,-0.0014156413266419787
51,-0.48124552,0.9643643524702346,42150.0,74170074.0,3.0,-10.344018575177978,-12.0337373847574,0.001617903199071906
52,-0.6306173,0.9444081371992616,42450.0,74171135.0,2.0,-10.383540517418984,-11.966008611299017,0.00026964667589352654
53,-0.62456125,1.2914770197679177,42550.0,74171266.0,1.0,-10.384656255751267,-11.85666843396387,-0.002224581147098123
54,-0.14361808,1.3832588939795836,40900.0,74169616.0,0.0,-10.52845790292815,-12.029810936437777,-0.0006067174461305017
55,-0.2923146,1.2579466200466203,40450.0,74169166.0,0.0,-10.711057018022379,-12.248289901115415,0.0008089615029512399
56,-0.72907984,1.0699782091471748,41050.0,74169766.0,0.0,-10.81166307914465,-12.25508463113598,0.0012134324382255702
57,-0.6205291,1.059535519652761,41950.0,74170666.0,0.0,-10.77603243255134,-12.109607090190245,6.741209523452304e-05
58,-1.2696422,-1,42000.0,74170716.0,0,-10.964643340169703,-12.217292522646144,0.0010785927966503652
59,0.18299863,1.0578478376603606,42800.0,74169596.0,316.0,-11.133385221756079,-12.423019801335315,0.2778092521900753
60,-0.7296317,0.6047363730176096,43450.0,74359166.0,231.0,-10.40669945362958,-11.575009951422723,0.04047920602014283
61,-0.6230166,0.9594676346105047,43800.0,74385455.0,53.0,-10.487020040154908,-11.572314042716014,-0.039927160491254644
62,-0.894072,0.5745302359840196,42900.0,74353713.0,29.0,-10.730463654740035,-11.886907100617606,0.006993598288763333
63,-0.4068676,0.6876916442943444,44200.0,74358841.0,1.0,-10.83536876888988,-11.909583594755599,-0.0012103469982809442
64,-0.621995,0.5822565353044273,43900.0,74357870.0,1.0,-10.905812051976534,-12.009039055632908,0.001344847559511858
65,-0.69431263,0.8666626630681491,44400.0,74358798.0,1.0,-10.851597203431135,-11.85883359145181,-0.001815521547295587
66,-0.9130596,1.0215056426332287,43050.0,74357448.0,0.0,-10.66582757826431,-11.679383165039297,-0.0010086413939327235
67,-0.4637659,1.3661143959488788,42300.0,74356698.0,0.0,-10.78030789684839,-11.82842169958906,-0.002219033448741901
68,-0.081802994,1.1154898480829514,40650.0,74355048.0,0.0,-10.707888562401658,-11.773385813413666,0.0016138783206756855
69,0.06077701,1.042327351363994,41850.0,74355613.0,107.0,-10.689773890411988,-11.669520888305371,0.2033471232360091
70,-1.1776776,-1,43250.0,74506813.0,0,-10.177057240614356,-11.065846957904457,0.0
71,-1.4487699,-1,43250.0,74506813.0,0,-10.357376102717668,-11.183617521718297,0.1232102089778018
72,-0.3816136,0.4988649825556023,44100.0,74595645.0,41.0,-9.994091981793021,-10.729499711810421,0.06287230306809466
73,-1.539285,-1,44800.0,74642545.0,0,-9.950611058570036,-10.614341065157497,-0.04039251341175465
74,-0.5248125,-0.10176709527906426,44350.0,74609847.0,35.0,-9.981109902363071,-10.693231020095844,0.12438036496710682
75,-0.65579987,0.11456389185831554,47250.0,74701096.0,20.0,-9.669466351011415,-10.302870926847872,-0.005622407467756564
76,-0.3166022,-0.00062768328091348,46900.0,74696666.0,3.0,-9.79183040675955,-10.461669425704677,0.006024365264173906
77,-0.039115548,0.21954275379792618,47400.0,74701166.0,0.0,-9.735615548762734,-10.334919164025296,-0.012650404948163729
78,-0.6211014,0.2840174263358744,46350.0,74691337.0,5.0,-9.839079002386477,-10.476966829767035,-0.0016066120224893013
79,0.33602387,0.10496945347686698,46050.0,74686587.0,543.0,-9.911648750914317,-10.58320394963483,-0.21971816706525898
80,-0.48915687,-0.4171985436953668,45750.0,74502431.0,267.0,-10.658367396519354,-11.474225485295204,0.5261573276716299
81,-1.1366956,-1,47150.0,74894431.0,0,-8.912240189097668,-9.70742584034896,-0.42993850904615327
82,-1.211207,-1,46000.0,74572431.0,0,-10.06933223279428,-11.037697657533387,-0.037547387988464534
