psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_lower
0.016235603,6.7512716e-05,-6.994423e-13,0.008451145,0.008716374,0.008439089,0.9995812,-0.0003134519,0.008764598,0.008694673,0.0071326382,5.94056e-05,0.00928684,0.008102506
0.010744282,0.0065462436,-9.839646e-11,0.008861395,0.008975817,0.008645263,0.9996085,-5.0854487e-05,0.009085154,0.0091277445,0.0075849467,6.8072935e-05,0.00971788,0.008537609
0.007126829,0.0047989017,-1.4869109e-08,0.0056622955,0.0060028844,0.0056537804,0.99982685,-0.00027247137,0.0059620137,0.006065042,0.0051174946,3.6768153e-05,0.006432898,0.005697186
0.0073132836,0.011283466,-2.09129e-08,0.008893634,0.008986832,0.008653985,0.9995833,3.994147e-05,0.009207841,0.00943817,0.008057082,6.0848335e-05,0.010048338,0.008828001
0.006873155,0.013039607,-5.222464e-08,0.009048062,0.009413357,0.008963764,0.9995369,-0.00033719486,0.009483606,0.009897372,0.008544143,4.386853e-05,0.010633798,0.009160944
0.009718788,0.013203126,-4.7869882e-08,0.010591091,0.010834751,0.010396163,0.99939287,0.00012995204,0.010805512,0.01140654,0.009926169,5.920037e-05,0.012334902,0.010478178
0.008099966,0.012534867,-5.88907e-08,0.009264146,0.009597597,0.009119167,0.9995187,-0.00018847245,0.009475814,0.010132569,0.0088977115,5.191381e-05,0.011051781,0.009213357
0.005626236,0.015146543,-4.8900024e-08,0.0094895065,0.00951884,0.009152167,0.9994929,0.000117335476,0.009533507,0.010227253,0.009044121,5.0845374e-05,0.011207772,0.009246734
0.0030686343,0.011316351,-3.2778306e-08,0.006584354,0.006797736,0.0064827437,0.9997488,1.016104e-05,0.0065640323,0.0070583667,0.0062943413,3.5518682e-05,0.007771416,0.0063453172
0.006853025,0.017525373,-3.9665423e-08,0.011326743,0.011430341,0.0107742185,0.99929845,0.00013813101,0.011195518,0.011964736,0.010746737,5.935317e-05,0.013210717,0.0107187545
0.003731743,0.0322206,-6.934735e-08,0.016574226,0.016853852,0.016421702,0.99833274,-0.000101682366,0.01648271,0.017512245,0.01589952,5.7359284e-05,0.019337643,0.01568685
0.0016840268,0.02386579,-3.0006632e-08,0.0119383205,0.01195641,0.01161273,0.99913615,0.00014470692,0.011804467,0.01241314,0.0113631105,5.1966574e-05,0.013714894,0.011111388
0.0014622742,0.02993779,-9.2404356e-08,0.014245525,0.014778068,0.014178957,0.99868894,-0.00039940723,0.014458542,0.015158614,0.013985541,6.6696135e-05,0.01679962,0.01351761
0.0008860836,0.03170108,-1.2205398e-07,0.01459161,0.014867792,0.014568595,0.9985863,-0.00018412127,0.014932235,0.015628444,0.014551717,5.021489e-05,0.017361378,0.013895509
0.00030402638,0.024465388,-1.6121045e-07,0.010605978,0.011130162,0.010536087,0.9991932,-0.0004717651,0.011165107,0.011769665,0.01106988,3.7892776e-05,0.013158258,0.010381072
0.00027816903,0.026543379,-1.5502727e-07,0.01161876,0.0118836835,0.011448453,0.99905825,0.00013246144,0.011948022,0.012640606,0.012003845,4.8147438e-05,0.014148716,0.0111324955
0.00051283836,0.052556578,-3.6206214e-07,0.02260981,0.022984143,0.022385208,0.9963664,-0.0003743346,0.02321623,0.024715442,0.023758393,0.00010949923,0.027434036,0.021996848
0.0033369118,0.028477076,-2.572409e-07,0.013284814,0.013643863,0.013015527,0.9988026,-0.00026928677,0.013693232,0.014653688,0.014234798,5.7539906e-05,0.016211264,0.013096113
0.0025551477,0.05059791,-4.889671e-07,0.021698179,0.022184517,0.021623358,0.9965787,-0.00044892787,0.022423945,0.024184117,0.023707755,0.000103918486,0.026839744,0.02152849
0.023798198,0.047889203,-6.546896e-07,0.029331252,0.02968464,0.028725443,0.9947384,5.0484083e-05,0.029997643,0.0322669,0.031990923,0.000121604,0.03560989,0.028923914
0.0088437,0.025646249,-3.3290095e-07,0.013853036,0.014771736,0.01375633,0.99876034,-0.00019341063,0.014167328,0.015297571,0.015318524,6.044082e-05,0.016888652,0.013706491
0.010173889,0.039023705,-3.899782e-07,0.020758772,0.020758772,0.020201491,0.9973754,0.0008010936,0.020354742,0.021862889,0.022094509,0.00011373112,0.023973964,0.019751813
0.013788492,0.053093024,-5.5718937e-07,0.027936233,0.028456196,0.027747156,0.99515855,-0.00023634714,0.0276148,0.029496124,0.030023966,0.00014713,0.032336224,0.026656022
0.007541057,0.028092844,-2.5052307e-07,0.015370792,0.015497404,0.014712405,0.99861526,0.00040516088,0.014930179,0.01572404,0.016112743,8.759375e-05,0.01716618,0.0142819015
0.008883075,0.027017118,-2.409356e-07,0.015609891,0.015942017,0.015558794,0.9985987,0.00010219241,0.01521645,0.01582194,0.016283935,9.480114e-05,0.01725492,0.014388958
0.0031203935,0.033100393,-2.4592845e-07,0.015717918,0.016207494,0.015537549,0.9984331,-2.576708e-05,0.015537549,0.015903441,0.016456146,8.645534e-05,0.017298639,0.014508245
0.0032698081,0.056483913,-3.943192e-07,0.026022399,0.026320042,0.02589484,0.9956332,8.504052e-05,0.025775783,0.026186103,0.027222179,0.00016570395,0.028450048,0.023922158
0.01334404,0.037162665,-3.2451393e-07,0.022078255,0.02254571,0.021934424,0.99723595,7.191614e-05,0.021963188,0.022085447,0.023065902,0.0001521303,0.023929726,0.020241166
0.020113131,0.06840228,-5.7538074e-07,0.038613684,0.03905462,0.037920777,0.991389,-6.299133e-05,0.03855069,0.03857904,0.040495023,0.00033312722,0.041658655,0.03549942
