psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_lower
0.0172519,0.0005314871,-1.8148053e-11,0.060006607,0.060863845,0.058720753,0.98681295,0.00042861863,0.05837786,0.053116564,0.056449074,0.00032146397,0.059831355,0.046401773
0.030665306,0.00064448104,-1.7429597e-09,0.10416612,0.10529021,0.10191793,0.95897275,-0.0007493965,0.103491664,0.09373077,0.09865181,0.0005901498,0.106113456,0.081348084
0.014004135,0.00758749,-2.5645284e-09,0.07030188,0.07260267,0.07030188,0.98105633,-0.0007669296,0.070506394,0.06447322,0.06728103,0.00037673736,0.073129825,0.05581661
0.014208851,0.0076501425,-6.7070786e-08,0.06695138,0.0692252,0.06619344,0.98204786,-0.0025264672,0.06952838,0.06393225,0.06642924,0.00032265726,0.072585136,0.055279367
0.008070894,0.020460948,-4.5462507e-08,0.090121634,0.091122985,0.08778515,0.9682001,0.0016689192,0.09132326,0.08499806,0.08771839,0.00046649307,0.096439146,0.07355696
0.0079486985,0.025380747,1.3318923e-07,0.10978649,0.10978649,0.10663848,0.9542216,0.0035414996,0.10758288,0.10105079,0.10335276,0.00057943945,0.11471289,0.08738869
0.003957147,0.01733703,8.505624e-08,0.07014256,0.071148194,0.068131305,0.9813824,0.0,0.06878497,0.06507671,0.066015296,0.00036873034,0.07384541,0.056308012
0.011546648,0.027491145,7.208375e-08,0.12696713,0.12926726,0.12696713,0.93592256,-0.0013800776,0.12595508,0.12008975,0.12085645,0.0006377631,0.13542862,0.104750864
0.008567461,0.018476583,8.26713e-08,0.088805154,0.08912459,0.08688849,0.96952224,0.00063888595,0.088294044,0.08401351,0.08393896,0.00042326195,0.0943981,0.07362891
0.012215573,0.016620522,5.2940855e-08,0.093809076,0.09482874,0.092109635,0.9653566,-0.00067977596,0.0943529,0.089968346,0.089271575,0.00043936737,0.10066721,0.07926948
0.009312229,0.010774005,1.1762251e-07,0.068056434,0.068056434,0.065180816,0.98258156,0.0019170827,0.0667624,0.063994616,0.06300412,0.00031181466,0.071142785,0.05684645
0.008259058,0.0065125567,6.5170966e-08,0.049273785,0.0506766,0.049098436,0.9905679,-0.00052605465,0.048923083,0.047222175,0.04615253,0.00018566636,0.051913083,0.042531267
0.01033563,0.012912611,1.2060713e-07,0.078417785,0.07952616,0.0775865,0.9761102,0.00055418926,0.07769734,0.0752589,0.07302368,0.00034523266,0.08159801,0.06891979
0.003536757,0.011936089,1.4107188e-07,0.054339826,0.05490003,0.053032685,0.98891765,0.0014938784,0.052845947,0.051174674,0.049276203,0.00022787976,0.05490652,0.047442824
0.0120815,0.019696277,1.1833897e-07,0.10785693,0.110524766,0.10747581,0.9534019,-0.0030489592,0.108390495,0.10503664,0.10072364,0.00039871005,0.11173135,0.098341934
0.008563704,0.022881735,1.0006641e-07,0.10619897,0.10845852,0.103939414,0.9547061,-0.00037659207,0.106952146,0.10435367,0.099652536,0.00040012907,0.10963079,0.09907653
0.0025772755,0.009035822,6.6279526e-08,0.03992962,0.040488075,0.039371163,0.99380076,0.00055845623,0.03979001,0.038875535,0.036946535,0.00016324106,0.040523868,0.037227202
0.004495083,0.014771548,1.4891717e-07,0.06710119,0.06849429,0.06594026,0.9825564,0.0006965521,0.06645107,0.06479096,0.061443634,0.00032826015,0.06772595,0.06185596
