timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.27562016,-1.0,1303000.0,58100000.0,0.0,0.0,0.0,0.0
2,-0.12608397,-1.0,1273000.0,58100000.0,0.0,0.0,0.0,0.0
3,-0.061763264,-1.0,1337000.0,58100000.0,0.0,0.0,0.0,0.0
4,0.14563216,0.00250670485687163,1341000.0,58098858.0,6.0,-313905.3021015761,0.0,0.0027961474887022698
5,-0.8242994,-0.00048281075070875077,1314000.0,57928228.0,4.0,-2274.282057383994,-1704.3237740643606,0.0011060373949860697
6,-0.38021648,-0.0014064425277038437,1282000.0,57864228.0,0.0,-2356.967417260734,-2025.1368597937862,0.0006917515613005677
7,-1.0427026,-1.0,1262000.0,57824228.0,0.0,-2512.3831551112407,-2356.2570119472434,0.000864839015060445
8,0.7825822,-0.013277696050433017,1257000.0,57808338.0,33.0,-2714.95003371243,-2674.0433272217306,-0.011964106722703352
9,-0.5610401,0.004898570463968037,1277000.0,58468500.0,19.0,-657.470284446163,-2595.4787242398666,0.0019192377884211698
10,0.046210688,0.006155848296124989,1270000.0,58356320.0,1.0,-687.2149727751914,-2767.538937769669,0.004388884796421149
11,0.29661763,0.0003865271333721906,1255000.0,58099895.0,8.0,-675.7139105008498,-1850.0308035261644,0.00043047860870002434
12,0.0820752,-0.0046280827437841995,1254000.0,58074717.0,1.0,-716.9253883339331,-1903.1459811117168,-0.0049005566535448835
13,0.66707563,0.0016225429043419763,1265000.0,58358382.0,13.0,-684.2650450107568,-1869.0020753407903,-0.0006678381575393225
14,0.15609482,-0.006595291260193834,1266000.0,58397203.0,1.0,-687.7696883082699,-1815.6693448632038,-0.010169973651123767
15,0.056854457,-0.01604227683004191,1281000.0,58997203.0,0.0,-592.6574786056849,-1853.3782475534954,-0.0264038589371856
16,-0.18776885,0.03077195263435271,1321000.0,60582020.0,7.0,-331.84063298840783,-1813.7312320177207,0.01045783989397385
17,0.46602687,0.03569815142099217,1302000.0,59953911.0,6.0,-315.8523015866479,-804.318723246964,0.021937408635678807
18,-0.7082765,0.002739270074674775,1269000.0,58610655.0,27.0,-268.91371732472226,-376.2682684131571,-0.0018392791864868159
19,0.102161705,0.004630163878417479,1278000.0,58718111.0,3.0,-275.6498642986702,-376.1396514671347,-0.0007657865493200317
20,0.846375,0.013703416726865564,1281000.0,58758564.0,25.0,-277.2591918595373,-369.2211016111289,0.008928791582155081
21,-0.36892092,-0.009782958810053283,1268000.0,58209416.0,14.0,-277.180125831253,-379.95882381582487,-0.01191619634469489
22,-0.8207612,0.006292986080185589,1295000.0,58866764.0,21.0,-274.94259221923875,-381.3063676769867,-0.0003396348965618148
23,0.35146907,0.015841930063948625,1299000.0,58884182.0,14.0,-287.5584474621278,-390.4131860046719,0.010103750941201282
24,-0.48644125,0.0074255494896906795,1268000.0,58276444.0,9.0,-285.1065559004988,-397.05277771553386,0.006563442825607735
25,-0.43029672,-0.002753154944507601,1230000.0,57888366.0,4.0,-281.7757554956629,-404.4387686926354,-0.0010354045185674433
26,-0.53862673,-0.0013109037751801909,1240000.0,57942258.0,3.0,-290.6765084803327,-409.5293776566408,5.177836416199876e-05
27,-0.22831792,-0.002593306653388443,1239000.0,57939258.0,0.0,-292.70068823958655,-408.6183963127426,-0.0013444275494715727
28,0.11164715,-6.623405820552642e-05,1265000.0,58016540.0,4.0,-299.3796696738855,-410.87821731753786,0.0007244559422118744
29,0.72418344,-0.0049104763200543185,1259000.0,57969535.0,28.0,-306.7594958678369,-421.36620949156725,-0.004208570935076609
30,-0.32223254,0.016269331811712813,1266000.0,58191669.0,11.0,-310.9526090166634,-421.7324618661462,0.017200491074020163
31,0.13357228,-0.011754134052738646,1225000.0,57207322.0,2.0,-297.6302849376994,-390.44586635850885,-0.004524310355022285
32,0.555082,-0.03189687222935663,1235000.0,57465393.0,11.0,-299.0595478081994,-388.36267772515515,-0.029372820358110927
33,0.8732796,-0.0056324904975311365,1282000.0,59203119.0,7.0,-252.82737526947008,-381.5577173803366,-0.01680641036348363
34,0.44583195,0.0383738519130375,1305000.0,60215119.0,0.0,-243.72818097654613,-377.15351702906827,0.022412723200372513
35,0.5212594,0.015169462799097309,1275000.0,58894938.0,1.0,-232.6799134550767,-334.09511810510907,0.009253715598155549
36,0.7745335,0.009188180842705307,1263000.0,58354938.0,0.0,-232.9534212050133,-342.0730393952416,0.007771357945327564
37,-0.2862066,0.007965064630006086,1253000.0,57880249.0,12.0,-231.80493003023457,-347.52450598960985,0.010951343564799265
38,0.011603694,-0.004685777917830919,1234000.0,57253249.0,0.0,-227.87154240605713,-347.7317741879006,0.002890262057258053
39,-0.019038774,-0.0092269259598677,1229000.0,57088249.0,0.0,-227.59240765827113,-348.69496691303294,-0.0005777184599027237
40,0.33203036,-0.008428993115318417,1230000.0,57120551.0,4.0,-231.8085944182685,-350.8350747704311,0.0
41,-0.2235389,-0.023402335505932823,1230000.0,57104394.0,8.0,-237.81645398053283,-356.52062115242063,-0.016482552933537904
42,-0.5919168,0.008387848477997176,1263000.0,58026140.0,17.0,-229.87426206531305,-351.04465318533744,0.010026085227990741
43,-0.3572437,-0.0018851924831446067,1215000.0,57442160.0,4.0,-233.74547378743216,-362.51027955511614,0.004195645758831485
44,-0.27222323,-0.006815087628682311,1185000.0,57198269.0,2.0,-240.13361074748605,-375.7810837659299,0.0010500843138947734
45,-0.5739146,-0.008657005208784095,1175000.0,57132482.0,3.0,-240.29889668873724,-374.4898599049956,-0.0003674316815902835
46,-0.40823212,-0.007437315738109614,1182000.0,57151542.0,1.0,-243.5552828596222,-375.5229043715074,0.0008055260205743253
47,0.95891577,0.025199575007681968,1159000.0,57098136.0,45.0,-247.6370405883162,-380.23182051345196,0.03757940921679714
48,0.1633566,-0.042276442740569575,1115000.0,55030136.0,0.0,-223.84148520164823,-290.111281382296,-0.01761960839982965
49,0.40047976,-0.021684676502796717,1136000.0,56017136.0,0.0,-218.30755118024354,-288.34433263235735,-0.004177619139653648
50,-0.37470475,-0.02379553215512012,1141000.0,56220288.0,17.0,-214.98429594201866,-281.56598607688517,-0.008465565465910862
51,-0.0891763,-0.010743013531173386,1157000.0,56696489.0,2.0,-211.98163730652848,-276.709309917116,0.0014837715402338165
52,0.68844914,-0.003374785230475975,1154000.0,56610195.0,14.0,-208.10876405153206,-271.84151965717274,0.01049584008623725
