timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.61532557,-1.0,119000.0,49200000.0,0.0,0.0,0.0,0.0
2,-0.25593638,-1.0,118500.0,49200000.0,0.0,0.0,0.0,0.0
3,0.32617533,-0.006200065796848217,117000.0,49197741.0,136.0,-94461.41384105083,0.0,-0.006863453866416718
4,0.23214665,0.007069693648137096,119500.0,49536655.0,64.0,-693.491666936216,0.0,0.004053781108589546
5,0.15768413,0.007831859322608202,118500.0,49336083.0,34.0,-583.8806321249888,-941.8996246990804,0.007165446672816702
6,0.5439971,0.003977905841098751,117000.0,48983422.0,100.0,-466.3524880833539,-642.3179739310042,0.0068654464178423335
7,-0.24736233,0.00367048936842422,116000.0,48633804.0,82.0,-434.94779036028103,-644.9028890041988,0.01047168195407569
8,0.044984363,-0.010877123983739837,114000.0,48129691.0,7.0,-380.78924591488413,-541.0375811993893,0.0
9,0.0372328,-0.003383152589542078,114000.0,48129594.0,6.0,-402.3293153924057,-498.53988541440737,0.008327730185061648
10,0.15550071,-0.033598083243459156,112500.0,47731711.0,24.0,-392.2256234579253,-507.55173268291907,-0.020751607849552628
11,-0.12608027,-0.02301998248406662,116000.0,48736355.0,36.0,-238.03671479402325,-510.9055839225152,-0.020342381170191458
12,0.31443477,0.00011555818661692762,120000.0,49747503.0,50.0,-195.1806035035584,-500.8945311982289,-0.006053885212702058
13,0.10460674,0.014323367531974383,121000.0,50050314.0,11.0,-197.2608979178603,-492.85549354219455,0.006313294547722214
14,-0.4196268,0.011863544199672855,120000.0,49710502.0,131.0,-201.37051255998094,-527.0209747389111,0.0074172397159870005
15,0.18951473,0.00981860392390378,118000.0,49343765.0,44.0,-206.38229600049672,-558.9320429277944,0.009286197223488392
16,-0.25409198,0.007827531420238596,116000.0,48878909.0,57.0,-208.7109284167541,-563.3330811859421,0.012322945932153091
17,-0.28368235,0.006808024900749358,112500.0,48275043.0,48.0,-206.79194614077875,-520.0744407585075,0.018008882681049422
18,0.39711106,0.0063685929567212154,105500.0,47419111.0,129.0,-200.17583438606795,-419.1425216487597,0.027185620448750763
19,-0.6659678,-0.0327682376521719,100500.0,46136552.0,167.0,-179.58115898380677,-288.30867133427785,-0.0018173733623951527
20,0.48315167,-0.03030515243902439,101500.0,46217973.0,179.0,-183.18765679886843,-288.35881372003803,0.0
21,-0.33339244,-0.03894242331684004,101500.0,46203475.0,87.0,-183.69588713415268,-277.9754426172444,-0.009433259421601843
22,0.14055528,-0.019749857421212838,104000.0,46642914.0,38.0,-181.24331382295586,-275.9863024699853,0.006929765466945083
23,-0.48013768,-0.02942329268292683,102500.0,46304748.0,102.0,-183.7189385822732,-284.49757695426297,0.0
24,-0.55139136,-0.030023078291703604,102500.0,46294483.0,61.0,-185.89736436529876,-279.26376121232073,-0.0005505183367619112
25,0.65046334,-0.04115743985815117,103000.0,46316210.0,258.0,-192.82030515225918,-284.45721525848995,-0.013167367683401937
26,0.56612766,-0.011796254556128457,105000.0,46933062.0,77.0,-191.9847556320837,-289.928751222914,0.01249081472083288
27,-0.6077803,-0.03080072684505366,103500.0,46314294.0,234.0,-192.25573636745784,-295.0627578961801,-0.0016382737302764237
28,0.26225325,-0.026338556759859078,104000.0,46389157.0,77.0,-194.29482688560725,-293.65425634068663,0.002474356536019273
29,-0.7026506,-0.03000542682926829,103500.0,46247466.0,160.0,-198.9610084034412,-299.57256212585963,0.0
30,0.22512567,-0.03886280096642421,103500.0,46246232.0,84.0,-199.49645629490794,-293.29176370276167,-0.009827592763054897
31,0.31363186,-0.032308187669037994,106500.0,46703887.0,89.0,-197.25962530439296,-291.76038182167184,-0.007712428485019627
