timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.227198,-1.0,4160.0,1200000.0,0.0,0.0,0.0,0.0
2,-0.0799438,-1.0,4175.0,1200000.0,0.0,0.0,0.0,0.0
3,-0.10341444,-1.0,4110.0,1200000.0,0.0,0.0,0.0,0.0
4,-0.08709523,-1.0,4025.0,1200000.0,0.0,0.0,0.0,0.0
5,0.73703957,-0.0024310269394028816,4160.0,1199875.0,212.0,-57266.05867464601,0.0,-0.002643270673410609
6,0.6976801,0.00126,4175.0,1203024.0,53.0,-2407.7318667446757,0.0,0.0
7,0.66245675,0.014003080473258383,4175.0,1203016.0,15.0,-2528.4751415298465,-45315.01492017219,0.01416268200732413
8,0.3029358,-0.016315974790992366,4115.0,1186215.0,2.0,-486.655820749942,-338.61744184796436,-0.01174691643443596
9,0.22676308,-0.008277222848671426,4165.0,1200315.0,1.0,-371.556798313748,-331.9457028353159,-0.009342747609634916
10,0.019533046,0.0006632284850837311,4205.0,1211635.0,0.0,-346.62505073994936,-327.9147016642452,-0.004649653535092151
11,0.32266182,0.00825734489051095,4225.0,1217295.0,1.0,-357.953087792707,-329.1778842506399,0.0011678832116788322
12,0.08734568,0.014032893607104309,4220.0,1215875.0,0.0,-370.56409306827817,-367.27083960277724,0.008242566970856638
13,0.029267557,-0.002794862086625695,4185.0,1205935.0,0.0,-363.68902983283846,-400.0520685497262,-0.005853087503658179
14,0.22544274,-0.051789906481227735,4210.0,1213035.0,0.0,-358.1615802479896,-390.86450871022885,-0.0635790627569197
15,-0.6187898,0.04762615815942121,4500.0,1294103.0,175.0,-122.77171114644106,-377.41127460678945,0.009351749806764302
16,-0.4356886,0.02716106828140544,4390.0,1281775.0,47.0,-121.79648990439068,-382.5601362771329,-0.00767983153917914
17,0.5656485,0.05005492029865167,4550.0,1291615.0,125.0,-126.49243744450841,-386.6187264710882,0.013202226257761112
18,-0.033465244,0.04476358466979949,4460.0,1274742.0,6.0,-127.48353973425141,-371.92036322905017,0.015134538521999431
19,0.23617691,0.041290581928380296,4355.0,1255722.0,25.0,-126.93893271907218,-352.1834081697772,0.020081202142644774
20,0.36499113,0.00947228352420968,4235.0,1230984.0,30.0,-125.84323744593847,-311.7852530061255,-0.003819684973100354
21,-0.39783347,0.016695205076104024,4255.0,1235055.0,93.0,-128.37522679284174,-310.84163682292063,0.0023210611956711396
22,-0.32834262,0.008698734122878643,4235.0,1231876.0,46.0,-130.88126752067274,-313.50678686128225,-0.005092147270875583
23,-0.17411894,0.013220170622354798,4300.0,1238069.0,16.0,-132.89837306522332,-311.9916448069835,-0.0029354585677539274
24,0.09621642,0.026158858483511873,4345.0,1241703.0,19.0,-135.02861111269343,-310.6453765369701,0.009758453870568748
25,-0.24039385,0.010364212185294505,4225.0,1229537.0,24.0,-140.89760692269698,-336.03618886926506,-0.0021587457200431424
26,0.3888278,0.027460421022957697,4260.0,1232148.0,82.0,-143.82343388620475,-336.6329506628905,0.015628245581064105
27,0.114265785,0.009358420530523156,4140.0,1213180.0,15.0,-146.44769580024123,-342.71158417410214,0.004296393182062766
28,-0.26207435,0.005593976096946944,4110.0,1207687.0,45.0,-150.48070552792214,-354.2173028489406,0.002656732700311419
29,0.30435914,-0.00865864099637482,4085.0,1204458.0,50.0,-155.67259245705978,-362.4982941860046,-0.011684601107083133
30,-0.3303283,0.011632752276496095,4165.0,1218302.0,58.0,-156.2897565840371,-361.4536589147186,0.004452132159069735
31,-0.009770192,0.009810151550552662,4120.0,1212896.0,1.0,-159.08792193965638,-370.9678065524772,0.004929798019132588
