timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.044636518,-0.0013015984969971274,18500.0,65199588.0,157.0,-800759.281553398,0.0,-0.001442709986438526
2,0.0652519,0.0024985598170000887,19100.0,65293214.0,212.0,-3715.3165517028983,0.0,0.001981920587396145
3,0.22171733,0.01379644189824233,18750.0,65162233.0,688.0,-2012.5891805893025,-2465.919471593109,0.015651184590412405
4,0.33542845,-0.04031397941788283,17800.0,64155925.0,854.0,-404.22065784066564,-366.62630090451717,-0.03589696588353716
5,0.39819896,-0.017984149752695747,19050.0,66542974.0,629.0,-152.13053351383834,-357.20010441486954,-0.03142558902310434
6,0.2680436,0.03792627499132549,19900.0,68701285.0,244.0,-134.95147678503182,-354.5590480617548,0.012306588777001061
7,0.36231795,-0.006826353888429081,19600.0,67865404.0,245.0,-136.14786699469101,-376.2193186469982,-0.03029618734706162
8,0.43533733,0.053516859700469016,20300.0,69985183.0,181.0,-128.76264361087982,-372.16656677077276,0.018689634500180297
9,0.07195124,0.028967864923541895,19900.0,68701135.0,17.0,-124.94502666309977,-335.340041212296,0.002354077931406469
10,0.28622106,0.03433717319287501,19850.0,68539607.0,64.0,-129.76828401864148,-339.6157382670399,0.00969632229337851
11,0.16186333,-0.015328384618030485,19650.0,67881331.0,26.0,-132.17042574037362,-365.49434211631086,-0.03987859879167668
12,0.15426204,0.05511014694613755,20500.0,70700721.0,20.0,-116.81052480875644,-357.368841111623,0.014363004105115344
13,0.48456973,0.04783573266850999,20200.0,69699471.0,54.0,-117.64132108751141,-368.1647141243658,0.014811763292209462
14,-0.02543199,0.048871081703717276,19900.0,68679361.0,86.0,-118.30639579391973,-376.9283409052489,0.02465429494005396
15,0.026227653,0.014009608895705522,19400.0,67026853.0,3.0,-115.25331983108875,-323.663670069154,0.0
16,0.3379715,0.009523439506246928,19400.0,67026719.0,49.0,-116.2386424063185,-301.84055310657993,-0.004983490868996257
17,0.17393085,-0.061602891531914825,19500.0,67362375.0,16.0,-117.52789184232304,-296.79504918028397,-0.08687280211112554
18,0.22124688,0.08688754666575836,21400.0,73771027.0,16.0,-78.65952137933678,-286.06014288284075,0.023509791114646305
19,0.017674327,0.050622602280068804,20900.0,72076525.0,1.0,-80.58391761438995,-277.1342127040432,-0.002346094603604536
20,0.13969786,0.0519221244897631,20950.0,72245998.0,8.0,-81.69552518310847,-274.2626095181195,-0.0023462250045577005
21,0.34143186,0.02856921347671591,21000.0,72415852.0,17.0,-84.53870783979593,-277.35270435222685,-0.029741194296491524
22,0.21218567,0.060150846277235104,21650.0,74635582.0,6.0,-84.95011826870943,-277.8339634069799,-0.013564345990529499
23,-0.076797925,0.08015674846625767,21950.0,75652440.0,262.0,-85.0627931339266,-272.77248875108506,0.0
24,0.036635496,0.08584733052023677,21950.0,75652413.0,10.0,-86.98053403868947,-266.0658255453349,0.006323099010215364
25,0.04210838,0.09003572769243377,21800.0,75177027.0,11.0,-89.13847046111334,-276.3441618455836,0.015027538267666705
26,0.23419347,0.1027658490421082,21450.0,74063838.0,63.0,-89.83604645389809,-283.279454958794,0.038657368056330174
27,0.39168882,0.032367908405818366,20600.0,71307038.0,85.0,-88.93794644166145,-229.03231511184515,-0.016072450101237947
28,0.085288696,0.023771970549134186,20950.0,72471804.0,11.0,-87.3409314303043,-221.92656243111043,-0.035548219498917025
29,0.4217475,0.07422509632362047,21750.0,75142856.0,48.0,-83.65395837130129,-214.61291614435444,-0.0022486659798900068
30,0.40483057,0.10704164207240954,21800.0,75312125.0,27.0,-82.33362271298276,-207.8303292410321,0.03277185690390426
31,0.10356563,0.09201134718548969,21100.0,72922314.0,4.0,-83.91346793828814,-200.66643130480992,0.036434608665540685
32,-0.10829975,0.23968334583248763,20350.0,70346451.0,370.0,-83.34239291036918,-188.30735974068307,0.2224629967327572
33,0.24826327,0.1342668823727594,16150.0,57544558.0,127.0,-58.857792975474936,-61.155090872285164,0.21441584408152548
34,0.40918303,-0.08586502606944109,12950.0,47384198.0,198.0,-52.23014241046798,-50.927751025282554,0.056399135996462874
35,0.016999647,-0.14226109788271357,12200.0,44854438.0,5.0,-52.512362031663066,-52.10115104407649,0.015292389537271215
36,0.48099315,-0.2183391410673686,12000.0,44178591.0,145.0,-53.0277303425403,-52.98813093356572,-0.06348001870471086
37,0.18675134,-0.24561186779811156,12850.0,47173092.0,27.0,-49.771362153454405,-50.66738673383183,-0.11929856476545454
