timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.9670488,0.0018685730818547878,22500.0,21697024.0,932.0,-36897.833333333336,0.0,0.0021523827893624625
2,-1.0787424,-1.0,22450.0,21650424.0,0.0,-39896.27331233761,0.0,-0.004277147403349319
3,-0.44522083,0.023656672258664475,22600.0,21774862.0,414.0,-1595.6978048879819,0.0,0.024368601536764928
4,0.18708052,-0.02408810731306601,21600.0,21256596.0,87.0,-257.7186386218753,-229.97432109144196,-0.015412694761573602
5,-0.08166359,-0.022980076159933988,22150.0,21587564.0,49.0,-219.2921314941079,-229.50351529615722,-0.022654872128549285
6,1.1937584,-1.0,23050.0,22087964.0,0.0,-207.59305820338722,-227.70527576674993,-0.023883416372140705
7,-0.32354674,0.014051072969693547,23100.0,22108975.0,179.0,-185.3025285277291,-227.1702612946777,0.005141873192132616
8,0.402107,0.02081011428166137,22800.0,21995111.0,236.0,-188.77456459714548,-256.49196427869947,0.015567024061036955
9,-0.022395037,-0.004704130480490016,22250.0,21657487.0,13.0,-185.07904918211926,-273.9144894808834,-0.00413840918723161
10,0.4228541,-0.01880448821529457,22400.0,21746991.0,156.0,-194.5246542240653,-274.9777977908903,-0.022096922389753828
11,0.32777345,0.005779656320418135,23050.0,22238169.0,68.0,-182.23909583902713,-271.46391254634983,-0.007356167836504171
12,-0.33142185,0.01929149751997433,23250.0,22392548.0,273.0,-189.12541582983192,-271.3439395574576,0.0037046337011491493
13,0.20576794,0.04045652974330616,23100.0,22309620.0,85.0,-192.74146180796552,-287.64646759538255,0.02934442884944924
14,-0.14320545,-0.029177354723117534,22100.0,21670319.0,91.0,-171.23991398367218,-235.095401827396,-0.03165940079322327
15,-0.042301703,0.024097294860223106,23400.0,22377936.0,23.0,-152.992461899107,-230.41368607385996,0.009418499665480874
16,-0.07298196,0.007838610859218973,23000.0,22167701.0,38.0,-156.48521008544245,-248.2284158836805,-0.003264344309009127
17,-0.7622296,0.013774056507689904,23150.0,22226314.0,368.0,-163.40922645830236,-251.91206505790086,0.0018300064627174044
