timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.5023629,0.8120912648509375,20220714, 000660.csv,94000.0,98700.0,357.0,33437236.0,66995236.0,0.0,-0.00711044776119403,-0.00711044776119403,2.5045064398310353,0.999999999999976,2.497217910447761,0.06045632425478331,-2.502782089552239,-0.01,2.5045064398310353,0.06079877449652127,16.779,0.9401161490274635,-928.8052057094877,0.0,0,buy
2,0.8256242,0.8736708032114934,20220715, 000660.csv,98700.0,101000.0,650.0,5891326.0,70046326.0,3.730115974216435,-0.012946268656716418,-0.005836235878025715,3.061808102640918,1.0,6.778098507462686,0.36835401605746676,-0.6687100031756117,-0.01,6.791924076857353,0.36953795689986124,14.950000000000001,0.8930105449166972,-1051.4807023507121,-5108.956071832142,0,buy
3,2.3586411,-0.5,20220718, 000660.csv,101000.0,100000.0,650.0,5891326.0,71541326.0,5.821649208734874,4.546755223880597,4.560291880175652,-4.615304710381027,-1.0,5.807949253731343,0.28632153366996316,-0.5750294696729119,-0.01,1.2063444983538465,0.014447292175862048,-6.500000000000001,-0.01,0.645956353200536,2003.9920216502103,0,wrong
4,0.52311736,-0.7089735485288156,20220719, 000660.csv,100000.0,102000.0,680.0,2860896.0,70860896.0,3.0622591112059183,6.777456716417911,2.133687925331016,-2.1117538225944923,-0.9999999997928382,7.792382089552238,0.45513225652727496,-0.7182562083201018,-0.01,0.9505052886114258,0.008993913640482076,13.600000000000001,0.8426999262391963,1.9447676808758805,5531.979042063842,0,buy
5,1.0956285,-0.5,20220720, 000660.csv,102000.0,102500.0,680.0,2860896.0,72220896.0,1.4257579329171388,5.762531343283582,-0.9505052886114258,0.9733085423360104,0.9912320091550566,8.299844776119404,0.4978589552300926,-0.7427084153699592,-0.01,2.399066475253149,0.05593022325686492,3.4000000000000004,0.10916851536569117,1.291009725182875,5.398689260431279,0,wrong
6,0.40036768,-0.7440341451773987,20220721, 000660.csv,102500.0,100000.0,691.0,1738737.0,72566241.0,0.0,7.792144776119403,1.919028796926305,-1.9135778135302053,-0.9999999888173262,5.729458208955224,0.27982922938231114,-0.6535205144490313,-0.01,-1.9135778135302053,-0.01,-17.275000000000002,-0.01,2.5165546676509623,9.92794155237416,0,buy
7,1.2457465,-0.5,20220722, 000660.csv,100000.0,100000.0,691.0,1738737.0,70838737.0,-1.9135778135302053,8.307822388059702,0.4783999919579885,-0.46701125405013166,-0.6639507515686739,5.729458208955224,0.27982922938231114,-0.6535205144490313,-0.01,-2.380589067580337,-0.01,0.0,0,3.0250934522589663,11.248502393774805,0,wrong
8,1.8548136,-0.5,20220725, 000660.csv,100000.0,100500.0,691.0,1738737.0,70838737.0,-1.9044723565052792,5.729458208955224,-2.380589067580337,2.3921998550912575,0.9999999999996255,6.2451298507462685,0.32295427553931977,-0.6697637662750084,-0.01,0.48772749858597847,0.002375954071034858,3.455,0.11252084923119765,1.33226842653521,2.592392216999237,0,wrong
9,1.2389959,-0.5,20220726, 000660.csv,100500.0,100000.0,691.0,1738737.0,71184241.0,0.0,5.729458208955224,0.0,0.0,0,5.729458208955224,0.27982922938231114,-0.6535205144490313,-0.01,0.0,0,-3.455,-0.01,1.411913873034926,2.621214208890098,0,wrong
10,0.8904394,-0.531694430515292,20220727, 000660.csv,100000.0,99400.0,706.0,231023.0,70831023.0,-0.5852729983031741,6.244810447761194,0.48742540398482825,-0.5057021493082499,-0.7215935879713288,5.085705970149254,0.22790219930885525,-0.6589748809145757,-0.01,-1.090975147611424,-0.01,-4.236000000000001,-0.01,1.8163787340285502,3.2155156926413775,0.9999999989548258,buy
