timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.7975182,0.8076614107895738,20170320, 035720.csv,84900.0,86100.0,230.0,4977256.0,24504256.0,0.0,-0.011292181069958848,-0.011292181069958848,1.987878795860734,0.9999999973753296,1.9763621399176954,0.038307064446549854,-0.5236378600823046,-0.01,1.987878795860734,0.03874602321213105,2.7600000000000002,0.0733468987392849,-388.99344023323613,0.0,0,buy
2,0.92803943,-0.5530007114634279,20170321, 035720.csv,86100.0,86600.0,283.0,476918.0,24843218.0,2.461183271065671,0.8379341563786008,0.8493222444542708,-0.49779974133549,-0.7103328901382289,2.8177695473251028,0.07632800323577582,-0.2774685479129926,-0.01,1.963383529730181,0.03781520180411979,1.415,0.01982313587109774,-3.3445594764436377,0.0,0,buy
3,1.3139993,-0.5,20170322, 035720.csv,86600.0,85900.0,283.0,476918.0,24984718.0,1.154931488076577,2.235465020576132,1.3859177856918925,-1.3827602661358447,-0.9999295163484553,2.0025432098765434,0.039308357580773,-0.2593615520282184,-0.01,-0.22782877805926752,-0.01,-1.981,-0.01,0.1391055644303265,0.0,0,wrong
4,1.6240993,-0.5,20170323, 035720.csv,85900.0,84100.0,283.0,476918.0,24786618.0,-2.278287780592675,2.8177695473251028,0.5695719451481688,-0.5534431999210931,-0.7837882176259126,-0.09375308641975308,-0.01,-0.21280070546737212,-0.01,-2.8317309805137683,-0.01,-5.094,-0.01,1.2574267327725557,0.0,0,wrong
5,1.6459279,-0.5,20170324, 035720.csv,84100.0,82900.0,283.0,476918.0,24277218.0,-4.1909618511603774,2.0025432098765434,-0.7928846745438551,0.7657265084444012,0.9466928829548206,-1.491283950617284,-0.01,-0.18176014109347438,-0.01,-3.4252353427159763,-0.01,-3.3960000000000004,-0.01,-0.246861394644458,-0.44129592227005215,0,wrong
6,0.47647917,0.7979999990262443,20170327, 035720.csv,82900.0,83200.0,285.0,308695.0,23935195.0,-3.082711808444379,-0.0938477366255144,-2.055233997635337,2.0261647073480624,0.9999999987828053,-1.14940329218107,-0.01,-0.19702233980011752,-0.01,-1.056547101096317,-0.01,0.8550000000000001,0.0072835951133121135,-2.123098005733393,-2.664602729307889,0,buy
7,0.94087017,0.7979715374122001,20170328, 035720.csv,83200.0,83800.0,287.0,142872.0,24021272.0,-0.35218236703210565,-1.501349794238683,-1.4088242072447001,1.431347371570197,0.99996442176525,-0.4383868312757202,-0.01,-0.2002915931804821,-0.01,1.0791650045380914,0.011578419238971627,1.7220000000000002,0.029217508094217637,-3.3543836160868485,-4.847597464507966,0,buy
8,0.11558044,-0.38051563024007895,20170329, 035720.csv,83800.0,82800.0,287.0,142872.0,24193472.0,-0.11990722272645461,-1.1470288065843621,0.35972166817936385,-0.35800252326867843,-0.4731445378000987,-1.619456790123457,-0.01,-0.1908853615520283,-0.01,-0.47790974599513303,-0.01,-2.87,-0.01,-3.1685166164418344,-4.375960178790115,0,buy
9,0.9841427,-0.7380799284251759,20170330, 035720.csv,82800.0,83100.0,287.0,142872.0,23906472.0,-0.11947743649878326,-0.4383868312757202,0.7168646189926995,-0.7109118519836636,-0.9200999105314698,-1.2651358024691357,-0.01,-0.1937072310405643,-0.01,-0.8303892884824469,-0.01,0.8610000000000001,0.0073857999327648916,-2.567462572216117,-3.4710708884905532,0,buy
10,1.4293451,-0.5,20170331, 035720.csv,83100.0,87000.0,287.0,142872.0,23992572.0,3.7960653187769,-1.619456790123457,-1.1862704121177812,1.2460839368723646,0.999575086903451,3.3410370370370366,0.10562066777752344,-0.2303915343915346,-0.01,5.042149255649265,0.22448867358228441,11.193000000000001,0.7143055768823052,-3.6922521356345017,-5.604302343582932,-0.01,wrong
