timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.6107763,-0.5,20170327, 064350.csv,20700.0,20900.0,0.0,11800000,11800000.0,0.0,0.0,0.0,0.0,0,0.0,0,-0.4807692307692308,-0.01,0.0,0,0.0,0,0.0,0.0,0,wrong
2,1.4383548,-0.5,20170328, 064350.csv,20900.0,20700.0,0.0,11800000,11800000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.4807692307692308,0.0023087213263693895,0.0,0,-0.0,0,0.0,0.0,0,wrong
3,0.872933,-0.8019999819382235,20170329, 064350.csv,20700.0,20450.0,492.0,1515740.0,11700140.0,0.0,-0.012372881355932203,-0.012372881355932203,-1.8765033639755426,-0.9999999774227794,-1.88864406779661,-0.01,-0.20595176010430238,-0.01,-1.8765033639755426,-0.01,-1.2300000000000002,-0.01,-405.28723471864197,0.0,0,buy
4,0.7026197,0.7915520111339684,20170330, 064350.csv,20450.0,20950.0,543.0,459891.0,11564241.0,0.2085003737750603,-0.8475338983050849,-0.8352643632178219,0.9517569289869674,0.989210763469735,0.30288983050847457,0.00091700179090215,-0.4182640156453716,-0.01,1.1602573027620278,0.01337176300884757,2.7150000000000003,0.07106104242808486,-9.106359416967331,-7.368004081038436,0,buy
5,1.2288852,-0.5,20170331, 064350.csv,20950.0,20950.0,543.0,459891.0,11835741.0,1.1602573027620278,-1.997957627118644,-1.1602573027620278,1.1874972969561897,0.9991332406199739,0.30288983050847457,0.00091700179090215,-0.4182640156453716,-0.01,2.3477545997182174,0.05362796597843278,0.0,0,-8.730488075254005,-8.64214095280156,0,wrong
6,0.8124634,-0.8019999999993612,20170403, 064350.csv,20950.0,20600.0,560.0,103691.0,11835691.0,0.7043263799154652,0.3024661016949153,2.3473222323886196,-2.360334465966377,-0.9999999999992014,-1.358550847457627,-0.01,-0.39701238591916554,-0.01,-1.6560080860509117,-0.01,-1.9600000000000002,-0.01,-1.8064637211908576,-3.880275590039361,0,buy
7,0.24636191,-0.002,20170404, 064350.csv,20600.0,20600.0,560.0,103691.0,11639691.0,-1.6560080860509117,0.3024661016949153,0.0,0.0,0,-1.358550847457627,-0.01,-0.39701238591916554,-0.01,-1.6560080860509117,-0.01,0.0,0,-1.8917842532743343,-3.801615784231198,0,buy
8,1.1151724,-0.5,20170405, 064350.csv,20600.0,21050.0,560.0,103691.0,11639691.0,0.47314516744311763,-1.358550847457627,-1.6560080860509117,1.6918607592606065,0.9999993913145125,0.7770423728813559,0.006019756713621538,-0.4248807040417212,-0.01,2.1650059267037243,0.04579095483434803,2.52,0.061529634588305404,-3.302883683594225,-5.852259857425072,0,wrong
9,1.1476784,-0.5,20170406, 064350.csv,21050.0,21950.0,560.0,103691.0,11891691.0,6.495017780111173,-1.358550847457627,0.0,0.0,0,5.048228813559322,0.22496426540775905,-0.48061734028683123,-0.01,6.495017780111173,0.34416927181572543,5.04,0.2243206089230687,-3.518981774340839,-5.920823700218997,0,wrong
10,0.67950726,-0.7924044757301245,20170407, 064350.csv,21950.0,21300.0,562.0,61586.0,12397486.0,3.367786997094682,0.777,2.1649629702369246,-2.1862892683453694,-0.9999999999582493,1.9676779661016948,0.03797762118237469,-0.4361681877444594,-0.01,1.1814977287493127,0.013862388626591615,-3.6530000000000005,-0.01,-1.2159207224443034,-2.3679610096633237,-0.01,buy
