timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.2972636,-0.5,20181214, 012450.csv,31800.0,31750.0,0.0,85700000,85700000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.6259780907668232,0.003910818454040954,0.0,0,-0.0,0,0.0,0.0,0,wrong
2,0.15554857,0.6575934526996506,20181217, 012450.csv,31750.0,33000.0,419.0,72373908.0,85677158.0,0.0,-0.002207701283547258,-0.002207701283547258,0.5867107357842719,0.8211392014524399,0.58449008168028,0.0034104576884933513,-2.701894894845542,-0.01,0.5867107357842719,0.0034363769701809543,5.237500000000001,0.23990667903765628,-1927.7106200258793,0.0,0,buy
3,1.3799609,-0.5,20181218, 012450.csv,33000.0,32550.0,419.0,72373908.0,86200908.0,0.36669420986516993,-0.026653442240373398,-0.024446280657677996,0.02454192334083577,0.00300699989850739,0.3644784130688448,0.001327563143295074,-1.5134558592316247,-0.01,0.3912361332060057,0.0015294862611218152,-1.8855000000000002,-0.01,-194.79714462831137,-180.5559076831857,0,wrong
4,0.8345958,-0.4382766101804283,20181219, 012450.csv,32550.0,33100.0,2248.0,12008338.0,85180738.0,0.6602109747851347,0.57449008168028,0.6013037920795645,-0.3993989290555015,-0.5495902354458918,0.8368004667444574,0.006977890881425863,-2.7625735551647757,-0.01,0.2608120457296332,0.0006799979285221358,12.364,0.7831793923071122,-5.578160631627835,-122.08602856159577,0,buy
5,1.3562049,-0.5,20181220, 012450.csv,33100.0,33400.0,2248.0,12008338.0,86417138.0,1.0432481829185327,-0.6059066511085182,-1.1736542057833494,1.1999819708281982,0.9992532526514772,1.6237316219369895,0.02602052046502057,-2.9146095361224793,-0.01,2.243230153746731,0.049075695436654576,6.744000000000001,0.3654348767635265,-4.796432726662086,-4.639184102020024,0,wrong
6,0.97225446,-0.8019969865708444,20181221, 012450.csv,33400.0,32750.0,2599.0,388589.0,87195189.0,0.5278188597051131,0.8348716452742124,1.4495612846181256,-1.580461218884142,-0.9999962332135555,-0.22655892648774795,-0.01,-2.730471289555041,-0.01,-1.052642359179029,-0.01,-16.893500000000003,-0.01,-1.5534695179588311,-2.0749657654649676,0,buy
7,1.3104657,-0.5,20181224, 012450.csv,32750.0,31600.0,2599.0,388589.0,85505837.0,-4.511339605395954,1.7446779463243873,0.902273475639233,-0.8538646606329889,-0.9738896709366864,-3.714131855309218,-0.01,-2.618670196467278,-0.01,-5.365204266028943,-0.01,-29.888500000000004,-0.01,-0.3357542768396861,-0.4484381530698551,0,wrong
8,1.2433941,-0.5,20181226, 012450.csv,31600.0,32500.0,2599.0,388589.0,82516989.0,-2.6826021330144716,-0.22656126021003503,-1.937437167548315,1.922714828478759,0.9999999906150787,-0.9847269544924153,-0.01,-2.7061667041011788,-0.01,-0.7598873045357126,-0.01,23.391000000000002,0.9957946123839178,-2.250237305020844,-2.661436360148076,0,wrong
9,0.73114127,0.798,20181227, 012450.csv,32500.0,32500.0,2607.0,135754.0,84863258.0,-0.7598873045357126,-3.714172695449242,-3.49553095422012,3.6033029739992264,1.0,-0.9763663943990666,-0.01,-2.6978061440078305,-0.01,2.8434156694635138,0.07766808597994912,0.0,0,-4.0749716530124385,-4.326048106616903,0,buy
10,1.0338495,-0.5,20181228, 012450.csv,32500.0,32950.0,2607.0,135754.0,84863258.0,4.265123504195271,-0.9763617269544923,2.843420516952189,-2.882727838923971,-1.0,0.392536756126021,0.0015396645476072335,-2.7373536977080946,-0.01,1.3823956652713003,0.018928735940096364,11.7315,0.74748406478609,-1.8120683431482694,-2.236263623723404,-0.01,wrong
11,1.5933508,-0.5,20190102, 012450.csv,32950.0,33950.0,2607.0,135754.0,86036402.0,4.454396506907619,-0.9763617269544923,0.0,0.0,0,3.4345437572928823,0.11126920598473533,-2.825237150375349,-0.01,4.454396506907619,0.1799717453338361,26.070000000000004,0.9988822628061559,-1.8924684890059877,-2.236263623723404,0,wrong
12,0.90454316,-0.7261401489798717,20190103, 012450.csv,33950.0,35050.0,2610.0,36890.0,88646394.0,7.833597432707569,0.39252508751458576,1.3823838816086933,-1.4630421999998848,-0.9999775105083337,6.788086347724621,0.36920929713397654,-2.9145740591611373,-0.01,6.370555232707684,0.33358304097064306,28.71,0.9997368117493771,-1.0184052177678298,-1.1948268155630648,0,buy
13,0.009571493,-0.7654958557884732,20190104, 012450.csv,35050.0,34250.0,2610.0,36890.0,91517386.0,3.943675277697017,3.4380326721120187,3.0335999437633334,-3.060395129832232,-1.0,4.351680280046674,0.17252072105763394,-2.8470677637717925,-0.01,0.8832801478647851,0.007771482850297939,-20.880000000000003,-0.01,0.8793693112808578,1.1210772954713701,0,buy
14,0.91102076,-0.7812959121412262,20190107, 012450.csv,34250.0,33850.0,2610.0,36890.0,89429386.0,-0.29443273236810963,6.7880816802800465,3.2387013960206885,-3.12786344204404,-1.0,3.1334772462077014,0.09352043929386922,-2.8133146160771183,-0.01,-3.42229617441215,-0.01,-10.440000000000001,-0.01,2.7117040830213144,3.6790410889342637,0,buy
15,1.5994736,-0.5,20190108, 012450.csv,33850.0,33650.0,2610.0,36890.0,88385386.0,-3.9926795986065424,4.3516756126021,-2.281533696777572,2.24158181068256,0.9999999999877248,2.5243757292882147,0.06173675862749661,-2.7964380422297817,-0.01,-1.7510977879239826,-0.01,-5.220000000000001,-0.01,1.2805786391911536,1.892690686795894,0,wrong
16,1.5795281,-0.5,20190109, 012450.csv,33650.0,33100.0,2610.0,36890.0,87863386.0,-3.356274860256784,3.1334725787631275,-1.1674015071511283,1.1415467376687354,0.9985198987352385,0.8493465577596266,0.0071879380620172295,-2.7500274641496065,-0.01,-2.2147281225880486,-0.01,-14.355,-0.01,0.6315615694146667,0.9912251151529134,0,wrong
