timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,1.4478334,-0.5,20190131, 012450.csv,31400.0,30750.0,0.0,54900000,54900000.0,0.0,0.0,0.0,0.0,0,0.0,0,1.6,0.025275098398206075,0.0,0,-0.0,0,0.0,0.0,0,wrong
2,0.9200912,0.27925616036573975,20190201, 012450.csv,30750.0,31500.0,1608.0,4401632.0,53847632.0,0.0,-0.013056466302367942,-0.013056466302367942,0.2929344217474515,0.34887450143716503,0.27983970856102003,0.0007827960800385059,-0.52016029143898,-0.01,0.2929344217474515,0.0008577376869900455,12.06,0.7664679611647675,-324.30483798614415,0.0,0,buy
3,0.8456765,0.8030016052801404,20190207, 012450.csv,31500.0,31750.0,1728.0,711109.0,55143109.0,1.02527047611608,-1.917834244080146,-1.9050265069217052,2.1838154564267427,0.9999999999559304,1.2297067395264116,0.015008026576980082,-0.37029326047358846,-0.01,3.2090859325428225,0.09785708148579075,4.32,0.1702443341306471,-4.754162174120724,-4.13625391530965,0,buy
4,0.5052726,-0.7812766407752708,20190208, 012450.csv,31750.0,32350.0,1739.0,364560.0,55577808.0,5.134537492068516,0.4427322404371585,2.406723451021298,-2.453964451689545,-0.9999999999999162,3.1351730418943533,0.09361679612331086,-0.3848269581056467,-0.01,2.6805730403789707,0.06933390520928717,10.434000000000001,0.6633406059904168,-1.1117747657063237,-1.6091880176543667,0,buy
5,1.1224195,-0.5,20190211, 012450.csv,32350.0,31700.0,1739.0,364560.0,56621208.0,0.6307230683244637,1.2346229508196722,0.788400208475917,-0.7871668057241107,-0.9548677359979494,1.076247723132969,0.01151626587488741,-0.36375227686703093,-0.01,-0.156443737399647,-0.01,-11.303500000000001,-0.01,-0.5550883017994156,-0.7488248058604989,0,wrong
6,0.9165828,-0.7755251753252795,20190212, 012450.csv,31700.0,32500.0,1749.0,41015.0,55484315.0,2.346713637932608,3.135094717668488,1.877294261047503,-1.883374547800467,-0.9999999801586648,3.6129599271402553,0.1223740440082618,-0.38704007285974473,-0.01,0.46333909013214086,0.0021445283307042207,13.992,0.8588257929179979,0.878417456474375,1.2231638903644713,0,buy
7,1.0661675,-0.5,20190213, 012450.csv,32500.0,32400.0,1749.0,41015.0,56883515.0,0.15444400854542614,1.0643260473588343,-2.007821562561577,2.0521255417860504,0.9999999992831082,3.294380692167578,0.10284751904110967,-0.38561930783242193,-0.01,2.2065695503314764,0.04752316434993897,-1.749,-0.01,-0.6250129564419069,-1.006107471990552,0,wrong
8,1.3650602,-0.5,20190214, 012450.csv,32400.0,32350.0,1749.0,41015.0,56708615.0,2.0489574395935137,3.6129599271402553,2.5217937718074017,-2.51016311578986,-0.9999999999999792,3.1350910746812386,0.09361213769979948,-0.3849089253187614,-0.01,-0.46120567619634617,-0.01,-0.8745,-0.01,1.027293854006874,1.76971735764615,0,wrong
9,1.2751813,-0.5,20190215, 012450.csv,32350.0,33150.0,1749.0,41015.0,56621167.0,1.9985579301841665,3.294380692167578,-0.30747045079756413,0.31458267464280754,0.39031405333691305,5.683724954462659,0.2760603841377135,-0.39627504553734116,-0.01,2.313140604826974,0.05209993085434361,13.992,0.8588257929179979,0.8800157115020854,1.4725324459592555,0,wrong
10,0.6616964,0.13506303455950985,20190218, 012450.csv,33150.0,32900.0,1749.0,41015.0,58020367.0,1.5420937365513159,3.135094717668488,-0.1542058468541332,0.1568256799276837,0.11571110852756727,4.887276867030965,0.21247073868728017,-0.39272313296903505,-0.01,1.6989194164789996,0.028450706464066777,-4.3725000000000005,-0.01,0.7846510350235161,1.2839085648639808,0.9630001864619278,buy
