episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
5,2000,87.7234,0,0,0,0
11,4000,97.4025,0.48847270011901855,0.10188645124435425,0.7913347482681274,-0.9081129431724548
16,6000,73.2193,0.48847270011901855,0.10188645124435425,0.7913347482681274,-0.9081129431724548
22,8000,94.5676,0.5656675100326538,0.12332849949598312,0.9028335213661194,-0.9077794551849365
27,10000,93.2221,0.5656675100326538,0.12332849949598312,0.9028335213661194,-0.9077794551849365
33,12000,126.2183,0.528084933757782,0.03693503513932228,1.0004487037658691,-0.907446026802063
38,14000,119.8597,0.528084933757782,0.03693503513932228,1.0004487037658691,-0.907446026802063
44,16000,84.3288,0.46229225397109985,-0.16529233753681183,1.2733113765716553,-0.9071123600006104
50,18000,85.9953,0.46229225397109985,-0.16529233753681183,1.2733113765716553,-0.9071123600006104
55,20000,92.8695,0.392503023147583,-0.045444801449775696,0.8940312266349792,-0.9067786931991577
61,22000,110.6987,0.392503023147583,-0.045444801449775696,0.8940312266349792,-0.9067786931991577
66,24000,92.0551,0.4514871835708618,-0.25466054677963257,1.430424451828003,-0.9064449071884155
72,26000,120.9274,0.4514871835708618,-0.25466054677963257,1.430424451828003,-0.9064449071884155
77,28000,101.3756,0.39228177070617676,-0.05854674428701401,0.9197791814804077,-0.9061107635498047
83,30000,104.949,0.39228177070617676,-0.05854674428701401,0.9197791814804077,-0.9061107635498047
89,32000,80.9381,0.6795298457145691,0.38786816596984863,0.6014388799667358,-0.9057767987251282
94,34000,109.5631,0.6795298457145691,0.38786816596984863,0.6014388799667358,-0.9057767987251282
100,36000,123.2849,0.7380640506744385,0.08794090151786804,1.3183550834655762,-0.9054426550865173
105,38000,105.3005,0.7380640506744385,0.08794090151786804,1.3183550834655762,-0.9054426550865173
111,40000,93.9532,0.38130342960357666,0.05231188237667084,0.6760852336883545,-0.9051083326339722
116,42000,131.6529,0.38130342960357666,0.05231188237667084,0.6760852336883545,-0.9051083326339722
122,44000,122.442,0.6981968879699707,0.1644069254398346,1.0856753587722778,-0.9047739505767822
128,46000,81.6638,0.6981968879699707,0.1644069254398346,1.0856753587722778,-0.9047739505767822
133,48000,111.0396,0.34025877714157104,-0.05687844008207321,0.8123632669448853,-0.9044394493103027
139,50000,120.2376,0.34025877714157104,-0.05687844008207321,0.8123632669448853,-0.9044394493103027
144,52000,71.2447,0.6489331722259521,0.3689288794994354,0.5780906677246094,-0.9041048288345337
150,54000,100.1256,0.6489331722259521,0.3689288794994354,0.5780906677246094,-0.9041048288345337
155,56000,99.2938,0.4699796438217163,0.04393362998962402,0.8701674342155457,-0.9037701487541199
161,58000,90.5387,0.4699796438217163,0.04393362998962402,0.8701674342155457,-0.9037701487541199
167,60000,97.3856,0.3756134510040283,-0.20311231911182404,1.1755203008651733,-0.903435230255127
172,62000,112.4559,0.3756134510040283,-0.20311231911182404,1.1755203008651733,-0.903435230255127
178,64000,109.2783,0.5215204954147339,0.04685010761022568,0.9674027562141418,-0.9031004905700684
183,66000,97.2117,0.5215204954147339,0.04685010761022568,0.9674027562141418,-0.9031004905700684
189,68000,91.4974,0.9120758771896362,0.23780709505081177,1.3665928840637207,-0.9027653336524963
194,70000,105.0259,0.9120758771896362,0.23780709505081177,1.3665928840637207,-0.9027653336524963
200,72000,115.7973,0.4689675271511078,0.10431630164384842,0.7473510503768921,-0.9024301171302795
206,74000,120.5027,0.4689675271511078,0.10431630164384842,0.7473510503768921,-0.9024301171302795
211,76000,92.9491,0.27240169048309326,-0.11940813809633255,0.801661491394043,-0.9020947217941284
217,78000,86.4544,0.27240169048309326,-0.11940813809633255,0.801661491394043,-0.9020947217941284
222,80000,106.1838,0.629928708076477,0.15868258476257324,0.9605275392532349,-0.9017593860626221
228,82000,96.829,0.629928708076477,0.15868258476257324,0.9605275392532349,-0.9017593860626221
233,84000,113.2677,0.6324732899665833,0.13925327360630035,1.0044684410095215,-0.9014238119125366
239,86000,106.1572,0.6324732899665833,0.13925327360630035,1.0044684410095215,-0.9014238119125366
245,88000,107.8926,0.5944660902023315,-0.034310031682252884,1.275573968887329,-0.9010883569717407
250,90000,117.8452,0.5944660902023315,-0.034310031682252884,1.275573968887329,-0.9010883569717407
256,92000,80.2704,0.497613787651062,0.17878933250904083,0.6556639671325684,-0.9007525444030762
261,94000,121.8767,0.497613787651062,0.17878933250904083,0.6556639671325684,-0.9007525444030762
267,96000,95.7104,0.40113937854766846,-0.040835827589035034,0.901958703994751,-0.9004167318344116
272,98000,77.8579,0.40113937854766846,-0.040835827589035034,0.901958703994751,-0.9004167318344116
278,100000,101.41,0.13752415776252747,-0.4224628806114197,1.1379755735397339,-0.9000807404518127
284,102000,96.2067,0.13752415776252747,-0.4224628806114197,1.1379755735397339,-0.9000807404518127
289,104000,90.3328,0.4545944929122925,0.07169356942176819,0.7837966680526733,-0.8997445702552795
295,106000,106.1485,0.4545944929122925,0.07169356942176819,0.7837966680526733,-0.8997445702552795
300,108000,115.8712,0.6593837738037109,0.2818320393562317,0.7730916142463684,-0.8994084596633911
306,110000,104.1614,0.6593837738037109,0.2818320393562317,0.7730916142463684,-0.8994084596633911
311,112000,121.0852,0.05073453485965729,-0.30342239141464233,0.7262952923774719,-0.8990720510482788
317,114000,95.1209,0.05073453485965729,-0.30342239141464233,0.7262952923774719,-0.8990720510482788
323,116000,90.9209,0.6872862577438354,0.2432481348514557,0.9060508012771606,-0.8987357020378113
328,118000,91.5306,0.6872862577438354,0.2432481348514557,0.9060508012771606,-0.8987357020378113
334,120000,98.9184,0.47274598479270935,0.05301333963871002,0.8574331998825073,-0.8983991146087646
339,122000,134.0412,0.47274598479270935,0.05301333963871002,0.8574331998825073,-0.8983991146087646
345,124000,94.1624,0.48117920756340027,0.09024529159069061,0.7998291254043579,-0.8980626463890076
350,126000,110.8377,0.48117920756340027,0.09024529159069061,0.7998291254043579,-0.8980626463890076
356,128000,91.3902,0.30011263489723206,-0.14928823709487915,0.916756272315979,-0.8977257013320923
362,130000,104.824,0.30011263489723206,-0.14928823709487915,0.916756272315979,-0.8977257013320923
367,132000,110.5161,0.2548413872718811,-0.21597550809383392,0.9595814943313599,-0.8973889946937561
373,134000,110.2767,0.2548413872718811,-0.21597550809383392,0.9595814943313599,-0.8973889946937561
378,136000,94.923,0.5635323524475098,-0.03509557247161865,1.2151968479156494,-0.8970519304275513
384,138000,104.2074,0.5635323524475098,-0.03509557247161865,1.2151968479156494,-0.8970519304275513
