timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,1.0556337,-2.5,095500.csv,20190322,4000.0,3900.0,83088200.0,200.0,20772.0,20772.0,True,-2.5,0.0,-0.014199759326113115,-0.014199759326113115,0.0,0.0,0.0,-2.499993982298329,-1.0,-0.013838748495788256,-2.5138387484957883,-2.499993982298329,-0.9999999999999731,-207.72,-274.3989830508475,0.0,buy
2,0.47966424,-0.83,095500.csv,20190325,3900.0,3965.0,81011000.0,200.0,0,20772.0,False,-0.8750000000000001,1.6666625519991114,-2.5138387484957883,-2.499993982298329,-2.5,0.0,0.0,0,0,-0.014073405535499295,-0.8890734055354994,1.6666625519991114,0.9999990706870723,135.018,-3.7456851721044275,-3.5415954448816724,wrong
3,0.19783586,-0.87,095500.csv,20190326,3965.0,3965.0,82361176.0,200.0,0,20772.0,False,-0.8750000000000001,0.0,-0.8890782190132371,1.6666576143980447,-0.8750000000000001,0.0,0.0,1,0.9999546000702375,-0.014073405535499295,-0.8890734055354994,4.856657219173267e-06,1.1793555021455404e-10,0.0,-1.878614455880278,-2.2480366179887667,wrong
4,0.357802,-0.5,095500.csv,20190327,3965.0,3980.0,82361176.0,200.0,0,20772.0,False,-0.5,0.37830929571431593,-0.8890782190132371,0.0,-0.8750000000000001,0.0,0.0,0,0,-0.014127557160048099,-0.5141275571600481,0.3783141707447208,0.511105255418824,31.158,-2.0510932891202796,-2.1997623083572484,wrong
5,0.6347169,-1.36,095500.csv,20190328,3980.0,3950.0,82672760.0,200.0,0,20772.0,False,-1.25,-0.7537670207212146,-0.5141275571600481,0.3783141707447208,-0.5,82298862.4,-0.10371877798712506,0,0,-0.014019253910950713,-1.2640192539109507,-0.7537670207212146,-0.9416224340495605,-62.316,-1.8836354658929595,-1.8699275552914707,wrong
6,-0.4971897,-1.33,095500.csv,20190329,3950.0,3965.0,81982620.0,40724868.0,10327.0,10445.0,True,-0.8750000000000001,0.3797459097911507,-1.344620938628159,-0.8347852424426134,-1.25,82077746.4,-0.2686744306686795,-0.18864077067751905,-0.2994246854858684,-0.2810854392298435,-1.1560854392298436,0.19110513911363164,0.16690356147566698,15.6675,-2.709885943981538,-3.0726475058655116,sell
7,0.22651753,-0.67,095500.csv,20190401,3965.0,3955.0,82137985.0,31500969.0,2326.0,12771.0,True,-1.125,-0.1271620392447254,-1.1576594464500602,0.18950967900269594,-0.7875802765424872,82303143.4,0.2746140213225932,-0.15548348306815657,-0.21474842518478832,-0.1863429602888087,-1.3113429602888087,-0.15548348306815657,-0.11385578215777337,-12.771,-2.7390986820596517,-2.923772166711748,buy
8,1.1655984,-0.48,095500.csv,20190402,3955.0,3970.0,82005800.0,2832.0,7963.0,20734.0,True,-0.75,0.2335865869683596,-1.3167268351383874,-0.16093041483790965,-0.7738021605154055,82232068.2,-0.08635781947546244,0.37925610139770605,0.7626814397881106,-0.19246450060168474,-0.9424645006016847,0.37925610139770605,0.5128464716212255,31.101000000000003,-3.0484178340552024,-3.2160037072505583,buy
9,-0.4620856,-0.49,095500.csv,20190403,3970.0,3965.0,82254364.0,37972984.0,9580.0,11154.0,True,-0.8750000000000001,-0.12594025142761844,-1.017612515042118,0.30310539010655346,-0.39747018388019206,82210705.8,-0.025978186451603755,0.05813837771791472,0.03323584778042188,-0.20972442839951844,-1.0847244283995185,-0.06780187370970372,-0.022723316883481837,-5.577,-2.9172725326192097,-2.946259514178628,sell
10,-0.2732365,-0.64,095500.csv,20190404,3965.0,3965.0,82178758.0,50034502.0,3047.0,8107.0,True,-0.8750000000000001,0.0,-1.1085944645006018,-0.09191731152404266,-0.5229141760919299,82111905.4,-0.12017948153899811,-1,-0.9999546000702375,-0.23359566787003605,-1.1085956678700362,-1.216859471154334e-06,-7.403744284317781e-12,0.0,-3.142797952119131,-3.1874557799503913,sell
11,0.40708175,0.0,095500.csv,20190405,3965.0,3990.0,82175867.0,29667371.0,5136.0,13243.0,True,-0.25,0.2466269963173086,-1.1120734055354993,-0.00351794073110718,-0.44905095249831933,82150554.8,0.047069179325110455,0.4028847057981147,0.8027258437601974,-0.46366907340553554,-0.7136690734055355,0.4028847057981147,0.5558444458978333,33.1075,-3.3026366231722912,-3.3545440171464596,buy
12,0.62296003,0.46,095500.csv,20190408,3990.0,4000.0,82504322.0,11187058.0,4631.0,17874.0,True,0.0,0.16050770807270628,-0.716820697954272,0.39969763872403075,0.15834063368900853,82223822.2,0.08918673790868417,0.21663834774619445,0.374573672096876,-0.5017352587244284,-0.5017352587244284,0.21663834774619445,0.20916099748234218,17.874000000000002,-2.9245015349953833,-2.8854186362791023,buy
13,1.078743,0.17,095500.csv,20190409,4000.0,3985.0,82681470.0,1470.0,2796.0,20670.0,True,-0.375,-0.3242623174387188,-0.5036462093862816,0.21471360009479262,0.38302611252470037,82358956.2,0.16434896406457739,-0.3749933328471301,-0.7549272066364543,-0.5017509025270758,-0.8767509025270758,-0.3749933328471301,-0.5049517262291023,-31.005000000000003,-2.7803157788492907,-2.651918506840373,buy
14,0.29951409,0.41,095500.csv,20190410,3985.0,4000.0,82371422.0,1470.0,0,20670.0,False,0.0,0.3764048258485771,-0.8767484957882069,-0.3749909139254539,0.006589764602732784,82382367.8,0.02842629518414664,0,0,-0.5036462093862816,-0.5036462093862816,0.37640238868281284,0.507565484681434,31.005000000000003,-3.310974674603761,-3.2981094376260804,wrong
