timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,0.7495314,-1.9,139480.csv,20190322,177000.0,172500.0,93190096.0,23452096.0,394.0,394.0,True,-2.5423728813559325,0.0,-0.010626609442060085,-0.010626609442060085,0.0,0.0,0.0,-1.9025626929282269,-0.9999999999999998,0.6293857568924133,-1.9129871244635193,-1.9025626929282269,-0.9999999862017491,-177.3,-365.99192245557356,0.0,buy
2,-0.31099784,-2.39,139480.csv,20190325,172500.0,173000.0,91382540.0,44462540.0,122.0,272.0,True,-2.2598870056497176,0.21549579741627323,-1.9500643776824034,-1.9396438866207413,-2.5423728813559325,0.0,0.0,-0.06667086871545139,-0.04347662022475407,0.4557453747484299,-1.8041416309012877,0.14882492870082184,0.10483238330076272,13.600000000000001,-4.209038504449651,-3.979294973755583,sell
3,0.26403695,-2.31,139480.csv,20190326,173000.0,172000.0,91516895.0,32869895.0,67.0,339.0,True,-2.824858757062147,-0.29720753849438597,-1.8059066523605152,0.1470248036441097,-1.9378081619102736,0.0,0.0,-0.37042340651963773,-0.7464349803269426,0.655218199122233,-2.169640557939914,-0.37042340651963773,-0.49644759987360054,-33.9,-4.305830751901848,-3.8474581811812163,buy
4,-0.16183385,-2.97,139480.csv,20190327,172000.0,170500.0,91162645.0,42142645.0,54.0,285.0,True,-3.672316384180791,-0.557700964691058,-2.18600321888412,-0.38708699634094884,-2.504641640743162,0.0,0.0,0.08875888869052073,0.07575806131989582,1.0276221781722072,-2.644694206008584,-0.4689420760005373,-0.666973546833536,-42.75,-5.226461656424049,-4.828226694547111,sell
5,0.56167644,-2.44,139480.csv,20190328,170500.0,172000.0,90731808.0,18610304.0,138.0,423.0,True,-2.824858757062147,0.47115150364282776,-2.648274678111588,-0.4726025665446631,-2.6020904461271464,91596796.8,-0.5360365589845817,0.6993093315191073,0.9924810998735427,0.8573737785213744,-1.9674849785407726,0.6993093315191073,0.9132884083501098,63.45,-6.331104971914833,-6.064764986185045,buy
6,-0.4579958,-1.78,139480.csv,20190329,172000.0,173500.0,91311798.0,51751798.0,193.0,230.0,True,-1.977401129943503,0.6944573351681163,-2.025967811158798,0.6392355809772908,-1.7452173415476198,91221137.2,-0.4101230753955733,-0.3166310218586357,-0.6330582049254503,0.3216049926044473,-1.6557961373390557,0.3778263133094806,0.5102026844302461,34.5,-5.117289961496571,-5.249504472847835,sell
7,-0.48786804,-0.96,139480.csv,20190401,173500.0,172500.0,91624890.0,71151890.0,112.0,118.0,True,-2.5423728813559325,-0.2509361062340406,-1.6900321888412018,0.34288230749765763,-0.8883442369680932,91269607.2,0.053134614945361584,0.12215013988799642,0.13860883824981818,0.7257312504546449,-1.8166416309012876,-0.1287859663460442,-0.07958362116829154,-11.8,-4.833452917112338,-4.837409326642502,sell
8,0.020598792,-1.37,139480.csv,20190402,172500.0,173000.0,91506695.0,69771695.0,8.0,126.0,True,-2.2598870056497176,0.0644760192374585,-1.8168508583690988,-0.1289987906124635,-1.440633295054504,91267567.2,-0.0022351361669933865,0.06884742149194657,0.046293850583255636,0.5106327138042239,-1.7492542918454936,0.06884742149194657,0.023421201634632904,6.300000000000001,-5.291494574359243,-5.274270008233777,buy
9,-0.5042882,-1.14,139480.csv,20190403,173000.0,172000.0,91551800.0,80652800.0,63.0,63.0,True,-2.824858757062147,-0.137600108856975,-1.7684549356223176,0.04929147533959127,-1.1549539712720533,91345398.2,0.08527782912131791,0.06878660655554564,0.046214020085731056,0.9888072549162243,-1.8360515021459227,-0.06881350230142935,-0.023398401441574013,-6.300000000000001,-5.51855548355485,-5.252161227691436,sell
10,0.6383994,-1.2,139480.csv,20190404,172000.0,171500.0,91481522.0,29389522.0,298.0,361.0,True,-3.1073446327683616,-0.034430443945051195,-1.843860515021459,-0.07676310023396592,-1.1644888059227598,91495341.0,0.16414926526643245,-0.19730760491719848,-0.32247099110085475,1.0698145898499067,-2.037530042918455,-0.19730760491719848,-0.1768784968796252,-18.05,-5.882251049663178,-5.606975962578915,buy
11,0.42299283,2.92,139480.csv,20190405,171500.0,180500.0,91299273.0,17039769.0,72.0,433.0,True,1.977401129943503,3.5585581944526314,-2.039406652360515,-0.19921946641858454,-1.346251221723727,91492836.0,-0.0027378443236798257,4.268375718610596,1.0,0.16451839795349255,2.1419195278969956,4.268375718610596,1.0,389.70000000000005,-6.492410966904039,-6.307071999466967,buy
12,-0.1249136,5.01,139480.csv,20190408,180500.0,181500.0,95180269.0,26770765.0,54.0,379.0,True,2.5423728813559325,0.45484975887027673,2.1247521459227467,4.25085093503428,3.8309134371945617,92203911.8,0.7771928722375564,-0.05666218913352805,-0.03159610978974625,-0.010972666763657823,2.5314002145922747,0.3981875697367487,0.5474091232747355,37.9,0.19542006903398215,0.4117972563647146,sell
13,-0.6555391,4.99,139480.csv,20190409,181500.0,179500.0,95485355.0,71708855.0,248.0,131.0,True,1.4124293785310735,-0.7932250211426385,2.4520976394849785,0.3205349209508958,4.406153954852149,92999643.8,0.8630132761894383,0.518837393846285,0.9322494304443397,0.758552381125579,2.1709817596566525,-0.27438762729635346,-0.31370166152964685,-26.200000000000003,0.4579793560354779,0.9304016350283517,sell
