timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,average_line,average_slope,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,sharp_data,sortino_data,reward_log
1,0.44690537,3.56,056080.csv,20190322,4145.0,4475.0,82594760.0,45687680.0,8904.0,8904.0,True,7.961399276236429,0.0,-0.0063438256658595645,-0.0063438256658595645,0.0,0.0,0.0,3.5575138180678776,1.0,-4.410454966309069,3.5509443099273605,3.5575138180678776,1.0,293.832,-611.7267175572518,0.0,buy
2,0.8334198,0.46,056080.csv,20190325,4475.0,4305.0,85527674.0,7613450.0,8507.0,17411.0,True,3.8600723763570564,-1.7697012664573752,3.5443995157384984,3.5509686086623415,3.919019050186852,0.0,0.0,-3.4607149494092404,-1.0,-3.899049373935749,-0.038976997578692496,-3.4607149494092404,-1.0,-295.987,0.9886355845015188,0.0,buy
3,1.4276941,-1.77,056080.csv,20190326,4305.0,4230.0,82566722.0,1130.0,1768.0,19179.0,True,2.0506634499396865,-1.5815183654210017,-0.04028813559322034,-3.4619812062233803,-0.02609364932035938,0.0,0.0,-1.7421328655871795,-0.999999999999934,-3.8323825782689847,-1.781719128329298,-1.7421328655871795,-0.999999743242713,-143.8425,-0.7845271194355379,-1.1258635796325216,buy
4,0.9367454,-2.0,056080.csv,20190327,4230.0,4220.0,81128298.0,1130.0,0,19179.0,False,1.8094089264173705,-0.2364033265827091,-1.7817215496368037,-1.7421352878705783,-1.7677993348722696,0.0,0.0,0,0,-3.8233193380396466,-2.0139104116222764,-0.23640086717953826,-0.24378295694355312,-19.179000000000002,-1.5584146574748274,-2.5707517115342755,wrong
5,-0.0013450682,-5.0,056080.csv,20190328,4220.0,4110.0,80936338.0,106458.0,25.0,19154.0,True,-0.8443908323281062,-2.60659867839619,-2.0141186440677963,-0.23661287705061926,-2.000026759612524,82550758.4,-0.40144592944677354,0.003392192824776874,0.00011506310133824194,-3.720502630141628,-4.564893462469734,-2.603206485571413,-0.9999999999999981,-210.69400000000002,-1.7998243701831311,-2.763650738709729,sell
6,-0.5390973,-4.36,056080.csv,20190329,4110.0,4210.0,78759726.0,42472534.0,10325.0,8829.0,True,1.5681544028950543,2.429804170266529,-4.649242130750605,-2.689288956957751,-4.554528431755326,81783751.6,-0.9291335596015698,-1.308802301875062,-0.9999999636341124,-5.14851275640595,-3.5803583535108956,1.121001868391467,0.9981326331549657,88.29,-3.035857280395951,-4.81327626000737,sell
7,1.2855759,-0.9,056080.csv,20190401,4210.0,4295.0,79636594.0,234.0,10087.0,18916.0,True,3.618817852834741,0.9422906507952324,-3.5876585956416465,1.1133456711111462,-1.4742140388569243,80605535.6,-1.4406480223144962,2.0189964427659977,1.0,-5.2599147051349835,-1.641096852300242,2.0189964427659977,0.9999999985928975,160.786,-2.6204572354158677,-4.0495194284801395,buy
8,0.8005795,0.89,056080.csv,20190402,4295.0,4325.0,81244458.0,234.0,0,18916.0,False,4.342581423401689,0.6984846005611657,-1.64109200968523,2.0190014655825186,0.5150239199785058,80341082.8,-0.3280826782323335,0,0,-5.296656483934377,-0.9540750605326876,0.6984796427591405,0.9127841376341066,56.748000000000005,-1.65883007558346,-2.5967049069995602,wrong
9,0.79936075,-0.35,056080.csv,20190403,4325.0,4250.0,81811930.0,234.0,0,18916.0,False,2.5331724969843186,-1.734099086326452,-0.9540799031476997,0.6984747193463953,1.2171079054498342,80477809.2,0.17018242129045086,0,0,-5.2048020369358925,-2.671629539951574,-1.7340942818486254,-0.9999997047415882,-141.87,-1.409871103425046,-2.11107958127758,wrong
10,0.24507524,-1.03,056080.csv,20190404,4250.0,4235.0,80393234.0,234.0,0,18916.0,False,2.1712907117008444,-0.35294014916727945,-2.671629539951574,-1.7340942818486254,-0.5381020582284867,80369188.4,-0.1349698768887424,0,0,-5.1864311475361955,-3.015140435835351,-0.35294014916727945,-0.463577801643964,-28.374000000000002,-2.296184608388555,-3.6979339861112606,wrong
11,-0.583116,-0.72,056080.csv,20190405,4235.0,4220.0,80032792.0,46635582.0,11030.0,7886.0,True,1.8094089264173705,-0.35419022868874944,-3.108,-0.44834867571069476,-0.8891440509641508,80623801.6,0.3168044932005162,0.20638831269411564,0.3468584184729564,-5.0606171588628905,-3.2512082324455203,-0.1478019159946338,-0.10347314576640698,-11.829,-2.635421022482371,-4.121623360014422,sell
12,0.96167606,0.54,056080.csv,20190408,4220.0,4280.0,79908132.0,1791716.0,10625.0,18511.0,True,3.2569360675512664,0.5920827736622822,-3.2589200968523,-0.15576115350317907,-0.9128769481287449,80678109.2,0.0673592647856597,1.3899261216618104,0.9999999959272453,-5.171226624451993,-1.9142905569007262,1.3899261216618104,0.9999361818623218,111.066,-2.81186212271781,-4.216716984122124,buy
13,0.5598873,-1.41,056080.csv,20190409,4280.0,4200.0,81018654.0,790054.0,234.0,18745.0,True,1.3268998793727382,-1.8278227684351172,-1.9144624697336563,1.3897484175953456,0.49303820850817354,80632948.4,-0.05597652256331885,-1.8509317619618813,-0.9999999999999987,-5.056858717145135,-3.729958837772397,-1.8509317619618813,-0.9999999636380136,-149.96,-2.096245978098165,-3.1142362869414706,buy
14,0.67300576,0.42,056080.csv,20190410,4200.0,4300.0,79518979.0,260779.0,126.0,18871.0,True,3.739445114595899,2.3572966549627212,-3.7300496368038742,-1.851024333235652,-1.3810596311253194,80174358.2,-0.5687379775883316,2.3731441521652337,1.0,-5.184870054063211,-1.4454249394673122,2.3731441521652337,0.9999999999994102,188.71,-3.1158718002933,-4.833106327678902,buy
15,0.20305976,1.45,056080.csv,20190411,4300.0,4310.0,81406068.0,209172.0,12.0,18883.0,True,3.9806996381182147,0.23181315488736412,-1.4454382566585957,2.373130318989634,0.9667193833486589,80376925.0,0.2526578379270356,0.23196550900849308,0.4161317808138568,-5.197525303977779,-1.2168256658595642,0.23196550900849308,0.23588729942099307,18.883000000000003,-1.7889325776775622,-2.85827966835119,buy
16,0.7486115,-0.5,056080.csv,20190412,4310.0,4220.0,81594877.0,58301.0,35.0,18918.0,True,1.8094089264173705,-2.0828139483518227,-1.2168559322033898,0.23193479876708945,1.2004696194010405,80689342.0,0.3886899131809285,-2.086670220729667,-1.0,-5.087543308983957,-3.278134382566586,-2.086670220729667,-0.9999999996492555,-170.262,-1.7231531639538882,-2.6731180901859406,buy
17,-0.36169493,-1.99,056080.csv,20190415,4220.0,4150.0,79844853.0,28884133.0,6842.0,12076.0,True,0.12062726176115801,-1.6575572945669919,-3.335529055690073,-2.1447719076774883,-0.9127652450412088,80676686.2,-0.015684599336548092,0.59885411178325,0.9722983270414497,-4.479546147959705,-4.358918886198547,-1.0587031827837419,-0.9963178635794129,-84.53200000000001,-2.9045613066151192,-4.682104246614931,sell
18,-0.14933255,-3.13,056080.csv,20190416,4150.0,4145.0,78987250.0,36354298.0,1803.0,10273.0,True,0.0,-0.07643083155947264,-4.373789346246974,-1.0740867667450023,-2.5563923618296247,80270405.4,-0.5035913336757714,0.011398816898878686,0.0012984865028525805,-4.435976997578693,-4.435976997578693,-0.06503201466059395,-0.0209238094955978,-5.1365,-3.5533003548624227,-5.856004725871759,sell
