timestep,action,reward,current_amt,order_qty
1,0.4522969424724579,6.415202518618156e-05,31098005.0,796.0
2,-0.09075386822223663,-0.010067621493822934,31414272.0,72.0
3,-0.4303530156612396,0.0037620781753070916,31296532.0,311.0
4,0.5718604326248169,0.008043922345089802,31046794.0,789.0
5,0.0178450308740139,-0.013368568028143605,31467469.0,10.0
6,-0.17088039219379425,0.004057522733106778,31340305.0,207.0
7,0.373937726020813,-0.00793030762407952,31590830.0,287.0
8,-0.5625612735748291,0.0027220378991674736,31505072.0,726.0
9,-0.0039914511144161224,-0.021961591940522485,32212510.0,2.0
10,0.8563274145126343,-0.010316667844403549,32548300.0,938.0
11,0.4954849183559418,0.006976966867180535,32322785.0,78.0
12,0.5591204762458801,0.009876787526296869,32006662.0,45.0
13,0.9646322131156921,2.968140881838405e-06,32006567.0,35.0
14,-0.5202713012695312,-0.014481015947813928,32476865.0,863.0
15,-0.7217405438423157,-0.005528819758032339,32657422.0,575.0
16,-0.5197267532348633,-0.0005644532879404022,32675866.0,115.0
17,-0.550249457359314,5.796662860579057e-05,32673972.0,58.0
18,0.4763598144054413,0.00014055975350618836,32669380.0,760.0
19,0.38119104504585266,0.007512416661999598,32425784.0,323.0
20,0.02961958944797516,-0.00865083713705651,32708742.0,15.0
21,-0.4872012138366699,0.009401964197101105,32404080.0,558.0
22,1.322084665298462,-1,32286280.0,0.0
23,1.0661510229110718,-1,32227380.0,0.0
24,-0.4281574785709381,0.003915088730973398,32101699.0,252.0
25,-0.35166284441947937,0.0032731852365882053,31996967.0,118.0
26,0.3915335237979889,0.000733388174551202,31973518.0,585.0
27,-0.6092560887336731,-0.0007870943773222815,31998704.0,489.0
28,0.6538878083229065,-0.0004163434548609723,32012032.0,910.0
29,0.0054336898028850555,0.013575380414134986,31583277.0,2.0
30,0.5664608478546143,-0.007687487546324844,31827954.0,274.0
31,-0.017945334315299988,-0.009319099812521119,32127352.0,26.0
32,0.14409130811691284,-0.0022875677144825316,32201014.0,33.0
33,0.7743841409683228,0.009467788662096346,31899001.0,156.0
34,0.356960266828537,-0.015406956160902728,32398158.0,16.0
35,-0.6883241534233093,-0.019231184893606264,33033430.0,1156.0
36,0.09625867009162903,0.009618683420949336,32718719.0,117.0
37,0.2907485067844391,-0.005817290444013851,32910167.0,315.0
38,-0.337800532579422,0.0032196144504227143,32804549.0,322.0
39,-1.5308523178100586,-1,33026449.0,0.0
40,-0.5849899053573608,0.002278022608154407,32951385.0,370.0
41,0.030857142060995102,-0.0035887742104899335,33070066.0,43.0
42,-0.5399383902549744,0.015707842833730157,32558640.0,165.0
