episode,timestep,reward,loss,dist_entropy
5,2000,-3.4862,0.48420906,0.90811294
11,4000,-50.0855,0.24235481,0.90811294
16,6000,-46.4129,0.18007639,0.90811294
22,8000,24.0176,0.45240194,0.90811294
27,10000,-32.7991,0.23357168,0.90811294
33,12000,-50.7391,0.5847384,0.90811294
38,14000,-42.6189,0.2913806,0.90811294
44,16000,-28.2634,0.12190543,0.90811294
50,18000,-24.9411,0.64126885,0.90811294
55,20000,-1.7552,0.41207016,0.90811294
61,22000,6.9512,0.384933,0.90811294
66,24000,11.366,0.27940586,0.90811294
72,26000,-19.8636,0.23526028,0.90811294
77,28000,-2.538,0.028096952,0.90811294
83,30000,-45.599,0.19439511,0.90811294
89,32000,-0.3103,0.2285726,0.90811294
94,34000,-6.6069,0.2506758,0.90811294
100,36000,-37.9318,0.24381748,0.90811294
105,38000,-46.8754,0.30334508,0.90811294
111,40000,-15.7776,0.58479834,0.90811294
116,42000,-35.4873,0.4289682,0.90811294
122,44000,-29.7083,0.35294986,0.90811294
128,46000,-58.5602,0.5177759,0.90811294
133,48000,-25.5337,0.37203875,0.90811294
139,50000,-53.045,0.315346,0.90811294
144,52000,-3.0816,0.1588481,0.90811294
150,54000,-70.6223,0.7759298,0.90811294
155,56000,6.3251,0.3270073,0.90811294
161,58000,-50.9752,0.65231013,0.90811294
167,60000,-43.5981,0.27182922,0.90811294
172,62000,-118.2437,0.6844134,0.90811294
178,64000,-7.3813,0.2104794,0.90811294
183,66000,-39.186,0.22271784,0.90811294
189,68000,-29.0557,0.22884017,0.90811294
194,70000,-7.6696,0.28593534,0.90811294
200,72000,-26.2081,0.0701247,0.90811294
206,74000,-50.308,0.2614572,0.90811294
211,76000,37.801,0.46500105,0.90811294
217,78000,-8.6694,0.38104934,0.90811294
222,80000,-38.6541,0.13649362,0.90811294
228,82000,-2.2484,0.1182501,0.90811294
233,84000,-15.7605,-0.06479559,0.90811294
239,86000,-29.6962,0.3156377,0.90811294
245,88000,-14.6403,0.27723482,0.90811294
250,90000,-5.5464,0.6503073,0.90811294
256,92000,-4.7828,0.20496391,0.90811294
261,94000,-13.0052,0.42884558,0.90811294
267,96000,-31.8202,0.30393064,0.90811294
272,98000,2.1677,0.12986758,0.90811294
278,100000,-48.4725,0.14480971,0.90811294
284,102000,-47.9428,0.6033714,0.90811294
289,104000,12.0766,0.22230202,0.90811294
295,106000,-19.687,0.7422614,0.90811294
300,108000,-78.1635,0.012350127,0.90811294
306,110000,-60.7886,0.31388754,0.90811294
311,112000,30.3973,0.16831593,0.90811294
317,114000,-15.535,0.5301483,0.90811294
323,116000,-5.9086,0.3451469,0.90811294
328,118000,-20.0756,-0.20132591,0.90811294
334,120000,-36.4117,0.37921137,0.90811294
339,122000,-41.5929,0.39584684,0.90811294
345,124000,-47.1136,0.56814337,0.90811294
350,126000,-49.8851,0.05311344,0.90811294
356,128000,-36.3881,0.28079417,0.90811294
362,130000,-26.3726,0.23427403,0.90811294
367,132000,-37.187,0.679335,0.90811294
373,134000,-28.4516,0.26339102,0.90811294
378,136000,-73.2519,0.425139,0.90811294
384,138000,-27.3841,0.40226835,0.90811294
389,140000,-62.9952,0.49051577,0.90811294
395,142000,-27.3113,0.5047282,0.90811294
401,144000,-38.244,0.38874876,0.90811294
406,146000,-20.1828,0.27892682,0.90811294
412,148000,-2.53,0.30889753,0.90811294
417,150000,-51.9651,0.31414637,0.90811294
423,152000,-47.3246,0.38709974,0.90811294
428,154000,-22.2295,0.44125643,0.90811294
434,156000,6.9399,0.18891639,0.90811294
440,158000,1.267,0.13738401,0.90811294
445,160000,-67.2124,0.3115157,0.90811294
451,162000,-35.626,0.18221447,0.90811294
456,164000,-15.8116,0.42744774,0.90811294
462,166000,-32.5126,0.30848432,0.90811294
467,168000,5.6182,0.29671383,0.90811294
473,170000,-24.7824,0.24243677,0.90811294
479,172000,-28.8236,0.11116869,0.90811294
484,174000,-18.5253,0.40999535,0.90811294
490,176000,-56.0862,0.49093923,0.90811294
495,178000,-45.0905,0.81425154,0.90811294
501,180000,-26.469,0.42458558,0.90811294
506,182000,-56.7724,0.6039868,0.90811294
512,184000,-41.1708,0.30927908,0.90811294
518,186000,-26.918,0.28442705,0.90811294
523,188000,-35.3843,0.38669813,0.90811294
529,190000,3.7784,0.27136365,0.90811294
534,192000,-41.8652,0.35409296,0.90811294
540,194000,-37.2507,0.42451155,0.90811294
545,196000,-81.1705,0.10355482,0.90811294
551,198000,-20.4411,0.23585011,0.90811294
557,200000,-28.0256,0.44538003,0.90811294
562,202000,-19.0099,0.33423978,0.90811294
568,204000,-41.4801,0.21580388,0.90811294
573,206000,-11.2661,0.23361626,0.90811294
579,208000,-60.4344,0.3300271,0.90811294
584,210000,2.4767,0.0038125627,0.90811294
590,212000,1.0977,0.23547933,0.90811294
