timestep,action,reward
1,-1.1108782291412354,0.0
2,-0.8235658407211304,0.0
3,-1.2325043678283691,0.0
4,-0.1223023533821106,0.0
5,-1.840173602104187,0.0
6,-0.2555806636810303,0.0
7,-0.8408216238021851,0.0
8,-1.236780047416687,0.0
9,-1.1348048448562622,0.0
10,-1.19695246219635,0.0
11,-0.8798021078109741,0.0
12,-0.40172815322875977,0.0
13,-1.1498031616210938,0.0
14,-0.7778092622756958,0.0
15,-0.9909093379974365,0.0
16,-0.5083940029144287,0.0
17,0.28382986783981323,-4.0307328605200944e-05
18,-1.7952427864074707,-0.00668531914893617
19,-0.8998215198516846,-0.00668531914893617
20,-2.1265869140625,-0.00668531914893617
21,-1.2820677757263184,-0.00668531914893617
22,-1.5972905158996582,-0.00668531914893617
23,-1.6332743167877197,-0.00668531914893617
24,0.22753989696502686,-0.006717494089834516
25,0.25522446632385254,-0.002837517730496454
26,-1.2500262260437012,-0.006957990543735224
27,-1.8291027545928955,-0.006957990543735224
28,0.11567443609237671,-0.006974586288416075
29,-1.5841469764709473,-0.009503286052009455
