timestep,action,reward
1,-0.5138740539550781,0.0
2,-1.3737196922302246,0.0
3,-0.756449818611145,0.0
4,-1.4222517013549805,0.0
5,-1.4900296926498413,0.0
6,-0.7119240760803223,0.0
7,-1.2090908288955688,0.0
8,-0.47379982471466064,0.0
9,-1.0241011381149292,0.0
10,-0.17564868927001953,0.0
11,-1.693474531173706,0.0
12,-1.5697407722473145,0.0
13,-1.0878996849060059,0.0
14,-1.1926860809326172,0.0
15,-0.8059895634651184,0.0
16,-0.9898503422737122,0.0
17,-0.7144190669059753,0.0
18,-0.892143726348877,0.0
19,-1.7124407291412354,0.0
20,-0.6098425388336182,0.0
21,-0.7888387441635132,0.0
22,-0.4252093434333801,0.0
23,-1.726503610610962,0.0
24,-1.478675365447998,0.0
25,-1.2728629112243652,0.0
26,-0.13229405879974365,0.0
27,-0.8995557427406311,0.0
28,-1.8581453561782837,0.0
29,-0.5293946862220764,0.0
