timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,-0.6983035,-1.0,85200000.0,0.0,0.0,0.0
2,-0.9358225,-1.0,85200000.0,0.0,0.0,0.0
3,-0.89070433,-1.0,85200000.0,0.0,0.0,0.0
4,-0.8643342,-1.0,85200000.0,0.0,0.0,0.0
5,-0.88659084,-1.0,85200000.0,0.0,0.0,0.0
6,-1.8549981,-1.0,85200000.0,0.0,0.0,0.0
7,-0.29594016,-1.0,85200000.0,0.0,0.0,0.0
8,-1.5127823,-1.0,85200000.0,0.0,0.0,0.0
9,-0.86256236,-1.0,85200000.0,0.0,0.0,0.0
10,-1.2882338,-1.0,85200000.0,0.0,0.0,0.0
11,-1.0175364,-1.0,85200000.0,0.0,0.0,0.0
12,-0.8363275,-1.0,85200000.0,0.0,0.0,0.0
13,-0.5315521,-1.0,85200000.0,0.0,0.0,0.0
14,-0.4970864,-1.0,85200000.0,0.0,0.0,0.0
15,-0.9104832,-1.0,85200000.0,0.0,0.0,0.0
16,-0.22104287,-1.0,85200000.0,0.0,0.0,0.0
17,-0.7340549,-1.0,85200000.0,0.0,0.0,0.0
18,-1.2447745,-1.0,85200000.0,0.0,0.0,0.0
19,-0.95896286,-1.0,85200000.0,0.0,0.0,0.0
20,-0.11598462,-1.0,85200000.0,0.0,0.0,0.0
21,-1.4082041,-1.0,85200000.0,0.0,0.0,0.0
22,-1.8933852,-1.0,85200000.0,0.0,0.0,0.0
23,-1.4229958,-1.0,85200000.0,0.0,0.0,0.0
24,-1.3881755,-1.0,85200000.0,0.0,0.0,0.0
25,-0.47018927,-1.0,85200000.0,0.0,0.0,0.0
26,-1.1560993,-1.0,85200000.0,0.0,0.0,0.0
27,-0.41012627,-1.0,85200000.0,0.0,0.0,0.0
28,-0.75589025,-1.0,85200000.0,0.0,0.0,0.0
29,-0.6433659,-1.0,85200000.0,0.0,0.0,0.0
30,-0.92406726,-1.0,85200000.0,0.0,0.0,0.0
31,-0.8248927,-1.0,85200000.0,0.0,0.0,0.0
32,-1.2152529,-1.0,85200000.0,0.0,0.0,0.0
33,-1.1016692,-1.0,85200000.0,0.0,0.0,0.0
34,-1.1932687,-1.0,85200000.0,0.0,0.0,0.0
35,0.08233273,-1.0000116784037558,85199005.0,1414.0,-1184367.9859598433,0.0
36,-0.9192003,-2.0047641518818207,84793104.0,1299.0,-2992.5323410820615,-972.8726673880274
37,-1.4336476,-1.0,84758029.0,0.0,-2144.4781596629714,-1018.2338468518768
38,-0.8210019,-2.000218449368241,84774581.0,94.0,-2153.253594453012,-972.1803097097079
39,-1.0691991,-1.0,84769856.0,0.0,-2116.093742413953,-969.9783321530894
40,-0.37417936,-2.000048882577196,84770437.0,7.0,-2173.606472156284,-1017.5685161604562
41,0.20390344,-2.0000140615058997,84769245.0,3907.0,-2225.2995818123836,-1069.5086502231268
42,0.033756256,-1.9963033998946198,85082603.0,505.0,-1936.539243925773,-1069.1869938295715
43,-0.9291608,-1.985813739149471,86289607.0,4112.0,-936.5206894430299,-1078.1230470598243
44,-0.74082243,-1.9995849558104952,86325421.0,232.0,-950.9955249786112,-1082.6684164498683
45,-0.65903306,-2.000128374699731,86314339.0,54.0,-964.7527719667554,-1134.6379745529653
46,-1.8959603,-1.0,86317559.0,0.0,-959.2413662986974,-1163.4618837794185
47,-0.6076178,-1.9999480503465363,86318823.0,17.0,-975.3842490288521,-1170.6842760771992
48,-0.6205099,-2.000012013602178,86317786.0,6.0,-968.4835251704455,-1192.576607390905
49,-1.5990119,-1.0,86318061.0,0.0,-970.7926662066568,-1224.7899544689049
50,-0.66737366,-1.9999950647483011,86318212.0,3.0,-981.7371917471262,-1226.450923760724
51,-1.3715289,-1.0,86318362.0,0.0,-1002.9125147642112,-1240.8535247881077
52,-1.4154353,-1.0,86318602.0,0.0,-999.8092648373593,-1225.3404205082163
53,-0.9957237,-1.999992782519638,86318835.0,1.0,-1014.6311614741811,-1231.9867099754329
54,-1.2772723,-1.0,86318705.0,0.0,-1039.1388077635854,-1250.2690175471473
55,-1.531785,-1.0,86318745.0,0.0,-1040.1417380493556,-1240.2970507564937
56,-1.4178627,-1.0,86318765.0,0.0,-1059.6616530094957,-1252.4845622409784
57,-0.87657326,-2.0000026645401316,86318605.0,0.0,-1067.4569440835612,-1292.061008361279
58,-0.9340176,-1.9999982622518053,86318755.0,0.0,-1040.3427330749203,-1248.5691885720219
59,-1.7835561,-1.0,86318855.0,0.0,-1031.2949909294991,-1227.395358294796
60,-1.2614008,-1.0,86318815.0,0.0,-1034.9711284978487,-1221.673151651502
61,-1.1141697,-1.0,86318685.0,0.0,-1037.5221762329556,-1214.807054434214
62,-1.4364994,-1.0,86318665.0,0.0,-1057.646680785041,-1228.5411294944765
63,-1.1545098,-1.0,86318575.0,0.0,-1053.0661783328378,-1213.6632981906268
64,-0.9960763,-2.0000034175655106,86318460.0,0.0,-1024.700943101147,-1208.616704424945
65,-0.9577866,-1.9999969299730325,86318725.0,0.0,-1055.7157476266132,-1235.7632227030779
66,-1.0445651,-1.0,86318785.0,0.0,-1050.9547903670561,-1221.0082668991363
67,-1.2871581,-1.0,86318745.0,0.0,-1038.2712082558228,-1197.401279686757
68,-0.43700677,-2.0000003475491557,86318695.0,0.0,-1049.973634855036,-1237.8318452106614
69,-0.61322635,-2.000000231699518,86318675.0,0.0,-1076.7373321996322,-1295.9062181152874
70,-1.6693716,-1.0,86319075.0,0.0,-1086.4625057148867,-1333.3002585835047
71,-1.2136375,-1.0,86318935.0,0.0,-1124.59949360812,-1405.6286567645573
72,-1.5902522,-1.0,86319085.0,0.0,-1119.1000764491282,-1423.14881274447
73,-1.0360428,-1.0,86319275.0,0.0,-1126.7115250060037,-1456.4252702267083
74,-0.7770828,-1.999993628261787,86319225.0,0.0,-1099.885886671191,-1412.2678029100837
75,-1.2032317,-1.0,86319085.0,0.0,-1109.337041255591,-1415.0288036724385
76,-1.0557879,-1.0,86319085.0,0.0,-1123.1235514209136,-1423.3084047149432
77,-1.2538426,-1.0,86319215.0,0.0,-1142.974330048281,-1439.176587280237
78,-1.2689886,-1.0,86319145.0,0.0,-1155.7719170472776,-1446.0768216897507
79,-1.0633247,-1.0,86318975.0,0.0,-1170.2585013323437,-1455.047766180024
80,-0.30341792,-2.0000035913204735,86318915.0,0.0,-1168.0332874927042,-1475.701437443098
81,-0.031226277,-1.9999981464085828,86319075.0,0.0,-1170.7042139792707,-1470.0565366582864
82,-1.6758645,-1.0,86319125.0,0.0,-1159.1479517997866,-1446.776371656503
83,-1.2974325,-1.0,86319055.0,0.0,-1150.1695294782187,-1427.024435243114
84,-0.9483743,-1.9999959452762903,86319425.0,0.0,-1166.6972801970192,-1439.013970685837
85,-1.5160092,-1.0,86319405.0,0.0,-1206.888647932764,-1479.930062296142
86,-0.9038961,-2.000000231697558,86319405.0,0.0,-1217.914749943725,-1516.7529102415767
87,-0.77667,-2.0000004633952235,86319365.0,0.0,-1245.2413811847418,-1573.7798479565242
88,-1.3879936,-1.0,86319545.0,0.0,-1259.2974034640554,-1613.9997652911088
89,-0.7737025,-1.999997451325088,86319585.0,0.0,-1261.6251953015765,-1607.9990231117715
90,-1.5874493,-1.0,86319395.0,0.0,-1298.7760342229858,-1646.2531822847523
91,-1.1176944,-1.0,86319175.0,0.0,-1364.1823829966606,-1719.7598970665636
92,-0.9894158,-2.0000069509138627,86318985.0,0.0,-1352.4120842672405,-1728.273904491872
93,-0.650509,-1.9999997683012607,86319005.0,0.0,-1380.0908316961134,-1754.2643423833556
94,-1.0376841,-1.0,86319015.0,0.0,-1398.2747309136776,-1768.023991250719
95,0.009080052,-2.000003255366533,86318724.0,149.0,-1409.242118550524,-1805.3126027352673
96,-0.98801345,-2.0004571661647823,86279262.0,148.0,-1386.1378962430517,-1802.4894070662685
97,-0.6288216,-1.9999890819650266,86280204.0,1.0,-1406.1327423414073,-1819.1531983197324
98,-1.0314591,-1.0,86280464.0,0.0,-1405.8730110083893,-1809.6235931043395
99,-0.5743915,-1.9999962911538782,86280524.0,0.0,-1393.103701664324,-1784.217214214426
100,-0.86782736,-1.9999979137817938,86280704.0,0.0,-1405.6424679955999,-1791.3609237075366
101,-1.2874064,-1.0,86280704.0,0.0,-1424.464149335728,-1806.4456292036714
102,-0.45701188,-2.000000695404618,86280644.0,0.0,-1425.7524599160272,-1829.9065234376033
103,-0.75331277,-1.9999975660821447,86280854.0,0.0,-1414.3088156139372,-1806.488875370244
104,-1.2611152,-1.0,86281134.0,0.0,-1414.0892545291833,-1797.6044205480505
105,-1.4764416,-1.0,86281094.0,0.0,-1441.2155933916697,-1823.44276697189
106,-0.8226712,-1.999999188696023,86280924.0,0.0,-1432.5965320957228,-1804.0659025448076
107,-0.9077275,-2.000000115900474,86280914.0,0.0,-1457.2977015560111,-1856.73994887388
108,-1.7299072,-1.0,86280694.0,0.0,-1451.7208253982337,-1870.5096321742312
109,-0.8728364,-2.0000024339102387,86280704.0,0.0,-1463.55064895094,-1906.2490255758137
110,-1.5458066,-1.0,86280774.0,0.0,-1494.3349094346333,-1966.6979437872953
111,-1.5370014,-1.0,86281054.0,0.0,-1499.722234148922,-1993.662684046646
112,-1.2943382,-1.0,86281034.0,0.0,-1460.9259496106754,-1960.9346030062245
113,-1.2327956,-1.0,86280634.0,0.0,-1454.1296711397767,-1970.0802580392367
114,-2.0588977,-1.0,86280734.0,0.0,-1464.4671092513115,-2002.0103076096536
115,-1.0021163,-1.0,86280734.0,0.0,-1488.830759709315,-2053.078452256394
116,-0.7643863,-2.0000027816184716,86280464.0,0.0,-1480.4739205820238,-2058.7813283515993
117,-0.58500916,-2.0000005795054605,86280414.0,0.0,-1479.3693461579785,-2074.005240333641
118,-1.9355402,-1.0,86280714.0,0.0,-1491.0188437330125,-2106.8212081808365
119,-1.8127507,-1.0,86280714.0,0.0,-1459.2382338761931,-2077.6635640992945
120,-0.5928117,-1.9999944367443576,86280894.0,0.0,-1435.2977782046514,-2035.1283553062904
121,-0.41420394,-1.9999995363979424,86280934.0,0.0,-1428.883283995033,-2017.727969704526
122,-1.6837802,-1.0,86280844.0,0.0,-1444.3403405947186,-2031.2622710923931
123,-0.7694137,-2.0000032452128993,86280654.0,0.0,-1450.1893338433308,-2054.8258134033676
124,-0.87657,-2.000000811305858,86280584.0,0.0,-1447.6998759188552,-2066.2284942459623
125,-1.1385902,-1.0,86280654.0,0.0,-1449.9894741406065,-2084.1131648969968
126,-1.44521,-1.0,86280734.0,0.0,-1436.863513385044,-2079.4095134189156
127,-1.0230232,-1.0,86280864.0,0.0,-1446.7048838538944,-2107.598894902612
128,-0.9360791,-1.9999973342785904,86280814.0,0.0,-1426.292624960187,-2069.805359982657
129,-0.5983202,-1.9999994204968905,86280864.0,0.0,-1444.5191553192597,-2088.191096172007
130,-0.24140471,-1.9999975660883507,86281074.0,0.0,-1434.448858085495,-2065.716390477431
131,-0.7441331,-2.0000039406092696,86280734.0,0.0,-1425.6653397695598,-2066.5789725196987
132,-0.917483,-2.0,86280734.0,0.0,-1461.0633608455248,-2109.926948537465
133,-0.845186,-2.00000359292261,86280424.0,0.0,-1443.5819481918272,-2098.0789969589314
134,-1.0296211,-1.0,86280424.0,0.0,-1456.868604362586,-2130.629082121337
135,-1.375724,-1.0,86280414.0,0.0,-1454.294686423111,-2139.809788941939
136,-0.6096957,-2.000002318022916,86280224.0,0.0,-1465.4263148762125,-2168.954112558374
137,-0.8545096,-2.0000017385212168,86280074.0,0.0,-1464.2049567552515,-2179.639760505178
138,-1.4035311,-1.0,86280084.0,0.0,-1480.4503089963962,-2216.205225916307
139,-0.6539232,-2.000001043114543,86279984.0,0.0,-1504.8219592111918,-2265.0218329375057
140,-0.44667345,-2.000002897543421,86279734.0,0.0,-1463.8215681419351,-2215.093890306645
141,-0.6744004,-1.9999983773709826,86279874.0,0.0,-1463.8251724033307,-2207.297637329956
142,-0.6868957,-2.000000927215077,86279794.0,0.0,-1500.085929924372,-2273.814824235904
143,-1.7576568,-1.0,86280004.0,0.0,-1492.670066377352,-2274.1337235921524
144,-0.26712155,-2.000000115901992,86279784.0,0.0,-1475.452209268298,-2259.107490446059
145,-0.95448816,-2.000000753363036,86279719.0,0.0,-1497.7449299527955,-2304.4131391548412
146,-2.3752854,-1.0,86279794.0,0.0,-1506.6131735391389,-2329.0921425414144
147,-0.74364805,-1.9999992466363967,86279784.0,0.0,-1482.3212235030123,-2283.795615285152
148,-1.3042325,-1.0,86279699.0,0.0,-1444.1996617037048,-2217.593958014456
149,0.04228723,-2.0000086578798113,86279037.0,756.0,-1444.4802475979277,-2228.5194756259325
150,-1.3057365,-1.0,86350952.0,0.0,-1409.8011253834818,-2185.0783734918514
151,-1.1164342,-1.0,86358522.0,0.0,-1412.0924053409851,-2198.5305962729312
152,-0.75702,-1.9990009856044173,86365231.0,573.0,-1429.5466947534721,-2222.2253785050443
153,-1.0289111,-1.0,86302671.0,0.0,-1343.460868557679,-2085.1257732046097
154,-1.1527174,-1.0,86284271.0,0.0,-1371.8451445982903,-2125.822995521264
155,-1.0759829,-1.0,86314631.0,0.0,-1392.964884269856,-2155.1347119952416
156,-1.0629008,-1.0,86318311.0,0.0,-1361.266809822923,-2102.74876495943
157,-1.4217987,-1.0,86290711.0,0.0,-1366.0021338606377,-2106.702337050565
158,-0.8326234,-2.0007164572974974,86303354.0,153.0,-1384.782136996761,-2141.600278363929
159,-1.5111319,-1.0,86303044.0,0.0,-1394.4543998480729,-2162.5482732230143
160,-0.601841,-1.9999280097503511,86309567.0,18.0,-1411.1723239824603,-2181.667752980749
161,-1.5101736,-1.0,86308007.0,0.0,-1416.341347111355,-2182.890450840137
162,-1.1737944,-1.0,86307812.0,0.0,-1407.4228224170918,-2162.4810783936737
163,-1.3903391,-1.0,86308007.0,0.0,-1402.325285034864,-2148.0697745955986
164,-0.93999356,-2.000001089102903,86309473.0,12.0,-1387.6952619670978,-2134.8576210437623
165,-0.5292051,-1.9999990151718339,86309558.0,0.0,-1398.187672501847,-2144.5329433215175
166,-1.448307,-1.0,86309603.0,0.0,-1434.8078622532962,-2194.124515614353
167,-1.3921076,-1.0,86309588.0,0.0,-1473.1960251099524,-2246.1360719654504
168,-0.9045016,-1.999998030345608,86309728.0,0.0,-1487.1064655393027,-2260.648877922264
169,-1.5633422,-1.0,86309748.0,0.0,-1479.5147791905194,-2242.505102103072
170,-0.24312502,-2.0000017958578202,86309573.0,0.0,-1466.237999935753,-2232.006025809021
171,-1.9760923,-1.0,86309668.0,0.0,-1474.5161841999886,-2254.1348804093545
172,-1.8859758,-1.0,86309948.0,0.0,-1489.2435630234263,-2286.122048183155
173,-1.1730705,-1.0,86309708.0,0.0,-1541.1606631275235,-2375.4718625196397
174,-1.1296722,-1.0,86309583.0,0.0,-1539.901121807487,-2383.027950975334
175,-1.1551039,-1.0,86309573.0,0.0,-1537.7838036882733,-2389.0924624351665
176,-0.9754627,-2.000000984827025,86309488.0,0.0,-1546.203417813077,-2411.4167263120253
177,-1.5617541,-1.0,86309543.0,0.0,-1509.723852716736,-2363.415728039799
178,-0.5557071,-1.9999988413788297,86309588.0,0.0,-1491.83722090868,-2328.9028778444235
179,-1.7438784,-1.0,86309513.0,0.0,-1490.238624963419,-2319.9564021004885
180,-1.0444449,-1.0,86309463.0,0.0,-1510.0036017542009,-2344.2434976575582
181,-0.73916674,-2.000001390343794,86309468.0,0.0,-1530.6673656355606,-2385.2455632985652
182,-1.0644339,-1.0,86309383.0,0.0,-1519.124024725113,-2375.9842801692603
183,-1.0566992,-1.0,86309393.0,0.0,-1512.4635572179109,-2374.130893686977
184,-0.7541429,-2.000001042759295,86309378.0,0.0,-1515.7223173671136,-2387.7033679043057
185,-0.7925248,-1.9999987255150882,86309488.0,0.0,-1489.7540269697522,-2340.4977725873136
186,-1.4987361,-1.0,86309408.0,0.0,-1479.5158122780056,-2318.2082720772555
187,-1.4071124,-1.0,86309323.0,0.0,-1493.5242644518519,-2333.944214361438
188,-1.0133564,-1.0,86309278.0,0.0,-1500.0036123472876,-2337.8785654426174
189,-0.8163532,-2.0000019696559894,86309318.0,0.0,-1478.648109424953,-2312.780748216233
190,-0.84006876,-2.0000008689675894,86309243.0,0.0,-1500.2827051304528,-2354.801638839281
191,-0.7251034,-2.0000006951746756,86309183.0,0.0,-1504.1933881264686,-2369.0289057812474
192,-0.7518153,-2.0000001158625267,86309173.0,0.0,-1519.9953029923654,-2401.974047364849
193,-1.2044878,-1.0,86309333.0,0.0,-1517.9483295770572,-2406.6778161990374
194,-1.2790536,-1.0,86309338.0,0.0,-1521.843706532593,-2420.706188156843
195,-1.029829,-1.0,86309338.0,0.0,-1523.1591489614777,-2430.553296549514
196,-0.6424339,-1.9999986675807913,86309288.0,0.0,-1572.548633767514,-2503.0067437263747
197,-0.33433878,-2.000000231724771,86309268.0,0.0,-1573.0790337573164,-2511.7674102072597
198,-0.12843919,-1.999999073100701,86309348.0,0.0,-1581.3502622165897,-2518.64021433209
199,-0.27001464,-1.9999999420688475,86309353.0,0.0,-1579.249405796873,-2509.016400601649
200,-0.42213988,-2.000000231724597,86309333.0,0.0,-1553.686017204932,-2476.142939983557
201,-0.5594264,-1.9999984937897737,86309463.0,0.0,-1575.7968924904067,-2505.1746619843448
202,-1.1869164,-1.0,86309418.0,0.0,-1582.2977184883891,-2509.323082432338
203,-1.2656467,-1.0,86309413.0,0.0,-1588.8014384340024,-2513.47085378953
204,-0.7564784,-2.000000463448602,86309423.0,0.0,-1579.5383298735082,-2506.6197906436555
205,-1.1491759,-1.0,86309498.0,0.0,-1578.9832872167638,-2513.440451019472
206,-1.3506453,-1.0,86309463.0,0.0,-1573.99726256528,-2513.0841957779508
207,-0.4358648,-1.999999131033468,86309498.0,0.0,-1571.6067677703115,-2503.2448015436953
208,-0.74109805,-2.0000012744831395,86309388.0,0.0,-1586.8694321848175,-2535.11983472038
209,-1.3714855,-1.0,86309403.0,0.0,-1580.0101212669554,-2531.600537381701
210,-0.71290857,-2.0000002896556284,86309363.0,0.0,-1564.2046757039695,-2513.5420676715075
211,-0.32713932,-2.0000008689671365,86309288.0,0.0,-1562.5520267410461,-2518.060901746758
212,-0.67518383,-1.9999999420688073,86309293.0,0.0,-1567.1157537671147,-2519.4964442607175
213,-1.3263267,-1.0,86309313.0,0.0,-1568.094749682545,-2515.1892269660607
214,-1.4288993,-1.0,86309358.0,0.0,-1570.8467039541579,-2513.752841948132
