timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,-0.5749332,-1.0,10600000.0,0.0,0.0,0.0
2,-1.3884337,-1.0,10600000.0,0.0,0.0,0.0
3,-0.27398252,-1.0,10600000.0,0.0,0.0,0.0
4,-1.0343517,-1.0,10600000.0,0.0,0.0,0.0
5,-1.1764448,-1.0,10600000.0,0.0,0.0,0.0
6,-0.94042265,-1.0,10600000.0,0.0,0.0,0.0
7,-0.69675994,-1.0,10600000.0,0.0,0.0,0.0
8,-1.9056199,-1.0,10600000.0,0.0,0.0,0.0
9,-0.66322964,-1.0,10600000.0,0.0,0.0,0.0
10,-1.9984446,-1.0,10600000.0,0.0,0.0,0.0
11,-0.767325,-1.0,10600000.0,0.0,0.0,0.0
12,-0.9086505,-1.0,10600000.0,0.0,0.0,0.0
13,-1.5431743,-1.0,10600000.0,0.0,0.0,0.0
14,-0.8993714,-1.0,10600000.0,0.0,0.0,0.0
15,-1.5851614,-1.0,10600000.0,0.0,0.0,0.0
16,-1.9313126,-1.0,10600000.0,0.0,0.0,0.0
17,-0.5413872,-1.0,10600000.0,0.0,0.0,0.0
18,-0.9746608,-1.0,10600000.0,0.0,0.0,0.0
19,-0.73642695,-1.0,10600000.0,0.0,0.0,0.0
20,-1.000989,-1.0,10600000.0,0.0,0.0,0.0
21,-1.0734742,-1.0,10600000.0,0.0,0.0,0.0
22,-0.7145524,-1.0,10600000.0,0.0,0.0,0.0
23,-1.3959821,-1.0,10600000.0,0.0,0.0,0.0
24,-1.2265689,-1.0,10600000.0,0.0,0.0,0.0
25,-0.57702106,-1.0,10600000.0,0.0,0.0,0.0
26,-0.6202612,-1.0,10600000.0,0.0,0.0,0.0
27,-1.2123284,-1.0,10600000.0,0.0,0.0,0.0
28,-1.6051446,-1.0,10600000.0,0.0,0.0,0.0
29,-0.32819313,-1.0,10600000.0,0.0,0.0,0.0
30,-1.7126789,-1.0,10600000.0,0.0,0.0,0.0
31,-1.3792707,-1.0,10600000.0,0.0,0.0,0.0
32,-0.8022132,-1.0,10600000.0,0.0,0.0,0.0
33,-0.9622765,-1.0,10600000.0,0.0,0.0,0.0
34,-1.1793004,-1.0,10600000.0,0.0,0.0,0.0
35,-0.02900523,-1.0,10600000.0,0.0,0.0,0.0
36,-1.6899668,-1.0,10600000.0,0.0,0.0,0.0
37,-0.90119934,-1.0,10600000.0,0.0,0.0,0.0
38,-0.25952518,-1.0,10600000.0,0.0,0.0,0.0
39,-1.9851809,-1.0,10600000.0,0.0,0.0,0.0
40,-0.69423145,-1.0,10600000.0,0.0,0.0,0.0
41,0.1586039,-1.000021603773585,10599771.0,23.0,-609064.5895965655,0.0
42,-1.7733922,-1.0,10590571.0,0.0,-447932.47517652577,0.0
43,-1.5814974,-1.0,10581371.0,0.0,-378623.94551693444,0.0
44,-1.5317404,-1.0,10569871.0,0.0,-329833.8037543431,0.0
45,-1.7402601,-1.0,10572171.0,0.0,-304212.73237034027,0.0
46,-0.94099545,-2.0056447445892935,10539938.0,21.0,-2546.71127898437,-989.5235698788719
47,-1.5251509,-1.0,10541338.0,0.0,-1866.5185460154396,-828.4667028787143
48,-1.5583555,-1.0,10539738.0,0.0,-1595.0561313169253,-792.5988895403989
49,-1.5094781,-1.0,10540538.0,0.0,-1419.9570087685302,-777.9113361836486
50,-0.8179101,-1.9998966787091157,10541027.0,1.0,-1490.182232790112,-809.3890726672315
51,-1.8088981,-1.0,10539227.0,0.0,-1481.0345110829803,-797.6395038041733
52,-1.4542711,-1.0,10539427.0,0.0,-1502.7919490762622,-802.6431995096482
53,-0.9548721,-2.000161274608252,10539327.0,0.0,-1530.6798950142243,-825.0752847461891
54,-0.3081559,-2.000085394446913,10538427.0,0.0,-1566.6478010148828,-853.4185653500182
55,-0.8412831,-2.000256205219242,10535727.0,0.0,-1655.1689665006804,-915.925799419249
56,-1.3571776,-1.0,10537527.0,0.0,-1661.271915510546,-933.9754093795216
57,-1.1113484,-1.0,10536627.0,0.0,-1666.5813130365632,-951.6832258700689
58,-0.7681568,-1.9999715254580912,10536027.0,0.0,-1731.1433406430644,-980.8964065227481
59,-2.282406,-1.0,10536227.0,0.0,-1711.7226230027472,-962.494818813067
60,-1.9287639,-1.0,10537127.0,0.0,-1688.7959484624675,-942.467342562412
61,-0.4634084,-1.999848140100628,10537627.0,0.0,-1704.1496865361078,-944.4478332445732
62,-0.81537366,-2.000094898025903,10536627.0,0.0,-1749.3476107902309,-982.561970071141
63,-1.2679231,-1.0,10537127.0,0.0,-1747.21037287649,-994.4437039568131
64,-2.1743045,-1.0,10536227.0,0.0,-1769.936116834105,-1020.5191584340624
65,-0.5372131,-2.000151851251829,10535027.0,0.0,-1780.2881121742544,-1040.1401010390218
66,-0.7697241,-1.9999905078553666,10535127.0,0.0,-1809.9440337513995,-1050.1284535482516
67,-1.7803926,-1.0,10535327.0,0.0,-1833.7148530385796,-1056.6370722534862
68,-0.7857202,-2.0000094920545335,10535027.0,0.0,-1869.8390295375207,-1089.8845807023063
69,-0.3753991,-1.9999145706983001,10535927.0,0.0,-1904.782936122245,-1103.1213998286994
70,-1.5866556,-1.0,10534027.0,0.0,-1847.8787426066128,-1063.377547762352
71,-1.0977217,-1.0,10531627.0,0.0,-1997.4363798276472,-1142.2391015106382
72,-1.2791758,-1.0,10531627.0,0.0,-1956.1563092769206,-1111.708008766886
73,-1.768065,-1.0,10532727.0,0.0,-1947.746006766223,-1100.1576213424999
74,-1.0303875,-1.0,10532027.0,0.0,-1951.7612762745252,-1095.7620456439531
75,-0.2572435,-2.0003511793504263,10532227.0,0.0,-1931.3781149832603,-1100.6045029506565
76,-0.9390436,-2.0000474733406337,10531727.0,0.0,-1881.2694398594629,-1084.3782102486769
77,-1.4368263,-1.0,10532727.0,0.0,-1875.9889652149866,-1093.3631776128796
78,-0.5041909,-1.9997246415521404,10534627.0,0.0,-1856.2068269978486,-1076.4247685046462
79,-1.3369677,-1.0,10533227.0,0.0,-1878.543552847718,-1083.977488080938
80,-1.2588966,-1.0,10532027.0,0.0,-1914.0070665052792,-1099.01225851234
81,-0.7048978,-2.000161372585854,10532927.0,0.0,-1928.0669801445229,-1120.2340531693378
82,-1.2910969,-1.0,10532627.0,0.0,-1901.7401253656972,-1117.526091248953
83,-0.9032981,-2.0001519045940412,10531327.0,0.0,-1942.198495998885,-1153.6995697898506
84,-0.51705587,-2.000151927672553,10529727.0,0.0,-1975.4411314729202,-1185.6913905358733
85,-0.6251956,-1.9999050307762016,10530727.0,0.0,-1968.221217061589,-1175.1185698213976
86,0.53654265,-2.000170263648464,10528934.0,98.0,-2008.4014106051043,-1211.3568436759579
87,-1.1549294,-1.0,10647734.0,0.0,-2022.202584311282,-1231.6550766120683
88,-1.3385261,-1.0,10548734.0,0.0,-2053.5115511838385,-1262.5332718449602
89,-1.2201023,-1.0,10598234.0,0.0,-2055.776448676118,-1275.4104481981362
90,-0.65343213,-2.0033866676341594,10493276.0,64.0,-1960.1159005747618,-1241.2833330458684
91,-0.92372775,-2.005279476114037,10437877.0,32.0,-1742.192785599283,-1126.0474856958208
92,-0.1649347,-2.000402380675687,10433677.0,0.0,-1760.4152977806891,-1147.2833187434692
93,-0.4699239,-2.0003819363010757,10429692.0,1.0,-1729.031217446434,-1135.7400117518318
94,-1.5322888,-1.0,10430492.0,0.0,-1713.96752887769,-1134.4372516431038
95,-1.7389877,-1.0,10432692.0,0.0,-1735.3402499605504,-1157.048955836784
96,-1.0818801,-1.0,10433092.0,0.0,-1772.6876389986464,-1190.369178383702
97,-0.55727804,-1.9997207971242104,10432604.0,1.0,-1762.9568513083934,-1179.282171038925
98,-0.33965808,-1.9999520733270428,10433104.0,0.0,-1792.4637199468257,-1193.5432555296452
