timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,-0.43192512,-1.0,66300000.0,0.0,0.0,0.0
2,-1.335583,-1.0,66300000.0,0.0,0.0,0.0
3,-0.66969264,-1.0,66300000.0,0.0,0.0,0.0
4,-0.57210505,-1.0,66300000.0,0.0,0.0,0.0
5,-1.2628791,-1.0,66300000.0,0.0,0.0,0.0
6,-0.55586433,-1.0,66300000.0,0.0,0.0,0.0
7,-0.9387411,-1.0,66300000.0,0.0,0.0,0.0
8,-0.3544975,-1.0,66300000.0,0.0,0.0,0.0
9,0.101521134,-1.0000138763197586,66299080.0,24.0,-490287.0289855072,0.0
10,-0.75298643,-0.996324066638632,66542791.0,18.0,-1894.06758263946,0.0
11,-0.9272128,-2.0006198868334213,66501542.0,5.0,-1957.215701711811,-6755.52685862939
12,-0.6088593,-1.9998872206602367,66509042.0,0.0,-2026.6543433135848,-6725.451069624118
13,-0.5623381,-2.000045106648807,66506042.0,0.0,-2116.6307173943233,-7382.775296847197
14,-1.0181108,-1.0,66493042.0,0.0,-2228.1265633976354,-8265.51519832896
15,-0.25303012,-2.0001879528479534,66493542.0,0.0,-2329.182818268172,-9403.432257246603
16,-1.1452441,-1.0,66492542.0,0.0,-2358.235808941937,-10165.35449126048
17,-1.7433853,-1.0,66496042.0,0.0,-2396.9767754179775,-10890.545397956981
18,-0.69409466,-1.999977441418296,66495042.0,0.0,-2459.165943238196,-10880.197679854526
19,-0.4909619,-2.0000225580728257,66493542.0,0.0,-2534.253785205023,-11207.353369666162
20,-0.7989236,-1.9998947266187144,66500542.0,0.0,-2581.81899635616,-11142.688786851106
21,-1.7853969,-1.0,66494542.0,0.0,-2680.662447707156,-11303.423701772663
22,-0.81239444,-2.0000977435642557,66494042.0,0.0,-2632.8145654559607,-11456.90093029834
23,-1.085277,-1.0,66493542.0,0.0,-2636.4770496908563,-11793.027947158496
24,-1.1221523,-1.0,66489542.0,0.0,-2728.7589602074745,-12505.686224314022
25,-0.9269343,-2.0000601557655346,66490042.0,0.0,-2765.3468362924928,-12842.910576985434
26,-1.240344,-1.0,66490542.0,0.0,-2833.918772997111,-13326.188672045073
27,-0.94093317,-2.0000225597691754,66488542.0,0.0,-2846.4747501122347,-13398.7465106565
28,-1.4101136,-1.0,66494042.0,0.0,-2918.7612743685913,-13766.777954442485
29,-0.53571796,-1.9998796785166384,66496542.0,0.0,-2944.915107262874,-13657.535227078382
30,-1.5296149,-1.0,66490542.0,0.0,-2939.8066478912715,-13412.933435196073
31,-0.34983003,-1.999939846496078,66500542.0,0.0,-2866.746445728227,-12873.788264135595
32,-1.2141943,-1.0,66495042.0,0.0,-2888.178678882837,-12772.179068835023
33,-1.2822952,-1.0,66497042.0,0.0,-2998.7567985341207,-13064.873140110858
34,-0.75002885,-2.0000676686214076,66496042.0,0.0,-2987.980356339435,-13212.971543772253
35,-0.87692004,-2.0000676732007596,66491542.0,0.0,-2988.1787635552823,-13396.565662246821
36,-1.0246861,-1.0,66491042.0,0.0,-3035.5314600504116,-13783.056647034098
37,-0.72639203,-2.000037598767073,66489042.0,0.0,-3065.2684525324207,-14011.531573676559
38,-0.8649425,-2.0,66489042.0,0.0,-3149.987075158451,-14215.017908564832
39,-1.1720456,-1.0,66481042.0,0.0,-3164.520485225227,-14102.879330067943
40,-1.3789556,-1.0,66491042.0,0.0,-3259.6537858795027,-14350.448118824532
41,-1.0374856,-1.0,66492542.0,0.0,-3269.270271495983,-14222.156583404774
42,-1.8129888,-1.0,66497042.0,0.0,-3265.3892561304815,-14040.76831203378
43,-1.0115633,-1.0,66496542.0,0.0,-3324.0584332332055,-14131.263519678356
44,-0.69177866,-1.9998495992768253,66499042.0,0.0,-3399.920684423862,-14296.783017042088
45,-0.4281425,-2.000082707958409,66493542.0,0.0,-3460.637703294472,-14765.934356344571
46,-0.62845767,-1.9999398437821225,66497542.0,0.0,-3501.597375735337,-14780.921170469635
47,-0.52174366,-1.9998045040521948,66510542.0,0.0,-3569.1098570263084,-14918.482876482283
48,-0.83505976,-2.0000225528157625,66509042.0,0.0,-3582.927877714964,-15048.69177480791
49,-1.5023029,-1.0,66503042.0,0.0,-3622.4715560361137,-15289.601044213614
50,-0.6663095,-2.000112766622018,66501542.0,0.0,-3582.7054644329455,-15319.018926027527
51,-1.5846297,-1.0,66501542.0,0.0,-3604.6912941876208,-15602.150292508153
52,-1.0730639,-1.0,66498542.0,0.0,-3610.8478990061662,-15809.563064239426
53,-1.482319,-1.0,66493542.0,0.0,-3612.475735469988,-15989.46557108123
54,-1.1370428,-1.0,66511542.0,0.0,-3713.1019659451213,-16604.716976550804
55,-0.124524415,-1.9998721834149351,66510042.0,0.0,-3845.0411704193857,-17045.170585402033
56,-0.7236642,-2.000007517661769,66509542.0,0.0,-3872.9126500248635,-17129.2637285411
57,-0.9878136,-1.9999624114085766,66512042.0,0.0,-3890.4910470230907,-17058.03173510321
58,-1.0470092,-1.0,66522042.0,0.0,-3946.002831025452,-17154.17955435612
59,-0.42712027,-1.9999022733357066,66518542.0,0.0,-3925.5033578936905,-16924.229473081577
60,-0.991854,-1.999969933195469,66520542.0,0.0,-3955.930134867295,-16915.09990815043
61,-0.7699002,-2.0000375823756817,66518042.0,0.0,-4050.1330632615654,-17403.129620080173
62,-0.7281281,-2.0000375837881696,66515542.0,0.0,-4079.804226065482,-17614.837710601467
63,-0.55549526,-2.0000751704015283,66510542.0,0.0,-4114.6348084188385,-17917.769154865717
64,-0.7268994,-2.000067658447288,66506042.0,0.0,-4202.946767867685,-18443.652368008512
65,-1.4111546,-1.0,66507042.0,0.0,-4244.350554600794,-18762.92623443928
66,-1.994503,-1.0,66501042.0,0.0,-4363.964416964627,-19428.179017819093
67,-1.696595,-1.0,66496542.0,0.0,-4360.129777434791,-19542.75310046528
68,-1.3543568,-1.0,66495042.0,0.0,-4403.863187490383,-19867.228711763648
69,-0.6300115,-2.0002480977592985,66489542.0,0.0,-4492.620708808335,-19797.02486580652
70,-0.70129406,-1.9999849600407835,66490542.0,0.0,-4575.708160136302,-20020.722702645464
71,-0.7809465,-1.9998571225363149,66500042.0,0.0,-4526.926261455076,-19678.695036896577
72,-1.3945993,-1.0,66494542.0,0.0,-4596.875062158228,-19854.68515211818
73,-1.2758688,-1.0,66503042.0,0.0,-4682.5554872521025,-20096.746791955055
74,-1.025149,-1.0,66512042.0,0.0,-4782.439248721361,-20397.129286556745
75,-1.6004887,-1.0,66502042.0,0.0,-4934.1907161065865,-20914.41310257927
76,-1.2379464,-1.0,66495042.0,0.0,-5001.679955000585,-21071.15865686539
77,-0.50049704,-2.000135338260388,66491042.0,0.0,-5233.683030600023,-22173.35265423415
78,-1.6894195,-1.0,66488542.0,0.0,-5185.132149810783,-22088.2951825736
79,-0.61043704,-2.000060158479694,66487042.0,0.0,-5249.361927262487,-22476.680427998963
80,-0.8900245,-2.0001729660344942,66475542.0,0.0,-5324.771182796061,-22798.566860023224
81,-1.088788,-1.0,66445542.0,0.0,-5429.707120262649,-23251.631450827463
82,-1.5241036,-1.0,66439542.0,0.0,-5713.221608921545,-24474.0364155375
83,-0.5620576,-2.0005265094341014,66440542.0,0.0,-5661.582823872975,-20589.971164257924
84,-1.5444869,-1.0,66451542.0,0.0,-5609.54566990637,-18246.785762713913
85,-0.06998271,-1.9999774234231864,66442042.0,0.0,-5816.419989349909,-18809.513705291803
86,-1.3111503,-1.0,66443042.0,0.0,-5739.994905819166,-18455.496629526424
87,-0.5484903,-1.9998871196643835,66449542.0,0.0,-5650.32842984374,-18070.067326669887
88,-1.4172294,-1.0,66447542.0,0.0,-5692.544894782692,-18108.766911948424
89,-0.67890996,-2.0000827695697287,66444042.0,0.0,-5829.909858622445,-18635.932203637247
90,-1.0098886,-1.0,66445542.0,0.0,-5809.192195926751,-18657.32182332966
91,-1.0733793,-1.0,66446542.0,0.0,-5871.332893280915,-18943.260720135615
