timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,-1.2329153,-1.0,15700000.0,0.0,0.0,0.0
2,-0.5906955,-1.0,15700000.0,0.0,0.0,0.0
3,-2.1363714,-1.0,15700000.0,0.0,0.0,0.0
4,-0.60700846,-1.0,15700000.0,0.0,0.0,0.0
5,-1.6392093,-1.0,15700000.0,0.0,0.0,0.0
6,-0.8291291,-1.0,15700000.0,0.0,0.0,0.0
7,-1.666761,-1.0,15700000.0,0.0,0.0,0.0
8,-1.2604079,-1.0,15700000.0,0.0,0.0,0.0
9,-1.0459423,-1.0,15700000.0,0.0,0.0,0.0
10,-1.6890732,-1.0,15700000.0,0.0,0.0,0.0
11,-1.8534102,-1.0,15700000.0,0.0,0.0,0.0
12,-0.64068663,-1.0,15700000.0,0.0,0.0,0.0
13,-1.1111134,-1.0,15700000.0,0.0,0.0,0.0
14,-1.93473,-1.0,15700000.0,0.0,0.0,0.0
15,0.6539067,-1.000092101910828,15698554.0,155.0,-67734.37825538614,0.0
16,-0.77812016,-2.001810676320889,15670129.0,120.0,-3616.573791642419,-1789.7422450393049
17,0.019022465,-2.0017885621745677,15642102.0,3.0,-2720.303661229149,-1906.487019097636
18,-1.3760338,-1.0,15664902.0,0.0,-2370.5661005812917,-2098.346494374589
19,-1.131767,-1.0,15664902.0,0.0,-2261.2916443337313,-2376.7892851785505
20,-2.56886,-1.0,15676302.0,0.0,-2096.606016619302,-2518.4192807471663
21,-1.2481511,-1.0,15607902.0,0.0,-1946.1202746034473,-2603.2409773280747
22,-1.1776445,-1.0,15672502.0,0.0,-1887.7785363824953,-2760.421722195624
23,-3.2836063,-1.0,15676302.0,0.0,-1919.9972415840514,-3026.8352798262595
24,-1.4566046,-1.0,15737102.0,0.0,-1882.622230919583,-3165.7450942160463
25,-0.90369004,-1.993924218113397,15737140.0,34.0,-1043.6855414467525,-3157.8928671412814
26,-1.3326287,-1.0,15738340.0,0.0,-828.2254176418859,-3159.7047849710034
27,-0.9279043,-2.0000718046608217,15736010.0,3.0,-850.2843152747465,-2463.0656238212123
28,-0.6781664,-2.000171580978914,15733310.0,0.0,-857.9629421159735,-2213.030600686993
29,-2.0796864,-1.0,15733410.0,0.0,-887.801644980444,-2131.117991212226
30,-1.7982111,-1.0,15733810.0,0.0,-898.6038257098708,-2054.980019526084
31,-1.217211,-1.0,15732710.0,0.0,-933.173100433474,-2061.8319895384993
32,-0.87684757,-2.0000254237665183,15732910.0,0.0,-975.4184892427521,-2074.1090918870186
33,-1.7252114,-1.0,15732610.0,0.0,-972.720038881859,-2009.805024250075
34,-1.7300575,-1.0,15719110.0,0.0,-1011.9440417590454,-2045.1708046044935
35,-1.2777038,-1.0,15717310.0,0.0,-1004.9325039375635,-1996.1096705243037
36,-1.0702735,-1.0,15718610.0,0.0,-1009.6579073844617,-1977.9924766239894
37,-2.6490016,-1.0,15717010.0,0.0,-1032.3632186288603,-2000.0605921250162
38,-1.8098322,-1.0,15716860.0,0.0,-1053.840056556882,-2023.201994506111
39,-1.6484976,-1.0,15715360.0,0.0,-1064.143461931743,-2027.7762150724498
40,-1.5744343,-1.0,15717310.0,0.0,-1057.5996588729215,-2002.878396875695
41,-0.59466094,-2.000839005625787,15719710.0,0.0,-1162.349595013972,-2224.20525939561
42,-0.47802663,-1.9999363855948995,15720710.0,0.0,-1252.811857795962,-2369.736572640918
43,-1.1841118,-1.0,15722810.0,0.0,-1347.4413074827662,-2520.076584021093
44,-0.6530364,-1.9998918623904391,15722410.0,0.0,-1350.4077159274002,-2498.082830153034
45,-2.245483,-1.0,15724010.0,0.0,-1392.3193759801964,-2548.1260241951336
46,-0.76052225,-1.9998855137348537,15724210.0,0.0,-1408.3452322335454,-2550.55765112881
47,-0.9561683,-2.0000063596199746,15724110.0,0.0,-1454.5791383997516,-2620.1755507268995
48,-1.3696147,-1.0,15722610.0,0.0,-1461.3615191579474,-2620.686736953173
49,-1.3231186,-1.0,15722610.0,0.0,-1478.9081398619094,-2642.3458269126045
50,-0.6290914,-2.0001462721896504,15721810.0,0.0,-1504.205231448238,-2690.373298581447
51,-1.3201803,-1.0,15719310.0,0.0,-1549.5376889779654,-2774.689381495132
52,-1.3021822,-1.0,15720910.0,0.0,-1565.71811302263,-2807.181707264518
53,-0.5763043,-2.000057245317174,15720910.0,0.0,-1557.9521362973476,-2790.6867232301206
54,-0.63775826,-2.000089053369048,15719510.0,0.0,-1563.6044330998186,-2801.129243673261
55,-0.70325017,-2.000181303361237,15716660.0,0.0,-1580.0622405899273,-2836.9808358254986
56,-0.29169583,-2.000114528150383,15714860.0,0.0,-1637.338232587131,-2942.2899195926116
57,-1.038776,-1.0,15711460.0,0.0,-1693.822387373502,-3046.515808210417
58,-0.67611873,-2.0002799897676464,15710460.0,0.0,-1656.7203473341324,-2991.0143331221147
59,-1.2310765,-1.0,15711210.0,0.0,-1680.364237985089,-3044.7029219277783
