timestep,action,reward,current_amt,order_qty,sharp_ratio,sortino_ratio
1,-0.33216238,-1.0,34200000.0,0.0,0.0,0.0
2,-0.5719886,-1.0,34200000.0,0.0,0.0,0.0
3,-0.8567234,-1.0,34200000.0,0.0,0.0,0.0
4,-0.7520053,-1.0,34200000.0,0.0,0.0,0.0
5,-1.2318709,-1.0,34200000.0,0.0,0.0,0.0
6,-1.368577,-1.0,34200000.0,0.0,0.0,0.0
7,-0.2885582,-1.0,34200000.0,0.0,0.0,0.0
8,-0.31189567,-1.0,34200000.0,0.0,0.0,0.0
9,-1.2108705,-1.0,34200000.0,0.0,0.0,0.0
10,-0.26531762,-1.0,34200000.0,0.0,0.0,0.0
11,-1.9126148,-1.0,34200000.0,0.0,0.0,0.0
12,-1.0750642,-1.0,34200000.0,0.0,0.0,0.0
13,-1.4667863,-1.0,34200000.0,0.0,0.0,0.0
14,-0.59292555,-1.0,34200000.0,0.0,0.0,0.0
15,-1.4134666,-1.0,34200000.0,0.0,0.0,0.0
16,-0.6100054,-1.0,34200000.0,0.0,0.0,0.0
17,-0.7878249,-1.0,34200000.0,0.0,0.0,0.0
18,-0.49138808,-1.0,34200000.0,0.0,0.0,0.0
19,-0.6516834,-1.0,34200000.0,0.0,0.0,0.0
20,-0.7660059,-1.0,34200000.0,0.0,0.0,0.0
21,-1.1525283,-1.0,34200000.0,0.0,0.0,0.0
22,-1.2420168,-1.0,34200000.0,0.0,0.0,0.0
23,-1.1058401,-1.0,34200000.0,0.0,0.0,0.0
24,-1.179658,-1.0,34200000.0,0.0,0.0,0.0
25,-0.85676175,-1.0,34200000.0,0.0,0.0,0.0
26,-0.192451,-1.0,34200000.0,0.0,0.0,0.0
27,-0.72079265,-1.0,34200000.0,0.0,0.0,0.0
28,-0.62778866,-1.0,34200000.0,0.0,0.0,0.0
29,-0.09233391,-1.0,34200000.0,0.0,0.0,0.0
30,-1.9972624,-1.0,34200000.0,0.0,0.0,0.0
31,-0.8465554,-1.0,34200000.0,0.0,0.0,0.0
32,-0.84040755,-1.0,34200000.0,0.0,0.0,0.0
33,-0.7753528,-1.0,34200000.0,0.0,0.0,0.0
34,-0.4900126,-1.0,34200000.0,0.0,0.0,0.0
35,-0.9995418,-1.0,34200000.0,0.0,0.0,0.0
36,-1.2578465,-1.0,34200000.0,0.0,0.0,0.0
37,0.06115794,-1.0000086549707603,34199704.0,502.0,-2508984.502173339,0.0
38,-0.20084232,-2.000460179421436,34183966.0,100.0,-49873.25877551166,-16063.222379131152
39,-0.646755,-1.9999926866297493,34184216.0,259.0,-50672.66234826881,-16129.631584816663
40,-0.54509443,-2.0000988760426743,34180836.0,77.0,-49836.16901707149,-18455.534855858703
41,-1.0205624,-1.0,34173246.0,0.0,-50165.80668489344,-20987.32662198329
42,-0.91844994,-2.0002239266470836,34173182.0,60.0,-45938.78491721826,-22932.09445974763
43,-1.1396536,-1.0,34173452.0,0.0,-42426.13042947625,-24458.30397615434
44,-1.236789,-1.0,34173122.0,0.0,-41491.18796312432,-26987.452021432044
45,-0.8263498,-1.9999761801520268,34173996.0,4.0,-43326.22466159627,-27986.303606857884
46,-1.142695,-1.0,34173926.0,0.0,-44637.375648060384,-28634.950688213412
47,-1.1633059,-1.0,34173806.0,0.0,-44195.859367507706,-28157.82240460738
48,-0.5218061,-2.000008661556582,34173700.0,1.0,-44102.805936981444,-26802.31131020269
49,-0.8047856,-1.9999986831978978,34173745.0,0.0,-43669.772031128174,-26299.547860757364
50,-0.9023482,-1.9999932696870069,34173975.0,0.0,-44750.72752071147,-26723.249358723115
51,-0.729918,-1.999995318074646,34174135.0,0.0,-45363.54589671983,-26859.677557565516
52,-1.256533,-1.0,34173895.0,0.0,-43849.037874110225,-25746.486960779817
53,-0.4460581,-2.000010534282726,34173775.0,0.0,-42040.77716167501,-24269.64636094815
54,-0.3208912,-1.999985222586618,34174280.0,0.0,-41497.42772710954,-23784.970101289382
55,-1.0845535,-1.0,34174400.0,0.0,-42806.354676851966,-24362.154713916745
56,-0.22121835,-1.9999944402632623,34174470.0,0.0,-42838.94691686765,-24191.11505695109
57,-0.9112456,-1.999998244303423,34174530.0,0.0,-43333.62588054706,-24276.615090865456
58,-0.6304403,-2.0000010241545385,34174495.0,0.0,-42373.59726438533,-23519.46233836522
59,-0.60569954,-2.0000052670858777,34174315.0,0.0,-42717.188185388666,-23752.482996345516
60,-0.90327966,-2.0000042429526386,34174170.0,0.0,-42834.65680477136,-23952.88896668405
61,-0.5555579,-2.000000292618665,34174160.0,0.0,-42885.136462450755,-24142.582143614633
62,-0.96993893,-2.0000029261875056,34174060.0,0.0,-42471.79869022603,-24136.363734281844
63,-0.71243894,-2.0000008778588203,34174030.0,0.0,-43426.59686717267,-24918.55887247437
64,-1.6102781,-1.0,34174015.0,0.0,-44052.88905369379,-25537.21719647086
65,-0.3755765,-1.9999983905907497,34174085.0,0.0,-44351.008955169396,-25529.419707333796
66,-0.2308954,-1.9999997073806073,34174095.0,0.0,-45003.9649753589,-25723.95648110966
67,-0.7800276,-2.0000020483351495,34174025.0,0.0,-45801.77768021727,-26467.6669591095
68,-1.6624202,-1.0,34174035.0,0.0,-46797.33023720021,-27339.751269769764
69,-0.9492997,-1.9999937086720103,34174240.0,0.0,-46083.04670254871,-26750.92899734372
70,-1.5567443,-1.0,34174325.0,0.0,-46514.68885572166,-26831.562914400336
71,-1.2500775,-1.0,34174365.0,0.0,-46130.3511828651,-26444.414460554126
72,-0.354504,-2.000000585236131,34174220.0,0.0,-46588.494202678376,-26995.153493715392
73,-1.0285218,-1.0,34174150.0,0.0,-46134.47885975042,-27015.97958936704
74,-0.95382446,-2.0000032188006047,34174110.0,0.0,-46706.568970639804,-27648.410326308098
75,-0.8830664,-1.9999988295232853,34174150.0,0.0,-47098.371146635465,-27707.845515703197
76,-1.2060103,-1.0,34174150.0,0.0,-47547.772119549896,-27801.25927844733
77,-0.595422,-1.9999953180986214,34174310.0,0.0,-48017.95738110858,-27911.61763228572
78,-1.2417077,-1.0,34174230.0,0.0,-49223.62115408306,-28446.643592704462
79,-1.2957768,-1.0,34174080.0,0.0,-49551.66814105803,-28472.15731976974
80,-0.88101506,-2.0000059986580565,34174105.0,0.0,-50122.43041431168,-29128.45978001982
81,-0.4506225,-2.0000070228613156,34173865.0,0.0,-51010.06646030362,-29975.293654097626
82,-0.9081029,-2.0000019020382975,34173800.0,0.0,-50315.3129852492,-29861.94158691323
