timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.03479424,-0.19037612489335928,2535.0,79999605.0,1098.0,-6843.518987341773,0.0,-0.19037612489335928
2,-0.8830228,0.0,2540.0,80001055.0,969.0,-1736.4255093822896,0.0,0.0
3,-0.27461928,3.925258007670478,2540.0,80000910.0,35.0,-1892.5527385766006,-10898.236643211745,3.925258007670478
4,-0.10326345,-1,2440.0,79991475.0,9.0,-329.4676317211956,-298.71613987445005,-1.4307070831866668
5,-0.53389007,3.0265527615962773,2475.0,79994268.0,45.0,-321.84055643611924,-294.1823789444502,3.0265527615962773
6,-0.1900431,1.0406353037453187,2400.0,79991241.0,7.0,-335.5804180173427,-334.10425675007866,1.0406353037453187
7,-0.047532856,4.206525836382022,2375.0,79990413.0,1.0,-359.8453022802097,-360.2111208193478,4.206525836382022
8,-0.87398505,-1,2275.0,79987113.0,27.0,-372.56921557898715,-392.09694355024,-1.977740682708819
9,-0.5527698,-1,2320.0,79987332.0,2.0,-408.09700073434476,-412.34666442812045,-1.5084894188684432
10,-0.74088335,-0.212307974070893,2355.0,79987430.0,2.0,-417.56264330229413,-405.5431394965113,-0.212307974070893
11,0.25640327,-0.6301655919744454,2360.0,79984524.0,8689.0,-439.0413102619886,-446.869919342247,-0.6301655919744454
12,-0.5928862,-0.3760193292050904,2380.0,80138191.0,5152.0,-27.599279701393,-386.9699726783401,-0.3760193292050904
13,-0.5072342,-1,2390.0,80166532.0,1794.0,-27.790808594646897,-377.91353776544213,-1.3882936463970863
14,-1.098722,-1.0,2425.0,80227572.0,0.0,-27.022209598201066,-356.9700451879913,0.07614150004642835
15,-0.13680539,-0.5903989669639362,2425.0,80226626.0,238.0,-26.97024535494257,-360.2707450369537,-0.5903989669639362
16,-0.3783369,-0.19907980372151918,2440.0,80246937.0,569.0,-27.176231989758314,-352.3082215248507,-0.19907980372151918
17,-0.42802235,3.017391212747589,2445.0,80250013.0,401.0,-28.73416689980188,-363.18772921498703,3.017391212747589
18,-0.40528268,1.462873359262985,2370.0,80208969.0,217.0,-28.317121746110224,-84.49088936424864,1.462873359262985
19,-0.15884979,4.461568755842664,2335.0,80197613.0,50.0,-27.767124562747266,-86.07290406197792,4.461568755842664
20,-0.37994248,3.347605452684124,2230.0,80168995.0,102.0,-28.46432416105729,-82.23267413619642,3.347605452684124
21,-0.024355352,2.541019799759179,2155.0,80156457.0,4.0,-28.307441696983055,-84.30221504475443,2.541019799759179
22,-0.28323776,3.797845317656301,2100.0,80147335.0,46.0,-27.483010039148713,-83.9747808787999,3.797845317656301
23,-0.99620456,-1,2020.0,80137591.0,116.0,-27.61470405495347,-86.3694684602595,-9.158184988625276
24,-0.20228095,-1,2205.0,80137776.0,0.0,-28.453585959644215,-87.25597985668131,-3.6280180857561124
25,0.66515845,1.6848752244632692,2285.0,80130288.0,23327.0,-28.361210679650405,-88.60201150396308,1.6848752244632692
26,-0.47584376,3.482905653291681,2170.0,77408018.0,11100.0,-7.26671591616731,-5.54570358402186,3.482905653291681
27,0.08158338,0.14958154483794234,2055.0,76001208.0,2019.0,-8.955204186496536,-7.014926721707593,0.14958154483794234
28,-0.6029092,-1,2050.0,75901064.0,8589.0,-9.349316590680488,-7.407084396212184,-1.6530418740002213
29,-0.39615586,1.300737213424519,2090.0,76119694.0,2241.0,-9.040205971704902,-7.094311324100139,1.300737213424519
30,-0.43390912,-1,2060.0,76012172.0,1482.0,-9.28168000744982,-7.364254991456943,-1.6099315537879548
31,-0.8981153,-0.7120863561262422,2095.0,76073923.0,1737.0,-9.352643254292177,-7.318327903277373,-0.7120863561262422
32,0.027903318,3.2073045323156357,2110.0,76076594.0,1000.0,-9.534755805738847,-7.353089278525786,3.2073045323156357
