timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.50048566,-1.0,13000.0,3000000.0,0.0,0.0,0.0,-1.9230769230769231
2,-0.39416504,-1.0,13250.0,3000000.0,0.0,0.0,0.0,0.0
3,-0.5674262,-1.0,13250.0,3000000.0,0.0,0.0,0.0,-0.37735849056603776
4,-0.71070886,-1.0,13300.0,3000000.0,0.0,0.0,0.0,-0.37593984962406013
5,-0.5303652,-1.0,13350.0,3000000.0,0.0,0.0,0.0,0.7490636704119851
6,-0.80082804,-1.0,13250.0,3000000.0,0.0,0.0,0.0,-1.1320754716981132
7,-0.86816615,-1.0,13400.0,3000000.0,0.0,0.0,0.0,2.2388059701492535
8,-0.18509676,-1.0,13100.0,3000000.0,0.0,0.0,0.0,4.198473282442748
9,-0.41174912,-1.0,12550.0,3000000.0,0.0,0.0,0.0,-1.1952191235059761
10,-1.0020092,-1.0,12700.0,3000000.0,0.0,0.0,0.0,0.0
11,0.2666229,-0.29036363059343956,12700.0,2999889.0,62.0,-1767.7039705726163,0.0,-0.29036363059343956
12,-0.08866565,-0.8917443999197243,12750.0,3002885.0,5.0,-64.71970470769682,0.0,-0.8917443999197243
13,0.335531,0.38998156477322987,12900.0,3011327.0,59.0,-19.32642460972826,0.0,0.38998156477322987
14,-0.734395,-0.6778456968466025,12800.0,2997941.0,85.0,-13.749586922889335,-8.618603011919925,-0.6778456968466025
15,-0.36858353,5.314088285355173,12900.0,3000809.0,11.0,-13.159404736010707,-8.116812757773507,5.314088285355173
16,-0.4656078,2.751707427549154,12150.0,2985630.0,9.0,-12.869905526959416,-10.238720005410833,2.751707427549154
17,-0.09406632,-0.4069602049312692,11800.0,2981762.0,1.0,-13.806643831184529,-11.461004008836928,-0.4069602049312692
18,0.3069407,0.5655582365893107,11850.0,2982140.0,73.0,-14.043455682829952,-11.367752910741006,0.5655582365893107
19,-0.8934396,0.41039269971726033,11750.0,2972413.0,74.0,-15.330713112063926,-14.404101160454976,0.41039269971726033
20,0.056956112,-1,11700.0,2971942.0,13.0,-15.719852662561854,-13.70374388979749,-2.3420255518324726
21,-0.22129938,-0.7728994989811304,12000.0,2978464.0,4.0,-13.963833460779373,-12.50214833604785,-0.7728994989811304
22,-0.49542153,1.1893356414140086,12100.0,2980106.0,8.0,-13.856898516578342,-12.197315824361432,1.1893356414140086
23,0.62226135,-0.1531629507454162,11950.0,2978355.0,148.0,-14.491902419865998,-12.780842663651594,-0.1531629507454162
24,-0.77236074,-0.3563419588728485,12000.0,2983852.0,122.0,-13.27623704540093,-11.824739457360886,-0.3563419588728485
25,0.086563274,-1,12050.0,2985622.0,18.0,-13.131860180468788,-11.51670549077358,-1.6225217105590797
26,0.33449602,0.6343194716516883,12300.0,2999012.0,63.0,-9.508568224217303,-9.245810637099394,0.6343194716516883
27,-0.48892868,1.8651750277082537,12150.0,2980326.0,57.0,-11.100097107496032,-10.688793008416035,1.8651750277082537
28,-0.112359606,4.961891478646694,11850.0,2962210.0,6.0,-12.706400958443757,-12.705618202717599,4.961891478646694
29,0.17735852,0.2947166395790667,11100.0,2921652.0,37.0,-13.164208824231755,-11.228281678065871,0.2947166395790667
30,0.062390834,-1,11050.0,2917087.0,10.0,-13.918783095885978,-12.033941185311162,-1.3968538970182935
31,0.10901336,0.0,11300.0,2942310.0,17.0,-10.214646742414967,-9.762844078689545,0.0
32,-1.1954662,-1.0,11300.0,2942310.0,0.0,-9.482494980242683,-9.75498349569543,1.9356412604953734
33,-0.048936307,-0.5271060068761246,10900.0,2895022.0,5.0,-11.21633269316761,-10.585067981080762,-0.5271060068761246
34,-0.7797349,0.8230244788888905,11000.0,2904733.0,88.0,-10.602514409381783,-9.970618412414208,0.8230244788888905
35,0.07068963,2.3181412242729054,10900.0,2902207.0,17.0,-10.945977795925698,-10.310673997744095,2.3181412242729054
36,0.40875304,0.4727210220693779,10600.0,2889466.0,94.0,-11.899799207055231,-11.573828520909823,0.4727210220693779
37,0.030325383,-0.698355329810049,10500.0,2875861.0,4.0,-13.012630220948681,-13.050934693608273,-0.698355329810049
38,-0.12072402,0.2554381863113696,10650.0,2896582.0,16.0,-11.208341200752429,-11.531789491048052,0.2554381863113696
39,-0.25267655,-0.6215795470372456,10600.0,2889844.0,31.0,-11.701136059469002,-12.204939467574723,-0.6215795470372456
40,-1.1987776,-1.0,10700.0,2899144.0,0.0,-11.166595681399105,-11.799199714217192,-0.5973274604338827
41,-0.048063576,-0.9242016754852911,10850.0,2913023.0,4.0,-9.809115636978708,-10.67650063509134,-0.9242016754852911
42,-0.3771756,0.0,11000.0,2925778.0,33.0,-8.855228292050286,-9.64466735059841,0.0
43,0.58347577,0.45612679889572494,11000.0,2925589.0,121.0,-8.93199599763123,-9.645082476058057,0.45612679889572494
44,-0.92465127,6.549890361464173,10850.0,2896136.0,163.0,-10.586338771507561,-11.579282768688472,6.549890361464173
45,-0.060283795,1.1298994106815912,10100.0,2885636.0,0.0,-11.370740200583938,-12.664094221898873,1.1298994106815912
46,0.22937986,0.22154074577519156,9980.0,2883869.0,62.0,-11.539699099051186,-12.802959287162043,0.22154074577519156
47,-0.038500607,-0.2992878423345668,9950.0,2881558.0,2.0,-11.868020074571682,-13.153070878986469,-0.2992878423345668
48,0.4908713,0.7988712405968168,9990.0,2884370.0,105.0,-11.746624689352652,-12.90161926962892,0.7988712405968168
49,-0.7263945,-1,9780.0,2844693.0,130.0,-13.604636644129071,-14.679032259460175,-7.397125534106444
50,-0.39519086,-1,10650.0,2886992.0,19.0,-9.963560159871097,-11.65243289648075,-3.3402110020791724
51,-0.2416248,2.889726019342505,11050.0,2898866.0,7.0,-9.333682936767053,-10.890224379981301,2.889726019342505
52,-0.43767378,-1,10700.0,2890641.0,10.0,-9.874174762801305,-11.648234598878481,-5.33764029125681
53,-0.6945344,3.9201949771312705,11300.0,2898275.0,9.0,-9.494685025700429,-11.133565929585224,3.9201949771312705
54,-0.45915386,0.4556507540897886,10850.0,2896458.0,1.0,-9.676598241182969,-11.32076874491383,0.4556507540897886
55,-0.98850936,0.9224732127321075,10800.0,2896273.0,2.0,-9.531230164447555,-11.088741969561916,0.9224732127321075
56,0.41793737,-0.8165797099380167,10700.0,2896003.0,112.0,-9.601854816065936,-11.12304484688716,-0.8165797099380167
57,0.79478073,-0.724307993660978,10850.0,2912764.0,123.0,-8.488557517975773,-9.872238730497369,-0.724307993660978
58,-1.2474389,-1.0,11500.0,3066164.0,0.0,1.437256938289071,1.6771781432508805,5.14779895599536
59,-1.0408065,-1.0,11700.0,3113364.0,0.0,4.43465689403206,5.189710737627334,6.842455523227464
60,-0.6009685,0.5443531674310587,11800.0,3134233.0,141.0,2.794293109850998,6.887484754299398,0.5443531674310587
61,0.85536695,-0.1603484082058979,11700.0,3124489.0,147.0,2.5101687620511997,6.253340663312409,-0.1603484082058979
62,-0.18186535,0.43226036864180273,11900.0,3172030.0,44.0,3.938229676004864,9.863385485349964,0.43226036864180273
63,0.50747395,0.3325668461227069,11700.0,3132372.0,35.0,2.754213315836786,6.620599172944163,0.3325668461227069
64,0.21910755,0.23377383274890162,11400.0,3062461.0,7.0,0.6220594469939702,1.2641675593034072,0.23377383274890162
65,-0.2782247,-0.4756549878742614,11150.0,3001254.0,66.0,-1.17264039608581,-2.2114261296807225,-0.4756549878742614
66,0.38007188,-0.680998938876753,11300.0,3027298.0,35.0,-0.4109390673202454,-0.7721866805516158,-0.680998938876753
67,-0.65275115,1.8681649284033508,11650.0,3097848.0,136.0,1.6037623132328613,3.0777952730424922,1.8681649284033508
68,0.309478,0.0,11350.0,3075850.0,61.0,0.9757120040245297,1.8922193660653654,0.0
69,-0.25482845,-0.8338156051731134,11350.0,3075218.0,34.0,0.9809268798749883,1.8971793732909379,-0.8338156051731134
70,-0.5832206,0.0,11500.0,3089124.0,58.0,1.375221542582983,2.643037938600858,0.0
71,-0.5637238,-1,11500.0,3088691.0,23.0,1.3519833859155963,2.59220322316979,-6.4644038807885025
72,-0.29802334,-1,12300.0,3103791.0,5.0,1.794523923122271,3.420187946818021,-8.062971001999907
73,0.29054555,-1,13350.0,3118372.0,63.0,2.243862975339892,4.251031656309585,-3.5149796856211317
74,0.25858,-1,14050.0,3172197.0,38.0,3.7902037107716473,7.23306600800001,-1.5714854928102822
75,-0.036705628,-1,14500.0,3223852.0,4.0,5.298976684416867,10.164087082877987,-15.02257547803063
76,0.08529857,0.31824021554558285,18850.0,3706684.0,7.0,10.914393221175532,37.219174645271764,0.31824021554558285
77,-0.47677946,-1,18700.0,3687266.0,56.0,10.658952867863938,36.68135367767978,-1.4664523796221913
78,-0.03232169,5.790759241091493,19100.0,3712004.0,2.0,11.140215195168986,38.10200138871016,5.790759241091493
79,-1.0642926,-1.0,17500.0,3616004.0,0.0,9.625171030389604,32.72039812112692,-5.044948997130083
