timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.029576149,-1.0,2460.0,69500000.0,0.0,0.0,0.0,0.0
2,-0.067490965,-1.0,2460.0,69500000.0,0.0,0.0,0.0,2.4390243902439024
3,0.3488111,-0.2713357281186022,2400.0,69496558.0,10100.0,-688.7154666104653,0.0,-0.2713357281186022
4,0.09735744,2.4355089664202074,2410.0,69596933.0,1828.0,-22.736541182580652,0.0,2.4355089664202074
5,0.06757577,0.6026369699120233,2310.0,68403742.0,1195.0,-4.61754592116419,-3.519612173197221,0.6026369699120233
6,0.058777343,4.033469162410409,2285.0,68075350.0,979.0,-5.717224917915306,-4.824433722726527,4.033469162410409
7,-0.1315289,-1,2110.0,65601078.0,1854.0,-5.650548212441086,-5.005781559650777,-2.872294003131909
8,-0.33318275,1.8162842726866806,2210.0,66811073.0,4080.0,-3.7155749485779905,-3.762527055523435,1.8162842726866806
9,-0.11376956,1.9522136430875001,2155.0,66358547.0,929.0,-4.37884721244564,-4.570818668808003,1.9522136430875001
10,-0.2658739,2.1758204852048206,2100.0,65953769.0,1924.0,-5.057556011626521,-5.390188772295688,2.1758204852048206
11,-0.18299018,6.977057201700074,2045.0,65658181.0,972.0,-5.5778955911745145,-5.989890650122252,6.977057201700074
12,-0.37748814,0.7354113477466502,1880.0,64936528.0,1639.0,-6.535079794631749,-7.280840857065163,0.7354113477466502
13,0.14292395,-1,1865.0,64894754.0,4586.0,-6.802305505901613,-7.422255285150219,-2.7550724029943012
14,-0.44247335,-1,1930.0,65358385.0,3225.0,-6.223426449011393,-6.789382900993663,-2.5076654667324894
15,-0.5277185,-0.2372494365630444,1985.0,65574970.0,2145.0,-6.090863997205313,-6.513827490680458,-0.2372494365630444
16,-0.20267116,-0.9583364106656426,1990.0,65583300.0,389.0,-6.262564893670424,-6.517607604726941,-0.9583364106656426
17,-0.057912804,0.47552005604514447,2010.0,65613630.0,88.0,-6.381567930763376,-6.4755724655541265,0.47552005604514447
18,0.10423664,-0.8563681677468578,2000.0,65598272.0,3268.0,-6.511726588650867,-6.537293447349266,-0.8563681677468578
19,-0.34453192,5.6004844951940935,2020.0,65687110.0,1623.0,-6.53032869392242,-6.417090061903536,5.6004844951940935
20,-0.42517728,0.2502528489094772,1895.0,65297028.0,1312.0,-7.175694386142814,-7.209840716820822,0.2502528489094772
21,-0.5042478,-1,1890.0,65285371.0,895.0,-7.361463558924351,-7.351835477060005,-3.351438535917307
